season,round_number,team_name,games,kicks_pg,handballs_pg,disposals_pg,marks_pg,goals_pg,behinds_pg,goal_assists_pg,inside_50s_pg,rebound_50s_pg,tackles_pg,hitouts_pg,frees_for_pg,frees_ag_pg,clearances_pg,clangers_pg,cp_pg,up_pg,eff_disposals_pg,disposal_eff_pct,cont_marks_pg,marks_i50_pg,one_pct_pg,bounces_pg,centre_cl_pg,stoppage_cl_pg,metres_gained_total,turnovers_pg,intercepts_pg,tackles_i50_pg,goal_conv_pct,kicking_ratio,mg_pg,source_game_rows,source_mix
2025,6,Melbourne Demons,5.0,203.2,153.6,356.8,87.6,8.4,10.6,5.0,50.6,36.8,51.8,42.2,18.8,17.8,33.4,55.8,130.2,221.4,,,8.0,7.6,42.2,3.6,,,,,,11.4,0.4421052631578947,0.5695067264573991,,5.0,afl_tables+footywire
2025,6,North Melbourne Kangaroos,5.0,213.4,168.6,382.0,93.6,13.2,9.0,9.6,46.4,40.6,55.4,36.2,16.8,21.6,39.2,58.2,127.0,246.4,,,8.2,11.4,33.2,11.4,,,,,,10.7,0.5945945945945946,0.5586387434554974,,5.0,afl_tables+footywire
2025,6,Port Adelaide Power,5.0,212.6,176.4,389.0,98.0,12.6,12.0,10.6,53.4,39.4,52.0,41.2,16.4,20.8,36.8,59.8,121.4,255.8,,,7.0,13.6,40.2,8.6,,,,,,11.0,0.5121951219512195,0.5465295629820052,,5.0,afl_tables+footywire
2025,6,Richmond Tigers,5.0,197.8,142.6,340.4,90.4,9.8,9.2,6.4,41.6,43.4,50.2,40.8,16.4,16.8,36.8,56.8,123.2,208.6,,,9.0,8.2,38.8,3.8,,,,,,7.7,0.5157894736842106,0.581081081081081,,5.0,afl_tables+footywire
2025,6,St Kilda Saints,5.0,218.6,145.0,363.6,89.2,14.0,11.2,12.0,53.6,38.4,58.4,28.8,17.0,17.4,40.0,55.0,129.0,224.8,,,5.4,13.2,35.8,8.0,,,,,,10.9,0.5555555555555556,0.6012101210121013,,5.0,afl_tables+footywire
2025,6,Sydney Swans,5.0,215.0,132.6,347.6,89.0,12.4,9.8,8.2,53.2,39.8,56.2,39.4,20.4,19.6,36.2,59.8,126.6,209.4,,,5.4,10.0,42.6,10.8,,,,,,10.0,0.5585585585585585,0.6185270425776754,,5.0,afl_tables+footywire
2025,6,West Coast Eagles,5.0,178.0,121.0,299.0,71.0,8.2,9.4,6.2,41.8,46.8,50.6,29.6,16.0,20.2,29.2,59.2,108.2,180.0,,,7.2,8.4,40.2,10.6,,,,,,10.0,0.4659090909090909,0.5953177257525084,,5.0,afl_tables+footywire
2025,6,Western Bulldogs,5.0,204.2,159.2,363.4,83.0,13.0,10.8,11.2,53.4,36.2,53.4,37.4,18.8,19.2,38.8,52.0,137.8,222.4,,,9.6,10.4,44.2,5.8,,,,,,12.2,0.5462184873949579,0.561915244909191,,5.0,afl_tables+footywire
2025,7,Adelaide Crows,6.0,225.66666666666666,152.5,378.1666666666667,93.5,16.5,9.666666666666666,13.333333333333334,56.333333333333336,38.666666666666664,58.666666666666664,45.5,18.5,20.333333333333332,41.166666666666664,61.666666666666664,138.33333333333334,230.83333333333334,,,8.833333333333334,13.666666666666666,39.0,5.166666666666667,,,,,,9.7,0.6305732484076433,0.5967386513882768,,6.0,afl_tables+footywire
2025,7,Brisbane Lions,6.0,231.0,130.16666666666666,361.1666666666667,103.16666666666667,13.166666666666666,10.833333333333334,9.666666666666666,55.0,36.666666666666664,56.333333333333336,40.666666666666664,21.666666666666668,19.0,42.0,59.833333333333336,133.0,222.5,,,8.666666666666666,11.5,43.166666666666664,4.833333333333333,,,,,,11.7,0.5486111111111112,0.6395939086294417,,6.0,afl_tables+footywire
2025,7,Carlton Blues,6.0,223.83333333333334,147.33333333333334,371.1666666666667,91.83333333333333,12.5,12.333333333333334,8.666666666666666,59.166666666666664,35.166666666666664,69.83333333333333,35.5,22.666666666666668,19.333333333333332,42.833333333333336,58.166666666666664,146.66666666666666,215.66666666666666,,,11.166666666666666,11.666666666666666,44.0,7.333333333333333,,,,,,11.7,0.5033557046979866,0.6030534351145038,,6.0,afl_tables+footywire
2025,7,Collingwood Magpies,6.0,205.0,155.0,360.0,82.33333333333333,12.833333333333334,13.166666666666666,9.666666666666666,55.5,36.833333333333336,60.333333333333336,37.5,20.5,18.833333333333332,38.833333333333336,54.333333333333336,132.5,217.5,,,9.166666666666666,12.333333333333334,44.166666666666664,5.5,,,,,,13.0,0.4935897435897436,0.5694444444444444,,6.0,afl_tables+footywire
2025,7,Essendon Bombers,6.0,211.0,165.5,376.5,89.0,11.666666666666666,11.333333333333334,9.166666666666666,49.166666666666664,36.833333333333336,56.0,35.333333333333336,19.833333333333332,17.666666666666668,38.333333333333336,58.333333333333336,127.83333333333333,238.16666666666666,,,8.166666666666666,10.166666666666666,34.333333333333336,9.5,,,,,,8.8,0.5072463768115942,0.5604249667994687,,6.0,afl_tables+footywire
2025,7,Fremantle Dockers,6.0,196.66666666666666,156.16666666666666,352.8333333333333,79.83333333333333,13.166666666666666,11.333333333333334,10.833333333333334,54.166666666666664,36.833333333333336,53.5,38.166666666666664,18.166666666666668,20.166666666666668,36.833333333333336,55.166666666666664,129.33333333333334,217.5,,,9.0,13.0,42.0,9.833333333333334,,,,,,10.3,0.5374149659863946,0.5573925366084082,,6.0,afl_tables+footywire
2025,7,Geelong Cats,6.0,223.5,123.0,346.5,97.33333333333333,14.5,11.166666666666666,10.833333333333334,51.333333333333336,41.166666666666664,68.5,35.333333333333336,19.833333333333332,19.833333333333332,37.333333333333336,60.833333333333336,137.16666666666666,199.5,,,11.5,13.666666666666666,41.0,5.833333333333333,,,,,,14.1,0.564935064935065,0.645021645021645,,6.0,afl_tables+footywire
2025,7,Gold Coast Suns,6.0,199.83333333333334,162.16666666666666,362.0,78.0,17.333333333333332,14.333333333333334,13.166666666666666,64.33333333333333,33.0,55.0,47.5,21.833333333333332,16.666666666666668,40.333333333333336,55.833333333333336,137.83333333333334,218.0,,,9.333333333333334,16.166666666666668,44.833333333333336,8.166666666666666,,,,,,11.2,0.5473684210526316,0.5520257826887661,,6.0,afl_tables+footywire
2025,7,Greater Western Sydney Giants,6.0,212.16666666666666,168.5,380.6666666666667,92.16666666666667,12.5,11.833333333333334,8.666666666666666,51.5,48.333333333333336,60.666666666666664,32.0,17.333333333333332,20.666666666666668,37.0,61.833333333333336,128.0,240.66666666666666,,,9.333333333333334,11.666666666666666,44.5,8.333333333333334,,,,,,10.6,0.5136986301369864,0.5573555166374781,,6.0,afl_tables+footywire
2025,7,Hawthorn Hawks,6.0,208.83333333333334,150.5,359.3333333333333,84.33333333333333,13.0,10.833333333333334,9.333333333333334,54.166666666666664,38.5,67.16666666666667,39.666666666666664,22.833333333333332,17.333333333333332,37.833333333333336,54.333333333333336,133.33333333333334,217.83333333333334,,,10.666666666666666,14.166666666666666,39.0,8.333333333333334,,,,,,11.7,0.5454545454545454,0.5811688311688312,,6.0,afl_tables+footywire
2025,7,Melbourne Demons,6.0,207.5,155.16666666666666,362.6666666666667,91.33333333333333,9.666666666666666,10.666666666666666,6.333333333333333,51.5,36.5,53.0,41.333333333333336,19.166666666666668,18.0,34.166666666666664,54.0,130.83333333333334,226.5,,,7.666666666666667,7.5,40.5,4.166666666666667,,,,,,11.4,0.47540983606557374,0.5721507352941176,,6.0,afl_tables+footywire
2025,7,North Melbourne Kangaroos,6.0,206.66666666666666,170.0,376.6666666666667,87.66666666666667,12.833333333333334,8.333333333333334,9.166666666666666,45.166666666666664,40.333333333333336,55.5,38.166666666666664,16.833333333333332,22.666666666666668,39.0,59.833333333333336,127.83333333333333,241.5,,,7.5,10.333333333333334,35.666666666666664,10.0,,,,,,10.7,0.6062992125984252,0.5486725663716814,,6.0,afl_tables+footywire
2025,7,Port Adelaide Power,6.0,211.0,164.33333333333334,375.3333333333333,96.0,12.666666666666666,11.166666666666666,10.333333333333334,53.333333333333336,41.0,52.833333333333336,41.5,17.0,22.0,36.166666666666664,60.833333333333336,119.5,241.83333333333334,,,7.833333333333333,13.666666666666666,38.166666666666664,9.0,,,,,,11.0,0.5314685314685315,0.5621669626998224,,6.0,afl_tables+footywire
2025,7,Richmond Tigers,6.0,198.5,141.5,340.0,89.5,10.166666666666666,9.0,6.333333333333333,41.666666666666664,44.666666666666664,50.833333333333336,39.5,17.5,17.5,35.833333333333336,56.166666666666664,124.83333333333333,207.33333333333334,,,10.0,8.0,38.166666666666664,3.8333333333333335,,,,,,7.7,0.5304347826086957,0.5838235294117647,,6.0,afl_tables+footywire
2025,7,St Kilda Saints,6.0,213.66666666666666,146.66666666666666,360.3333333333333,88.5,13.0,10.666666666666666,11.0,49.833333333333336,40.333333333333336,57.333333333333336,29.166666666666668,16.333333333333332,17.666666666666668,37.166666666666664,54.833333333333336,129.33333333333334,221.83333333333334,,,6.166666666666667,12.5,37.333333333333336,9.5,,,,,,10.9,0.5492957746478874,0.5929694727104533,,6.0,afl_tables+footywire
2025,7,Sydney Swans,6.0,212.83333333333334,140.5,353.3333333333333,84.33333333333333,12.0,11.0,7.666666666666667,54.5,39.833333333333336,53.833333333333336,39.666666666666664,21.666666666666668,19.666666666666668,37.833333333333336,60.166666666666664,131.5,210.16666666666666,,,5.333333333333333,9.833333333333334,43.5,12.333333333333334,,,,,,10.0,0.5217391304347826,0.6023584905660377,,6.0,afl_tables+footywire
2025,7,West Coast Eagles,6.0,179.0,124.5,303.5,72.66666666666667,8.666666666666666,9.333333333333334,6.333333333333333,42.666666666666664,44.166666666666664,51.666666666666664,31.166666666666668,16.833333333333332,21.166666666666668,28.0,60.166666666666664,110.0,183.16666666666666,,,7.5,9.666666666666666,40.666666666666664,9.833333333333334,,,,,,10.0,0.48148148148148145,0.5897858319604613,,6.0,afl_tables+footywire
2025,7,Western Bulldogs,6.0,213.0,161.0,374.0,91.0,13.833333333333334,12.166666666666666,11.666666666666666,56.0,33.833333333333336,53.833333333333336,36.5,18.833333333333332,18.166666666666668,39.666666666666664,49.166666666666664,136.16666666666666,234.0,,,9.166666666666666,12.166666666666666,41.833333333333336,6.666666666666667,,,,,,12.2,0.532051282051282,0.56951871657754,,6.0,afl_tables+footywire
2025,8,Adelaide Crows,7.0,223.0,147.71428571428572,370.7142857142857,91.71428571428571,15.428571428571429,10.142857142857142,12.571428571428571,54.285714285714285,38.857142857142854,60.57142857142857,44.285714285714285,19.428571428571427,20.857142857142858,39.57142857142857,60.857142857142854,136.0,225.57142857142858,,,8.714285714285714,13.714285714285714,38.857142857142854,4.714285714285714,,,,,,9.7,0.6033519553072626,0.6015414258188825,,7.0,afl_tables+footywire
2025,8,Brisbane Lions,7.0,232.14285714285714,136.0,368.14285714285717,102.0,13.714285714285714,11.571428571428571,9.571428571428571,56.57142857142857,35.857142857142854,56.42857142857143,40.714285714285715,21.285714285714285,18.428571428571427,43.42857142857143,58.285714285714285,134.28571428571428,227.14285714285714,,,8.0,12.428571428571429,43.142857142857146,4.857142857142857,,,,,,11.7,0.5423728813559322,0.6305781916957702,,7.0,afl_tables+footywire
2025,8,Carlton Blues,7.0,224.71428571428572,149.85714285714286,374.57142857142856,95.42857142857143,12.714285714285714,12.0,9.142857142857142,59.714285714285715,34.42857142857143,69.85714285714286,36.57142857142857,22.285714285714285,18.142857142857142,42.42857142857143,56.285714285714285,146.42857142857142,221.28571428571428,,,12.142857142857142,12.0,43.714285714285715,6.714285714285714,,,,,,11.7,0.5144508670520231,0.5999237223493517,,7.0,afl_tables+footywire
2025,8,Collingwood Magpies,7.0,207.28571428571428,154.85714285714286,362.14285714285717,84.14285714285714,13.285714285714286,12.857142857142858,10.285714285714286,56.0,36.285714285714285,60.57142857142857,37.714285714285715,19.571428571428573,18.857142857142858,40.142857142857146,55.857142857142854,133.0,219.71428571428572,,,9.0,12.857142857142858,47.0,5.0,,,,,,13.0,0.5081967213114754,0.5723865877712031,,7.0,afl_tables+footywire
2025,8,Essendon Bombers,7.0,211.71428571428572,160.85714285714286,372.57142857142856,87.57142857142857,11.428571428571429,10.571428571428571,8.714285714285714,48.285714285714285,37.714285714285715,55.0,37.42857142857143,19.714285714285715,17.142857142857142,37.714285714285715,59.857142857142854,128.28571428571428,232.14285714285714,,,9.142857142857142,9.857142857142858,36.285714285714285,8.285714285714286,,,,,,8.8,0.5194805194805194,0.5682515337423313,,7.0,afl_tables+footywire
2025,8,Fremantle Dockers,7.0,194.85714285714286,156.14285714285714,351.0,79.0,13.0,11.571428571428571,10.571428571428571,54.0,36.285714285714285,53.42857142857143,38.142857142857146,19.0,20.857142857142858,37.0,54.285714285714285,129.14285714285714,215.85714285714286,,,8.714285714285714,12.142857142857142,43.0,9.428571428571429,,,,,,10.3,0.5290697674418605,0.5551485551485551,,7.0,afl_tables+footywire
2025,8,Geelong Cats,7.0,219.85714285714286,124.0,343.85714285714283,93.28571428571429,14.142857142857142,10.142857142857142,10.285714285714286,50.285714285714285,42.285714285714285,68.28571428571429,35.714285714285715,18.571428571428573,19.857142857142858,36.857142857142854,61.42857142857143,137.0,196.71428571428572,,,11.0,13.0,42.857142857142854,5.571428571428571,,,,,,14.1,0.5823529411764706,0.6393851267137516,,7.0,afl_tables+footywire
2025,8,Gold Coast Suns,7.0,198.42857142857142,160.71428571428572,359.14285714285717,78.71428571428571,17.285714285714285,14.428571428571429,12.571428571428571,63.142857142857146,34.0,54.42857142857143,45.714285714285715,21.714285714285715,17.571428571428573,40.142857142857146,56.142857142857146,136.85714285714286,216.57142857142858,,,9.285714285714286,15.714285714285714,44.857142857142854,8.428571428571429,,,,,,11.2,0.545045045045045,0.5525059665871122,,7.0,afl_tables+footywire
2025,8,Greater Western Sydney Giants,7.0,215.14285714285714,167.42857142857142,382.57142857142856,92.57142857142857,12.428571428571429,11.428571428571429,8.857142857142858,50.57142857142857,47.42857142857143,59.42857142857143,33.0,17.285714285714285,20.857142857142858,36.42857142857143,62.42857142857143,130.14285714285714,241.14285714285714,,,9.571428571428571,10.857142857142858,45.285714285714285,8.571428571428571,,,,,,10.6,0.5209580838323353,0.5623599701269604,,7.0,afl_tables+footywire
2025,8,Hawthorn Hawks,7.0,209.71428571428572,154.42857142857142,364.14285714285717,84.57142857142857,13.714285714285714,11.571428571428571,10.0,54.42857142857143,38.57142857142857,68.85714285714286,42.57142857142857,23.0,16.428571428571427,38.857142857142854,52.57142857142857,134.57142857142858,221.14285714285714,,,10.428571428571429,15.428571428571429,38.285714285714285,8.571428571428571,,,,,,11.7,0.5423728813559322,0.5759121224009416,,7.0,afl_tables+footywire
2025,8,Melbourne Demons,7.0,212.85714285714286,158.42857142857142,371.2857142857143,96.28571428571429,10.0,10.714285714285714,6.428571428571429,50.714285714285715,36.0,55.714285714285715,41.714285714285715,20.142857142857142,18.142857142857142,34.714285714285715,54.285714285714285,131.0,235.14285714285714,,,8.142857142857142,8.142857142857142,40.857142857142854,4.428571428571429,,,,,,11.4,0.4827586206896552,0.5732974220854175,,7.0,afl_tables+footywire
2025,8,North Melbourne Kangaroos,7.0,204.28571428571428,167.0,371.2857142857143,82.0,12.857142857142858,8.571428571428571,9.0,45.714285714285715,40.57142857142857,55.285714285714285,39.285714285714285,18.142857142857142,22.285714285714285,40.0,59.857142857142854,130.71428571428572,232.57142857142858,,,7.285714285714286,10.428571428571429,37.285714285714285,9.285714285714286,,,,,,10.7,0.6,0.55021161985379,,7.0,afl_tables+footywire
2025,8,Port Adelaide Power,7.0,208.71428571428572,159.42857142857142,368.14285714285717,92.57142857142857,12.857142857142858,11.428571428571429,10.428571428571429,53.714285714285715,40.142857142857146,57.142857142857146,42.42857142857143,17.428571428571427,22.571428571428573,37.42857142857143,61.714285714285715,121.0,233.14285714285714,,,8.0,13.857142857142858,37.42857142857143,8.285714285714286,,,,,,11.0,0.5294117647058824,0.5669383003492433,,7.0,afl_tables+footywire
2025,8,Richmond Tigers,7.0,198.42857142857142,139.57142857142858,338.0,90.14285714285714,10.0,9.0,6.285714285714286,41.857142857142854,43.142857142857146,49.57142857142857,39.0,17.714285714285715,18.714285714285715,36.142857142857146,56.714285714285715,122.42857142857143,207.42857142857142,,,9.571428571428571,8.142857142857142,38.42857142857143,3.5714285714285716,,,,,,7.7,0.5263157894736842,0.5870667793744717,,7.0,afl_tables+footywire
2025,8,St Kilda Saints,7.0,213.0,151.28571428571428,364.2857142857143,86.85714285714286,12.714285714285714,10.142857142857142,10.714285714285714,48.857142857142854,41.285714285714285,57.285714285714285,31.714285714285715,16.142857142857142,17.857142857142858,36.714285714285715,56.57142857142857,130.0,224.57142857142858,,,6.0,11.714285714285714,39.0,9.142857142857142,,,,,,10.9,0.55625,0.5847058823529412,,7.0,afl_tables+footywire
2025,8,Sydney Swans,7.0,213.57142857142858,140.0,353.57142857142856,86.0,12.0,10.428571428571429,7.857142857142857,54.142857142857146,39.57142857142857,53.42857142857143,39.285714285714285,21.857142857142858,19.857142857142858,36.714285714285715,61.142857142857146,128.42857142857142,214.14285714285714,,,5.571428571428571,9.714285714285714,41.857142857142854,13.142857142857142,,,,,,10.0,0.535031847133758,0.604040404040404,,7.0,afl_tables+footywire
2025,8,West Coast Eagles,7.0,177.28571428571428,127.42857142857143,304.7142857142857,71.14285714285714,9.0,9.142857142857142,6.142857142857143,43.714285714285715,43.0,53.57142857142857,32.0,16.0,21.571428571428573,29.142857142857142,61.42857142857143,112.28571428571429,182.71428571428572,,,7.428571428571429,9.142857142857142,39.285714285714285,9.428571428571429,,,,,,10.0,0.49606299212598426,0.5818096577590248,,7.0,afl_tables+footywire
2025,8,Western Bulldogs,7.0,210.71428571428572,160.14285714285714,370.85714285714283,86.85714285714286,14.285714285714286,12.0,11.714285714285714,56.57142857142857,33.57142857142857,52.57142857142857,36.714285714285715,19.285714285714285,18.0,41.857142857142854,49.142857142857146,136.85714285714286,229.42857142857142,,,8.285714285714286,11.428571428571429,42.285714285714285,6.428571428571429,,,,,,12.2,0.5434782608695652,0.5681818181818182,,7.0,afl_tables+footywire
2025,9,Adelaide Crows,8.0,223.125,148.75,371.875,95.25,15.5,10.625,12.875,54.75,37.625,57.5,44.375,19.5,21.25,39.375,59.125,135.125,229.25,,,9.75,14.5,39.0,5.125,,,,,,9.7,0.5933014354066986,0.6,,8.0,afl_tables+footywire
2025,9,Brisbane Lions,8.0,234.25,134.5,368.75,102.75,13.125,11.625,9.0,56.5,35.5,57.75,40.5,21.625,18.75,43.875,57.875,135.875,225.875,,,8.0,11.875,44.625,4.875,,,,,,11.7,0.5303030303030303,0.6352542372881356,,8.0,afl_tables+footywire
2025,9,Carlton Blues,8.0,220.875,145.75,366.625,95.25,12.0,11.5,8.5,56.75,35.375,66.875,34.375,22.5,18.25,40.875,55.25,142.125,217.625,,,11.75,11.25,42.75,6.75,,,,,,11.7,0.5106382978723404,0.6024548244118649,,8.0,afl_tables+footywire
2025,9,Collingwood Magpies,8.0,208.625,152.25,360.875,87.125,13.125,13.125,10.25,55.625,35.875,61.0,39.375,18.875,19.125,39.75,56.375,131.0,220.5,,,9.25,13.5,45.625,5.625,,,,,,13.0,0.5,0.5781087634222376,,8.0,afl_tables+footywire
2025,9,Essendon Bombers,8.0,209.5,162.5,372.0,87.875,11.125,10.625,8.375,47.375,37.5,56.625,36.0,21.0,17.75,36.75,59.375,128.125,232.875,,,8.625,10.25,36.75,8.375,,,,,,8.8,0.5114942528735632,0.5631720430107527,,8.0,afl_tables+footywire
2025,9,Fremantle Dockers,8.0,191.125,151.75,342.875,79.375,12.0,10.5,9.625,51.5,37.5,57.625,39.75,19.25,22.0,35.125,55.875,125.875,210.75,,,9.625,11.125,42.625,8.875,,,,,,10.3,0.5333333333333333,0.5574188844331024,,8.0,afl_tables+footywire
2025,9,Geelong Cats,8.0,217.0,125.625,342.625,91.375,14.0,10.375,10.375,49.875,42.0,66.75,35.25,18.875,19.125,36.75,60.875,136.125,196.625,,,11.125,12.5,43.0,6.375,,,,,,14.1,0.5743589743589743,0.6333454943451295,,8.0,afl_tables+footywire
2025,9,Gold Coast Suns,8.0,195.75,159.625,355.375,77.75,16.0,13.5,11.25,60.25,35.625,54.125,46.375,21.625,18.375,38.625,56.0,135.375,214.625,,,9.25,14.25,46.5,7.75,,,,,,11.2,0.5423728813559322,0.5508265916285614,,8.0,afl_tables+footywire
2025,9,Greater Western Sydney Giants,8.0,213.5,167.375,380.875,90.875,12.125,11.625,8.25,51.0,46.625,58.125,33.625,18.5,19.375,36.625,60.25,131.75,237.625,,,9.25,10.625,44.0,8.375,,,,,,10.6,0.5105263157894737,0.5605513619954053,,8.0,afl_tables+footywire
2025,9,Hawthorn Hawks,8.0,213.25,158.875,372.125,89.0,14.0,11.75,10.25,54.0,38.25,66.0,42.125,23.0,15.625,37.625,51.375,132.375,231.75,,,10.5,16.125,36.75,9.125,,,,,,11.7,0.5436893203883495,0.5730601276452805,,8.0,afl_tables+footywire
2025,9,Melbourne Demons,8.0,212.5,157.875,370.375,95.125,10.75,10.875,6.625,51.75,35.375,55.75,42.625,20.5,18.625,36.5,55.25,133.375,232.625,,,8.375,9.125,41.75,4.75,,,,,,11.4,0.49710982658959535,0.5737428282146473,,8.0,afl_tables+footywire
2025,9,North Melbourne Kangaroos,8.0,201.875,165.25,367.125,81.375,12.375,8.5,8.5,45.75,39.375,56.0,39.5,18.625,23.25,39.25,60.125,129.625,229.875,,,7.25,10.5,37.0,8.625,,,,,,10.7,0.592814371257485,0.5498808307797072,,8.0,afl_tables+footywire
2025,9,Port Adelaide Power,8.0,202.875,157.375,360.25,88.125,11.875,11.375,9.375,52.125,41.0,58.125,44.0,17.125,22.5,37.125,61.625,122.25,225.0,,,8.25,13.125,37.625,8.25,,,,,,11.0,0.510752688172043,0.5631505898681471,,8.0,afl_tables+footywire
2025,9,Richmond Tigers,8.0,196.125,138.5,334.625,90.625,9.5,8.875,6.125,41.875,42.0,49.125,37.75,16.75,19.25,34.375,56.625,117.625,208.75,,,9.125,8.75,37.0,4.0,,,,,,7.7,0.5170068027210885,0.5861038475905864,,8.0,afl_tables+footywire
2025,9,St Kilda Saints,8.0,215.25,150.75,366.0,87.875,12.875,10.125,10.875,50.375,39.625,59.625,32.5,17.875,18.25,38.375,57.875,132.625,225.625,,,5.75,12.125,38.125,8.375,,,,,,10.9,0.5597826086956522,0.5881147540983607,,8.0,afl_tables+footywire
2025,9,Sydney Swans,8.0,211.75,137.125,348.875,85.375,12.0,11.0,8.25,54.125,40.125,53.75,39.0,20.25,20.75,36.5,60.125,126.375,211.5,,,5.375,10.5,42.125,12.875,,,,,,10.0,0.5217391304347826,0.6069509136510212,,8.0,afl_tables+footywire
2025,9,West Coast Eagles,8.0,178.0,128.25,306.25,71.5,9.25,9.25,6.375,43.625,42.875,54.125,31.375,16.75,21.75,28.75,61.375,114.875,182.0,,,8.25,9.375,39.125,9.0,,,,,,10.0,0.5,0.5812244897959183,,8.0,afl_tables+footywire
2025,9,Western Bulldogs,8.0,212.5,163.875,376.375,86.875,15.0,11.875,11.875,57.875,33.75,53.125,36.5,19.625,17.625,42.75,48.625,138.125,233.125,,,8.75,11.875,42.125,6.25,,,,,,12.2,0.5581395348837209,0.564596479574892,,8.0,afl_tables+footywire
2025,10,Adelaide Crows,9.0,221.66666666666666,144.11111111111111,365.77777777777777,93.44444444444444,15.222222222222221,10.666666666666666,12.777777777777779,53.22222222222222,39.0,59.666666666666664,44.55555555555556,19.555555555555557,21.0,38.22222222222222,58.55555555555556,135.11111111111111,221.77777777777777,,,10.11111111111111,14.222222222222221,38.111111111111114,5.111111111111111,,,,,,9.7,0.5879828326180258,0.6060145808019441,,9.0,afl_tables+footywire
2025,10,Brisbane Lions,9.0,231.77777777777777,136.0,367.77777777777777,101.77777777777777,12.777777777777779,11.555555555555555,8.777777777777779,55.888888888888886,36.111111111111114,58.666666666666664,40.55555555555556,20.88888888888889,18.666666666666668,42.55555555555556,57.44444444444444,134.44444444444446,225.55555555555554,,,8.222222222222221,12.0,45.666666666666664,4.666666666666667,,,,,,11.7,0.5251141552511416,0.6302114803625377,,9.0,afl_tables+footywire
2025,10,Carlton Blues,9.0,220.66666666666666,143.33333333333334,364.0,96.55555555555556,11.88888888888889,11.444444444444445,8.555555555555555,55.55555555555556,35.44444444444444,67.11111111111111,35.22222222222222,22.0,18.88888888888889,41.111111111111114,55.55555555555556,140.22222222222223,217.44444444444446,,,11.333333333333334,11.444444444444445,42.77777777777778,6.111111111111111,,,,,,11.7,0.5095238095238095,0.6062271062271062,,9.0,afl_tables+footywire
2025,10,Collingwood Magpies,9.0,206.55555555555554,147.55555555555554,354.1111111111111,87.88888888888889,13.333333333333334,12.444444444444445,10.333333333333334,53.22222222222222,37.22222222222222,61.55555555555556,38.888888888888886,18.555555555555557,18.88888888888889,38.666666666666664,55.22222222222222,130.0,214.88888888888889,,,9.333333333333334,13.555555555555555,45.22222222222222,5.222222222222222,,,,,,13.0,0.5172413793103449,0.5833071854408535,,9.0,afl_tables+footywire
2025,10,Essendon Bombers,9.0,212.22222222222223,167.77777777777777,380.0,92.11111111111111,11.11111111111111,10.0,8.11111111111111,47.111111111111114,39.22222222222222,57.0,35.888888888888886,21.0,17.666666666666668,36.22222222222222,59.0,127.0,242.55555555555554,,,8.777777777777779,10.222222222222221,37.44444444444444,8.555555555555555,,,,,,8.8,0.5263157894736842,0.5584795321637427,,9.0,afl_tables+footywire
2025,10,Fremantle Dockers,9.0,192.77777777777777,153.66666666666666,346.44444444444446,81.88888888888889,12.0,10.555555555555555,9.555555555555555,52.666666666666664,35.44444444444444,56.55555555555556,39.0,19.0,21.333333333333332,36.0,55.333333333333336,126.77777777777777,214.44444444444446,,,9.777777777777779,10.555555555555555,42.22222222222222,8.777777777777779,,,,,,10.3,0.5320197044334976,0.5564464400256575,,9.0,afl_tables+footywire
2025,10,Geelong Cats,9.0,216.22222222222223,126.66666666666667,342.8888888888889,92.11111111111111,14.0,11.11111111111111,10.0,51.111111111111114,40.55555555555556,67.0,34.666666666666664,18.666666666666668,18.11111111111111,37.111111111111114,58.22222222222222,135.22222222222223,198.55555555555554,,,11.11111111111111,12.88888888888889,43.111111111111114,6.222222222222222,,,,,,14.1,0.5575221238938053,0.6305897602073882,,9.0,afl_tables+footywire
2025,10,Gold Coast Suns,9.0,195.44444444444446,159.66666666666666,355.1111111111111,77.33333333333333,15.88888888888889,13.777777777777779,11.11111111111111,60.44444444444444,35.44444444444444,53.44444444444444,45.77777777777778,20.444444444444443,18.0,38.44444444444444,54.888888888888886,135.33333333333334,214.22222222222223,,,9.333333333333334,13.88888888888889,47.333333333333336,7.444444444444445,,,,,,11.2,0.5355805243445693,0.5503754693366708,,9.0,afl_tables+footywire
2025,10,Greater Western Sydney Giants,9.0,211.55555555555554,167.77777777777777,379.3333333333333,90.0,12.555555555555555,11.333333333333334,8.777777777777779,50.44444444444444,46.44444444444444,58.55555555555556,34.666666666666664,17.555555555555557,19.11111111111111,35.888888888888886,59.77777777777778,132.11111111111111,235.77777777777777,,,9.222222222222221,10.666666666666666,45.44444444444444,8.0,,,,,,10.6,0.5255813953488372,0.5577035735207967,,9.0,afl_tables+footywire
2025,10,Hawthorn Hawks,9.0,212.33333333333334,159.77777777777777,372.1111111111111,90.0,13.88888888888889,11.88888888888889,10.444444444444445,53.55555555555556,38.333333333333336,63.55555555555556,40.44444444444444,22.88888888888889,16.333333333333332,36.44444444444444,51.333333333333336,130.66666666666666,233.33333333333334,,,10.444444444444445,15.88888888888889,37.666666666666664,9.222222222222221,,,,,,11.7,0.5387931034482759,0.5706180949537175,,9.0,afl_tables+footywire
