season,date,home,away,result,fthg,ftag,lambda,mu,p_home,p_draw,p_away,model_home,model_draw,model_away,model_over25,model_under25,close_home,close_draw,close_away,close_over25,close_under25,rps,brier_h,brier_d,brier_a,ll_h,ll_d,ll_a,clv_home,clv_draw,clv_away,clv_over25,clv_under25,elo_home,elo_away,elo_diff,actual_over25,ppda_home,ppda_away,ppda_diff,ppda_sum,rest_days_home,rest_days_away,rest_diff,form5_home,form5_away,form5_diff,referee,ref_home_win_rate,ref_goals_pg,ref_cards_pg
2017/18,2017-12-18,Everton,Swansea,H,3,1,2.054,0.87,0.6046,0.2315,0.1639,1.654,4.319,6.1,1.787,2.27,,,,,,0.06108,0.15637,0.0536,0.02687,0.50325,0.26333,0.17904,,,,,,1503.6,1420.1,83.5,1,11.04,13.72,-2.68,24.76,5,5.0,0.0,10.0,4.0,6.0,J Moss,0.4020618556701031,2.7731958762886597,3.4742268041237114
2017/18,2017-12-22,Arsenal,Liverpool,D,3,3,1.94,1.493,0.4557,0.2506,0.2937,2.194,3.99,3.405,1.5,2.999,,,,,,0.09797,0.20765,0.56157,0.08625,0.60823,1.38381,0.3477,,,,,,1599.9,1612.2,-12.2,1,8.16,8.48,-0.32,16.64,6,5.0,1.0,8.0,11.0,-3.0,M Atkinson,0.4,2.39,3.47
2017/18,2017-12-23,Burnley,Tottenham,A,0,3,0.754,1.904,0.1941,0.2389,0.5669,5.151,4.185,1.764,2.015,1.985,,,,,,0.07509,0.03769,0.0571,0.18757,0.21585,0.27305,0.56756,,,,,,1516.9,1611.3,-94.4,1,15.66,9.49,6.17,25.15,7,7.0,0.0,10.0,7.0,3.0,M Oliver,0.46078431372549017,2.784313725490196,3.4215686274509802
2017/18,2017-12-23,Everton,Chelsea,D,0,0,1.208,1.555,0.2929,0.2653,0.4419,3.415,3.769,2.263,1.917,2.091,,,,,,0.09366,0.08576,0.53978,0.19523,0.34651,1.32689,0.58313,,,,,,1523.8,1647.6,-123.8,0,11.16,12.71,-1.55,23.87,5,7.0,-2.0,13.0,12.0,1.0,R Madley,0.5,2.6052631578947367,3.3289473684210527
2017/18,2017-12-23,Brighton,Watford,H,1,0,0.976,1.199,0.3299,0.3078,0.3623,3.031,3.249,2.76,2.697,1.589,,,,,,0.19345,0.44907,0.09475,0.13127,1.10906,0.36791,0.4499,,,,,,1461.8,1452.5,9.4,0,21.38,9.26,12.12,30.64,7,7.0,0.0,2.0,1.0,1.0,P Tierney,0.38095238095238093,2.0476190476190474,3.0
2017/18,2017-12-23,Southampton,Huddersfield,D,1,1,1.9,0.729,0.5748,0.2471,0.1781,1.74,4.048,5.615,2.046,1.956,,,,,,0.12072,0.33044,0.56691,0.03172,0.8553,1.39811,0.19613,,,,,,1468.3,1476.4,-8.1,0,10.76,18.42,-7.66,29.18,7,7.0,0.0,2.0,6.0,-4.0,L Probert,0.4444444444444444,2.0,2.5
2017/18,2017-12-23,Leicester,Man United,D,2,2,1.357,1.485,0.3316,0.2662,0.4022,3.015,3.757,2.486,1.85,2.176,,,,,,0.09058,0.10998,0.53851,0.16176,0.40291,1.32362,0.5145,,,,,,1523.4,1634.6,-111.2,1,14.25,11.31,2.94,25.56,7,6.0,1.0,12.0,12.0,0.0,J Moss,0.40816326530612246,2.7857142857142856,3.489795918367347
2017/18,2017-12-23,Stoke,West Brom,H,3,1,1.514,0.88,0.4875,0.284,0.2286,2.051,3.521,4.375,2.333,1.75,,,,,,0.10498,0.2627,0.08064,0.05224,0.71856,0.33405,0.2595,,,,,,1444.9,1434.6,10.3,1,18.36,15.29,3.07,33.65,7,6.0,1.0,3.0,3.0,0.0,N Swarbrick,0.4166666666666667,2.8472222222222223,3.388888888888889
2017/18,2017-12-23,West Ham,Newcastle,A,2,3,1.585,0.992,0.4952,0.2738,0.2311,2.019,3.653,4.328,2.101,1.908,,,,,,0.27882,0.2452,0.07494,0.59125,0.68355,0.31986,1.46503,,,,,,1472.8,1422.8,50.1,1,15.27,12.47,2.8,27.74,7,7.0,0.0,7.0,1.0,6.0,L Mason,0.5466666666666666,2.76,2.8133333333333335
2017/18,2017-12-23,Man City,Bournemouth,H,4,0,3.384,0.724,0.8125,0.1255,0.062,1.231,7.968,16.132,1.288,4.476,,,,,,0.013,0.03515,0.01575,0.00384,0.20763,0.1341,0.06399,,,,,,1703.5,1451.7,251.8,1,5.5,21.5,-16.0,27.0,7,6.0,1.0,15.0,2.0,13.0,M Jones,0.43243243243243246,2.554054054054054,3.027027027027027
2017/18,2017-12-23,Swansea,Crystal Palace,D,1,1,1.381,1.512,0.3529,0.2717,0.3754,2.834,3.681,2.664,1.811,2.234,,,,,,0.0885,0.12453,0.53046,0.14096,0.43523,1.30316,0.47072,,,,,,1418.4,1454.6,-36.2,0,14.14,11.03,3.11,25.17,5,7.0,-2.0,3.0,9.0,-6.0,C Pawson,0.4482758620689655,2.6436781609195403,3.4482758620689653
2017/18,2017-12-26,Man United,Burnley,D,2,2,2.254,0.662,0.6789,0.2032,0.1179,1.473,4.921,8.482,1.793,2.261,,,,,,0.15827,0.46091,0.63487,0.0139,1.136,1.59352,0.12544,,,,,,1634.6,1516.9,117.7,1,12.3,15.01,-2.71,27.31,3,3.0,0.0,10.0,7.0,3.0,M Atkinson,0.39603960396039606,2.4257425742574257,3.4455445544554455
2017/18,2017-12-26,Bournemouth,West Ham,D,3,3,1.588,1.68,0.3707,0.2593,0.3701,2.698,3.857,2.702,1.577,2.733,,,,,,0.09145,0.13739,0.5487,0.13696,0.46308,1.34992,0.46216,,,,,,1451.7,1472.8,-21.1,1,24.66,14.7,9.96,39.36,3,3.0,0.0,2.0,7.0,-5.0,S Attwell,0.4090909090909091,1.6818181818181819,3.0454545454545454
2017/18,2017-12-26,Chelsea,Brighton,H,2,0,2.146,0.513,0.713,0.196,0.091,1.403,5.101,10.99,2.015,1.986,,,,,,0.03022,0.08238,0.03843,0.00828,0.3383,0.21819,0.0954,,,,,,1647.6,1461.8,185.8,0,12.75,20.59,-7.84,33.34,3,3.0,0.0,10.0,4.0,6.0,M Dean,0.5,2.6634615384615383,3.6826923076923075
2017/18,2017-12-26,Huddersfield,Stoke,D,1,1,1.168,1.194,0.377,0.2972,0.3258,2.652,3.365,3.069,2.379,1.725,,,,,,0.08276,0.14214,0.49393,0.10614,0.47322,1.21335,0.39421,,,,,,1476.4,1444.9,31.5,0,17.13,18.4,-1.27,35.53,3,3.0,0.0,7.0,6.0,1.0,A Taylor,0.4368932038834951,2.8640776699029127,3.7281553398058254
2017/18,2017-12-26,Liverpool,Swansea,H,5,0,2.531,0.695,0.7288,0.1771,0.0941,1.372,5.647,10.629,1.599,2.669,,,,,,0.02746,0.07353,0.03136,0.00885,0.31631,0.19491,0.0988,,,,,,1612.2,1418.4,193.8,1,8.47,13.36,-4.89,21.83,4,3.0,1.0,9.0,4.0,5.0,K Friend,0.4027777777777778,2.6944444444444446,3.7916666666666665
2017/18,2017-12-26,Tottenham,Southampton,H,5,2,1.955,1.108,0.5695,0.2376,0.193,1.756,4.209,5.182,1.693,2.443,,,,,,0.0742,0.18537,0.05645,0.03723,0.56308,0.27127,0.21438,,,,,,1611.3,1468.3,143.1,1,7.46,10.78,-3.32,18.24,3,3.0,0.0,10.0,3.0,7.0,G Scott,0.4782608695652174,3.0,2.739130434782609
2017/18,2017-12-26,Watford,Leicester,H,2,1,1.358,1.483,0.3432,0.2703,0.3865,2.914,3.699,2.588,1.852,2.174,,,,,,0.19359,0.4314,0.07309,0.14935,1.06948,0.31519,0.48852,,,,,,1452.5,1523.4,-71.0,1,9.47,13.72,-4.25,23.19,3,3.0,0.0,1.0,10.0,-9.0,C Kavanagh,0.2857142857142857,2.142857142857143,3.4285714285714284
2017/18,2017-12-26,West Brom,Everton,D,0,0,1.487,1.181,0.4047,0.2736,0.3216,2.471,3.654,3.109,2.006,1.994,,,,,,0.08908,0.16379,0.52759,0.10345,0.51871,1.29591,0.38808,,,,,,1434.6,1523.8,-89.2,0,14.52,10.62,3.9,25.14,3,3.0,0.0,2.0,11.0,-9.0,R East,0.5245901639344263,2.6065573770491803,3.0655737704918034
2017/18,2017-12-27,Newcastle,Man City,A,0,1,0.927,2.289,0.144,0.1959,0.6601,6.945,5.104,1.515,1.605,2.654,,,,,,0.04542,0.02073,0.03839,0.11554,0.15546,0.21808,0.41539,,,,,,1422.8,1703.5,-280.7,0,12.97,5.42,7.55,18.39,4,4.0,0.0,3.0,15.0,-12.0,A Marriner,0.47058823529411764,2.929411764705882,3.5294117647058822
2017/18,2017-12-28,Crystal Palace,Arsenal,A,2,3,1.285,1.777,0.2749,0.2485,0.4766,3.638,4.024,2.098,1.693,2.443,,,,,,0.11649,0.07555,0.06176,0.27393,0.32139,0.28571,0.74104,,,,,,1454.6,1599.9,-145.3,1,12.08,8.21,3.87,20.29,5,6.0,-1.0,9.0,6.0,3.0,M Oliver,0.4563106796116505,2.7864077669902914,3.4174757281553396
2017/18,2017-12-30,Newcastle,Brighton,D,0,0,1.506,0.787,0.4891,0.2816,0.2293,2.044,3.551,4.362,2.488,1.672,,,,,,0.09727,0.23926,0.5161,0.05256,0.67167,1.26727,0.2604,,,,,,1422.8,1461.8,-39.0,0,14.58,22.88,-8.3,37.46,3,4.0,-1.0,3.0,4.0,-1.0,A Taylor,0.4326923076923077,2.855769230769231,3.75
2017/18,2017-12-30,Watford,Swansea,A,1,2,1.544,0.938,0.4911,0.2789,0.2299,2.036,3.585,4.349,2.214,1.823,,,,,,0.27807,0.24121,0.07781,0.59301,0.67556,0.32703,1.46998,,,,,,1452.5,1418.4,34.1,1,9.43,13.21,-3.78,22.64,4,4.0,0.0,3.0,4.0,-1.0,M Atkinson,0.39215686274509803,2.4411764705882355,3.5098039215686274
2017/18,2017-12-30,Man United,Southampton,D,0,0,1.707,1.064,0.5432,0.2526,0.2042,1.841,3.959,4.896,1.91,2.099,,,,,,0.11224,0.29501,0.55859,0.04171,0.7834,1.37591,0.22846,,,,,,1634.6,1468.3,166.3,0,12.12,10.33,1.79,22.45,4,4.0,0.0,8.0,2.0,6.0,C Pawson,0.4431818181818182,2.6363636363636362,3.465909090909091
2017/18,2017-12-30,Chelsea,Stoke,H,5,0,2.038,0.758,0.6594,0.2167,0.1239,1.516,4.614,8.074,1.888,2.126,,,,,,0.04378,0.11599,0.04697,0.01534,0.41639,0.24427,0.13223,,,,,,1647.6,1444.9,202.7,1,11.53,16.56,-5.03,28.09,4,4.0,0.0,10.0,4.0,6.0,K Friend,0.410958904109589,2.7260273972602738,3.7534246575342465
2017/18,2017-12-30,Huddersfield,Burnley,D,0,0,1.319,0.942,0.425,0.2964,0.2786,2.353,3.373,3.59,2.54,1.649,,,,,,0.08607,0.18061,0.49501,0.07761,0.55335,1.21594,0.32655,,,,,,1476.4,1516.9,-40.6,0,14.8,15.65,-0.85,30.45,4,4.0,0.0,8.0,8.0,0.0,P Tierney,0.4090909090909091,2.0,2.8636363636363638
2017/18,2017-12-30,Liverpool,Leicester,H,2,1,2.225,1.098,0.5934,0.2245,0.1822,1.685,4.455,5.489,1.55,2.819,,,,,,0.06618,0.16536,0.05039,0.03319,0.52196,0.2542,0.20111,,,,,,1612.2,1523.4,88.7,1,9.26,12.52,-3.26,21.78,4,4.0,0.0,9.0,7.0,2.0,N Swarbrick,0.4246575342465753,2.863013698630137,3.356164383561644
2017/18,2017-12-30,Bournemouth,Everton,H,2,1,1.403,1.519,0.3461,0.2669,0.387,2.889,3.747,2.584,1.788,2.269,,,,,,0.19243,0.42756,0.07124,0.14975,1.06097,0.31049,0.48934,,,,,,1451.7,1523.8,-72.0,1,23.08,10.99,12.09,34.07,4,4.0,0.0,2.0,9.0,-7.0,L Probert,0.42105263157894735,2.0,2.526315789473684
2017/18,2017-12-31,Crystal Palace,Man City,D,0,0,1.003,2.224,0.1656,0.2061,0.6283,6.039,4.852,1.592,1.599,2.67,,,,,,0.14073,0.02742,0.63029,0.39477,0.18104,1.57944,0.9897,,,,,,1454.6,1703.5,-248.9,0,12.54,5.52,7.02,18.06,3,4.0,-1.0,8.0,15.0,-7.0,J Moss,0.40404040404040403,2.797979797979798,3.494949494949495
2017/18,2017-12-31,West Brom,Arsenal,D,1,1,1.235,1.632,0.277,0.2559,0.467,3.61,3.907,2.141,1.83,2.205,,,,,,0.09829,0.07675,0.55366,0.21813,0.3244,1.36289,0.62931,,,,,,1434.6,1599.9,-165.3,0,13.12,8.44,4.68,21.56,5,3.0,2.0,2.0,9.0,-7.0,M Dean,0.5047619047619047,2.657142857142857,3.657142857142857
2017/18,2018-01-01,Stoke,Newcastle,A,0,1,1.697,0.877,0.525,0.2671,0.208,1.905,3.745,4.808,2.105,1.905,,,,,,0.30095,0.27558,0.07132,0.62728,0.74436,0.31068,1.57027,,,,,,1444.9,1422.8,22.1,0,17.5,15.06,2.44,32.56,2,2.0,0.0,4.0,4.0,0.0,C Kavanagh,0.375,2.25,3.75
2017/18,2018-01-01,Leicester,Huddersfield,H,3,0,1.93,0.876,0.5721,0.2452,0.1827,1.748,4.078,5.473,1.879,2.137,,,,,,0.07217,0.18312,0.06013,0.03338,0.55848,0.28132,0.20176,,,,,,1523.4,1476.4,47.1,1,14.77,14.12,0.65,28.89,2,2.0,0.0,4.0,6.0,-2.0,G Scott,0.5,3.1666666666666665,2.7083333333333335
2017/18,2018-01-01,Burnley,Liverpool,A,1,2,0.763,2.031,0.1871,0.2284,0.5845,5.346,4.377,1.711,1.89,2.123,,,,,,0.06921,0.03499,0.05219,0.17265,0.2071,0.25934,0.53701,,,,,,1516.9,1612.2,-95.2,1,12.68,9.39,3.29,22.07,2,2.0,0.0,6.0,11.0,-5.0,R East,0.5161290322580645,2.564516129032258,3.0483870967741935
2017/18,2018-01-01,Brighton,Bournemouth,D,2,2,1.091,1.176,0.3565,0.3042,0.3393,2.805,3.287,2.947,2.529,1.654,,,,,,0.08074,0.12709,0.48415,0.11513,0.44083,1.1901,0.41447,,,,,,1461.8,1451.7,10.1,1,22.32,23.59,-1.27,45.91,2,2.0,0.0,5.0,4.0,1.0,M Oliver,0.4519230769230769,2.8076923076923075,3.394230769230769
2017/18,2018-01-01,Everton,Man United,A,0,2,1.337,1.442,0.3337,0.269,0.3973,2.996,3.718,2.517,1.902,2.108,,,,,,0.15821,0.11137,0.07235,0.36326,0.40606,0.31332,0.92308,,,,,,1523.8,1634.6,-110.8,0,10.8,12.48,-1.68,23.28,2,2.0,0.0,8.0,9.0,-1.0,A Marriner,0.46511627906976744,2.9069767441860463,3.5
2017/18,2018-01-02,Man City,Watford,H,3,1,3.027,0.738,0.7847,0.1436,0.0718,1.274,6.965,13.934,1.379,3.638,,,,,,0.01717,0.04637,0.02061,0.00515,0.24251,0.15499,0.07447,,,,,,1703.5,1452.5,251.0,1,4.99,9.74,-4.75,14.73,2,3.0,-1.0,13.0,3.0,10.0,L Mason,0.5394736842105263,2.789473684210526,2.8026315789473686
2017/18,2018-01-02,Southampton,Crystal Palace,A,1,2,1.796,1.105,0.4996,0.2617,0.2387,2.002,3.822,4.189,1.804,2.244,,,,,,0.27638,0.24961,0.06847,0.57954,0.69236,0.30337,1.43245,,,,,,1468.3,1454.6,13.7,1,11.04,12.76,-1.72,23.8,3,2.0,1.0,2.0,8.0,-6.0,S Attwell,0.391304347826087,1.8695652173913044,3.217391304347826
2017/18,2018-01-02,Swansea,Tottenham,A,0,2,1.069,1.972,0.2087,0.2309,0.5604,4.792,4.33,1.785,1.707,2.415,,,,,,0.07894,0.04355,0.05333,0.19327,0.23405,0.26259,0.57914,,,,,,1418.4,1611.3,-193.0,0,13.25,7.6,5.65,20.85,3,7.0,-4.0,4.0,12.0,-8.0,R Madley,0.4935064935064935,2.5714285714285716,3.324675324675325
2017/18,2018-01-02,West Ham,West Brom,H,2,1,1.415,0.995,0.4587,0.288,0.2533,2.18,3.472,3.948,2.311,1.763,,,,,,0.11906,0.29303,0.08297,0.06415,0.7794,0.33973,0.29206,,,,,,1472.8,1434.6,38.2,1,14.37,13.3,1.07,27.67,7,2.0,5.0,8.0,3.0,5.0,M Jones,0.44,2.5733333333333333,3.0
2017/18,2018-01-03,Arsenal,Chelsea,D,2,2,1.665,1.292,0.4306,0.2648,0.3046,2.322,3.776,3.283,1.764,2.309,,,,,,0.09273,0.18541,0.54049,0.09278,0.56315,1.3287,0.36325,,,,,,1599.9,1647.6,-47.7,1,9.22,12.8,-3.58,22.02,3,4.0,-1.0,9.0,13.0,-4.0,A Taylor,0.42857142857142855,2.8285714285714287,3.7523809523809524
2017/18,2018-01-04,Tottenham,West Ham,D,1,1,2.585,1.101,0.6564,0.1965,0.1471,1.524,5.089,6.798,1.404,3.472,,,,,,0.15082,0.43083,0.64559,0.02164,1.0682,1.62701,0.15912,,,,,,1611.3,1472.8,138.5,0,7.67,13.95,-6.28,21.62,2,2.0,0.0,12.0,8.0,4.0,M Dean,0.5,2.650943396226415,3.6792452830188678
2017/18,2018-01-13,Huddersfield,West Ham,A,1,4,1.3,1.503,0.3471,0.2777,0.3752,2.881,3.601,2.665,1.883,2.133,,,,,,0.17029,0.12048,0.07712,0.39039,0.42633,0.32533,0.98032,,,,,,1467.5,1474.3,-6.8,1,14.41,14.65,-0.24,29.06,12,9.0,3.0,6.0,8.0,-2.0,J Moss,0.4,2.77,3.55
2017/18,2018-01-13,West Brom,Brighton,H,2,0,1.539,0.678,0.5155,0.2766,0.208,1.94,3.616,4.809,2.618,1.618,,,,,,0.09267,0.23477,0.0765,0.04324,0.66268,0.32377,0.23313,,,,,,1423.5,1465.0,-41.5,0,12.87,22.52,-9.65,35.39,11,12.0,-1.0,2.0,6.0,-4.0,M Atkinson,0.3883495145631068,2.4466019417475726,3.533980582524272
2017/18,2018-01-13,Watford,Southampton,D,2,2,1.137,1.544,0.3107,0.2784,0.411,3.219,3.592,2.433,1.993,2.007,,,,,,0.08847,0.09652,0.52076,0.16889,0.37205,1.27884,0.52926,,,,,,1439.4,1455.8,-16.4,1,11.34,10.5,0.84,21.84,11,11.0,0.0,3.0,2.0,1.0,R East,0.5079365079365079,2.5714285714285716,3.0
2017/18,2018-01-13,Tottenham,Everton,H,4,0,2.304,0.946,0.639,0.2117,0.1492,1.565,4.723,6.701,1.586,2.706,,,,,,0.05085,0.13029,0.04483,0.02227,0.44779,0.2379,0.16163,,,,,,1625.5,1505.4,120.1,1,7.3,11.58,-4.28,18.88,9,12.0,-3.0,10.0,5.0,5.0,C Pawson,0.43820224719101125,2.606741573033708,3.49438202247191
2017/18,2018-01-13,Chelsea,Leicester,D,0,0,2.147,0.921,0.6275,0.2205,0.152,1.594,4.536,6.577,1.689,2.45,,,,,,0.13896,0.39377,0.6077,0.02311,0.98756,1.51208,0.16491,,,,,,1654.0,1516.0,138.0,0,13.14,13.42,-0.28,26.56,10,12.0,-2.0,11.0,4.0,7.0,M Jones,0.4473684210526316,2.5789473684210527,3.026315789473684
2017/18,2018-01-13,Crystal Palace,Burnley,H,1,0,1.779,0.895,0.5174,0.2587,0.224,1.933,3.865,4.465,1.999,2.001,,,,,,0.09437,0.23295,0.06693,0.05015,0.65904,0.29935,0.25354,,,,,,1465.1,1504.8,-39.7,0,13.81,13.68,0.13,27.49,11,12.0,-1.0,8.0,3.0,5.0,M Oliver,0.44761904761904764,2.8190476190476192,3.3904761904761904
2017/18,2018-01-13,Newcastle,Swansea,D,1,1,1.62,0.919,0.504,0.2738,0.2222,1.984,3.652,4.5,2.145,1.874,,,,,,0.10111,0.25397,0.52731,0.04938,0.70108,1.29521,0.2513,,,,,,1442.8,1420.5,22.3,0,14.14,14.46,-0.32,28.6,12,11.0,1.0,7.0,4.0,3.0,G Scott,0.52,3.16,2.68
2017/18,2018-01-14,Liverpool,Man City,H,4,3,1.438,1.703,0.3279,0.2567,0.4154,3.05,3.896,2.407,1.646,2.549,,,,,,0.20808,0.45169,0.06589,0.17255,1.11499,0.29665,0.53681,,,,,,1631.6,1708.4,-76.9,1,9.59,4.95,4.64,14.54,13,12.0,1.0,13.0,13.0,0.0,A Marriner,0.45977011494252873,2.896551724137931,3.4827586206896552
2017/18,2018-01-14,Bournemouth,Arsenal,H,2,1,1.24,2.111,0.236,0.2285,0.5355,4.237,4.376,1.867,1.537,2.862,,,,,,0.29015,0.58371,0.05222,0.28675,1.44397,0.25944,0.76677,,,,,,1459.9,1602.6,-142.8,1,22.75,9.36,13.39,32.11,13,11.0,2.0,5.0,9.0,-4.0,K Friend,0.4189189189189189,2.7567567567567566,3.72972972972973
2017/18,2018-01-15,Man United,Stoke,H,3,0,2.101,0.84,0.6511,0.2158,0.1331,1.536,4.633,7.516,1.775,2.29,,,,,,0.04648,0.12172,0.04659,0.0177,0.42908,0.24314,0.14277,,,,,,1631.2,1439.2,192.0,1,12.34,15.89,-3.55,28.23,14,14.0,0.0,9.0,4.0,5.0,A Taylor,0.42452830188679247,2.839622641509434,3.7641509433962264
2017/18,2018-01-20,Brighton,Chelsea,A,0,4,0.679,1.673,0.1711,0.2478,0.581,5.843,4.035,1.721,2.393,1.718,,,,,,0.06827,0.02929,0.06141,0.17552,0.18771,0.28476,0.54292,,,,,,1455.7,1648.8,-193.1,1,21.77,11.52,10.25,33.29,7,7.0,0.0,5.0,9.0,-4.0,J Moss,0.39603960396039606,2.792079207920792,3.5346534653465347
2017/18,2018-01-20,Arsenal,Crystal Palace,H,4,1,2.395,1.089,0.6272,0.2103,0.1625,1.594,4.755,6.154,1.479,3.087,,,,,,0.05513,0.13898,0.04423,0.02641,0.4665,0.23611,0.17734,,,,,,1590.4,1474.4,116.1,1,8.87,13.97,-5.1,22.84,6,7.0,-1.0,6.0,8.0,-2.0,C Kavanagh,0.3333333333333333,2.111111111111111,3.7777777777777777
2017/18,2018-01-20,Burnley,Man United,A,0,1,0.726,1.65,0.1954,0.2568,0.5478,5.118,3.894,1.825,2.358,1.736,,,,,,0.08088,0.03817,0.06595,0.20447,0.21737,0.2968,0.60181,,,,,,1495.5,1634.9,-139.4,0,12.78,12.13,0.65,24.91,7,5.0,2.0,2.0,9.0,-7.0,M Dean,0.4953271028037383,2.6448598130841123,3.663551401869159
2017/18,2018-01-20,Everton,West Brom,D,1,1,1.6,0.928,0.5151,0.2709,0.214,1.942,3.691,4.673,2.158,1.864,,,,,,0.10369,0.26528,0.53153,0.0458,0.72372,1.30585,0.2408,,,,,,1500.3,1432.9,67.4,0,10.82,12.87,-2.05,23.69,7,7.0,0.0,2.0,5.0,-3.0,S Attwell,0.375,1.9166666666666667,3.125
2017/18,2018-01-20,Leicester,Watford,H,2,0,1.957,1.181,0.5383,0.2439,0.2178,1.858,4.1,4.591,1.647,2.545,,,,,,0.08689,0.21321,0.0595,0.04745,0.61943,0.27962,0.24567,,,,,,1521.3,1438.0,83.2,0,13.75,11.18,2.57,24.93,7,7.0,0.0,5.0,4.0,1.0,L Probert,0.45,2.05,2.4
2017/18,2018-01-20,Man City,Newcastle,H,3,1,2.989,0.632,0.7971,0.139,0.0639,1.254,7.196,15.652,1.427,3.34,,,,,,0.01508,0.04115,0.01931,0.00408,0.22672,0.14963,0.06602,,,,,,1698.1,1440.4,257.7,1,5.34,14.24,-8.9,19.58,6,7.0,-1.0,10.0,8.0,2.0,P Tierney,0.391304347826087,1.9130434782608696,2.869565217391304
2017/18,2018-01-20,Stoke,Huddersfield,H,2,0,1.735,0.828,0.5272,0.2632,0.2096,1.897,3.8,4.77,2.118,1.895,,,,,,0.08917,0.22356,0.06926,0.04395,0.64021,0.3054,0.23528,,,,,,1435.5,1455.8,-20.3,0,17.49,12.59,4.9,30.08,5,7.0,-2.0,4.0,3.0,1.0,M Oliver,0.4528301886792453,2.80188679245283,3.3867924528301887
2017/18,2018-01-20,West Ham,Bournemouth,D,1,1,1.825,1.257,0.4802,0.2592,0.2606,2.082,3.858,3.838,1.681,2.469,,,,,,0.09951,0.23063,0.54877,0.06789,0.65439,1.35012,0.30185,,,,,,1485.9,1472.1,13.8,0,14.98,22.18,-7.2,37.16,7,6.0,1.0,8.0,8.0,0.0,M Atkinson,0.3942307692307692,2.4423076923076925,3.5
2017/18,2018-01-21,Southampton,Tottenham,D,1,1,1.319,1.523,0.3025,0.2592,0.4383,3.306,3.857,2.282,1.85,2.176,,,,,,0.09453,0.09151,0.54873,0.19206,0.36027,1.35,0.5767,,,,,,1457.2,1630.6,-173.5,0,10.41,7.34,3.07,17.75,8,8.0,0.0,3.0,13.0,-10.0,K Friend,0.4266666666666667,2.76,3.7333333333333334
2017/18,2018-01-22,Swansea,Liverpool,H,1,0,1.035,2.138,0.1837,0.216,0.6003,5.442,4.63,1.666,1.628,2.593,,,,,,0.34221,0.66628,0.04665,0.36034,1.69423,0.24332,0.91699,,,,,,1423.0,1641.9,-218.9,0,15.43,9.77,5.66,25.2,9,8.0,1.0,5.0,13.0,-8.0,N Swarbrick,0.43243243243243246,2.864864864864865,3.3783783783783785
2017/18,2018-01-30,Huddersfield,Liverpool,A,0,3,0.859,1.88,0.1874,0.2353,0.5773,5.337,4.25,1.732,1.938,2.066,,,,,,0.07126,0.03511,0.05538,0.17867,0.20748,0.2683,0.54938,,,,,,1447.1,1627.7,-180.6,1,10.83,9.75,1.08,20.58,10,8.0,2.0,2.0,12.0,-10.0,K Friend,0.42105263157894735,2.75,3.75
2017/18,2018-01-30,Swansea,Arsenal,H,3,1,1.106,2.027,0.2189,0.231,0.5501,4.569,4.329,1.818,1.651,2.537,,,,,,0.30427,0.61016,0.05336,0.30265,1.51928,0.26265,0.79882,,,,,,1437.1,1595.7,-158.5,1,18.55,9.29,9.26,27.84,8,10.0,-2.0,7.0,8.0,-1.0,L Mason,0.5454545454545454,2.8051948051948052,2.792207792207792
2017/18,2018-01-30,West Ham,Crystal Palace,D,1,1,1.533,1.48,0.3983,0.2695,0.3323,2.511,3.711,3.009,1.725,2.379,,,,,,0.08967,0.15861,0.53369,0.11041,0.50793,1.31134,0.40389,,,,,,1483.7,1469.1,14.5,0,14.61,14.11,0.5,28.72,10,10.0,0.0,9.0,7.0,2.0,N Swarbrick,0.44,2.84,3.36
2017/18,2018-01-31,Newcastle,Burnley,D,1,1,1.59,0.979,0.4672,0.2734,0.2594,2.14,3.657,3.855,2.11,1.901,,,,,,0.09518,0.21827,0.52792,0.06728,0.6296,1.29675,0.30028,,,,,,1437.7,1487.7,-50.0,0,14.86,12.73,2.13,27.59,11,11.0,0.0,5.0,2.0,3.0,S Hooper,,,
2017/18,2018-01-31,Everton,Leicester,H,2,1,1.768,1.423,0.4331,0.2585,0.3084,2.309,3.868,3.243,1.618,2.618,,,,,,0.1388,0.32132,0.06682,0.09508,0.83668,0.29908,0.36868,,,,,,1496.6,1527.3,-30.6,1,10.35,12.54,-2.19,22.89,11,11.0,0.0,2.0,7.0,-5.0,C Kavanagh,0.4,2.4,3.4
2017/18,2018-01-31,Man City,West Brom,H,3,0,2.585,0.6,0.7681,0.1606,0.0713,1.302,6.228,14.025,1.622,2.608,,,,,,0.01962,0.05376,0.02578,0.00508,0.2638,0.17503,0.07397,,,,,,1700.8,1436.5,264.3,1,5.34,12.98,-7.64,18.32,11,11.0,0.0,10.0,6.0,4.0,R Madley,0.48717948717948717,2.5641025641025643,3.3333333333333335
