season,date,home,away,result,fthg,ftag,lambda,mu,p_home,p_draw,p_away,model_home,model_draw,model_away,model_over25,model_under25,close_home,close_draw,close_away,close_over25,close_under25,rps,brier_h,brier_d,brier_a,ll_h,ll_d,ll_a,clv_home,clv_draw,clv_away,clv_over25,clv_under25,elo_home,elo_away,elo_diff,actual_over25,ppda_home,ppda_away,ppda_diff,ppda_sum,rest_days_home,rest_days_away,rest_diff,form5_home,form5_away,form5_diff,referee,ref_home_win_rate,ref_goals_pg,ref_cards_pg
2022/23,2023-03-12,Fulham,Arsenal,A,0,3,1.42,1.928,0.2778,0.2377,0.4846,3.6,4.208,2.064,1.609,2.643,6.2,4.33,1.63,1.87,2.09,0.11428,0.07716,0.05648,0.26568,0.32543,0.27137,0.72452,72.22,2.9,-21.03,16.22,-20.92,1501.7,1656.2,-154.5,1,12.84,8.06,4.78,20.9,6,8.0,-2.0,8.0,12.0,-4.0,D Coote,0.45121951219512196,2.658536585365854,3.548780487804878
2022/23,2023-03-12,Man United,Southampton,D,0,0,2.266,1.166,0.6202,0.2131,0.1667,1.612,4.693,5.999,1.571,2.75,1.37,5.6,10.01,1.7,2.35,0.13749,0.38467,0.61924,0.02779,0.96816,1.54609,0.18236,-15.01,19.33,66.86,8.21,-14.55,1601.8,1413.7,188.1,0,11.9,10.65,1.25,22.55,7,8.0,-1.0,10.0,6.0,4.0,A Taylor,0.4591439688715953,2.848249027237354,3.4941634241245136
2022/23,2023-03-15,Brighton,Crystal Palace,H,1,0,1.783,1.066,0.5202,0.258,0.2219,1.923,3.876,4.507,2.213,1.825,1.49,4.7,8.0,1.95,2.01,0.09316,0.23026,0.06655,0.04923,0.65364,0.29837,0.25087,-22.52,21.26,77.5,-11.88,10.14,1538.4,1479.8,58.6,0,9.83,15.05,-5.22,24.88,4,4.0,0.0,8.0,3.0,5.0,P Bankes,0.4230769230769231,2.3653846153846154,3.8461538461538463
2022/23,2023-03-15,Southampton,Brentford,A,0,2,1.396,1.573,0.3227,0.2591,0.4182,3.099,3.859,2.391,2.213,1.825,3.13,3.45,2.5,2.13,1.83,0.14755,0.10414,0.06714,0.33851,0.38964,0.29991,0.87183,1.0,-10.6,4.56,-3.75,0.27,1413.7,1540.6,-126.9,0,9.52,12.18,-2.66,21.7,3,4.0,-1.0,7.0,8.0,-1.0,M Salisbury,0.6428571428571429,2.642857142857143,4.214285714285714
2022/23,2023-03-17,Nott'm Forest,Newcastle,A,1,2,1.348,1.408,0.3409,0.2704,0.3886,2.933,3.698,2.573,2.213,1.825,6.0,3.96,1.74,2.11,1.86,0.16332,0.11622,0.07314,0.37375,0.41689,0.31533,0.94508,104.57,7.08,-32.37,-4.65,1.92,1459.8,1568.2,-108.4,1,16.15,13.36,2.79,29.51,6,5.0,1.0,2.0,5.0,-3.0,P Tierney,0.4066666666666667,2.7133333333333334,3.3133333333333335
2022/23,2023-03-18,Chelsea,Everton,D,2,2,2.228,0.878,0.6376,0.2156,0.1468,1.568,4.638,6.811,1.942,2.061,1.54,4.34,8.2,2.14,1.83,0.14269,0.40651,0.6153,0.02156,1.01495,1.53438,0.1588,-1.79,-6.43,20.39,10.2,-11.21,1538.7,1425.8,113.0,1,8.33,13.7,-5.37,22.03,7,7.0,0.0,7.0,7.0,0.0,D England,0.38461538461538464,2.7435897435897436,3.5641025641025643
2022/23,2023-03-18,Southampton,Tottenham,D,3,3,1.32,1.752,0.2779,0.2475,0.4746,3.598,4.041,2.107,1.942,2.061,4.75,3.85,1.88,2.07,1.9,0.10082,0.07725,0.56628,0.22523,0.32564,1.3964,0.64356,32.02,-4.73,-10.77,6.59,-7.81,1413.7,1578.5,-164.8,1,8.7,13.74,-5.04,22.44,3,7.0,-4.0,7.0,9.0,-2.0,S Hooper,0.47761194029850745,2.6417910447761193,2.8955223880597014
2022/23,2023-03-18,Wolves,Leeds,A,2,4,1.723,1.389,0.4507,0.2611,0.2882,2.219,3.83,3.47,1.942,2.061,2.35,3.42,3.56,2.35,1.7,0.23658,0.2031,0.06818,0.50663,0.59905,0.30261,1.24403,5.9,-10.7,2.59,21.01,-17.52,1469.8,1436.0,33.9,1,13.79,9.17,4.62,22.96,6,7.0,-1.0,4.0,4.0,0.0,M Salisbury,0.6,2.6,4.133333333333334
2022/23,2023-03-18,Aston Villa,Bournemouth,H,3,0,1.981,1.389,0.5053,0.2436,0.2511,1.979,4.104,3.983,1.609,2.643,1.76,4.0,5.3,2.0,1.97,0.1026,0.24476,0.05936,0.06304,0.68267,0.27925,0.28913,-11.07,-2.53,33.07,24.3,-25.46,1499.5,1429.9,69.6,1,13.96,19.49,-5.53,33.45,6,7.0,-1.0,7.0,7.0,0.0,R Jones,0.41025641025641024,2.2564102564102564,3.1794871794871793
2022/23,2023-03-18,Brentford,Leicester,D,1,1,1.948,1.475,0.4883,0.2444,0.2673,2.048,4.091,3.741,1.571,2.75,2.01,3.89,4.1,1.91,2.08,0.10329,0.23844,0.57091,0.07144,0.67002,1.40889,0.311,-1.86,-4.91,9.6,21.58,-24.36,1540.6,1468.4,72.1,0,12.21,13.71,-1.5,25.92,3,7.0,-4.0,8.0,3.0,5.0,D Bond,,,
2022/23,2023-03-19,Arsenal,Crystal Palace,H,4,1,2.21,1.053,0.6266,0.2157,0.1577,1.596,4.637,6.341,1.942,2.061,1.29,6.42,15.5,1.79,2.25,0.05476,0.13941,0.04652,0.02487,0.46741,0.24293,0.17163,-19.17,38.45,144.44,-7.83,9.17,1656.2,1479.8,176.4,1,8.42,14.63,-6.21,23.05,7,4.0,3.0,15.0,2.0,13.0,S Attwell,0.44696969696969696,2.765151515151515,3.5606060606060606
2022/23,2023-04-01,Crystal Palace,Leicester,H,2,1,1.358,1.546,0.3542,0.2743,0.3715,2.823,3.646,2.692,2.213,1.825,2.62,3.4,3.05,2.25,1.76,0.18502,0.41704,0.07522,0.13802,1.03785,0.32058,0.46444,-7.19,-6.75,13.3,1.67,-3.56,1463.7,1462.5,1.1,1,15.2,12.49,2.71,27.69,13,14.0,-1.0,1.0,1.0,0.0,T Robinson,,,
2022/23,2023-04-01,Chelsea,Aston Villa,A,0,2,2.298,0.86,0.6232,0.2175,0.1593,1.605,4.599,6.277,1.942,2.061,1.74,4.0,5.75,2.04,1.94,0.36505,0.3884,0.04729,0.70674,0.97609,0.24521,1.83684,8.41,-13.02,-8.4,5.05,-5.87,1543.9,1506.9,37.0,0,7.68,13.05,-5.37,20.73,14,14.0,0.0,7.0,10.0,-3.0,A Madley,0.47619047619047616,2.7936507936507935,2.8253968253968256
2022/23,2023-04-01,Nott'm Forest,Wolves,D,1,1,1.178,1.416,0.3365,0.2866,0.3769,2.972,3.489,2.653,2.667,1.6,3.15,3.3,2.7,2.44,1.65,0.08509,0.11324,0.50893,0.14204,0.41024,1.24963,0.47302,5.99,-5.42,1.77,-8.51,3.12,1446.2,1451.6,-5.5,0,15.31,12.87,2.44,28.18,15,14.0,1.0,2.0,4.0,-2.0,C Kavanagh,0.4778761061946903,2.663716814159292,3.3008849557522124
2022/23,2023-04-01,Brighton,Brentford,D,3,3,1.627,1.379,0.427,0.2687,0.3042,2.342,3.721,3.287,2.213,1.825,1.72,4.33,5.25,1.82,2.15,0.09164,0.18236,0.53476,0.09256,0.55694,1.31405,0.36274,-26.56,16.37,59.72,-17.76,17.81,1543.8,1534.0,9.8,1,9.57,10.08,-0.51,19.65,17,14.0,3.0,8.0,8.0,0.0,M Oliver,0.42913385826771655,2.905511811023622,3.145669291338583
2022/23,2023-04-01,Bournemouth,Fulham,H,2,1,1.808,1.676,0.3974,0.2482,0.3544,2.516,4.03,2.821,1.571,2.75,2.63,3.52,2.92,2.11,1.85,0.16292,0.36312,0.06158,0.12563,0.92281,0.28523,0.43764,4.53,-12.66,3.51,34.31,-32.73,1436.8,1494.2,-57.4,1,19.56,13.79,5.77,33.35,14,20.0,-6.0,6.0,7.0,-1.0,P Bankes,0.4339622641509434,2.339622641509434,3.830188679245283
2022/23,2023-04-01,Arsenal,Leeds,H,4,1,2.78,1.377,0.6636,0.1848,0.1516,1.507,5.411,6.597,1.01,100.0,1.31,6.25,12.0,1.57,2.58,0.04538,0.11316,0.03416,0.02297,0.41006,0.20434,0.16437,-13.07,15.51,81.9,55.45,-97.42,1667.3,1449.6,217.7,1,8.54,10.59,-2.05,19.13,13,14.0,-1.0,15.0,7.0,8.0,D England,0.375,2.775,3.575
2022/23,2023-04-01,Man City,Liverpool,H,4,1,2.278,1.155,0.5904,0.2226,0.187,1.694,4.492,5.348,1.571,2.75,1.7,4.4,5.5,1.73,2.36,0.06758,0.16778,0.04957,0.03496,0.52697,0.25185,0.20699,0.35,-2.05,2.84,10.12,-14.18,1696.7,1612.1,84.6,1,10.65,8.74,1.91,19.39,21,21.0,0.0,13.0,10.0,3.0,S Hooper,0.47058823529411764,2.6911764705882355,2.8823529411764706
2022/23,2023-04-02,Newcastle,Man United,H,2,0,1.515,1.709,0.3568,0.2609,0.3823,2.803,3.833,2.616,1.942,2.061,2.49,3.62,3.11,1.97,1.97,0.18661,0.41368,0.06806,0.14615,1.03052,0.30229,0.48175,-11.17,-5.56,18.88,1.44,-4.42,1582.2,1595.6,-13.3,0,11.53,11.94,-0.41,23.47,16,21.0,-5.0,7.0,8.0,-1.0,S Attwell,0.45112781954887216,2.781954887218045,3.5413533834586466
2022/23,2023-04-02,West Ham,Southampton,H,1,0,1.758,1.34,0.4686,0.2588,0.2726,2.134,3.864,3.668,1.942,2.061,1.8,4.0,5.1,2.13,1.84,0.1189,0.28238,0.06698,0.07431,0.758,0.29948,0.31828,-15.65,3.52,39.04,9.68,-10.72,1461.1,1414.1,47.0,0,14.05,9.19,4.86,23.24,21,15.0,6.0,5.0,5.0,0.0,P Tierney,0.40397350993377484,2.7152317880794703,3.3311258278145695
2022/23,2023-04-03,Everton,Tottenham,D,1,1,1.38,1.764,0.2937,0.2485,0.4578,3.405,4.024,2.184,1.942,2.061,3.55,3.55,2.26,2.18,1.8,0.09861,0.08625,0.5647,0.20957,0.34769,1.39218,0.6121,4.26,-11.78,3.48,12.26,-12.66,1441.9,1580.6,-138.8,0,12.76,13.08,-0.32,25.84,16,16.0,0.0,5.0,10.0,-5.0,D Coote,0.4457831325301205,2.6626506024096384,3.5180722891566263
2022/23,2023-04-04,Bournemouth,Brighton,A,0,2,1.336,1.871,0.2838,0.2464,0.4698,3.524,4.058,2.129,1.942,2.061,6.5,4.5,1.61,1.87,2.1,0.12056,0.08054,0.06073,0.28114,0.3338,0.28293,0.75551,84.45,10.89,-24.38,-3.71,1.89,1436.8,1543.8,-107.0,0,18.36,9.39,8.97,27.75,3,3.0,0.0,6.0,8.0,-2.0,D Bond,,,
2022/23,2023-04-04,Leeds,Nott'm Forest,H,2,1,2.111,1.127,0.5419,0.2413,0.2168,1.845,4.144,4.613,1.942,2.061,1.75,4.1,5.5,2.03,1.94,0.08562,0.20985,0.05822,0.047,0.61266,0.27614,0.24437,-5.15,-1.06,19.23,4.53,-5.87,1449.6,1446.2,3.5,1,11.65,15.75,-4.1,27.4,3,3.0,0.0,7.0,2.0,5.0,R Jones,0.425,2.275,3.225
2022/23,2023-04-04,Leicester,Aston Villa,A,1,2,1.699,1.246,0.4444,0.2639,0.2917,2.25,3.789,3.429,2.213,1.825,2.7,3.6,2.85,2.02,1.97,0.23309,0.19753,0.06964,0.50173,0.58778,0.30638,1.23213,20.0,-4.99,-16.89,-8.72,7.95,1462.5,1506.9,-44.4,1,12.71,12.41,0.3,25.12,3,3.0,0.0,1.0,13.0,-12.0,G Scott,0.5306122448979592,2.877551020408163,2.673469387755102
2022/23,2023-04-04,Chelsea,Liverpool,D,0,0,1.706,1.48,0.4045,0.2565,0.3391,2.472,3.899,2.949,1.942,2.061,2.35,3.58,3.46,2.0,1.99,0.09286,0.16362,0.55287,0.11495,0.51835,1.36082,0.41408,-4.94,-8.18,17.33,2.99,-3.44,1543.9,1612.1,-68.2,0,7.26,10.81,-3.55,18.07,3,3.0,0.0,7.0,7.0,0.0,A Taylor,0.4573643410852713,2.8372093023255816,3.488372093023256
2022/23,2023-04-05,Man United,Brentford,H,1,0,1.903,1.377,0.4919,0.2488,0.2592,2.033,4.018,3.857,1.942,2.061,1.71,4.4,5.3,1.76,2.23,0.10845,0.25816,0.06193,0.06721,0.70946,0.28615,0.30008,-15.89,9.51,37.41,-9.37,8.2,1595.6,1534.0,61.6,0,11.49,9.66,1.83,21.15,3,4.0,-1.0,7.0,8.0,-1.0,J Brooks,0.3333333333333333,2.0,4.733333333333333
2022/23,2023-04-05,West Ham,Newcastle,A,1,5,1.708,1.275,0.4202,0.2551,0.3246,2.38,3.919,3.081,2.213,1.825,3.67,3.53,2.2,2.23,1.79,0.21092,0.1766,0.0651,0.45615,0.54515,0.29457,1.12513,54.2,-9.93,-28.59,0.77,-1.92,1461.1,1582.2,-121.1,1,13.94,11.62,2.32,25.56,3,3.0,0.0,7.0,9.0,-2.0,C Pawson,0.42924528301886794,2.580188679245283,3.5943396226415096
2022/23,2023-04-08,Brentford,Newcastle,A,1,2,1.828,1.108,0.4871,0.2559,0.2569,2.053,3.907,3.892,2.213,1.825,3.7,3.58,2.15,2.08,1.89,0.26316,0.23731,0.06551,0.55217,0.66775,0.29563,1.35899,80.22,-8.37,-44.76,-6.01,3.56,1534.0,1582.2,-48.3,1,10.13,11.07,-0.94,21.2,3,3.0,0.0,5.0,12.0,-7.0,C Kavanagh,0.47368421052631576,2.6578947368421053,3.3421052631578947
2022/23,2023-04-08,Man United,Everton,H,2,0,2.242,1.167,0.6062,0.2182,0.1756,1.65,4.583,5.693,1.571,2.75,1.54,4.5,7.5,1.89,2.04,0.06199,0.15511,0.04761,0.03085,0.50061,0.24615,0.19316,-6.67,-1.81,31.74,20.31,-25.82,1595.6,1441.9,153.7,0,9.56,12.72,-3.16,22.28,3,5.0,-2.0,7.0,6.0,1.0,M Oliver,0.42745098039215684,2.9176470588235293,3.145098039215686
2022/23,2023-04-08,Aston Villa,Nott'm Forest,H,2,0,1.989,1.003,0.5642,0.2421,0.1937,1.772,4.131,5.162,2.213,1.825,1.65,4.3,6.0,1.99,1.98,0.07582,0.18992,0.0586,0.03753,0.57235,0.27718,0.21532,-6.88,4.09,16.23,-10.08,8.49,1506.9,1446.2,60.7,0,12.71,15.09,-2.38,27.8,4,4.0,0.0,13.0,2.0,11.0,A Taylor,0.4555984555984556,2.8262548262548264,3.494208494208494
2022/23,2023-04-08,Fulham,West Ham,A,0,1,1.631,1.694,0.3933,0.2561,0.3505,2.542,3.904,2.853,1.609,2.643,2.86,3.33,2.75,2.25,1.76,0.19217,0.15471,0.06561,0.42181,0.49977,0.2959,1.04831,12.51,-14.7,-3.61,39.84,-33.41,1494.2,1461.1,33.1,0,12.97,14.14,-1.17,27.11,7,3.0,4.0,4.0,7.0,-3.0,J Gillett,0.3333333333333333,3.2857142857142856,3.238095238095238
2022/23,2023-04-08,Wolves,Chelsea,H,1,0,1.014,1.556,0.2671,0.2715,0.4613,3.743,3.683,2.168,2.667,1.6,4.3,3.61,2.0,2.22,1.75,0.24997,0.53708,0.07372,0.21284,1.31997,0.31678,0.61868,14.88,-1.98,-7.75,-16.76,9.37,1451.6,1543.9,-92.3,0,11.89,8.27,3.62,20.16,7,4.0,3.0,4.0,8.0,-4.0,P Bankes,0.4444444444444444,2.3518518518518516,3.8518518518518516
2022/23,2023-04-08,Southampton,Man City,A,1,4,0.836,2.618,0.116,0.1695,0.7145,8.621,5.9,1.4,1.571,2.75,13.5,6.6,1.27,1.63,2.43,0.03165,0.01345,0.02873,0.0815,0.12329,0.18572,0.33616,56.59,11.86,-9.29,3.76,-11.64,1414.1,1696.7,-282.6,1,9.28,10.1,-0.82,19.38,6,7.0,-1.0,5.0,13.0,-8.0,R Jones,0.43902439024390244,2.292682926829268,3.268292682926829
2022/23,2023-04-08,Tottenham,Brighton,H,2,1,1.867,1.329,0.4845,0.2538,0.2617,2.064,3.94,3.821,1.942,2.061,2.63,3.71,2.75,1.85,2.09,0.11141,0.26575,0.06442,0.06848,0.72466,0.29279,0.30339,27.42,-5.84,-28.03,-4.74,1.41,1580.6,1543.8,36.8,1,12.25,8.37,3.88,20.62,5,4.0,1.0,8.0,11.0,-3.0,S Attwell,0.4552238805970149,2.7761194029850746,3.514925373134328
2022/23,2023-04-08,Leicester,Bournemouth,A,0,1,1.931,1.266,0.5004,0.2515,0.2481,1.999,3.976,4.03,1.942,2.061,1.92,3.85,4.33,1.91,2.04,0.27189,0.25037,0.06326,0.56531,0.69388,0.28969,1.39381,-3.95,-3.17,7.44,-1.65,-1.02,1462.5,1436.8,25.7,0,12.57,18.49,-5.92,31.06,4,4.0,0.0,1.0,6.0,-5.0,D Coote,0.44047619047619047,2.6547619047619047,3.511904761904762
2022/23,2023-04-09,Leeds,Crystal Palace,A,1,5,1.673,1.453,0.4172,0.2641,0.3187,2.397,3.786,3.138,1.942,2.061,2.16,3.55,3.7,2.2,1.76,0.21274,0.17405,0.06975,0.46417,0.53989,0.30667,1.14351,-9.89,-6.23,17.91,13.29,-14.6,1449.6,1463.7,-14.0,1,11.46,15.19,-3.73,26.65,5,8.0,-3.0,7.0,3.0,4.0,S Hooper,0.4782608695652174,2.7246376811594204,2.869565217391304
2022/23,2023-04-09,Liverpool,Arsenal,D,2,2,2.299,1.326,0.5227,0.227,0.2503,1.913,4.406,3.995,1.5,3.0,2.95,3.88,2.5,1.71,2.39,0.11197,0.27325,0.59758,0.06265,0.73967,1.48294,0.28808,54.21,-11.94,-37.42,14.0,-20.33,1612.1,1667.3,-55.2,1,10.3,8.2,2.1,18.5,5,8.0,-3.0,7.0,15.0,-8.0,P Tierney,0.40789473684210525,2.7039473684210527,3.3223684210526314
2022/23,2023-04-15,Man City,Leicester,H,3,1,2.886,0.837,0.7649,0.1541,0.081,1.307,6.49,12.341,1.5,3.0,1.18,9.6,21.0,1.37,3.4,0.02061,0.05528,0.02374,0.00657,0.26803,0.16734,0.0845,-9.72,47.92,70.16,-8.67,13.33,1706.9,1432.4,274.5,1,9.73,10.5,-0.77,20.23,7,7.0,0.0,15.0,1.0,14.0,D England,0.3902439024390244,2.8292682926829267,3.5365853658536586
2022/23,2023-04-15,Tottenham,Bournemouth,A,2,3,2.591,1.139,0.6508,0.1975,0.1517,1.537,5.062,6.592,1.5,3.0,1.52,4.9,7.3,1.74,2.28,0.38104,0.4235,0.03902,0.71962,1.05203,0.22007,1.88588,-1.11,-3.2,10.74,16.0,-24.0,1585.9,1449.5,136.4,1,11.64,17.61,-5.97,29.25,7,7.0,0.0,8.0,9.0,-1.0,A Madley,0.46875,2.78125,2.875
2022/23,2023-04-15,Southampton,Crystal Palace,A,0,2,1.454,1.289,0.3849,0.2732,0.3419,2.598,3.66,2.925,2.213,1.825,2.93,3.34,2.75,2.4,1.69,0.19373,0.14811,0.07466,0.43308,0.48589,0.31916,1.07321,12.78,-8.74,-5.98,8.45,-7.4,1403.1,1483.1,-80.1,0,13.57,15.5,-1.93,29.07,7,6.0,1.0,2.0,6.0,-4.0,M Oliver,0.4296875,2.9140625,3.1328125
2022/23,2023-04-15,Wolves,Brentford,H,2,0,1.353,1.393,0.3586,0.2763,0.3651,2.789,3.619,2.739,2.213,1.825,2.59,3.38,3.15,2.33,1.73,0.18158,0.41143,0.07636,0.1333,1.02563,0.32342,0.45429,-7.14,-6.6,15.01,5.29,-5.21,1463.7,1519.4,-55.7,0,11.0,10.68,0.32,21.68,7,7.0,0.0,7.0,5.0,2.0,P Tierney,0.40522875816993464,2.712418300653595,3.3529411764705883
2022/23,2023-04-15,Chelsea,Brighton,A,1,2,1.877,1.061,0.5094,0.2549,0.2357,1.963,3.923,4.243,2.213,1.825,2.75,3.58,2.75,1.99,2.0,0.28121,0.25948,0.06498,0.58415,0.71211,0.29425,1.4452,40.09,-8.74,-35.19,-10.08,9.59,1521.0,1543.4,-22.5,1,8.3,7.71,0.59,16.01,7,7.0,0.0,5.0,8.0,-3.0,R Jones,0.42857142857142855,2.357142857142857,3.238095238095238
2022/23,2023-04-15,Aston Villa,Newcastle,H,3,0,1.633,1.386,0.4042,0.2618,0.334,2.474,3.82,2.994,2.213,1.825,3.8,3.56,2.19,2.09,1.91,0.15548,0.35492,0.06853,0.11153,0.90572,0.30353,0.40641,53.6,-6.81,-26.85,-5.56,4.66,1535.5,1609.0,-73.5,1,12.56,11.0,1.56,23.56,7,7.0,0.0,13.0,15.0,-2.0,J Brooks,0.375,1.9375,4.75
2022/23,2023-04-15,Everton,Fulham,A,1,3,1.91,1.425,0.4556,0.2509,0.2935,2.195,3.985,3.408,1.609,2.643,2.12,3.56,3.9,2.31,1.76,0.23561,0.20761,0.06296,0.49921,0.60814,0.2889,1.22605,-3.42,-10.66,14.44,43.57,-33.41,1439.5,1471.9,-32.4,1,12.89,11.94,0.95,24.83,7,7.0,0.0,6.0,1.0,5.0,A Taylor,0.4576923076923077,2.8230769230769233,3.5076923076923077
2022/23,2023-04-16,West Ham,Arsenal,D,2,2,1.484,1.699,0.3023,0.2434,0.4542,3.307,4.108,2.202,1.942,2.061,6.2,4.4,1.61,1.86,2.11,0.09924,0.09141,0.57238,0.20631,0.36004,1.41287,0.60552,87.48,7.11,-26.88,-4.22,2.38,1472.2,1670.6,-198.4,1,14.32,8.94,5.38,23.26,8,7.0,1.0,7.0,13.0,-6.0,D Coote,0.43529411764705883,2.635294117647059,3.5058823529411764
2022/23,2023-04-16,Nott'm Forest,Man United,A,0,2,1.164,1.918,0.2349,0.2379,0.5272,4.258,4.203,1.897,1.942,2.061,5.5,4.1,1.75,1.85,2.12,0.09289,0.05516,0.0566,0.22351,0.26771,0.27168,0.64012,29.17,-2.45,-7.75,-4.74,2.86,1430.6,1598.3,-167.7,0,15.33,9.82,5.51,25.15,8,8.0,0.0,1.0,7.0,-6.0,S Hooper,0.4714285714285714,2.7714285714285714,2.8857142857142857
2022/23,2023-04-17,Leeds,Liverpool,A,1,6,1.432,2.603,0.2166,0.2007,0.5826,4.616,4.981,1.716,1.01,100.0,4.54,4.6,1.77,1.63,2.5,0.07371,0.04692,0.0403,0.1742,0.24414,0.22408,0.5402,-1.65,-7.65,3.15,61.39,-97.5,1443.1,1605.9,-162.8,1,11.65,9.99,1.66,21.64,8,8.0,0.0,7.0,5.0,2.0,C Pawson,0.4272300469483568,2.596244131455399,3.591549295774648
2022/23,2023-04-21,Arsenal,Southampton,D,3,3,2.399,1.142,0.6647,0.1955,0.1397,1.504,5.114,7.158,1.571,2.75,1.23,7.9,17.0,1.55,2.7,0.1538,0.44189,0.64714,0.01952,1.09288,1.63194,0.15047,-18.22,54.48,137.5,-1.34,-1.82,1666.9,1393.5,273.4,1,8.94,13.56,-4.62,22.5,5,6.0,-1.0,11.0,1.0,10.0,S Hooper,0.4647887323943662,2.76056338028169,2.9014084507042255
2022/23,2023-04-22,Liverpool,Nott'm Forest,H,3,2,3.212,0.69,0.788,0.1378,0.0742,1.269,7.256,13.475,1.5,3.0,1.21,8.2,19.5,1.47,2.9,0.01682,0.04496,0.01899,0.00551,0.2383,0.14829,0.07711,-4.65,13.01,44.71,-2.0,-3.33,1613.1,1423.5,189.6,1,9.25,15.54,-6.29,24.79,5,6.0,-1.0,5.0,1.0,4.0,M Oliver,0.4280155642023346,2.9105058365758754,3.1361867704280155
2022/23,2023-04-22,Fulham,Leeds,H,2,1,1.893,1.865,0.4183,0.2412,0.3406,2.391,4.147,2.936,1.5,3.0,2.47,3.55,3.1,1.94,2.03,0.15146,0.33841,0.05816,0.11599,0.87162,0.27596,0.41638,3.3,-14.4,5.59,29.33,-32.33,1482.8,1435.8,47.0,1,11.81,13.66,-1.85,25.47,7,5.0,2.0,3.0,6.0,-3.0,P Bankes,0.45454545454545453,2.327272727272727,3.909090909090909
2022/23,2023-04-22,Brentford,Aston Villa,D,1,1,1.941,1.145,0.5026,0.2496,0.2478,1.99,4.006,4.036,1.942,2.061,2.61,3.53,2.9,2.04,1.94,0.10466,0.25258,0.56305,0.0614,0.69831,1.38777,0.28474,31.16,-11.88,-28.15,5.05,-5.87,1509.7,1545.7,-36.0,0,10.77,12.48,-1.71,23.25,7,7.0,0.0,2.0,15.0,-13.0,M Salisbury,0.5625,2.8125,4.375
2022/23,2023-04-22,Crystal Palace,Everton,D,0,0,1.466,1.245,0.4378,0.2756,0.2866,2.284,3.628,3.489,2.213,1.825,2.18,3.35,4.1,2.45,1.65,0.09127,0.19169,0.52476,0.08213,0.57593,1.2888,0.33768,-4.55,-7.66,17.51,10.71,-9.59,1492.7,1428.5,64.2,0,14.76,12.45,2.31,27.21,7,7.0,0.0,9.0,5.0,4.0,J Brooks,0.4117647058823529,2.0,4.588235294117647
2022/23,2023-04-22,Leicester,Wolves,H,2,1,1.403,1.145,0.4072,0.2846,0.3082,2.456,3.514,3.244,2.667,1.6,2.5,3.36,3.21,2.21,1.77,0.14881,0.35141,0.08097,0.09501,0.89845,0.33486,0.36852,1.79,-4.38,-1.05,-17.14,10.62,1429.9,1473.4,-43.5,1,11.35,9.61,1.74,20.96,7,7.0,0.0,1.0,7.0,-6.0,A Madley,0.46153846153846156,2.8153846153846156,2.876923076923077
2022/23,2023-04-23,Newcastle,Tottenham,H,6,1,1.53,1.682,0.3762,0.2602,0.3636,2.658,3.843,2.751,1.942,2.061,1.92,4.0,4.4,1.92,2.09,0.17376,0.3891,0.06771,0.13218,0.97757,0.30139,0.45187,-27.77,4.09,59.94,-1.13,1.41,1598.7,1570.7,28.0,1,10.89,11.24,-0.35,22.13,8,8.0,0.0,12.0,8.0,4.0,D Coote,0.43023255813953487,2.6511627906976742,3.5
2022/23,2023-04-23,Bournemouth,West Ham,A,0,4,1.606,1.728,0.3701,0.2579,0.372,2.702,3.877,2.688,1.609,2.643,2.91,3.35,2.75,2.19,1.79,0.17712,0.13697,0.06651,0.39438,0.46219,0.29827,0.98886,7.7,-13.59,2.31,36.11,-32.27,1464.7,1475.8,-11.1,1,16.6,13.78,2.82,30.38,8,7.0,1.0,9.0,8.0,1.0,A Taylor,0.4559386973180077,2.8275862068965516,3.5134099616858236
2022/23,2023-04-25,Wolves,Crystal Palace,H,2,0,1.385,1.118,0.4143,0.289,0.2968,2.414,3.461,3.37,2.667,1.6,2.58,3.23,3.25,2.56,1.6,0.14372,0.34308,0.0835,0.08807,0.88123,0.34103,0.35207,6.88,-6.67,-3.56,-4.01,0.0,1473.4,1492.7,-19.3,0,9.67,13.54,-3.87,23.21,3,3.0,0.0,7.0,10.0,-3.0,R Jones,0.4186046511627907,2.372093023255814,3.255813953488372
2022/23,2023-04-25,Aston Villa,Fulham,H,1,0,1.997,1.463,0.4945,0.2429,0.2625,2.022,4.117,3.809,1.571,2.75,1.84,4.1,4.6,1.87,2.12,0.10814,0.25548,0.05901,0.06893,0.70412,0.27828,0.30455,-9.0,-0.41,20.77,19.03,-22.91,1545.7,1482.8,62.9,0,10.95,12.1,-1.15,23.05,3,3.0,0.0,13.0,6.0,7.0,T Bramall,0.4,1.8,3.0
2022/23,2023-04-25,Leeds,Leicester,D,1,1,1.745,2.016,0.3627,0.2439,0.3934,2.757,4.1,2.542,1.5,3.0,2.45,3.67,3.1,1.8,2.18,0.09543,0.13155,0.57166,0.15475,0.45051,1.41091,0.49985,-11.14,-10.49,21.95,20.0,-27.33,1435.8,1429.9,5.9,0,13.17,12.06,1.11,25.23,3,3.0,0.0,3.0,3.0,0.0,P Tierney,0.4090909090909091,2.707792207792208,3.344155844155844
