Date,HomeTeam,AwayTeam,Referee,FTHG,FTAG,FTR,HY,AY,HR,AR,Season,home_card_pts,away_card_pts
2023-12-09,Middlesbrough,Ipswich,D Whitestone,0.0,2.0,A,1.0,3.0,0.0,0.0,2023/24,1.0,3.0
2023-12-09,Norwich,Preston,O Langford,0.0,0.0,D,0.0,2.0,0.0,0.0,2023/24,0.0,2.0
2023-12-09,QPR,Hull,J Bell,2.0,0.0,H,1.0,3.0,0.0,0.0,2023/24,1.0,3.0
2023-12-09,Rotherham,Swansea,J Smith,1.0,2.0,A,2.0,3.0,1.0,0.0,2023/24,4.0,3.0
2023-12-09,Stoke,Sheffield Weds,D Coote,0.0,1.0,A,3.0,4.0,0.0,0.0,2023/24,3.0,4.0
2023-12-09,Watford,Southampton,G Eltringham,1.0,1.0,D,3.0,4.0,0.0,0.0,2023/24,3.0,4.0
2023-12-12,Watford,Ipswich,D England,1.0,2.0,A,2.0,4.0,0.0,0.0,2023/24,2.0,4.0
2023-12-12,Rotherham,West Brom,S Barrott,0.0,2.0,A,0.0,1.0,0.0,0.0,2023/24,0.0,1.0
2023-12-12,Sunderland,Leeds,D Whitestone,1.0,0.0,H,1.0,3.0,0.0,0.0,2023/24,1.0,3.0
2023-12-12,Stoke,Swansea,D Webb,1.0,1.0,D,3.0,2.0,0.0,0.0,2023/24,3.0,2.0
2023-12-12,Huddersfield,Preston,J Busby,1.0,3.0,A,0.0,2.0,0.0,0.0,2023/24,0.0,2.0
2023-12-12,Blackburn,Bristol City,J Linington,2.0,1.0,H,4.0,1.0,0.0,0.0,2023/24,4.0,1.0
2023-12-13,Cardiff,Birmingham,S Martin,0.0,1.0,A,1.0,2.0,0.0,0.0,2023/24,1.0,2.0
2023-12-13,Coventry,Southampton,B Toner,1.0,1.0,D,0.0,3.0,0.0,0.0,2023/24,0.0,3.0
2023-12-13,Leicester,Millwall,K Stroud,3.0,2.0,H,2.0,4.0,0.0,0.0,2023/24,2.0,4.0
2023-12-13,Norwich,Sheffield Weds,M Donohue,3.0,1.0,H,1.0,1.0,0.0,0.0,2023/24,1.0,1.0
2023-12-13,QPR,Plymouth,T Harrington,0.0,0.0,D,2.0,3.0,0.0,1.0,2023/24,2.0,5.0
2023-12-13,Middlesbrough,Hull,O Langford,1.0,2.0,A,0.0,1.0,0.0,0.0,2023/24,0.0,1.0
2023-12-16,Plymouth,Rotherham,G Ward,3.0,2.0,H,0.0,5.0,0.0,1.0,2023/24,0.0,7.0
2023-12-16,Swansea,Middlesbrough,M Donohue,1.0,2.0,A,2.0,3.0,0.0,0.0,2023/24,2.0,3.0
2023-12-16,Southampton,Blackburn,G Scott,4.0,0.0,H,3.0,2.0,0.0,1.0,2023/24,3.0,4.0
2023-12-16,Sheffield Weds,QPR,A Davies,2.0,1.0,H,5.0,4.0,0.0,0.0,2023/24,5.0,4.0
2023-12-16,Preston,Watford,S Gill,1.0,5.0,A,3.0,1.0,0.0,0.0,2023/24,3.0,1.0
2023-12-16,Millwall,Huddersfield,D Bond,1.0,1.0,D,0.0,2.0,0.0,0.0,2023/24,0.0,2.0
2023-12-16,Leeds,Coventry,G Eltringham,1.0,1.0,D,3.0,5.0,0.0,0.0,2023/24,3.0,5.0
2023-12-16,Hull,Cardiff,K Stroud,3.0,0.0,H,1.0,3.0,0.0,0.0,2023/24,1.0,3.0
2023-12-16,Bristol City,Sunderland,S Martin,1.0,0.0,H,3.0,3.0,0.0,0.0,2023/24,3.0,3.0
2023-12-16,Ipswich,Norwich,J Smith,2.0,2.0,D,2.0,0.0,0.0,0.0,2023/24,2.0,0.0
2023-12-17,West Brom,Stoke,A Kitchen,1.0,1.0,D,3.0,1.0,0.0,0.0,2023/24,3.0,1.0
2023-12-18,Birmingham,Leicester,D Webb,2.0,3.0,A,0.0,1.0,0.0,0.0,2023/24,0.0,1.0
2023-12-22,Bristol City,Hull,B Toner,3.0,2.0,H,2.0,3.0,0.0,0.0,2023/24,2.0,3.0
2023-12-22,Swansea,Preston,R Madley,2.0,1.0,H,4.0,2.0,0.0,0.0,2023/24,4.0,2.0
2023-12-23,Stoke,Millwall,G Eltringham,0.0,0.0,D,1.0,3.0,0.0,0.0,2023/24,1.0,3.0
2023-12-23,Sheffield Weds,Cardiff,S Barrott,1.0,2.0,A,3.0,2.0,0.0,0.0,2023/24,3.0,2.0
2023-12-23,QPR,Southampton,O Langford,0.0,1.0,A,1.0,3.0,0.0,1.0,2023/24,1.0,5.0
2023-12-23,Sunderland,Coventry,M Donohue,0.0,3.0,A,3.0,2.0,0.0,0.0,2023/24,3.0,2.0
2023-12-23,Plymouth,Birmingham,G Scott,3.0,3.0,D,2.0,5.0,0.0,1.0,2023/24,2.0,7.0
2023-12-23,Middlesbrough,West Brom,J Linington,1.0,0.0,H,1.0,2.0,0.0,0.0,2023/24,1.0,2.0
2023-12-23,Leicester,Rotherham,D Bond,3.0,0.0,H,1.0,1.0,0.0,0.0,2023/24,1.0,1.0
2023-12-23,Blackburn,Watford,D Whitestone,1.0,2.0,A,2.0,3.0,0.0,0.0,2023/24,2.0,3.0
2023-12-23,Leeds,Ipswich,S Martin,4.0,0.0,H,1.0,4.0,0.0,0.0,2023/24,1.0,4.0
2023-12-23,Norwich,Huddersfield,T Kirk,2.0,0.0,H,1.0,1.0,0.0,0.0,2023/24,1.0,1.0
2023-12-26,Ipswich,Leicester,S Barrott,1.0,1.0,D,1.0,2.0,0.0,0.0,2023/24,1.0,2.0
2023-12-26,Birmingham,Stoke,R Madley,1.0,3.0,A,2.0,3.0,0.0,0.0,2023/24,2.0,3.0
2023-12-26,Watford,Bristol City,J Busby,1.0,4.0,A,1.0,0.0,0.0,0.0,2023/24,1.0,0.0
2023-12-26,Southampton,Swansea,K Stroud,5.0,0.0,H,2.0,4.0,0.0,0.0,2023/24,2.0,4.0
2023-12-26,Rotherham,Middlesbrough,A Kitchen,1.0,0.0,H,0.0,0.0,0.0,0.0,2023/24,0.0,0.0
2023-12-26,West Brom,Norwich,J Bell,1.0,0.0,H,0.0,0.0,0.0,1.0,2023/24,0.0,2.0
2023-12-26,Huddersfield,Blackburn,D England,3.0,0.0,H,1.0,4.0,0.0,0.0,2023/24,1.0,4.0
2023-12-26,Coventry,Sheffield Weds,O Langford,2.0,0.0,H,1.0,1.0,1.0,1.0,2023/24,3.0,3.0
2023-12-26,Cardiff,Plymouth,A Davies,2.0,2.0,D,0.0,1.0,0.0,0.0,2023/24,0.0,1.0
2023-12-26,Millwall,QPR,T Bramall,2.0,0.0,H,3.0,3.0,0.0,0.0,2023/24,3.0,3.0
2023-12-26,Preston,Leeds,J Smith,2.0,1.0,H,5.0,1.0,0.0,1.0,2023/24,5.0,3.0
2023-12-26,Hull,Sunderland,S Gill,0.0,1.0,A,1.0,1.0,0.0,0.0,2023/24,1.0,1.0
2023-12-29,Watford,Stoke,S Oldham,1.0,1.0,D,4.0,1.0,1.0,0.0,2023/24,6.0,1.0
2023-12-29,Rotherham,Sunderland,T Harrington,1.0,1.0,D,2.0,1.0,0.0,0.0,2023/24,2.0,1.0
2023-12-29,Preston,Sheffield Weds,R Welch,0.0,1.0,A,4.0,2.0,0.0,1.0,2023/24,4.0,4.0
2023-12-29,Millwall,Norwich,D Whitestone,1.0,0.0,H,4.0,5.0,1.0,0.0,2023/24,6.0,5.0
2023-12-29,Ipswich,QPR,D Webb,0.0,0.0,D,3.0,2.0,0.0,0.0,2023/24,3.0,2.0
2023-12-29,Coventry,Swansea,T Kirk,2.0,2.0,D,1.0,4.0,0.0,0.0,2023/24,1.0,4.0
2023-12-29,Huddersfield,Middlesbrough,B Toner,1.0,2.0,A,0.0,2.0,0.0,0.0,2023/24,0.0,2.0
2023-12-29,Cardiff,Leicester,J Busby,0.0,2.0,A,1.0,0.0,0.0,0.0,2023/24,1.0,0.0
2023-12-29,Birmingham,Bristol City,G Eltringham,0.0,0.0,D,0.0,0.0,0.0,0.0,2023/24,0.0,0.0
2023-12-29,Southampton,Plymouth,J Linington,2.0,1.0,H,3.0,2.0,0.0,0.0,2023/24,3.0,2.0
2023-12-29,Hull,Blackburn,M Donohue,3.0,2.0,H,3.0,3.0,0.0,1.0,2023/24,3.0,5.0
2023-12-29,West Brom,Leeds,G Scott,1.0,0.0,H,1.0,1.0,0.0,0.0,2023/24,1.0,1.0
2024-01-01,Plymouth,Watford,R Madley,3.0,3.0,D,2.0,3.0,0.0,0.0,2023/24,2.0,3.0
2024-01-01,Norwich,Southampton,D England,1.0,1.0,D,5.0,0.0,0.0,0.0,2023/24,5.0,0.0
2024-01-01,Stoke,Ipswich,J Bell,0.0,0.0,D,1.0,2.0,1.0,0.0,2023/24,3.0,2.0
2024-01-01,Middlesbrough,Coventry,D Webb,1.0,3.0,A,2.0,2.0,0.0,0.0,2023/24,2.0,2.0
2024-01-01,QPR,Cardiff,A Kitchen,1.0,2.0,A,2.0,5.0,0.0,0.0,2023/24,2.0,5.0
2024-01-01,Leeds,Birmingham,K Stroud,3.0,0.0,H,0.0,2.0,0.0,0.0,2023/24,0.0,2.0
2024-01-01,Bristol City,Millwall,T Nield,0.0,1.0,A,1.0,2.0,0.0,0.0,2023/24,1.0,2.0
2024-01-01,Blackburn,Rotherham,J Gillett,2.0,2.0,D,0.0,1.0,0.0,0.0,2023/24,0.0,1.0
2024-01-01,Sunderland,Preston,O Langford,2.0,0.0,H,0.0,1.0,0.0,0.0,2023/24,0.0,1.0
2024-01-01,Swansea,West Brom,A Davies,1.0,0.0,H,2.0,0.0,0.0,0.0,2023/24,2.0,0.0
2024-01-01,Leicester,Huddersfield,S Allison,4.0,1.0,H,0.0,1.0,0.0,0.0,2023/24,0.0,1.0
2024-01-01,Sheffield Weds,Hull,D Bond,3.0,1.0,H,3.0,4.0,0.0,1.0,2023/24,3.0,6.0
2024-01-12,Hull,Norwich,A Kitchen,1.0,2.0,A,2.0,4.0,,,2023/24,2.0,4.0
2024-01-13,Ipswich,Sunderland,S Allison,2.0,1.0,H,5.0,2.0,,,2023/24,5.0,2.0
2024-01-13,West Brom,Blackburn,S Martin,4.0,1.0,H,2.0,0.0,,,2023/24,2.0,0.0
2024-01-13,Southampton,Sheffield Weds,L Smith,4.0,0.0,H,3.0,3.0,,,2023/24,3.0,3.0
2024-01-13,Rotherham,Stoke,K Stroud,0.0,1.0,A,2.0,3.0,,,2023/24,2.0,3.0
2024-01-13,Preston,Bristol City,S Barrott,2.0,0.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-01-13,Millwall,Middlesbrough,A Davies,1.0,3.0,A,3.0,1.0,,,2023/24,3.0,1.0
2024-01-13,Huddersfield,Plymouth,T Nield,1.0,1.0,D,1.0,4.0,,,2023/24,1.0,4.0
2024-01-13,Cardiff,Leeds,O Langford,0.0,3.0,A,1.0,1.0,,,2023/24,1.0,1.0
2024-01-13,Birmingham,Swansea,M Donohue,2.0,2.0,D,5.0,3.0,,,2023/24,5.0,3.0
2024-01-13,Coventry,Leicester,D England,3.0,1.0,H,5.0,3.0,,,2023/24,5.0,3.0
2024-01-14,QPR,Watford,S Hooper,1.0,2.0,A,3.0,3.0,,,2023/24,3.0,3.0
2024-01-19,Sunderland,Hull,R Jones,0.0,1.0,A,2.0,7.0,,,2023/24,2.0,7.0
2024-01-20,Middlesbrough,Rotherham,D Bond,1.0,1.0,D,1.0,3.0,,,2023/24,1.0,3.0
2024-01-20,Swansea,Southampton,O Langford,1.0,3.0,A,2.0,2.0,,,2023/24,2.0,2.0
2024-01-20,Blackburn,Huddersfield,J Linington,1.0,1.0,D,1.0,2.0,,,2023/24,1.0,2.0
2024-01-20,Bristol City,Watford,A Kitchen,1.0,1.0,D,1.0,2.0,,,2023/24,1.0,2.0
2024-01-20,QPR,Millwall,L Smith,2.0,0.0,H,0.0,2.0,,,2023/24,0.0,2.0
2024-01-20,Norwich,West Brom,S Gill,2.0,0.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-01-20,Plymouth,Cardiff,M Dwyer,3.0,1.0,H,4.0,2.0,,,2023/24,4.0,2.0
2024-01-20,Sheffield Weds,Coventry,A Backhouse,1.0,2.0,A,4.0,5.0,,,2023/24,4.0,5.0
2024-01-20,Stoke,Birmingham,S Barrott,1.0,2.0,A,2.0,0.0,,,2023/24,2.0,0.0
2024-01-21,Leeds,Preston,D Webb,2.0,1.0,H,4.0,6.0,,,2023/24,4.0,6.0
2024-01-22,Leicester,Ipswich,J Smith,1.0,1.0,D,1.0,3.0,,,2023/24,1.0,3.0
2024-01-24,Leeds,Norwich,M Donohue,1.0,0.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-01-27,Sunderland,Stoke,A Davies,3.0,1.0,H,1.0,3.0,,,2023/24,1.0,3.0
2024-01-27,Millwall,Preston,J Busby,1.0,1.0,D,3.0,3.0,,,2023/24,3.0,3.0
2024-01-28,QPR,Huddersfield,S Martin,1.0,1.0,D,4.0,3.0,,,2023/24,4.0,3.0
2024-01-30,Leicester,Swansea,K Stroud,3.0,1.0,H,1.0,1.0,,,2023/24,1.0,1.0
2024-01-30,Coventry,Bristol City,L Doughty,2.0,2.0,D,1.0,2.0,,,2023/24,1.0,2.0
2024-01-31,Sheffield Weds,Watford,R Welch,0.0,0.0,D,4.0,3.0,,,2023/24,4.0,3.0
2024-02-02,Bristol City,Leeds,S Martin,0.0,1.0,A,1.0,0.0,,,2023/24,1.0,0.0
2024-02-03,Preston,Ipswich,G Scott,3.0,2.0,H,0.0,0.0,,,2023/24,0.0,0.0
2024-02-03,Watford,Cardiff,J Busby,0.0,1.0,A,3.0,3.0,,,2023/24,3.0,3.0
2024-02-03,West Brom,Birmingham,D Webb,1.0,0.0,H,2.0,3.0,,,2023/24,2.0,3.0
2024-02-03,Swansea,Plymouth,S Allison,0.0,1.0,A,2.0,3.0,,,2023/24,2.0,3.0
2024-02-03,Stoke,Leicester,L Smith,0.0,5.0,A,4.0,3.0,,,2023/24,4.0,3.0
2024-02-03,Rotherham,Southampton,S Gill,0.0,2.0,A,0.0,2.0,,,2023/24,0.0,2.0
2024-02-03,Huddersfield,Sheffield Weds,M Donohue,4.0,0.0,H,3.0,1.0,,,2023/24,3.0,1.0
2024-02-03,Norwich,Coventry,G Ward,2.0,1.0,H,2.0,1.0,,,2023/24,2.0,1.0
2024-02-03,Hull,Millwall,A Backhouse,1.0,0.0,H,3.0,2.0,,,2023/24,3.0,2.0
2024-02-03,Blackburn,QPR,G Eltringham,1.0,2.0,A,2.0,3.0,,,2023/24,2.0,3.0
2024-02-04,Middlesbrough,Sunderland,D England,1.0,1.0,D,3.0,3.0,,,2023/24,3.0,3.0
2024-02-09,Sheffield Weds,Birmingham,A Davies,2.0,0.0,H,3.0,1.0,,,2023/24,3.0,1.0
2024-02-10,Watford,Leicester,O Langford,1.0,2.0,A,2.0,3.0,,,2023/24,2.0,3.0
2024-02-10,Sunderland,Plymouth,A Backhouse,3.0,1.0,H,1.0,5.0,,,2023/24,1.0,5.0
2024-02-10,Southampton,Huddersfield,D Webb,5.0,3.0,H,2.0,3.0,,,2023/24,2.0,3.0
2024-02-10,QPR,Norwich,B Toner,2.0,2.0,D,2.0,4.0,,,2023/24,2.0,4.0
2024-02-10,Middlesbrough,Bristol City,S Allison,1.0,2.0,A,1.0,0.0,,,2023/24,1.0,0.0
2024-02-10,Hull,Swansea,G Eltringham,0.0,1.0,A,1.0,3.0,,,2023/24,1.0,3.0
2024-02-10,Cardiff,Preston,D Whitestone,0.0,2.0,A,2.0,1.0,,,2023/24,2.0,1.0
2024-02-10,Blackburn,Stoke,G Ward,3.0,1.0,H,0.0,2.0,,,2023/24,0.0,2.0
2024-02-10,Ipswich,West Brom,D Coote,2.0,2.0,D,2.0,3.0,,,2023/24,2.0,3.0
2024-02-10,Leeds,Rotherham,A Madley,3.0,0.0,H,0.0,2.0,,,2023/24,0.0,2.0
2024-02-11,Coventry,Millwall,A Kitchen,2.0,1.0,H,0.0,1.0,,,2023/24,0.0,1.0
2024-02-13,Birmingham,Blackburn,T Kirk,1.0,0.0,H,2.0,3.0,,,2023/24,2.0,3.0
2024-02-13,Norwich,Watford,S Attwell,4.0,2.0,H,3.0,2.0,,,2023/24,3.0,2.0
2024-02-13,West Brom,Cardiff,R Welch,2.0,0.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-02-13,Leicester,Sheffield Weds,T Nield,2.0,0.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-02-13,Swansea,Leeds,D Webb,0.0,4.0,A,3.0,1.0,,,2023/24,3.0,1.0
2024-02-13,Bristol City,Southampton,M Donohue,3.0,1.0,H,2.0,2.0,,,2023/24,2.0,2.0
2024-02-13,Rotherham,Hull,L Doughty,1.0,2.0,A,2.0,1.0,,,2023/24,2.0,1.0
2024-02-14,Huddersfield,Sunderland,G Ward,1.0,0.0,H,2.0,4.0,,,2023/24,2.0,4.0
2024-02-14,Plymouth,Coventry,K Stroud,2.0,2.0,D,1.0,3.0,,,2023/24,1.0,3.0
2024-02-14,Preston,Middlesbrough,T Harrington,2.0,1.0,H,2.0,1.0,,,2023/24,2.0,1.0
2024-02-14,Stoke,QPR,A Kitchen,1.0,0.0,H,0.0,1.0,,,2023/24,0.0,1.0
2024-02-14,Millwall,Ipswich,S Barrott,0.0,4.0,A,3.0,1.0,,,2023/24,3.0,1.0
2024-02-16,West Brom,Southampton,S Allison,0.0,2.0,A,2.0,1.0,,,2023/24,2.0,1.0
2024-02-17,Huddersfield,Hull,R Welch,1.0,2.0,A,3.0,1.0,,,2023/24,3.0,1.0
2024-02-17,Leicester,Middlesbrough,C Kavanagh,1.0,2.0,A,1.0,4.0,,,2023/24,1.0,4.0
2024-02-17,Plymouth,Leeds,M Donohue,0.0,2.0,A,2.0,1.0,,,2023/24,2.0,1.0
2024-02-17,Birmingham,Sunderland,S Martin,2.0,1.0,H,4.0,4.0,,,2023/24,4.0,4.0
2024-02-17,Bristol City,QPR,S Barrott,0.0,1.0,A,0.0,1.0,,,2023/24,0.0,1.0
2024-02-17,Millwall,Sheffield Weds,G Eltringham,0.0,2.0,A,3.0,1.0,,,2023/24,3.0,1.0
2024-02-17,Swansea,Ipswich,J Busby,1.0,2.0,A,1.0,1.0,,,2023/24,1.0,1.0
2024-02-17,Rotherham,Watford,A Kitchen,0.0,1.0,A,2.0,1.0,,,2023/24,2.0,1.0
2024-02-17,Stoke,Coventry,J Bell,0.0,1.0,A,2.0,1.0,,,2023/24,2.0,1.0
2024-02-17,Norwich,Cardiff,D Bond,4.0,1.0,H,0.0,3.0,,,2023/24,0.0,3.0
2024-02-17,Preston,Blackburn,D Webb,2.0,2.0,D,0.0,0.0,,,2023/24,0.0,0.0
2024-02-20,Cardiff,Blackburn,L Doughty,0.0,0.0,D,2.0,3.0,,,2023/24,2.0,3.0
2024-02-20,Ipswich,Rotherham,K Stroud,4.0,3.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-02-20,Plymouth,West Brom,T Nield,0.0,3.0,A,1.0,0.0,,,2023/24,1.0,0.0
2024-02-20,Southampton,Hull,O Langford,1.0,2.0,A,1.0,2.0,,,2023/24,1.0,2.0
2024-02-23,Leeds,Leicester,C Pawson,3.0,1.0,H,5.0,2.0,,,2023/24,5.0,2.0
2024-02-23,Coventry,Preston,A Davies,0.0,3.0,A,1.0,3.0,,,2023/24,1.0,3.0
2024-02-24,Blackburn,Norwich,O Langford,1.0,1.0,D,2.0,2.0,,,2023/24,2.0,2.0
2024-02-24,Sheffield Weds,Bristol City,T Kirk,2.0,1.0,H,1.0,3.0,,,2023/24,1.0,3.0
2024-02-24,Middlesbrough,Plymouth,S Gill,0.0,2.0,A,1.0,1.0,,,2023/24,1.0,1.0
2024-02-24,Hull,West Brom,S Martin,1.0,1.0,D,0.0,0.0,,,2023/24,0.0,0.0
2024-02-24,Ipswich,Birmingham,G Ward,3.0,1.0,H,3.0,1.0,,,2023/24,3.0,1.0
2024-02-24,Sunderland,Swansea,K Stroud,1.0,2.0,A,1.0,4.0,,,2023/24,1.0,4.0
2024-02-24,QPR,Rotherham,M Donohue,2.0,1.0,H,4.0,1.0,,,2023/24,4.0,1.0
2024-02-24,Southampton,Millwall,T Bramall,1.0,2.0,A,4.0,3.0,,,2023/24,4.0,3.0
2024-02-24,Watford,Huddersfield,B Toner,1.0,2.0,A,2.0,2.0,,,2023/24,2.0,2.0
2024-02-24,Cardiff,Stoke,A Backhouse,2.0,1.0,H,4.0,2.0,,,2023/24,4.0,2.0
2024-03-01,West Brom,Coventry,L Smith,2.0,1.0,H,2.0,1.0,,,2023/24,2.0,1.0
2024-03-02,Bristol City,Cardiff,S Allison,0.0,1.0,A,2.0,2.0,,,2023/24,2.0,2.0
2024-03-02,Huddersfield,Leeds,A Kitchen,1.0,1.0,D,3.0,1.0,,,2023/24,3.0,1.0
2024-03-02,Birmingham,Southampton,J Bell,3.0,4.0,A,3.0,1.0,,,2023/24,3.0,1.0
2024-03-02,Norwich,Sunderland,T Kirk,1.0,0.0,H,2.0,3.0,,,2023/24,2.0,3.0
2024-03-02,Leicester,QPR,A Davies,1.0,2.0,A,2.0,3.0,,,2023/24,2.0,3.0
2024-03-02,Millwall,Watford,G Ward,1.0,0.0,H,3.0,1.0,,,2023/24,3.0,1.0
2024-03-02,Rotherham,Sheffield Weds,D Webb,0.0,1.0,A,1.0,2.0,,,2023/24,1.0,2.0
2024-03-02,Stoke,Middlesbrough,J Busby,2.0,0.0,H,3.0,1.0,,,2023/24,3.0,1.0
2024-03-02,Swansea,Blackburn,R Welch,2.0,1.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-03-02,Preston,Hull,T Bramall,0.0,0.0,D,1.0,1.0,,,2023/24,1.0,1.0
2024-03-02,Plymouth,Ipswich,J Smith,0.0,2.0,A,1.0,3.0,,,2023/24,1.0,3.0
2024-03-05,Ipswich,Bristol City,D Webb,3.0,2.0,H,1.0,3.0,,,2023/24,1.0,3.0
2024-03-05,Blackburn,Millwall,J Simpson,1.0,1.0,D,0.0,1.0,,,2023/24,0.0,1.0
2024-03-05,Coventry,Rotherham,J Busby,5.0,0.0,H,0.0,1.0,,,2023/24,0.0,1.0
2024-03-05,Hull,Birmingham,K Stroud,1.0,1.0,D,1.0,3.0,,,2023/24,1.0,3.0
2024-03-05,Leeds,Stoke,O Langford,1.0,0.0,H,1.0,1.0,,,2023/24,1.0,1.0
2024-03-05,Sheffield Weds,Plymouth,S Martin,1.0,0.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-03-05,Sunderland,Leicester,S Gill,0.0,1.0,A,1.0,3.0,,,2023/24,1.0,3.0
2024-03-06,Watford,Swansea,T Nield,1.0,1.0,D,4.0,2.0,,,2023/24,4.0,2.0
2024-03-06,Middlesbrough,Norwich,R Madley,3.0,1.0,H,1.0,1.0,,,2023/24,1.0,1.0
2024-03-06,QPR,West Brom,G Eltringham,2.0,2.0,D,0.0,1.0,,,2023/24,0.0,1.0
2024-03-06,Cardiff,Huddersfield,M Donohue,1.0,0.0,H,4.0,1.0,,,2023/24,4.0,1.0
2024-03-08,Sheffield Weds,Leeds,S Allison,0.0,2.0,A,1.0,1.0,,,2023/24,1.0,1.0
2024-03-09,Blackburn,Plymouth,A Kitchen,1.0,1.0,D,2.0,1.0,,,2023/24,2.0,1.0
2024-03-09,Hull,Leicester,S Barrott,2.0,2.0,D,2.0,2.0,,,2023/24,2.0,2.0
2024-03-09,Millwall,Birmingham,D Bond,1.0,0.0,H,2.0,1.0,,,2023/24,2.0,1.0
2024-03-09,Norwich,Rotherham,C Breakspear,5.0,0.0,H,1.0,0.0,,,2023/24,1.0,0.0
2024-03-09,Preston,Stoke,J Smith,1.0,2.0,A,2.0,2.0,,,2023/24,2.0,2.0
2024-03-09,QPR,Middlesbrough,L Doughty,0.0,2.0,A,2.0,5.0,,,2023/24,2.0,5.0
2024-03-09,Southampton,Sunderland,S Attwell,4.0,2.0,H,2.0,3.0,,,2023/24,2.0,3.0
2024-03-09,Watford,Coventry,R Madley,1.0,2.0,A,1.0,5.0,,,2023/24,1.0,5.0
2024-03-09,Cardiff,Ipswich,O Langford,2.0,1.0,H,0.0,1.0,,,2023/24,0.0,1.0
2024-03-10,Huddersfield,West Brom,D Webb,1.0,4.0,A,1.0,1.0,,,2023/24,1.0,1.0
2024-03-10,Bristol City,Swansea,M Donohue,1.0,0.0,H,2.0,1.0,,,2023/24,2.0,1.0
2024-03-12,Birmingham,Middlesbrough,A Davies,0.0,1.0,A,0.0,2.0,,,2023/24,0.0,2.0
2024-03-16,West Brom,Bristol City,T Nield,2.0,0.0,H,4.0,2.0,,,2023/24,4.0,2.0
2024-03-16,Sunderland,QPR,O Langford,0.0,0.0,D,1.0,2.0,,,2023/24,1.0,2.0
2024-03-16,Stoke,Norwich,G Ward,0.0,3.0,A,1.0,0.0,,,2023/24,1.0,0.0
2024-03-16,Rotherham,Huddersfield,J Smith,0.0,0.0,D,2.0,2.0,,,2023/24,2.0,2.0
2024-03-16,Birmingham,Watford,M Donohue,0.0,1.0,A,0.0,3.0,,,2023/24,0.0,3.0
2024-03-16,Middlesbrough,Blackburn,K Stroud,0.0,0.0,D,3.0,3.0,,,2023/24,3.0,3.0
2024-03-16,Ipswich,Sheffield Weds,L Doughty,6.0,0.0,H,1.0,2.0,,,2023/24,1.0,2.0
2024-03-16,Swansea,Cardiff,D Webb,2.0,0.0,H,2.0,1.0,,,2023/24,2.0,1.0
2024-03-16,Plymouth,Preston,J Busby,0.0,1.0,A,2.0,2.0,,,2023/24,2.0,2.0
2024-03-17,Leeds,Millwall,S Martin,2.0,0.0,H,3.0,4.0,,,2023/24,3.0,4.0
2024-03-29,Millwall,West Brom,J Bell,1.0,1.0,D,1.0,2.0,,,2023/24,1.0,2.0
2024-03-29,Cardiff,Sunderland,J Simpson,0.0,2.0,A,2.0,1.0,,,2023/24,2.0,1.0
2024-03-29,Norwich,Plymouth,J Linington,2.0,1.0,H,0.0,7.0,,,2023/24,0.0,7.0
2024-03-29,Hull,Stoke,G Scott,0.0,2.0,A,0.0,4.0,,,2023/24,0.0,4.0
2024-03-29,Bristol City,Leicester,A Kitchen,1.0,0.0,H,2.0,0.0,,,2023/24,2.0,0.0
2024-03-29,Huddersfield,Coventry,A Herczeg,1.0,3.0,A,1.0,4.0,,,2023/24,1.0,4.0
2024-03-29,Sheffield Weds,Swansea,G Eltringham,1.0,1.0,D,1.0,1.0,,,2023/24,1.0,1.0
2024-03-29,QPR,Birmingham,J Smith,2.0,1.0,H,2.0,2.0,,,2023/24,2.0,2.0
2024-03-29,Southampton,Middlesbrough,M Donohue,1.0,1.0,D,2.0,4.0,,,2023/24,2.0,4.0
2024-03-29,Blackburn,Ipswich,S Attwell,0.0,1.0,A,2.0,3.0,,,2023/24,2.0,3.0
2024-03-29,Watford,Leeds,D Webb,2.0,2.0,D,0.0,0.0,,,2023/24,0.0,0.0
2024-03-29,Preston,Rotherham,S Martin,3.0,0.0,H,2.0,2.0,,,2023/24,2.0,2.0
2024-04-01,Rotherham,Millwall,A Chilowicz,2.0,1.0,H,2.0,0.0,,,2023/24,2.0,0.0
2024-04-01,Birmingham,Preston,O Langford,1.0,0.0,H,1.0,1.0,,,2023/24,1.0,1.0
2024-04-01,Coventry,Cardiff,L Doughty,1.0,2.0,A,1.0,2.0,,,2023/24,1.0,2.0
2024-04-01,Middlesbrough,Sheffield Weds,M Donohue,2.0,0.0,H,1.0,4.0,,,2023/24,1.0,4.0
2024-04-01,Plymouth,Bristol City,K Stroud,0.0,1.0,A,2.0,3.0,,,2023/24,2.0,3.0
2024-04-01,Leicester,Norwich,D Bond,3.0,1.0,H,1.0,1.0,,,2023/24,1.0,1.0
