match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc
ucl-2014-15-068,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,paris-saint-germain,apoel-nikosia,Paris Saint-Germain (FRA),APOEL Nikosia (CYP),1,0,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-069,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,paris-saint-germain,afc-ajax,Paris Saint-Germain (FRA),AFC Ajax (NED),3,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-070,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,apoel-nikosia,fc-barcelona,APOEL Nikosia (CYP),FC Barcelona (ESP),0,4,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-071,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,afc-ajax,apoel-nikosia,AFC Ajax (NED),APOEL Nikosia (CYP),4,0,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-072,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,fc-barcelona,paris-saint-germain,FC Barcelona (ESP),Paris Saint-Germain (FRA),3,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-073,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,chelsea-fc,fc-schalke-04,Chelsea FC (ENG),FC Schalke 04 (GER),1,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-074,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,nk-maribor,sporting-cp,NK Maribor (SVN),Sporting CP (POR),1,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-075,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,sporting-cp,chelsea-fc,Sporting CP (POR),Chelsea FC (ENG),0,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-076,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,fc-schalke-04,nk-maribor,FC Schalke 04 (GER),NK Maribor (SVN),1,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-077,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,chelsea-fc,nk-maribor,Chelsea FC (ENG),NK Maribor (SVN),6,0,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-078,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,fc-schalke-04,sporting-cp,FC Schalke 04 (GER),Sporting CP (POR),4,3,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-079,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,nk-maribor,chelsea-fc,NK Maribor (SVN),Chelsea FC (ENG),1,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-080,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,sporting-cp,fc-schalke-04,Sporting CP (POR),FC Schalke 04 (GER),4,2,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-081,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,fc-schalke-04,chelsea-fc,FC Schalke 04 (GER),Chelsea FC (ENG),0,5,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-082,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,sporting-cp,nk-maribor,Sporting CP (POR),NK Maribor (SVN),3,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-083,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,chelsea-fc,sporting-cp,Chelsea FC (ENG),Sporting CP (POR),3,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-084,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,nk-maribor,fc-schalke-04,NK Maribor (SVN),FC Schalke 04 (GER),0,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-085,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,athletic-club,shakhtar-donetsk,Athletic Club (ESP),Shakhtar Donetsk (UKR),0,0,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-086,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,fc-porto,bate-borisov,FC Porto (POR),BATE Borisov (BLR),6,0,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-087,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,bate-borisov,athletic-club,BATE Borisov (BLR),Athletic Club (ESP),2,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-088,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,shakhtar-donetsk,fc-porto,Shakhtar Donetsk (UKR),FC Porto (POR),2,2,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-089,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,fc-porto,athletic-club,FC Porto (POR),Athletic Club (ESP),2,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-090,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,bate-borisov,shakhtar-donetsk,BATE Borisov (BLR),Shakhtar Donetsk (UKR),0,7,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-091,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,athletic-club,fc-porto,Athletic Club (ESP),FC Porto (POR),0,2,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-092,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,shakhtar-donetsk,bate-borisov,Shakhtar Donetsk (UKR),BATE Borisov (BLR),5,0,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-093,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,bate-borisov,fc-porto,BATE Borisov (BLR),FC Porto (POR),0,3,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-094,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,shakhtar-donetsk,athletic-club,Shakhtar Donetsk (UKR),Athletic Club (ESP),0,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-095,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,athletic-club,bate-borisov,Athletic Club (ESP),BATE Borisov (BLR),2,0,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-096,2014-15,knockout_phase,,2014-09-16T00:00:00+00:00,date_only,fc-porto,shakhtar-donetsk,FC Porto (POR),Shakhtar Donetsk (UKR),1,1,openfootball,2014-09-16T00:00:00+00:00
ucl-2014-15-097,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,paris-saint-germain,chelsea-fc,Paris Saint-Germain (FRA),Chelsea FC (ENG),1,1,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-098,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,shakhtar-donetsk,bayern-m-nchen,Shakhtar Donetsk (UKR),Bayern München (GER),0,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-099,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,fc-schalke-04,real-madrid,FC Schalke 04 (GER),Real Madrid (ESP),0,2,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-100,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,fc-basel-1893,fc-porto,FC Basel 1893 (SUI),FC Porto (POR),1,1,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-101,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,manchester-city,fc-barcelona,Manchester City (ENG),FC Barcelona (ESP),1,2,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-102,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,juventus,borussia-dortmund,Juventus (ITA),Borussia Dortmund (GER),2,1,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-103,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,bayer-leverkusen,atl-tico-madrid,Bayer Leverkusen (GER),Atlético Madrid (ESP),1,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-104,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,arsenal-fc,as-monaco,Arsenal FC (ENG),AS Monaco (FRA),1,3,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-105,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,real-madrid,fc-schalke-04,Real Madrid (ESP),FC Schalke 04 (GER),3,4,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-106,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,fc-porto,fc-basel-1893,FC Porto (POR),FC Basel 1893 (SUI),4,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-107,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,chelsea-fc,paris-saint-germain,Chelsea FC (ENG),Paris Saint-Germain (FRA),2,2,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-108,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,bayern-m-nchen,shakhtar-donetsk,Bayern München (GER),Shakhtar Donetsk (UKR),7,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-109,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,atl-tico-madrid,bayer-leverkusen,Atlético Madrid (ESP),Bayer Leverkusen (GER),3,2,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-110,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,as-monaco,arsenal-fc,AS Monaco (FRA),Arsenal FC (ENG),0,2,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-111,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,fc-barcelona,manchester-city,FC Barcelona (ESP),Manchester City (ENG),1,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-112,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,borussia-dortmund,juventus,Borussia Dortmund (GER),Juventus (ITA),0,3,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-113,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,atl-tico-madrid,real-madrid,Atlético Madrid (ESP),Real Madrid (ESP),0,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-114,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,juventus,as-monaco,Juventus (ITA),AS Monaco (FRA),1,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-115,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,paris-saint-germain,fc-barcelona,Paris Saint-Germain (FRA),FC Barcelona (ESP),1,3,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-116,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,fc-porto,bayern-m-nchen,FC Porto (POR),Bayern München (GER),3,1,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-117,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,fc-barcelona,paris-saint-germain,FC Barcelona (ESP),Paris Saint-Germain (FRA),2,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-118,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,bayern-m-nchen,fc-porto,Bayern München (GER),FC Porto (POR),6,1,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-119,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,real-madrid,atl-tico-madrid,Real Madrid (ESP),Atlético Madrid (ESP),1,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-120,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,as-monaco,juventus,AS Monaco (FRA),Juventus (ITA),0,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-121,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,juventus,real-madrid,Juventus (ITA),Real Madrid (ESP),2,1,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-122,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,fc-barcelona,bayern-m-nchen,FC Barcelona (ESP),Bayern München (GER),3,0,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-123,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,bayern-m-nchen,fc-barcelona,Bayern München (GER),FC Barcelona (ESP),3,2,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-124,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,real-madrid,juventus,Real Madrid (ESP),Juventus (ITA),1,1,openfootball,2015-02-17T00:00:00+00:00
ucl-2014-15-125,2014-15,knockout_phase,,2015-02-17T00:00:00+00:00,date_only,juventus,fc-barcelona,Juventus (ITA),FC Barcelona (ESP),1,3,openfootball,2015-02-17T00:00:00+00:00
ucl-2015-16-001,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,real-madrid,shakhtar-donetsk,Real Madrid (ESP),Shakhtar Donetsk (UKR),4,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-002,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,paris-saint-germain,malm-ff,Paris Saint-Germain (FRA),Malmö FF (SWE),2,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-003,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,malm-ff,real-madrid,Malmö FF (SWE),Real Madrid (ESP),0,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-004,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,shakhtar-donetsk,paris-saint-germain,Shakhtar Donetsk (UKR),Paris Saint-Germain (FRA),0,3,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-005,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,paris-saint-germain,real-madrid,Paris Saint-Germain (FRA),Real Madrid (ESP),0,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-006,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,malm-ff,shakhtar-donetsk,Malmö FF (SWE),Shakhtar Donetsk (UKR),1,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-007,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,real-madrid,paris-saint-germain,Real Madrid (ESP),Paris Saint-Germain (FRA),1,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-008,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,shakhtar-donetsk,malm-ff,Shakhtar Donetsk (UKR),Malmö FF (SWE),4,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-009,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,malm-ff,paris-saint-germain,Malmö FF (SWE),Paris Saint-Germain (FRA),0,5,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-010,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,shakhtar-donetsk,real-madrid,Shakhtar Donetsk (UKR),Real Madrid (ESP),3,4,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-011,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,paris-saint-germain,shakhtar-donetsk,Paris Saint-Germain (FRA),Shakhtar Donetsk (UKR),2,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-012,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,real-madrid,malm-ff,Real Madrid (ESP),Malmö FF (SWE),8,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-013,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,vfl-wolfsburg,cska-moskva,VfL Wolfsburg (GER),CSKA Moskva (RUS),1,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-014,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,psv-eindhoven,manchester-united,PSV Eindhoven (NED),Manchester United (ENG),2,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-015,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,cska-moskva,psv-eindhoven,CSKA Moskva (RUS),PSV Eindhoven (NED),3,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-016,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,manchester-united,vfl-wolfsburg,Manchester United (ENG),VfL Wolfsburg (GER),2,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-017,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,cska-moskva,manchester-united,CSKA Moskva (RUS),Manchester United (ENG),1,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-018,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,vfl-wolfsburg,psv-eindhoven,VfL Wolfsburg (GER),PSV Eindhoven (NED),2,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-019,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,psv-eindhoven,vfl-wolfsburg,PSV Eindhoven (NED),VfL Wolfsburg (GER),2,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-020,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,manchester-united,cska-moskva,Manchester United (ENG),CSKA Moskva (RUS),1,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-021,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,cska-moskva,vfl-wolfsburg,CSKA Moskva (RUS),VfL Wolfsburg (GER),0,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-022,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,manchester-united,psv-eindhoven,Manchester United (ENG),PSV Eindhoven (NED),0,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-023,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,vfl-wolfsburg,manchester-united,VfL Wolfsburg (GER),Manchester United (ENG),3,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-024,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,psv-eindhoven,cska-moskva,PSV Eindhoven (NED),CSKA Moskva (RUS),2,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-025,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,sl-benfica,fk-astana,SL Benfica (POR),FK Astana (KAZ),2,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-026,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,galatasaray,atl-tico-madrid,Galatasaray (TUR),Atlético Madrid (ESP),0,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-027,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,fk-astana,galatasaray,FK Astana (KAZ),Galatasaray (TUR),2,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-028,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,atl-tico-madrid,sl-benfica,Atlético Madrid (ESP),SL Benfica (POR),1,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-029,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,galatasaray,sl-benfica,Galatasaray (TUR),SL Benfica (POR),2,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-030,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,atl-tico-madrid,fk-astana,Atlético Madrid (ESP),FK Astana (KAZ),4,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-031,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,fk-astana,atl-tico-madrid,FK Astana (KAZ),Atlético Madrid (ESP),0,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-032,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,sl-benfica,galatasaray,SL Benfica (POR),Galatasaray (TUR),2,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-033,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,fk-astana,sl-benfica,FK Astana (KAZ),SL Benfica (POR),2,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-034,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,atl-tico-madrid,galatasaray,Atlético Madrid (ESP),Galatasaray (TUR),2,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-035,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,galatasaray,fk-astana,Galatasaray (TUR),FK Astana (KAZ),1,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-036,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,sl-benfica,atl-tico-madrid,SL Benfica (POR),Atlético Madrid (ESP),1,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-037,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,sevilla-fc,bor-m-nchengladbach,Sevilla FC (ESP),Bor. Mönchengladbach (GER),3,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-038,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,manchester-city,juventus,Manchester City (ENG),Juventus (ITA),1,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-039,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,juventus,sevilla-fc,Juventus (ITA),Sevilla FC (ESP),2,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-040,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bor-m-nchengladbach,manchester-city,Bor. Mönchengladbach (GER),Manchester City (ENG),1,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-041,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,manchester-city,sevilla-fc,Manchester City (ENG),Sevilla FC (ESP),2,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-042,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,juventus,bor-m-nchengladbach,Juventus (ITA),Bor. Mönchengladbach (GER),0,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-043,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bor-m-nchengladbach,juventus,Bor. Mönchengladbach (GER),Juventus (ITA),1,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-044,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,sevilla-fc,manchester-city,Sevilla FC (ESP),Manchester City (ENG),1,3,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-045,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,juventus,manchester-city,Juventus (ITA),Manchester City (ENG),1,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-046,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bor-m-nchengladbach,sevilla-fc,Bor. Mönchengladbach (GER),Sevilla FC (ESP),4,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-047,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,manchester-city,bor-m-nchengladbach,Manchester City (ENG),Bor. Mönchengladbach (GER),4,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-048,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,sevilla-fc,juventus,Sevilla FC (ESP),Juventus (ITA),1,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-049,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,as-roma,fc-barcelona,AS Roma (ITA),FC Barcelona (ESP),1,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-050,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bayer-leverkusen,bate-borisov,Bayer Leverkusen (GER),BATE Borisov (BLR),4,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-051,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,fc-barcelona,bayer-leverkusen,FC Barcelona (ESP),Bayer Leverkusen (GER),2,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-052,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bate-borisov,as-roma,BATE Borisov (BLR),AS Roma (ITA),3,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-053,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bate-borisov,fc-barcelona,BATE Borisov (BLR),FC Barcelona (ESP),0,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-054,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bayer-leverkusen,as-roma,Bayer Leverkusen (GER),AS Roma (ITA),4,4,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-055,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,as-roma,bayer-leverkusen,AS Roma (ITA),Bayer Leverkusen (GER),3,2,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-056,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,fc-barcelona,bate-borisov,FC Barcelona (ESP),BATE Borisov (BLR),3,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-057,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bate-borisov,bayer-leverkusen,BATE Borisov (BLR),Bayer Leverkusen (GER),1,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-058,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,fc-barcelona,as-roma,FC Barcelona (ESP),AS Roma (ITA),6,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-059,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bayer-leverkusen,fc-barcelona,Bayer Leverkusen (GER),FC Barcelona (ESP),1,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-060,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,as-roma,bate-borisov,AS Roma (ITA),BATE Borisov (BLR),0,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-061,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,olympiakos-piraeus,bayern-m-nchen,Olympiakos Piraeus (GRE),Bayern München (GER),0,3,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-062,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,dinamo-zagreb,arsenal-fc,Dinamo Zagreb (CRO),Arsenal FC (ENG),2,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-063,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,arsenal-fc,olympiakos-piraeus,Arsenal FC (ENG),Olympiakos Piraeus (GRE),2,3,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-064,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bayern-m-nchen,dinamo-zagreb,Bayern München (GER),Dinamo Zagreb (CRO),5,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-065,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,arsenal-fc,bayern-m-nchen,Arsenal FC (ENG),Bayern München (GER),2,0,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-066,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,dinamo-zagreb,olympiakos-piraeus,Dinamo Zagreb (CRO),Olympiakos Piraeus (GRE),0,1,openfootball,2015-09-15T00:00:00+00:00
ucl-2015-16-067,2015-16,knockout_phase,,2015-09-15T00:00:00+00:00,date_only,bayern-m-nchen,arsenal-fc,Bayern München (GER),Arsenal FC (ENG),5,1,openfootball,2015-09-15T00:00:00+00:00
