match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,hk,ak,kickoff_utc_original,date_repair_source
ucl-2024-25-174,2024-25,knockout_phase,Round of 16,2025-03-12T20:00:00+00:00,date_only,aston-villa-fc,club-brugge-kv,Aston Villa FC (ENG),Club Brugge KV (BEL),3,0,openfootball,2025-01-21T00:00:00+00:00,aston-villa,brugge,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-175,2024-25,knockout_phase,Round of 16,2025-03-12T20:00:00+00:00,date_only,club-atl-tico-de-madrid,real-madrid-cf,Club Atlético de Madrid (ESP),Real Madrid CF (ESP),2,4,openfootball,2025-01-21T00:00:00+00:00,atletico-de-madrid,real-madrid,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-176,2024-25,knockout_phase,Round of 16,,date_only,arsenal-fc,psv,Arsenal FC (ENG),PSV (NED),2,2,openfootball,2025-01-21T00:00:00+00:00,arsenal,psv,2025-01-21T00:00:00+00:00,unrepaired
ucl-2024-25-177,2024-25,knockout_phase,Quarterfinals,2025-04-08T19:00:00+00:00,date_only,arsenal-fc,real-madrid-cf,Arsenal FC (ENG),Real Madrid CF (ESP),3,0,openfootball,2025-01-21T00:00:00+00:00,arsenal,real-madrid,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-178,2024-25,knockout_phase,Quarterfinals,2025-04-08T19:00:00+00:00,date_only,fc-bayern-m-nchen,fc-internazionale-milano,FC Bayern München (GER),FC Internazionale Milano (ITA),1,2,openfootball,2025-01-21T00:00:00+00:00,bayern-munchen,internazionale,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-179,2024-25,knockout_phase,Quarterfinals,2025-04-09T19:00:00+00:00,date_only,paris-saint-germain-fc,aston-villa-fc,Paris Saint-Germain FC (FRA),Aston Villa FC (ENG),3,1,openfootball,2025-01-21T00:00:00+00:00,paris-saint-germain,aston-villa,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-180,2024-25,knockout_phase,Quarterfinals,2025-04-09T19:00:00+00:00,date_only,fc-barcelona,borussia-dortmund,FC Barcelona (ESP),Borussia Dortmund (GER),4,0,openfootball,2025-01-21T00:00:00+00:00,barcelona,borussia-dortmund,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-181,2024-25,knockout_phase,Quarterfinals,2025-04-15T19:00:00+00:00,date_only,aston-villa-fc,paris-saint-germain-fc,Aston Villa FC (ENG),Paris Saint-Germain FC (FRA),3,2,openfootball,2025-01-21T00:00:00+00:00,aston-villa,paris-saint-germain,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-182,2024-25,knockout_phase,Quarterfinals,,date_only,borussia-dortmund,fc-barcelona,Borussia Dortmund (GER),FC Barcelona (ESP),3,1,openfootball,2025-01-21T00:00:00+00:00,borussia-dortmund,barcelona,2025-01-21T00:00:00+00:00,unrepaired
ucl-2024-25-183,2024-25,knockout_phase,Quarterfinals,2025-04-16T19:00:00+00:00,date_only,real-madrid-cf,arsenal-fc,Real Madrid CF (ESP),Arsenal FC (ENG),1,2,openfootball,2025-01-21T00:00:00+00:00,real-madrid,arsenal,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-184,2024-25,knockout_phase,Quarterfinals,2025-04-16T19:00:00+00:00,date_only,fc-internazionale-milano,fc-bayern-m-nchen,FC Internazionale Milano (ITA),FC Bayern München (GER),2,2,openfootball,2025-01-21T00:00:00+00:00,internazionale,bayern-munchen,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-185,2024-25,knockout_phase,Semifinals,,date_only,arsenal-fc,paris-saint-germain-fc,Arsenal FC (ENG),Paris Saint-Germain FC (FRA),0,1,openfootball,2025-01-21T00:00:00+00:00,arsenal,paris-saint-germain,2025-01-21T00:00:00+00:00,unrepaired
ucl-2024-25-186,2024-25,knockout_phase,Semifinals,2025-04-30T19:00:00+00:00,date_only,fc-barcelona,fc-internazionale-milano,FC Barcelona (ESP),FC Internazionale Milano (ITA),3,3,openfootball,2025-01-21T00:00:00+00:00,barcelona,internazionale,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-187,2024-25,knockout_phase,Semifinals,2025-05-06T19:00:00+00:00,date_only,fc-internazionale-milano,fc-barcelona,FC Internazionale Milano (ITA),FC Barcelona (ESP),4,3,openfootball,2025-01-21T00:00:00+00:00,internazionale,barcelona,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-188,2024-25,knockout_phase,Semifinals,2025-05-07T19:00:00+00:00,date_only,paris-saint-germain-fc,arsenal-fc,Paris Saint-Germain FC (FRA),Arsenal FC (ENG),2,1,openfootball,2025-01-21T00:00:00+00:00,paris-saint-germain,arsenal,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2024-25-189,2024-25,knockout_phase,Final,2025-05-31T19:00:00+00:00,date_only,paris-saint-germain-fc,fc-internazionale-milano,Paris Saint-Germain FC (FRA),FC Internazionale Milano (ITA),5,0,openfootball,2025-01-21T00:00:00+00:00,paris-saint-germain,internazionale,2025-01-21T00:00:00+00:00,sofascore_event
ucl-2025-26-001,2025-26,league_phase,Matchday 1,2025-09-16T16:45:00+00:00,date_only,athletic-club,arsenal-fc,Athletic Club (ESP),Arsenal FC (ENG),0,2,openfootball,2025-09-16T00:00:00+00:00,athletic-club,arsenal,2025-09-16T18:45:00Z,sofascore_event
ucl-2025-26-002,2025-26,league_phase,Matchday 1,2025-09-16T16:45:00+00:00,date_only,psv,royale-union-saint-gilloise,PSV (NED),Royale Union Saint-Gilloise (BEL),1,3,openfootball,2025-09-16T00:00:00+00:00,psv,royale-union-saint-gilloise,2025-09-16T18:45:00Z,sofascore_event
ucl-2025-26-003,2025-26,league_phase,Matchday 1,2025-09-16T19:00:00+00:00,date_only,juventus-fc,borussia-dortmund,Juventus FC (ITA),Borussia Dortmund (GER),4,4,openfootball,2025-09-16T00:00:00+00:00,juventus,borussia-dortmund,2025-09-16T21:00:00Z,sofascore_event
ucl-2025-26-004,2025-26,league_phase,Matchday 1,,date_only,sport-lisboa-e-benfica,qaraba-a-dam-fk,Sport Lisboa e Benfica (POR),Qarabağ Ağdam FK (AZE),2,3,openfootball,2025-09-16T00:00:00+00:00,sport-lisboa-e-benfica,qaraba-a-dam-fk,2025-09-16T21:00:00Z,unrepaired
ucl-2025-26-005,2025-26,league_phase,Matchday 1,2025-09-16T19:00:00+00:00,date_only,tottenham-hotspur-fc,villarreal-cf,Tottenham Hotspur FC (ENG),Villarreal CF (ESP),1,0,openfootball,2025-09-16T00:00:00+00:00,tottenham-hotspur,villarreal,2025-09-16T21:00:00Z,sofascore_event
ucl-2025-26-006,2025-26,league_phase,Matchday 1,2025-09-16T19:00:00+00:00,date_only,real-madrid-cf,olympique-de-marseille,Real Madrid CF (ESP),Olympique de Marseille (FRA),2,1,openfootball,2025-09-16T00:00:00+00:00,real-madrid,olympique-de-marseille,2025-09-16T21:00:00Z,sofascore_event
ucl-2025-26-007,2025-26,league_phase,Matchday 1,2025-09-17T16:45:00+00:00,date_only,sk-slavia-praha,fk-bod-glimt,SK Slavia Praha (CZE),FK Bodø/Glimt (NOR),2,2,openfootball,2025-09-16T00:00:00+00:00,sk-slavia-praha,bodo-glimt,2025-09-17T18:45:00Z,sofascore_event
ucl-2025-26-008,2025-26,league_phase,Matchday 1,2025-09-17T16:45:00+00:00,date_only,pae-olympiakos-sfp,paphos-fc,PAE Olympiakos SFP (GRE),Paphos FC (CYP),0,0,openfootball,2025-09-16T00:00:00+00:00,pae-olympiakos-sfp,paphos,2025-09-17T18:45:00Z,sofascore_event
ucl-2025-26-009,2025-26,league_phase,Matchday 1,2025-09-17T19:00:00+00:00,date_only,afc-ajax,fc-internazionale-milano,AFC Ajax (NED),FC Internazionale Milano (ITA),0,2,openfootball,2025-09-16T00:00:00+00:00,a-ajax,internazionale,2025-09-17T21:00:00Z,sofascore_event
ucl-2025-26-010,2025-26,league_phase,Matchday 1,2025-09-17T19:00:00+00:00,date_only,liverpool-fc,club-atl-tico-de-madrid,Liverpool FC (ENG),Club Atlético de Madrid (ESP),3,2,openfootball,2025-09-16T00:00:00+00:00,liverpool,atletico-de-madrid,2025-09-17T21:00:00Z,sofascore_event
ucl-2025-26-011,2025-26,league_phase,Matchday 1,2025-09-17T19:00:00+00:00,date_only,paris-saint-germain-fc,atalanta-bc,Paris Saint-Germain FC (FRA),Atalanta BC (ITA),4,0,openfootball,2025-09-16T00:00:00+00:00,paris-saint-germain,atalanta,2025-09-17T21:00:00Z,sofascore_event
ucl-2025-26-012,2025-26,league_phase,Matchday 1,2025-09-17T19:00:00+00:00,date_only,fc-bayern-m-nchen,chelsea-fc,FC Bayern München (GER),Chelsea FC (ENG),3,1,openfootball,2025-09-16T00:00:00+00:00,bayern-munchen,chelsea,2025-09-17T21:00:00Z,sofascore_event
ucl-2025-26-013,2025-26,league_phase,Matchday 1,2025-09-18T16:45:00+00:00,date_only,fc-k-benhavn,bayer-04-leverkusen,FC København (DEN),Bayer 04 Leverkusen (GER),2,2,openfootball,2025-09-16T00:00:00+00:00,k-benhavn,bayer-leverkusen,2025-09-18T18:45:00Z,sofascore_event
ucl-2025-26-014,2025-26,league_phase,Matchday 1,2025-09-18T16:45:00+00:00,date_only,club-brugge-kv,as-monaco-fc,Club Brugge KV (BEL),AS Monaco FC (MCO),4,1,openfootball,2025-09-16T00:00:00+00:00,brugge,as-monaco,2025-09-18T18:45:00Z,sofascore_event
ucl-2025-26-015,2025-26,league_phase,Matchday 1,2025-09-18T19:00:00+00:00,date_only,newcastle-united-fc,fc-barcelona,Newcastle United FC (ENG),FC Barcelona (ESP),1,2,openfootball,2025-09-16T00:00:00+00:00,newcastle,barcelona,2025-09-18T21:00:00Z,sofascore_event
ucl-2025-26-016,2025-26,league_phase,Matchday 1,2025-09-18T19:00:00+00:00,date_only,manchester-city-fc,ssc-napoli,Manchester City FC (ENG),SSC Napoli (ITA),2,0,openfootball,2025-09-16T00:00:00+00:00,manchester-city,ssc-napoli,2025-09-18T21:00:00Z,sofascore_event
ucl-2025-26-017,2025-26,league_phase,Matchday 1,2025-09-18T19:00:00+00:00,date_only,eintracht-frankfurt,galatasaray-sk,Eintracht Frankfurt (GER),Galatasaray SK (TUR),5,1,openfootball,2025-09-16T00:00:00+00:00,eintracht-frankfurt,galatasaray-sk,2025-09-18T21:00:00Z,sofascore_event
ucl-2025-26-018,2025-26,league_phase,Matchday 1,2025-09-18T19:00:00+00:00,date_only,sporting-clube-de-portugal,fk-kairat,Sporting Clube de Portugal (POR),FK Kairat (KAZ),4,1,openfootball,2025-09-16T00:00:00+00:00,sporting-clube-de-portugal,kairat-almaty,2025-09-18T21:00:00Z,sofascore_event
ucl-2025-26-019,2025-26,league_phase,Matchday 2,2025-09-30T16:45:00+00:00,date_only,atalanta-bc,club-brugge-kv,Atalanta BC (ITA),Club Brugge KV (BEL),2,1,openfootball,2025-09-16T00:00:00+00:00,atalanta,brugge,2025-09-30T18:45:00Z,sofascore_event
ucl-2025-26-020,2025-26,league_phase,Matchday 2,2025-09-30T16:45:00+00:00,date_only,fk-kairat,real-madrid-cf,FK Kairat (KAZ),Real Madrid CF (ESP),0,5,openfootball,2025-09-16T00:00:00+00:00,kairat-almaty,real-madrid,2025-09-30T18:45:00Z,sofascore_event
ucl-2025-26-021,2025-26,league_phase,Matchday 2,2025-09-30T19:00:00+00:00,date_only,galatasaray-sk,liverpool-fc,Galatasaray SK (TUR),Liverpool FC (ENG),1,0,openfootball,2025-09-16T00:00:00+00:00,galatasaray-sk,liverpool,2025-09-30T21:00:00Z,sofascore_event
ucl-2025-26-022,2025-26,league_phase,Matchday 2,2025-09-30T19:00:00+00:00,date_only,club-atl-tico-de-madrid,eintracht-frankfurt,Club Atlético de Madrid (ESP),Eintracht Frankfurt (GER),5,1,openfootball,2025-09-16T00:00:00+00:00,atletico-de-madrid,eintracht-frankfurt,2025-09-30T21:00:00Z,sofascore_event
ucl-2025-26-023,2025-26,league_phase,Matchday 2,2025-09-30T19:00:00+00:00,date_only,olympique-de-marseille,afc-ajax,Olympique de Marseille (FRA),AFC Ajax (NED),4,0,openfootball,2025-09-16T00:00:00+00:00,olympique-de-marseille,a-ajax,2025-09-30T21:00:00Z,sofascore_event
ucl-2025-26-024,2025-26,league_phase,Matchday 2,2025-09-30T19:00:00+00:00,date_only,fk-bod-glimt,tottenham-hotspur-fc,FK Bodø/Glimt (NOR),Tottenham Hotspur FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00,bodo-glimt,tottenham-hotspur,2025-09-30T21:00:00Z,sofascore_event
ucl-2025-26-025,2025-26,league_phase,Matchday 2,2025-09-30T19:00:00+00:00,date_only,paphos-fc,fc-bayern-m-nchen,Paphos FC (CYP),FC Bayern München (GER),1,5,openfootball,2025-09-16T00:00:00+00:00,paphos,bayern-munchen,2025-09-30T21:00:00Z,sofascore_event
ucl-2025-26-026,2025-26,league_phase,Matchday 2,2025-09-30T19:00:00+00:00,date_only,chelsea-fc,sport-lisboa-e-benfica,Chelsea FC (ENG),Sport Lisboa e Benfica (POR),1,0,openfootball,2025-09-16T00:00:00+00:00,chelsea,sport-lisboa-e-benfica,2025-09-30T21:00:00Z,sofascore_event
ucl-2025-26-027,2025-26,league_phase,Matchday 2,2025-09-30T19:00:00+00:00,date_only,fc-internazionale-milano,sk-slavia-praha,FC Internazionale Milano (ITA),SK Slavia Praha (CZE),3,0,openfootball,2025-09-16T00:00:00+00:00,internazionale,sk-slavia-praha,2025-09-30T21:00:00Z,sofascore_event
ucl-2025-26-028,2025-26,league_phase,Matchday 2,2025-10-01T16:45:00+00:00,date_only,qaraba-a-dam-fk,fc-k-benhavn,Qarabağ Ağdam FK (AZE),FC København (DEN),2,0,openfootball,2025-09-16T00:00:00+00:00,qaraba-a-dam-fk,k-benhavn,2025-10-01T18:45:00Z,sofascore_event
ucl-2025-26-029,2025-26,league_phase,Matchday 2,2025-10-01T16:45:00+00:00,date_only,royale-union-saint-gilloise,newcastle-united-fc,Royale Union Saint-Gilloise (BEL),Newcastle United FC (ENG),0,4,openfootball,2025-09-16T00:00:00+00:00,royale-union-saint-gilloise,newcastle,2025-10-01T18:45:00Z,sofascore_event
ucl-2025-26-030,2025-26,league_phase,Matchday 2,2025-10-01T19:00:00+00:00,date_only,borussia-dortmund,athletic-club,Borussia Dortmund (GER),Athletic Club (ESP),4,1,openfootball,2025-09-16T00:00:00+00:00,borussia-dortmund,athletic-club,2025-10-01T21:00:00Z,sofascore_event
ucl-2025-26-031,2025-26,league_phase,Matchday 2,2025-10-01T19:00:00+00:00,date_only,fc-barcelona,paris-saint-germain-fc,FC Barcelona (ESP),Paris Saint-Germain FC (FRA),1,2,openfootball,2025-09-16T00:00:00+00:00,barcelona,paris-saint-germain,2025-10-01T21:00:00Z,sofascore_event
ucl-2025-26-032,2025-26,league_phase,Matchday 2,2025-10-01T19:00:00+00:00,date_only,as-monaco-fc,manchester-city-fc,AS Monaco FC (MCO),Manchester City FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00,as-monaco,manchester-city,2025-10-01T21:00:00Z,sofascore_event
ucl-2025-26-033,2025-26,league_phase,Matchday 2,2025-10-01T19:00:00+00:00,date_only,bayer-04-leverkusen,psv,Bayer 04 Leverkusen (GER),PSV (NED),1,1,openfootball,2025-09-16T00:00:00+00:00,bayer-leverkusen,psv,2025-10-01T21:00:00Z,sofascore_event
ucl-2025-26-034,2025-26,league_phase,Matchday 2,2025-10-01T19:00:00+00:00,date_only,arsenal-fc,pae-olympiakos-sfp,Arsenal FC (ENG),PAE Olympiakos SFP (GRE),2,0,openfootball,2025-09-16T00:00:00+00:00,arsenal,pae-olympiakos-sfp,2025-10-01T21:00:00Z,sofascore_event
ucl-2025-26-035,2025-26,league_phase,Matchday 2,2025-10-01T19:00:00+00:00,date_only,villarreal-cf,juventus-fc,Villarreal CF (ESP),Juventus FC (ITA),2,2,openfootball,2025-09-16T00:00:00+00:00,villarreal,juventus,2025-10-01T21:00:00Z,sofascore_event
ucl-2025-26-036,2025-26,league_phase,Matchday 2,2025-10-01T19:00:00+00:00,date_only,ssc-napoli,sporting-clube-de-portugal,SSC Napoli (ITA),Sporting Clube de Portugal (POR),2,1,openfootball,2025-09-16T00:00:00+00:00,ssc-napoli,sporting-clube-de-portugal,2025-10-01T21:00:00Z,sofascore_event
ucl-2025-26-037,2025-26,league_phase,Matchday 3,2025-10-21T16:45:00+00:00,date_only,fc-barcelona,pae-olympiakos-sfp,FC Barcelona (ESP),PAE Olympiakos SFP (GRE),6,1,openfootball,2025-09-16T00:00:00+00:00,barcelona,pae-olympiakos-sfp,2025-10-21T18:45:00Z,sofascore_event
ucl-2025-26-038,2025-26,league_phase,Matchday 3,2025-10-21T16:45:00+00:00,date_only,fk-kairat,paphos-fc,FK Kairat (KAZ),Paphos FC (CYP),0,0,openfootball,2025-09-16T00:00:00+00:00,kairat-almaty,paphos,2025-10-21T18:45:00Z,sofascore_event
ucl-2025-26-039,2025-26,league_phase,Matchday 3,2025-10-21T19:00:00+00:00,date_only,royale-union-saint-gilloise,fc-internazionale-milano,Royale Union Saint-Gilloise (BEL),FC Internazionale Milano (ITA),0,4,openfootball,2025-09-16T00:00:00+00:00,royale-union-saint-gilloise,internazionale,2025-10-21T21:00:00Z,sofascore_event
ucl-2025-26-040,2025-26,league_phase,Matchday 3,2025-10-21T19:00:00+00:00,date_only,fc-k-benhavn,borussia-dortmund,FC København (DEN),Borussia Dortmund (GER),2,4,openfootball,2025-09-16T00:00:00+00:00,k-benhavn,borussia-dortmund,2025-10-21T21:00:00Z,sofascore_event
ucl-2025-26-041,2025-26,league_phase,Matchday 3,2025-10-21T19:00:00+00:00,date_only,bayer-04-leverkusen,paris-saint-germain-fc,Bayer 04 Leverkusen (GER),Paris Saint-Germain FC (FRA),2,7,openfootball,2025-09-16T00:00:00+00:00,bayer-leverkusen,paris-saint-germain,2025-10-21T21:00:00Z,sofascore_event
ucl-2025-26-042,2025-26,league_phase,Matchday 3,2025-10-21T19:00:00+00:00,date_only,villarreal-cf,manchester-city-fc,Villarreal CF (ESP),Manchester City FC (ENG),0,2,openfootball,2025-09-16T00:00:00+00:00,villarreal,manchester-city,2025-10-21T21:00:00Z,sofascore_event
ucl-2025-26-043,2025-26,league_phase,Matchday 3,2025-10-21T19:00:00+00:00,date_only,arsenal-fc,club-atl-tico-de-madrid,Arsenal FC (ENG),Club Atlético de Madrid (ESP),4,0,openfootball,2025-09-16T00:00:00+00:00,arsenal,atletico-de-madrid,2025-10-21T21:00:00Z,sofascore_event
ucl-2025-26-044,2025-26,league_phase,Matchday 3,2025-10-21T19:00:00+00:00,date_only,newcastle-united-fc,sport-lisboa-e-benfica,Newcastle United FC (ENG),Sport Lisboa e Benfica (POR),3,0,openfootball,2025-09-16T00:00:00+00:00,newcastle,sport-lisboa-e-benfica,2025-10-21T21:00:00Z,sofascore_event
ucl-2025-26-045,2025-26,league_phase,Matchday 3,2025-10-21T19:00:00+00:00,date_only,psv,ssc-napoli,PSV (NED),SSC Napoli (ITA),6,2,openfootball,2025-09-16T00:00:00+00:00,psv,ssc-napoli,2025-10-21T21:00:00Z,sofascore_event
ucl-2025-26-046,2025-26,league_phase,Matchday 3,2025-10-22T16:45:00+00:00,date_only,galatasaray-sk,fk-bod-glimt,Galatasaray SK (TUR),FK Bodø/Glimt (NOR),3,1,openfootball,2025-09-16T00:00:00+00:00,galatasaray-sk,bodo-glimt,2025-10-22T18:45:00Z,sofascore_event
ucl-2025-26-047,2025-26,league_phase,Matchday 3,2025-10-22T16:45:00+00:00,date_only,athletic-club,qaraba-a-dam-fk,Athletic Club (ESP),Qarabağ Ağdam FK (AZE),3,1,openfootball,2025-09-16T00:00:00+00:00,athletic-club,qaraba-a-dam-fk,2025-10-22T18:45:00Z,sofascore_event
ucl-2025-26-048,2025-26,league_phase,Matchday 3,2025-10-22T19:00:00+00:00,date_only,eintracht-frankfurt,liverpool-fc,Eintracht Frankfurt (GER),Liverpool FC (ENG),1,5,openfootball,2025-09-16T00:00:00+00:00,eintracht-frankfurt,liverpool,2025-10-22T21:00:00Z,sofascore_event
ucl-2025-26-049,2025-26,league_phase,Matchday 3,2025-10-22T19:00:00+00:00,date_only,atalanta-bc,sk-slavia-praha,Atalanta BC (ITA),SK Slavia Praha (CZE),0,0,openfootball,2025-09-16T00:00:00+00:00,atalanta,sk-slavia-praha,2025-10-22T21:00:00Z,sofascore_event
ucl-2025-26-050,2025-26,league_phase,Matchday 3,2025-10-22T19:00:00+00:00,date_only,sporting-clube-de-portugal,olympique-de-marseille,Sporting Clube de Portugal (POR),Olympique de Marseille (FRA),2,1,openfootball,2025-09-16T00:00:00+00:00,sporting-clube-de-portugal,olympique-de-marseille,2025-10-22T21:00:00Z,sofascore_event
ucl-2025-26-051,2025-26,league_phase,Matchday 3,2025-10-22T19:00:00+00:00,date_only,as-monaco-fc,tottenham-hotspur-fc,AS Monaco FC (MCO),Tottenham Hotspur FC (ENG),0,0,openfootball,2025-09-16T00:00:00+00:00,as-monaco,tottenham-hotspur,2025-10-22T21:00:00Z,sofascore_event
ucl-2025-26-052,2025-26,league_phase,Matchday 3,2025-10-22T19:00:00+00:00,date_only,fc-bayern-m-nchen,club-brugge-kv,FC Bayern München (GER),Club Brugge KV (BEL),4,0,openfootball,2025-09-16T00:00:00+00:00,bayern-munchen,brugge,2025-10-22T21:00:00Z,sofascore_event
ucl-2025-26-053,2025-26,league_phase,Matchday 3,2025-10-22T19:00:00+00:00,date_only,chelsea-fc,afc-ajax,Chelsea FC (ENG),AFC Ajax (NED),5,1,openfootball,2025-09-16T00:00:00+00:00,chelsea,a-ajax,2025-10-22T21:00:00Z,sofascore_event
ucl-2025-26-054,2025-26,league_phase,Matchday 3,2025-10-22T19:00:00+00:00,date_only,real-madrid-cf,juventus-fc,Real Madrid CF (ESP),Juventus FC (ITA),1,0,openfootball,2025-09-16T00:00:00+00:00,real-madrid,juventus,2025-10-22T21:00:00Z,sofascore_event
ucl-2025-26-055,2025-26,league_phase,Matchday 4,2025-11-04T17:45:00+00:00,date_only,sk-slavia-praha,arsenal-fc,SK Slavia Praha (CZE),Arsenal FC (ENG),0,3,openfootball,2025-09-16T00:00:00+00:00,sk-slavia-praha,arsenal,2025-11-04T18:45:00Z,sofascore_event
ucl-2025-26-056,2025-26,league_phase,Matchday 4,2025-11-04T17:45:00+00:00,date_only,ssc-napoli,eintracht-frankfurt,SSC Napoli (ITA),Eintracht Frankfurt (GER),0,0,openfootball,2025-09-16T00:00:00+00:00,ssc-napoli,eintracht-frankfurt,2025-11-04T18:45:00Z,sofascore_event
ucl-2025-26-057,2025-26,league_phase,Matchday 4,2025-11-04T20:00:00+00:00,date_only,juventus-fc,sporting-clube-de-portugal,Juventus FC (ITA),Sporting Clube de Portugal (POR),1,1,openfootball,2025-09-16T00:00:00+00:00,juventus,sporting-clube-de-portugal,2025-11-04T21:00:00Z,sofascore_event
ucl-2025-26-058,2025-26,league_phase,Matchday 4,2025-11-04T20:00:00+00:00,date_only,club-atl-tico-de-madrid,royale-union-saint-gilloise,Club Atlético de Madrid (ESP),Royale Union Saint-Gilloise (BEL),3,1,openfootball,2025-09-16T00:00:00+00:00,atletico-de-madrid,royale-union-saint-gilloise,2025-11-04T21:00:00Z,sofascore_event
ucl-2025-26-059,2025-26,league_phase,Matchday 4,2025-11-04T20:00:00+00:00,date_only,tottenham-hotspur-fc,fc-k-benhavn,Tottenham Hotspur FC (ENG),FC København (DEN),4,0,openfootball,2025-09-16T00:00:00+00:00,tottenham-hotspur,k-benhavn,2025-11-04T21:00:00Z,sofascore_event
ucl-2025-26-060,2025-26,league_phase,Matchday 4,2025-11-04T20:00:00+00:00,date_only,fk-bod-glimt,as-monaco-fc,FK Bodø/Glimt (NOR),AS Monaco FC (MCO),0,1,openfootball,2025-09-16T00:00:00+00:00,bodo-glimt,as-monaco,2025-11-04T21:00:00Z,sofascore_event
ucl-2025-26-061,2025-26,league_phase,Matchday 4,,date_only,pae-olympiakos-sfp,psv,PAE Olympiakos SFP (GRE),PSV (NED),1,1,openfootball,2025-09-16T00:00:00+00:00,pae-olympiakos-sfp,psv,2025-11-04T21:00:00Z,unrepaired
ucl-2025-26-062,2025-26,league_phase,Matchday 4,2025-11-04T20:00:00+00:00,date_only,paris-saint-germain-fc,fc-bayern-m-nchen,Paris Saint-Germain FC (FRA),FC Bayern München (GER),1,2,openfootball,2025-09-16T00:00:00+00:00,paris-saint-germain,bayern-munchen,2025-11-04T21:00:00Z,sofascore_event
ucl-2025-26-063,2025-26,league_phase,Matchday 4,2025-11-04T20:00:00+00:00,date_only,liverpool-fc,real-madrid-cf,Liverpool FC (ENG),Real Madrid CF (ESP),1,0,openfootball,2025-09-16T00:00:00+00:00,liverpool,real-madrid,2025-11-04T21:00:00Z,sofascore_event
ucl-2025-26-064,2025-26,league_phase,Matchday 4,2025-11-05T17:45:00+00:00,date_only,paphos-fc,villarreal-cf,Paphos FC (CYP),Villarreal CF (ESP),1,0,openfootball,2025-09-16T00:00:00+00:00,paphos,villarreal,2025-11-05T18:45:00Z,sofascore_event
ucl-2025-26-065,2025-26,league_phase,Matchday 4,2025-11-05T17:45:00+00:00,date_only,qaraba-a-dam-fk,chelsea-fc,Qarabağ Ağdam FK (AZE),Chelsea FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00,qaraba-a-dam-fk,chelsea,2025-11-05T18:45:00Z,sofascore_event
ucl-2025-26-066,2025-26,league_phase,Matchday 4,2025-11-05T20:00:00+00:00,date_only,fc-internazionale-milano,fk-kairat,FC Internazionale Milano (ITA),FK Kairat (KAZ),2,1,openfootball,2025-09-16T00:00:00+00:00,internazionale,kairat-almaty,2025-11-05T21:00:00Z,sofascore_event
ucl-2025-26-067,2025-26,league_phase,Matchday 4,2025-11-05T20:00:00+00:00,date_only,manchester-city-fc,borussia-dortmund,Manchester City FC (ENG),Borussia Dortmund (GER),4,1,openfootball,2025-09-16T00:00:00+00:00,manchester-city,borussia-dortmund,2025-11-05T21:00:00Z,sofascore_event
ucl-2025-26-068,2025-26,league_phase,Matchday 4,2025-11-05T20:00:00+00:00,date_only,club-brugge-kv,fc-barcelona,Club Brugge KV (BEL),FC Barcelona (ESP),3,3,openfootball,2025-09-16T00:00:00+00:00,brugge,barcelona,2025-11-05T21:00:00Z,sofascore_event
ucl-2025-26-069,2025-26,league_phase,Matchday 4,2025-11-05T20:00:00+00:00,date_only,sport-lisboa-e-benfica,bayer-04-leverkusen,Sport Lisboa e Benfica (POR),Bayer 04 Leverkusen (GER),0,1,openfootball,2025-09-16T00:00:00+00:00,sport-lisboa-e-benfica,bayer-leverkusen,2025-11-05T21:00:00Z,sofascore_event
ucl-2025-26-070,2025-26,league_phase,Matchday 4,2025-11-05T20:00:00+00:00,date_only,olympique-de-marseille,atalanta-bc,Olympique de Marseille (FRA),Atalanta BC (ITA),0,1,openfootball,2025-09-16T00:00:00+00:00,olympique-de-marseille,atalanta,2025-11-05T21:00:00Z,sofascore_event
ucl-2025-26-071,2025-26,league_phase,Matchday 4,2025-11-05T20:00:00+00:00,date_only,afc-ajax,galatasaray-sk,AFC Ajax (NED),Galatasaray SK (TUR),0,3,openfootball,2025-09-16T00:00:00+00:00,a-ajax,galatasaray-sk,2025-11-05T21:00:00Z,sofascore_event
ucl-2025-26-072,2025-26,league_phase,Matchday 4,2025-11-05T20:00:00+00:00,date_only,newcastle-united-fc,athletic-club,Newcastle United FC (ENG),Athletic Club (ESP),2,0,openfootball,2025-09-16T00:00:00+00:00,newcastle,athletic-club,2025-11-05T21:00:00Z,sofascore_event
