season,team,game_n,ppda_rolling10,date
2016/17,Brentford,46,16.9,2017-05-07
2016/17,Brighton,46,10.2,2017-05-07
2016/17,Bristol City,46,13.3,2017-05-07
2016/17,Burton,44,15.1,2017-05-07
2016/17,Cardiff,46,12.3,2017-05-07
2016/17,Derby,46,11.2,2017-05-07
2016/17,Fulham,46,10.9,2017-05-07
2016/17,Huddersfield,46,9.4,2017-05-07
2016/17,Ipswich,46,15.8,2017-05-07
2016/17,Leeds,46,14.0,2017-05-07
2016/17,Newcastle,44,8.3,2017-05-07
2016/17,Norwich,46,13.6,2017-05-07
2016/17,Nott'm Forest,46,11.2,2017-05-07
2016/17,Preston,46,16.0,2017-05-07
2016/17,QPR,46,12.4,2017-05-07
2016/17,Reading,46,16.7,2017-05-07
2016/17,Rotherham,46,11.9,2017-05-07
2016/17,Sheffield Weds,46,11.6,2017-05-07
2016/17,Wigan,46,11.8,2017-05-07
2016/17,Wolves,46,10.9,2017-05-07
2017/18,Derby,1,11.6,2017-08-04
2017/18,Millwall,1,12.9,2017-08-04
2017/18,Nott'm Forest,1,12.6,2017-08-04
2017/18,Aston Villa,1,12.6,2017-08-05
2017/18,Barnsley,1,15.9,2017-08-05
2017/18,Birmingham,1,11.6,2017-08-05
2017/18,Brentford,1,15.4,2017-08-05
2017/18,Bristol City,1,13.5,2017-08-05
2017/18,Burton,1,15.6,2017-08-05
2017/18,Cardiff,1,11.6,2017-08-05
2017/18,Fulham,1,11.5,2017-08-05
2017/18,Hull,1,10.9,2017-08-05
2017/18,Ipswich,1,14.8,2017-08-05
2017/18,Middlesbrough,1,10.8,2017-08-05
2017/18,Norwich,1,13.4,2017-08-05
2017/18,Preston,1,15.2,2017-08-05
2017/18,QPR,1,12.2,2017-08-05
2017/18,Reading,1,16.3,2017-08-05
2017/18,Sheffield Weds,1,11.8,2017-08-05
2017/18,Wolves,1,9.9,2017-08-05
2017/18,Bolton,1,18.3,2017-08-06
2017/18,Leeds,1,13.7,2017-08-06
2017/18,Aston Villa,2,12.6,2017-08-12
2017/18,Barnsley,2,15.2,2017-08-12
2017/18,Birmingham,2,12.4,2017-08-12
2017/18,Bolton,2,18.2,2017-08-12
2017/18,Brentford,2,15.0,2017-08-12
2017/18,Bristol City,2,14.1,2017-08-12
2017/18,Burton,2,16.3,2017-08-12
2017/18,Cardiff,2,11.9,2017-08-12
2017/18,Derby,2,11.7,2017-08-12
2017/18,Fulham,2,12.9,2017-08-12
2017/18,Hull,2,10.2,2017-08-12
2017/18,Ipswich,2,15.4,2017-08-12
2017/18,Leeds,2,13.4,2017-08-12
2017/18,Middlesbrough,2,10.4,2017-08-12
2017/18,Millwall,2,12.2,2017-08-12
2017/18,Nott'm Forest,2,13.3,2017-08-12
2017/18,Preston,2,15.3,2017-08-12
2017/18,QPR,2,13.4,2017-08-12
2017/18,Reading,2,14.8,2017-08-12
2017/18,Sheffield Weds,2,11.8,2017-08-12
2017/18,Wolves,2,10.2,2017-08-12
2017/18,Norwich,2,12.8,2017-08-13
2017/18,Aston Villa,3,12.5,2017-08-15
2017/18,Barnsley,3,16.4,2017-08-15
2017/18,Birmingham,3,12.5,2017-08-15
2017/18,Bolton,3,17.0,2017-08-15
2017/18,Brentford,3,14.4,2017-08-15
2017/18,Bristol City,3,14.9,2017-08-15
2017/18,Burton,3,16.1,2017-08-15
2017/18,Cardiff,3,12.2,2017-08-15
2017/18,Derby,3,11.8,2017-08-15
2017/18,Fulham,3,13.0,2017-08-15
2017/18,Hull,3,9.3,2017-08-15
2017/18,Ipswich,3,16.9,2017-08-15
2017/18,Leeds,3,14.1,2017-08-15
2017/18,Middlesbrough,3,9.6,2017-08-15
2017/18,Millwall,3,10.6,2017-08-15
2017/18,Nott'm Forest,3,13.7,2017-08-15
2017/18,Preston,3,14.9,2017-08-15
2017/18,Reading,3,14.8,2017-08-15
2017/18,Sheffield United,1,15.33,2017-08-15
2017/18,Wolves,3,10.5,2017-08-15
2017/18,Norwich,3,12.4,2017-08-16
2017/18,QPR,3,13.1,2017-08-16
2017/18,Sheffield Weds,3,11.3,2017-08-16
2017/18,Sunderland,1,14.0,2017-08-16
2017/18,Birmingham,4,12.8,2017-08-18
2017/18,Burton,4,15.5,2017-08-18
2017/18,Aston Villa,4,12.1,2017-08-19
2017/18,Barnsley,4,17.6,2017-08-19
2017/18,Bolton,4,16.3,2017-08-19
2017/18,Brentford,4,13.4,2017-08-19
2017/18,Bristol City,4,14.0,2017-08-19
2017/18,Cardiff,4,11.9,2017-08-19
2017/18,Derby,4,11.3,2017-08-19
2017/18,Fulham,4,12.7,2017-08-19
2017/18,Hull,4,9.2,2017-08-19
2017/18,Ipswich,4,18.0,2017-08-19
2017/18,Leeds,4,13.0,2017-08-19
2017/18,Middlesbrough,4,9.5,2017-08-19
2017/18,Millwall,4,10.9,2017-08-19
2017/18,Norwich,4,12.7,2017-08-19
2017/18,Nott'm Forest,4,14.1,2017-08-19
2017/18,Preston,4,14.1,2017-08-19
2017/18,QPR,4,13.0,2017-08-19
2017/18,Reading,4,15.5,2017-08-19
2017/18,Sheffield United,2,14.25,2017-08-19
2017/18,Sheffield Weds,4,10.8,2017-08-19
2017/18,Sunderland,2,12.5,2017-08-19
2017/18,Wolves,4,11.6,2017-08-19
2017/18,Aston Villa,5,12.6,2017-08-25
2017/18,Bolton,5,14.5,2017-08-25
2017/18,Bristol City,5,14.2,2017-08-25
2017/18,Hull,5,9.2,2017-08-25
2017/18,Barnsley,5,17.2,2017-08-26
2017/18,Birmingham,5,12.9,2017-08-26
2017/18,Brentford,5,13.5,2017-08-26
2017/18,Burton,5,15.5,2017-08-26
2017/18,Cardiff,5,11.2,2017-08-26
2017/18,Derby,5,9.6,2017-08-26
2017/18,Fulham,5,12.0,2017-08-26
2017/18,Ipswich,5,18.0,2017-08-26
2017/18,Leeds,5,12.0,2017-08-26
2017/18,Middlesbrough,5,9.4,2017-08-26
2017/18,Millwall,5,11.3,2017-08-26
2017/18,Norwich,5,12.6,2017-08-26
2017/18,Nott'm Forest,5,14.3,2017-08-26
2017/18,Preston,5,13.1,2017-08-26
2017/18,QPR,5,13.6,2017-08-26
2017/18,Reading,5,13.8,2017-08-26
2017/18,Sheffield United,3,14.4,2017-08-26
2017/18,Sheffield Weds,5,10.4,2017-08-26
2017/18,Sunderland,3,12.2,2017-08-26
2017/18,Wolves,5,12.0,2017-08-26
2017/18,Derby,6,10.3,2017-09-08
2017/18,Hull,6,9.4,2017-09-08
2017/18,Aston Villa,6,13.1,2017-09-09
2017/18,Barnsley,6,16.4,2017-09-09
2017/18,Birmingham,6,13.1,2017-09-09
2017/18,Bolton,6,13.7,2017-09-09
2017/18,Brentford,6,13.5,2017-09-09
2017/18,Bristol City,6,14.1,2017-09-09
2017/18,Burton,6,17.5,2017-09-09
2017/18,Cardiff,6,11.3,2017-09-09
2017/18,Fulham,6,11.3,2017-09-09
2017/18,Ipswich,6,18.4,2017-09-09
2017/18,Leeds,6,9.9,2017-09-09
2017/18,Middlesbrough,6,9.8,2017-09-09
2017/18,Millwall,6,12.7,2017-09-09
2017/18,Norwich,6,12.4,2017-09-09
2017/18,Nott'm Forest,6,15.4,2017-09-09
2017/18,Preston,6,12.7,2017-09-09
2017/18,QPR,6,13.8,2017-09-09
2017/18,Reading,6,13.0,2017-09-09
2017/18,Sheffield United,4,12.83,2017-09-09
2017/18,Sheffield Weds,6,10.9,2017-09-09
2017/18,Sunderland,4,11.5,2017-09-09
2017/18,Wolves,6,11.6,2017-09-09
2017/18,Aston Villa,7,12.2,2017-09-12
2017/18,Birmingham,7,14.0,2017-09-12
2017/18,Bolton,7,13.8,2017-09-12
2017/18,Brentford,7,12.6,2017-09-12
2017/18,Bristol City,7,15.3,2017-09-12
2017/18,Burton,7,17.3,2017-09-12
2017/18,Cardiff,7,10.6,2017-09-12
2017/18,Leeds,7,10.2,2017-09-12
2017/18,Middlesbrough,7,9.7,2017-09-12
2017/18,Millwall,7,14.7,2017-09-12
2017/18,Norwich,7,11.5,2017-09-12
2017/18,Nott'm Forest,7,15.3,2017-09-12
2017/18,Preston,7,11.4,2017-09-12
2017/18,QPR,7,14.2,2017-09-12
2017/18,Sheffield United,5,12.86,2017-09-12
2017/18,Sheffield Weds,7,11.3,2017-09-12
2017/18,Sunderland,5,11.0,2017-09-12
2017/18,Wolves,7,12.3,2017-09-12
2017/18,Fulham,7,11.6,2017-09-13
2017/18,Hull,7,10.5,2017-09-13
2017/18,Aston Villa,8,12.8,2017-09-16
2017/18,Barnsley,7,16.0,2017-09-16
2017/18,Birmingham,8,15.0,2017-09-16
2017/18,Bolton,8,12.5,2017-09-16
2017/18,Brentford,8,12.0,2017-09-16
2017/18,Bristol City,8,15.2,2017-09-16
2017/18,Burton,8,17.8,2017-09-16
2017/18,Cardiff,8,10.3,2017-09-16
2017/18,Derby,7,12.6,2017-09-16
2017/18,Fulham,8,11.4,2017-09-16
2017/18,Hull,8,10.7,2017-09-16
2017/18,Ipswich,7,18.8,2017-09-16
2017/18,Leeds,8,11.1,2017-09-16
2017/18,Middlesbrough,8,10.3,2017-09-16
2017/18,Millwall,8,13.2,2017-09-16
2017/18,Norwich,8,12.1,2017-09-16
2017/18,Nott'm Forest,8,15.4,2017-09-16
2017/18,Preston,8,9.8,2017-09-16
2017/18,QPR,8,14.1,2017-09-16
2017/18,Reading,7,14.4,2017-09-16
2017/18,Sheffield United,6,12.62,2017-09-16
2017/18,Sheffield Weds,8,11.7,2017-09-16
2017/18,Sunderland,6,12.12,2017-09-16
2017/18,Wolves,8,11.5,2017-09-16
2017/18,Aston Villa,9,12.7,2017-09-23
2017/18,Barnsley,8,15.0,2017-09-23
2017/18,Birmingham,9,14.9,2017-09-23
2017/18,Bolton,9,13.5,2017-09-23
2017/18,Brentford,9,11.2,2017-09-23
2017/18,Bristol City,9,15.4,2017-09-23
2017/18,Burton,9,17.6,2017-09-23
2017/18,Cardiff,9,10.0,2017-09-23
2017/18,Derby,8,12.3,2017-09-23
2017/18,Fulham,9,11.8,2017-09-23
2017/18,Hull,9,11.0,2017-09-23
2017/18,Ipswich,8,17.9,2017-09-23
2017/18,Leeds,9,10.9,2017-09-23
2017/18,Middlesbrough,9,9.7,2017-09-23
2017/18,Millwall,9,13.2,2017-09-23
2017/18,Norwich,9,11.6,2017-09-23
2017/18,Nott'm Forest,9,15.2,2017-09-23
2017/18,Preston,9,9.4,2017-09-23
2017/18,QPR,9,13.2,2017-09-23
2017/18,Reading,8,13.0,2017-09-23
2017/18,Sunderland,7,13.0,2017-09-23
2017/18,Wolves,9,11.1,2017-09-23
2017/18,Sheffield United,7,12.56,2017-09-24
2017/18,Sheffield Weds,9,12.3,2017-09-24
2017/18,Aston Villa,10,12.2,2017-09-26
2017/18,Barnsley,9,15.4,2017-09-26
2017/18,Bolton,10,12.9,2017-09-26
2017/18,Brentford,10,9.9,2017-09-26
2017/18,Bristol City,10,14.5,2017-09-26
2017/18,Burton,10,17.2,2017-09-26
2017/18,Cardiff,10,10.1,2017-09-26
2017/18,Derby,9,13.0,2017-09-26
2017/18,Fulham,10,13.1,2017-09-26
2017/18,Hull,10,11.4,2017-09-26
2017/18,Ipswich,9,17.9,2017-09-26
2017/18,Leeds,10,11.6,2017-09-26
2017/18,Middlesbrough,10,9.5,2017-09-26
2017/18,Millwall,10,12.0,2017-09-26
2017/18,Norwich,10,12.9,2017-09-26
2017/18,Nott'm Forest,10,16.1,2017-09-26
2017/18,Preston,10,9.3,2017-09-26
2017/18,QPR,10,11.7,2017-09-26
2017/18,Reading,9,11.6,2017-09-26
2017/18,Sunderland,8,13.6,2017-09-26
2017/18,Birmingham,10,14.6,2017-09-27
2017/18,Sheffield United,8,12.0,2017-09-27
2017/18,Sheffield Weds,10,11.4,2017-09-27
2017/18,Wolves,10,11.1,2017-09-27
2017/18,Fulham,11,13.7,2017-09-29
2017/18,QPR,11,12.5,2017-09-29
2017/18,Aston Villa,11,11.8,2017-09-30
2017/18,Barnsley,10,15.3,2017-09-30
2017/18,Birmingham,11,15.1,2017-09-30
2017/18,Bolton,11,12.9,2017-09-30
2017/18,Brentford,11,9.8,2017-09-30
2017/18,Bristol City,11,14.4,2017-09-30
2017/18,Burton,11,17.0,2017-09-30
2017/18,Cardiff,11,10.5,2017-09-30
2017/18,Derby,10,13.4,2017-09-30
2017/18,Hull,11,11.5,2017-09-30
2017/18,Ipswich,10,17.6,2017-09-30
2017/18,Middlesbrough,11,9.9,2017-09-30
2017/18,Millwall,11,12.5,2017-09-30
2017/18,Norwich,11,12.0,2017-09-30
2017/18,Nott'm Forest,11,15.4,2017-09-30
2017/18,Preston,11,9.8,2017-09-30
2017/18,Reading,10,10.6,2017-09-30
2017/18,Sheffield United,9,12.2,2017-09-30
2017/18,Sunderland,9,13.4,2017-09-30
2017/18,Wolves,11,11.7,2017-09-30
2017/18,Leeds,11,12.2,2017-10-01
2017/18,Sheffield Weds,11,11.4,2017-10-01
2017/18,Birmingham,12,13.3,2017-10-13
2017/18,Bristol City,12,13.0,2017-10-13
2017/18,Burton,12,15.4,2017-10-13
2017/18,Cardiff,12,10.1,2017-10-13
2017/18,Aston Villa,12,12.3,2017-10-14
2017/18,Barnsley,11,15.4,2017-10-14
2017/18,Bolton,12,13.1,2017-10-14
2017/18,Brentford,12,10.4,2017-10-14
2017/18,Fulham,12,12.8,2017-10-14
2017/18,Hull,12,13.4,2017-10-14
2017/18,Ipswich,11,17.0,2017-10-14
2017/18,Leeds,12,12.3,2017-10-14
2017/18,Middlesbrough,12,10.3,2017-10-14
2017/18,Millwall,12,13.8,2017-10-14
2017/18,Norwich,12,11.9,2017-10-14
2017/18,Preston,12,10.3,2017-10-14
2017/18,QPR,12,12.0,2017-10-14
2017/18,Reading,11,11.0,2017-10-14
2017/18,Sheffield United,10,11.5,2017-10-14
2017/18,Sheffield Weds,12,12.2,2017-10-14
2017/18,Sunderland,10,13.7,2017-10-14
2017/18,Wolves,12,11.1,2017-10-14
2017/18,Derby,11,13.3,2017-10-15
2017/18,Nott'm Forest,12,14.8,2017-10-15
2017/18,Aston Villa,13,11.8,2017-10-21
2017/18,Barnsley,12,15.3,2017-10-21
2017/18,Birmingham,13,13.5,2017-10-21
2017/18,Bolton,13,13.6,2017-10-21
2017/18,Brentford,13,10.7,2017-10-21
2017/18,Bristol City,13,11.9,2017-10-21
2017/18,Burton,13,15.1,2017-10-21
2017/18,Cardiff,13,9.9,2017-10-21
2017/18,Derby,12,13.2,2017-10-21
2017/18,Fulham,13,13.4,2017-10-21
2017/18,Hull,13,14.9,2017-10-21
2017/18,Leeds,13,12.0,2017-10-21
2017/18,Middlesbrough,13,10.8,2017-10-21
2017/18,Millwall,13,14.6,2017-10-21
2017/18,Nott'm Forest,13,14.5,2017-10-21
2017/18,Preston,13,9.9,2017-10-21
2017/18,QPR,13,11.9,2017-10-21
2017/18,Reading,12,11.8,2017-10-21
2017/18,Sheffield United,11,10.2,2017-10-21
2017/18,Sheffield Weds,13,12.9,2017-10-21
2017/18,Sunderland,11,13.8,2017-10-21
2017/18,Wolves,13,11.0,2017-10-21
2017/18,Ipswich,12,15.5,2017-10-22
2017/18,Norwich,13,12.6,2017-10-22
2017/18,Leeds,14,12.0,2017-10-27
2017/18,Sheffield United,12,9.9,2017-10-27
2017/18,Barnsley,13,14.9,2017-10-28
2017/18,Bolton,14,14.5,2017-10-28
2017/18,Brentford,14,11.5,2017-10-28
2017/18,Bristol City,14,11.8,2017-10-28
2017/18,Burton,14,14.4,2017-10-28
2017/18,Cardiff,14,9.4,2017-10-28
2017/18,Derby,13,14.1,2017-10-28
2017/18,Fulham,14,13.9,2017-10-28
2017/18,Hull,14,14.9,2017-10-28
2017/18,Ipswich,13,15.0,2017-10-28
2017/18,Middlesbrough,14,10.6,2017-10-28
2017/18,Millwall,14,14.9,2017-10-28
2017/18,Norwich,14,11.8,2017-10-28
2017/18,Nott'm Forest,14,14.6,2017-10-28
2017/18,Preston,14,10.9,2017-10-28
2017/18,QPR,14,11.5,2017-10-28
2017/18,Reading,13,11.8,2017-10-28
2017/18,Sheffield Weds,14,13.3,2017-10-28
2017/18,Sunderland,12,14.3,2017-10-28
2017/18,Wolves,14,11.0,2017-10-28
2017/18,Aston Villa,14,12.4,2017-10-29
2017/18,Birmingham,14,13.6,2017-10-29
2017/18,Barnsley,14,14.5,2017-10-31
2017/18,Bolton,15,14.7,2017-10-31
2017/18,Bristol City,15,12.7,2017-10-31
2017/18,Burton,15,14.2,2017-10-31
2017/18,Cardiff,15,9.5,2017-10-31
2017/18,Derby,14,14.1,2017-10-31
2017/18,Fulham,15,14.8,2017-10-31
2017/18,Hull,15,14.9,2017-10-31
2017/18,Ipswich,14,14.7,2017-10-31
2017/18,Leeds,15,12.3,2017-10-31
2017/18,Middlesbrough,15,10.0,2017-10-31
2017/18,Millwall,15,15.1,2017-10-31
2017/18,Norwich,15,12.2,2017-10-31
2017/18,Nott'm Forest,15,13.9,2017-10-31
2017/18,QPR,15,10.3,2017-10-31
2017/18,Reading,14,11.1,2017-10-31
2017/18,Sheffield United,13,9.6,2017-10-31
2017/18,Sheffield Weds,15,13.4,2017-10-31
2017/18,Sunderland,13,14.2,2017-10-31
2017/18,Wolves,15,11.0,2017-10-31
2017/18,Aston Villa,15,12.0,2017-11-01
2017/18,Birmingham,15,13.9,2017-11-01
2017/18,Brentford,15,11.5,2017-11-01
2017/18,Preston,15,11.3,2017-11-01
2017/18,Fulham,16,15.2,2017-11-03
2017/18,Wolves,16,11.2,2017-11-03
2017/18,Aston Villa,16,11.1,2017-11-04
2017/18,Barnsley,15,14.4,2017-11-04
2017/18,Birmingham,16,14.2,2017-11-04
2017/18,Bolton,16,14.9,2017-11-04
2017/18,Brentford,16,11.8,2017-11-04
2017/18,Bristol City,16,12.7,2017-11-04
2017/18,Burton,16,12.4,2017-11-04
2017/18,Cardiff,16,9.7,2017-11-04
2017/18,Derby,15,14.4,2017-11-04
2017/18,Hull,16,15.0,2017-11-04
2017/18,Ipswich,15,14.1,2017-11-04
2017/18,Leeds,16,14.0,2017-11-04
2017/18,Millwall,16,13.4,2017-11-04
2017/18,Norwich,16,13.0,2017-11-04
2017/18,Nott'm Forest,16,13.5,2017-11-04
2017/18,Preston,16,11.4,2017-11-04
2017/18,QPR,16,10.9,2017-11-04
2017/18,Reading,15,11.0,2017-11-04
2017/18,Sheffield United,14,9.8,2017-11-04
2017/18,Sheffield Weds,16,13.5,2017-11-04
2017/18,Middlesbrough,16,10.1,2017-11-05
2017/18,Sunderland,14,14.0,2017-11-05
2017/18,Bolton,17,15.3,2017-11-17
2017/18,Burton,17,12.0,2017-11-17
2017/18,Preston,17,11.3,2017-11-17
2017/18,Sheffield United,15,9.4,2017-11-17
2017/18,Aston Villa,17,12.0,2017-11-18
2017/18,Barnsley,16,13.9,2017-11-18
2017/18,Birmingham,17,13.8,2017-11-18
2017/18,Brentford,17,11.5,2017-11-18
2017/18,Bristol City,17,11.5,2017-11-18
2017/18,Cardiff,17,10.6,2017-11-18
2017/18,Derby,16,13.8,2017-11-18
2017/18,Fulham,17,14.7,2017-11-18
2017/18,Hull,17,14.7,2017-11-18
2017/18,Ipswich,16,13.1,2017-11-18
2017/18,Millwall,17,11.4,2017-11-18
2017/18,Norwich,17,14.0,2017-11-18
2017/18,Nott'm Forest,17,13.6,2017-11-18
2017/18,QPR,17,12.1,2017-11-18
2017/18,Reading,16,11.3,2017-11-18
2017/18,Sheffield Weds,17,12.8,2017-11-18
2017/18,Sunderland,15,14.3,2017-11-18
2017/18,Wolves,17,11.6,2017-11-18
2017/18,Leeds,17,13.6,2017-11-19
2017/18,Middlesbrough,17,9.5,2017-11-19
2017/18,Aston Villa,18,11.3,2017-11-21
2017/18,Barnsley,17,13.8,2017-11-21
2017/18,Bolton,18,15.3,2017-11-21
2017/18,Brentford,18,10.9,2017-11-21
2017/18,Bristol City,18,11.7,2017-11-21
2017/18,Burton,18,11.8,2017-11-21
2017/18,Cardiff,18,10.7,2017-11-21
2017/18,Derby,17,12.2,2017-11-21
2017/18,Fulham,18,14.7,2017-11-21
2017/18,Hull,18,15.3,2017-11-21
2017/18,Millwall,18,13.1,2017-11-21
2017/18,Norwich,18,13.4,2017-11-21
2017/18,Nott'm Forest,18,13.9,2017-11-21
2017/18,Preston,18,12.0,2017-11-21
2017/18,QPR,18,11.8,2017-11-21
2017/18,Reading,17,10.8,2017-11-21
2017/18,Sheffield United,16,9.2,2017-11-21
2017/18,Sunderland,16,13.1,2017-11-21
2017/18,Birmingham,18,14.1,2017-11-22
2017/18,Ipswich,17,13.0,2017-11-22
2017/18,Leeds,18,12.8,2017-11-22
2017/18,Middlesbrough,18,9.7,2017-11-22
2017/18,Sheffield Weds,18,12.5,2017-11-22
2017/18,Wolves,18,11.8,2017-11-22
2017/18,Aston Villa,19,10.6,2017-11-25
2017/18,Barnsley,18,14.3,2017-11-25
2017/18,Birmingham,19,14.3,2017-11-25
2017/18,Bolton,19,14.6,2017-11-25
2017/18,Bristol City,19,11.8,2017-11-25
2017/18,Burton,19,11.8,2017-11-25
2017/18,Derby,18,12.8,2017-11-25
2017/18,Fulham,19,14.6,2017-11-25
2017/18,Hull,19,15.1,2017-11-25
2017/18,Ipswich,18,13.7,2017-11-25
2017/18,Leeds,19,12.8,2017-11-25
2017/18,Middlesbrough,19,10.0,2017-11-25
2017/18,Millwall,19,13.5,2017-11-25
2017/18,Norwich,19,14.3,2017-11-25
2017/18,Preston,19,11.9,2017-11-25
2017/18,Reading,18,10.8,2017-11-25
2017/18,Sheffield United,17,8.3,2017-11-25
2017/18,Sheffield Weds,19,12.9,2017-11-25
2017/18,Sunderland,17,12.6,2017-11-25
2017/18,Wolves,19,11.6,2017-11-25
2017/18,Cardiff,19,10.8,2017-11-26
2017/18,Nott'm Forest,19,13.7,2017-11-26
2017/18,Brentford,19,11.5,2017-11-27
2017/18,QPR,19,13.4,2017-11-27
2017/18,Barnsley,19,14.0,2017-11-28
2017/18,Derby,19,11.8,2017-11-28
2017/18,Ipswich,19,13.7,2017-11-28
2017/18,Reading,19,11.5,2017-11-28
2017/18,Aston Villa,20,10.3,2017-12-01
2017/18,Cardiff,20,11.4,2017-12-01
2017/18,Leeds,20,12.0,2017-12-01
2017/18,Norwich,20,13.3,2017-12-01
2017/18,Barnsley,20,13.5,2017-12-02
2017/18,Bolton,20,14.2,2017-12-02
2017/18,Brentford,20,12.3,2017-12-02
2017/18,Bristol City,20,12.0,2017-12-02
2017/18,Burton,20,12.8,2017-12-02
2017/18,Derby,20,11.3,2017-12-02
2017/18,Fulham,20,14.3,2017-12-02
2017/18,Hull,20,15.4,2017-12-02
2017/18,Ipswich,20,13.6,2017-12-02
2017/18,Middlesbrough,20,11.0,2017-12-02
2017/18,Millwall,20,13.7,2017-12-02
2017/18,Nott'm Forest,20,13.5,2017-12-02
2017/18,Preston,20,11.6,2017-12-02
2017/18,QPR,20,14.5,2017-12-02
2017/18,Reading,20,11.5,2017-12-02
2017/18,Sheffield United,18,8.7,2017-12-02
2017/18,Sheffield Weds,20,12.3,2017-12-02
2017/18,Sunderland,18,12.0,2017-12-02
2017/18,Birmingham,20,13.5,2017-12-04
2017/18,Wolves,20,11.1,2017-12-04
2017/18,Bristol City,21,12.6,2017-12-08
2017/18,Sheffield United,19,8.6,2017-12-08
2017/18,Aston Villa,21,10.9,2017-12-09
2017/18,Barnsley,21,12.7,2017-12-09
2017/18,Birmingham,21,13.5,2017-12-09
2017/18,Bolton,21,13.9,2017-12-09
2017/18,Brentford,21,12.8,2017-12-09
2017/18,Burton,21,13.1,2017-12-09
2017/18,Derby,21,11.0,2017-12-09
2017/18,Fulham,21,12.4,2017-12-09
2017/18,Hull,21,15.1,2017-12-09
2017/18,Ipswich,21,14.7,2017-12-09
2017/18,Leeds,21,11.9,2017-12-09
2017/18,Middlesbrough,21,10.3,2017-12-09
2017/18,Millwall,21,13.5,2017-12-09
2017/18,Norwich,21,13.5,2017-12-09
2017/18,Nott'm Forest,21,13.3,2017-12-09
2017/18,Preston,21,11.6,2017-12-09
2017/18,QPR,21,14.5,2017-12-09
2017/18,Sheffield Weds,21,12.8,2017-12-09
2017/18,Sunderland,19,13.4,2017-12-09
2017/18,Wolves,21,10.1,2017-12-09
2017/18,Cardiff,21,11.7,2017-12-11
2017/18,Reading,21,11.5,2017-12-11
2017/18,Sheffield Weds,22,11.9,2017-12-15
2017/18,Wolves,22,9.9,2017-12-15
2017/18,Aston Villa,22,10.0,2017-12-16
2017/18,Barnsley,22,14.2,2017-12-16
2017/18,Birmingham,22,13.9,2017-12-16
2017/18,Bolton,22,13.2,2017-12-16
2017/18,Brentford,22,11.5,2017-12-16
2017/18,Bristol City,22,13.2,2017-12-16
2017/18,Burton,22,13.5,2017-12-16
2017/18,Cardiff,22,12.2,2017-12-16
2017/18,Derby,22,11.2,2017-12-16
2017/18,Fulham,22,12.7,2017-12-16
2017/18,Hull,22,13.8,2017-12-16
2017/18,Ipswich,22,15.2,2017-12-16
2017/18,Leeds,22,12.4,2017-12-16
2017/18,Middlesbrough,22,10.6,2017-12-16
2017/18,Millwall,22,12.9,2017-12-16
2017/18,Norwich,22,13.9,2017-12-16
2017/18,Nott'm Forest,22,13.4,2017-12-16
2017/18,Preston,22,10.6,2017-12-16
2017/18,QPR,22,14.9,2017-12-16
2017/18,Reading,22,11.6,2017-12-16
2017/18,Sheffield United,20,8.9,2017-12-16
2017/18,Sunderland,20,12.8,2017-12-16
2017/18,Brentford,23,12.6,2017-12-22
2017/18,Norwich,23,13.8,2017-12-22
2017/18,Aston Villa,23,10.1,2017-12-23
2017/18,Barnsley,23,13.9,2017-12-23
2017/18,Birmingham,23,14.4,2017-12-23
2017/18,Bolton,23,12.4,2017-12-23
2017/18,Bristol City,23,12.7,2017-12-23
2017/18,Burton,23,12.9,2017-12-23
2017/18,Cardiff,23,12.0,2017-12-23
2017/18,Derby,23,10.7,2017-12-23
2017/18,Fulham,23,11.9,2017-12-23
2017/18,Hull,23,12.0,2017-12-23
2017/18,Ipswich,23,15.1,2017-12-23
2017/18,Leeds,23,12.7,2017-12-23
2017/18,Middlesbrough,23,11.0,2017-12-23
2017/18,Millwall,23,12.7,2017-12-23
2017/18,Nott'm Forest,23,13.9,2017-12-23
2017/18,Preston,23,10.6,2017-12-23
2017/18,QPR,23,15.3,2017-12-23
2017/18,Reading,23,11.3,2017-12-23
2017/18,Sheffield United,21,9.6,2017-12-23
2017/18,Sheffield Weds,23,11.7,2017-12-23
2017/18,Sunderland,21,12.6,2017-12-23
2017/18,Wolves,23,9.4,2017-12-23
2017/18,Aston Villa,24,10.3,2017-12-26
2017/18,Barnsley,24,13.5,2017-12-26
2017/18,Birmingham,24,14.7,2017-12-26
2017/18,Bolton,24,12.1,2017-12-26
2017/18,Brentford,24,12.2,2017-12-26
2017/18,Bristol City,24,12.5,2017-12-26
2017/18,Burton,24,13.2,2017-12-26
2017/18,Cardiff,24,12.2,2017-12-26
2017/18,Derby,24,11.0,2017-12-26
2017/18,Fulham,24,12.1,2017-12-26
2017/18,Hull,24,11.6,2017-12-26
2017/18,Ipswich,24,14.1,2017-12-26
2017/18,Leeds,24,12.8,2017-12-26
2017/18,Middlesbrough,24,11.0,2017-12-26
2017/18,Millwall,24,13.4,2017-12-26
2017/18,Norwich,24,14.4,2017-12-26
2017/18,Nott'm Forest,24,14.0,2017-12-26
2017/18,Preston,24,9.6,2017-12-26
2017/18,QPR,24,15.6,2017-12-26
2017/18,Reading,24,10.8,2017-12-26
2017/18,Sheffield United,22,9.5,2017-12-26
2017/18,Sheffield Weds,24,12.2,2017-12-26
2017/18,Sunderland,22,12.3,2017-12-26
2017/18,Wolves,24,8.8,2017-12-26
