race_id,race_date,track_slug,race_number,snapshot_version,fold,going_bucket,distance_metres,completed_races,same_regime_races,state_reliability,state_early,state_middle,state_late,actual_label,v0_prob_even,meta_v0_prob_even,live_prob_even,safe_live_prob_even,v0_prob_fast,meta_v0_prob_fast,live_prob_fast,safe_live_prob_fast,v0_prob_slow,meta_v0_prob_slow,live_prob_slow,safe_live_prob_slow,v0_prob_very_fast_or_collapse,meta_v0_prob_very_fast_or_collapse,live_prob_very_fast_or_collapse,safe_live_prob_very_fast_or_collapse,actual_early_score,v0_early_score,meta_v0_early_score,live_early_score,actual_middle_score,v0_middle_score,meta_v0_middle_score,live_middle_score,actual_late_score,v0_late_score,meta_v0_late_score,live_late_score
2025-10-25|the-valley|5,2025-10-25,the-valley,5,V4,2,good,2040,4,4,0.3246194935761002,0.08704265467759029,-0.22621576566758692,0.06829268662428513,even,0.2318962871573405,0.1677332875222579,0.19334286072896278,0.2164749165859894,0.06592388148275,0.05792736641196547,0.07763166790036773,0.07060699604979709,0.5930266162129809,0.6344312423692791,0.5540234581142887,0.5774253529735041,0.1091532151469285,0.13990810369649748,0.1750020132563808,0.1354927343907094,0.1535618191452862,-0.8728575215508326,-0.9816826656645866,-0.5442204642504576,0.7001043326212831,-0.2424473104718875,-0.2847060411885063,0.04708425145934517,0.5454577446202019,-0.1020089966341578,-0.3456654015684034,-0.02718126745403701
2025-10-25|the-valley|6,2025-10-25,the-valley,6,V5,2,good,2040,5,5,0.47409109020567214,0.09699341088666628,0.03696195039306483,0.1878489733453374,slow,0.253747824233124,0.1811846557058007,0.2689864222719935,0.2598432634486718,0.0702103329060796,0.05977004784304535,0.09788115159019635,0.08127866037972631,0.5512290546932301,0.6177279491483185,0.4570763867839922,0.5135679875295349,0.1248127881675661,0.1413173473028355,0.17605603935381797,0.14531008864206685,-0.7536341585745449,-0.8728575215508326,-0.9838753982285605,-0.3305076343911455,1.0416186412170203,-0.2424473104718875,-0.21261244133358156,0.6559944267637307,0.7683329520994258,-0.1020089966341578,-0.42964563361319275,0.37527447986115126
2025-10-25|the-valley|7,2025-10-25,the-valley,7,V6,2,good,1600,6,6,0.5324737674342221,0.017308887038697596,-0.04485841034798727,0.20609104267520745,slow,0.3301437727384383,0.1959993032620029,0.3019213650785451,0.31885480967448104,0.0872726940366147,0.09705385624321014,0.13726004346557244,0.10726763380819779,0.4723542256040483,0.45052645377964196,0.28329683363519587,0.3967312688165073,0.1102293076208986,0.25642038671514494,0.27752175782068667,0.1771462877008138,-0.5373991416968139,-0.635334453832482,-0.6108638124057295,0.051708177311888204,1.0840030063016648,-0.4126052375048022,-0.02669409578673962,0.8417481689317476,0.8313490756339452,0.031689046116367,-0.6091703298149997,0.2167246917332383
2025-10-25|the-valley|8,2025-10-25,the-valley,8,V7,2,good,1200,7,7,0.5378161968350154,0.1743415158212352,-0.08535699680621046,0.199165762435086,very_fast_or_collapse,0.4043533638776292,0.3326460463072768,0.4603601062983608,0.4267560608459219,0.1514643422976832,0.07812989003371099,0.10072871049624736,0.13117008957710888,0.3005385141303103,0.3910282352934388,0.20731733904424857,0.2632500440958856,0.1436437796943771,0.1981958283655735,0.2315938441611431,0.1788238054810835,1.3489815189531904,-0.2634866572863431,-0.3916020972017395,0.45411371673210443,0.2423951166868979,-0.1458937537746499,-0.00530048824948115,0.781978890177208,0.2403357878594734,-0.1638459878084309,-0.5117757046331839,0.2873838198248157
2025-10-25|the-valley|9,2025-10-25,the-valley,9,V8,2,good,2040,8,8,0.5450531688132029,-0.04408018397001586,0.296462797195673,0.30598383324580275,slow,0.2268419129321879,0.1547407440976225,0.165857693625467,0.20244822520949954,0.0682983175222438,0.06390181967278975,0.10236569164459802,0.08192526717118549,0.5962839299845885,0.6279590922517441,0.5078109741840596,0.560894747664377,0.1085758395609797,0.1533983439778436,0.22396564054587545,0.154731759954938,-0.8528587186376558,-0.8728575215508326,-1.1067542087246076,-0.28362610581366543,-2.236918721302132,-0.2424473104718875,-0.032225569212914834,1.2302633366559397,0.2873917149074194,-0.1020089966341578,-0.6111323190277198,0.44117112566978556
2025-10-25|the-valley|10,2025-10-25,the-valley,10,V9,2,good,2040,9,9,0.6001124542620343,-0.20288670441869103,-0.2296000714470239,0.2821102623127019,even,0.2303218211223308,0.15529272276840358,0.1567297257404693,0.20088498296958618,0.0717452974324946,0.0674225727897616,0.10654433588303074,0.08566491281270905,0.5915870377597097,0.6193356002507087,0.49548564414752394,0.5531464803148354,0.1063458436854647,0.1579491041911262,0.24124029422897603,0.16030362390286923,-0.0165374266771829,-0.8728575215508326,-1.1393666172980565,-0.26451500775158465,1.6563443966893605,-0.2424473104718875,0.03333907526919916,0.9203848340850008,0.2522008926738567,-0.1020089966341578,-0.680137443801831,0.03597781645340484
2025-11-01|flemington|1,2025-11-01,flemington,1,V0,2,good,1600,0,0,0.0,0.0,0.0,0.0,very_fast_or_collapse,0.2974649827860427,0.24048514954359412,0.24048514954359412,0.2746730494890633,0.1005507652096542,0.04950224766569345,0.04950224766569345,0.0801313581920699,0.4940612776040075,0.6104722994367967,0.6104722994367967,0.5406256863371232,0.1079229744002955,0.09954030335391564,0.09954030335391564,0.10456990598174355,1.2983947119924495,-0.6808164635043783,-0.8521227349535057,-0.8521227349535057,1.8647685703176415,-0.0514072364796089,-0.5768802247407481,-0.5768802247407481,-1.6830453385052773,-0.134216689460706,0.023512304406608425,0.023512304406608425
2025-11-01|flemington|2,2025-11-01,flemington,2,V1,2,good,1400,1,1,0.2637669986665615,0.34247367626678293,0.4918644090004192,-0.44393181755728395,even,0.3966884457747286,0.2964298051430556,0.4212841946053158,0.40652674530696353,0.0988167769629914,0.06271820766830127,0.09797404559430958,0.09847968441551867,0.3901246121907699,0.486607314304854,0.26033074787650606,0.3382070664650644,0.11437016507151,0.15424467288378912,0.22041101192386847,0.1567865038124534,0.2248302531588617,-0.3693037860761984,-0.40053964568806555,0.14286609932062466,0.6170872905849666,-0.1645417671907071,-0.4505015209390735,0.15012773650802433,0.1552784482248227,-0.2052907878615527,-0.08737143787029106,-0.033683905295135125
2025-11-01|flemington|3,2025-11-01,flemington,3,V2,2,good,1200,2,2,0.36414543322206677,0.22824131112476942,0.39481910833461026,-0.19409419385768337,slow,0.3065894319406587,0.335046062777716,0.46760477932270655,0.37099557089347784,0.1637263111715161,0.07090339928355682,0.10558558081696454,0.14047001902969547,0.3385750071106231,0.41691036762383615,0.2196685164442331,0.2910124108440671,0.1911092497772019,0.17714017031489096,0.20714112341609586,0.19752199923275948,-1.9030274999518368,-0.1378477503292568,-0.2622542649668833,0.2873937871227399,-0.7187196617373546,-0.1991185191495843,-0.3381205179350069,0.42102941358537505,4.0,-0.0108947092069428,-0.16905206352226052,0.1972791849112644
2025-11-01|flemington|4,2025-11-01,flemington,4,V3,2,good,2000,3,3,0.31719054475971464,0.011108149569585779,0.22810053460232796,0.1704419445670251,even,0.2965041611920861,0.2332528446605851,0.349708177208884,0.3177857675988053,0.0818052597189402,0.06689425280212614,0.08347134488929098,0.08247169378708051,0.5183260988919955,0.5595916186078748,0.38998357270885725,0.4669890884187402,0.103364480196978,0.14026128392941403,0.1768369051929677,0.13275345019537388,-0.1384798873269316,-0.6590181601801475,-0.7791937565999543,-0.37755597113416295,-0.3812127489769227,-0.26480848650196,-0.37085189661782764,0.43396059802873943,0.581366277165699,-0.2512099166015469,-0.2544213881952253,0.11184340678174273
2025-11-01|flemington|5,2025-11-01,flemington,5,V4,2,good,1400,4,4,0.5099973279671679,-0.12026812315158553,0.15650268131954295,0.49329251372014976,fast,0.3779065871020378,0.26080706686121874,0.31316861935966345,0.352011400005088,0.0917463185470357,0.07821538005362717,0.12766390396893051,0.10611335271579363,0.4167379448753245,0.4727906397553385,0.4059975539311471,0.41244178849765356,0.1136091494756019,0.18818691332981563,0.15316992274025887,0.12943345878146467,0.5199199604298753,-0.5778822605310765,-0.5614273097237961,-0.2062769126282204,0.7892976972598373,-0.2893301257914973,-0.21925151542758106,0.7506620222175066,1.0966540405878291,-0.1738621972107983,-0.3874165316796361,1.0012718377467762
2025-11-01|flemington|6,2025-11-01,flemington,6,V5,2,good,1200,5,5,0.535083395462097,-0.1318714355746048,0.16362212678227728,0.7784394943033458,very_fast_or_collapse,0.3185383037117202,0.34076311397310227,0.3979993345955128,0.35032271606523724,0.1655322681786326,0.05719624383102657,0.08389314159872922,0.13287661754667124,0.303966442402328,0.4471675504992431,0.4161640494104271,0.3488454852055677,0.2119629857073189,0.1548730916966281,0.10194347439533087,0.1679551811825237,1.2164922626274473,-0.0125622926902965,-0.316380156670177,0.010551047026759741,0.995150300867107,-0.0255410583085807,-0.1911237986694338,0.8520715277428638,0.7334268452561057,-0.0712326345738661,-0.2635800947850111,1.5738044127960988
2025-11-01|flemington|7,2025-11-01,flemington,7,V6,2,good,2500,6,6,0.2822818656990832,0.06281592588800594,0.09797967145057691,0.19133779741462298,slow,0.2732756871212369,0.2274543015598394,0.1820449316587469,0.2367833849362409,0.0870280272611464,0.06971337226712873,0.0741924335189735,0.08189378976427725,0.5024404225804208,0.5497357852526129,0.5359014206734112,0.5158248218176169,0.1372558630371958,0.153096540920419,0.2078612141488683,0.1654980034818648,-3.7185842214900937,-0.5468329497271784,-0.7854148979850135,-0.39548433693220975,0.0524603924037354,-0.2889370403473303,-0.1801765476172588,0.25530386453803533,-0.5447809980387899,-0.2009275683744046,-0.4541898155859506,0.04913443722832242
2025-11-01|flemington|8,2025-11-01,flemington,8,V7,2,good,1600,7,7,0.5383082288667165,-0.013555067016584519,0.3121984759832755,0.32051603462209605,even,0.2917961766784617,0.26470646744315923,0.3183345167405598,0.3024115127033009,0.1374537229400587,0.06584457718151579,0.10641190547037009,0.12503699595218326,0.4477641011299036,0.5544161908154703,0.34570507315832255,0.4069404899412712,0.122985999251576,0.11503276455985462,0.2295485046307476,0.16561100140324464,-0.1053891811682183,-0.6653996655149914,-1.0422244882632121,-0.5229806690376377,3.650185286579229,-0.0802421205193904,-0.13266738404228062,1.041963507783412,1.0530964216356296,-0.1981378762353323,-0.4576097950245125,0.8055408276690009
2025-11-01|flemington|9,2025-11-01,flemington,9,V8,2,good,1100,8,8,0.5284836510204921,0.02159277395158312,0.5954148099228131,0.5890576775282277,slow,0.372749480476046,0.23596368253736613,0.2983840595381107,0.34300331210087187,0.1188831692818866,0.0876629125141299,0.10646658104052362,0.1139165339853414,0.3678324245484933,0.42403581522333705,0.3008826822503342,0.34105252762922966,0.1405349256935739,0.2523375897251669,0.2942666771710315,0.20202762628455695,-0.8797705558390329,-0.3252619097722398,-0.4612260683373892,0.029098774453244936,0.040878227847058,-0.2436063777468637,0.09883816305529536,1.4279811007537984,2.5593690462331025,0.0667227200057794,-0.6491761018954919,1.0488616159631061
2025-11-08|flemington|1,2025-11-08,flemington,1,V0,2,soft,1000,0,0,0.0,0.0,0.0,0.0,slow,0.4604990585854442,0.331109630342634,0.331109630342634,0.40874328728832016,0.1091868138962724,0.10083695230456942,0.10083695230456942,0.1058468692595912,0.3082060547130755,0.2714444910499384,0.2714444910499384,0.29350142924782063,0.1221080728052075,0.29660892630285823,0.29660892630285823,0.1919084142042678,-0.941476685102756,-0.2322655312169092,0.18550955602106656,0.18550955602106656,0.2921361251236237,-0.5425713006183562,-0.34213090501121035,-0.34213090501121035,-4.0,-0.2061640684803851,-0.24346624430476768,-0.24346624430476768
2025-11-08|flemington|2,2025-11-08,flemington,2,V1,2,soft,1600,1,1,0.15536240349696362,-0.14627008063391814,0.045386970547495874,-0.6214496139878545,very_fast_or_collapse,0.2303092372214141,0.1747009438996674,0.1942703447529001,0.2158936802340085,0.0710730788562839,0.06996252629288667,0.08086008980544102,0.07498788323594674,0.6151058389254782,0.5834624569620536,0.544966034573117,0.5870499171845337,0.0835118449968236,0.1718740728453922,0.17990353086854186,0.12206851934551091,1.4110036577556233,-0.7363561899306722,-0.7588226001624041,-0.7655112053962451,-1.009161747003145,-0.3205422570471556,-0.44446511469478833,-0.5714738368426118,-2.498516845588039,-0.0638404319484853,-0.16061277732336662,-0.8194622358707545
2025-11-08|flemington|6,2025-11-08,flemington,6,V2,2,heavy,1200,2,0,0.0,0.0,0.0,0.0,slow,0.2731086655055633,0.23580637026702858,0.23580637026702858,0.2581877474101494,0.1016673196386221,0.069106723531787,0.069106723531787,0.08864308119588807,0.5102011547343991,0.5427840494424718,0.5427840494424718,0.5232343126176282,0.1150228601214153,0.15230285675871263,0.15230285675871263,0.12993485877633423,-1.1353927784522715,-0.4141422729191205,-0.628277951806898,-0.628277951806898,-3.004549746759396,-0.2411914696787404,-0.4206592506185115,-0.4206592506185115,-3.5009282277594997,-0.0931597960977069,-0.15377459838709254,-0.15377459838709254
2025-11-08|flemington|7,2025-11-08,flemington,7,V3,2,heavy,1600,3,1,0.20427055865291668,-0.23192731714493275,-0.6137410552710212,-0.7151365648881985,very_fast_or_collapse,0.2737826143278505,0.23178790152263534,0.22800946885340617,0.25547335613807276,0.1037410987875858,0.07195412374448752,0.0763161339832728,0.09277111286586061,0.5107128638439102,0.538766683789415,0.5920280799334328,0.5432389502797192,0.1117634230406532,0.1574912909434621,0.10364631722988835,0.10851658071634726,1.105635833181238,-0.4141422729191205,-0.6587831311772314,-0.7741303478878403,-2.0649794020898904,-0.2411914696787404,-0.355659876584509,-1.2386232874625862,-4.0,-0.0931597960977069,-0.22078874467218487,-1.2148838495983356
2025-11-15|caulfield|1,2025-11-15,caulfield,1,V0,2,good,1100,0,0,0.0,0.0,0.0,0.0,even,0.3485030418988346,0.27904110827928347,0.27904110827928347,0.32071826845101414,0.1285596185979595,0.06943691144701247,0.06943691144701247,0.10491053573758069,0.3588731951823806,0.4569876985433901,0.4569876985433901,0.3981189965267844,0.1640641443208252,0.1945342817303139,0.1945342817303139,0.17625219928462066,0.0532492704849965,-0.4452592052204724,-0.34246786915378324,-0.34246786915378324,0.0416352320664599,-0.1920505063326234,-0.3911109319003393,-0.3911109319003393,-0.5745662025171017,0.1616986769707453,-0.12813465377554126,-0.12813465377554126
2025-11-15|caulfield|2,2025-11-15,caulfield,2,V1,2,good,2400,1,1,0.054176238376217954,0.0028848451711548776,0.002255640257281685,-0.03112783555048482,slow,0.24006493238748,0.22596252979701162,0.2185597405588377,0.23146285565602306,0.0816228649465073,0.0630830820388467,0.06461853119839196,0.07482113144726117,0.5775289522900338,0.6045399882431516,0.6031374200013417,0.5877723393745569,0.1007832503759788,0.10641439992099026,0.11368430824142853,0.1059436735221587,-3.3406260033452355,-1.217851584210598,-1.1527407008719464,-1.097043879030959,-1.3855870476081935,-0.2984938392416225,-0.48934842174949655,-0.45924061368183766,-0.9492616155063242,-0.2905007137942362,-0.20915175808083306,-0.20969788268536957
2025-11-15|caulfield|3,2025-11-15,caulfield,3,V2,2,good,1700,2,2,0.23625700691097684,-0.39100561019823876,-0.1598829709150825,-0.18030257668470487,slow,0.2552075575211024,0.19524140343038443,0.18104101226646416,0.22554093941924713,0.0835158075483507,0.08345179183357308,0.08626388696695252,0.08461503931579142,0.5468865670668397,0.5130070072083976,0.5663512176380265,0.5546724272953144,0.114390067863707,0.20829979752764485,0.16634388312855675,0.1351715939696469,-1.0134628780634942,-0.635334453832482,-0.6196070101866261,-0.8235575424785148,-0.6744907594765892,-0.4126052375048022,-0.33018156432016055,-0.28979500175064504,-0.7624678150605021,0.031689046116367,-0.29877704107935144,-0.42692511901416974
2025-11-15|caulfield|4,2025-11-15,caulfield,4,V3,2,good,1100,3,3,0.3673375396681572,-0.20730382910360096,-0.11124320822710557,-0.2442678211907838,even,0.3582260327838736,0.27185502314020427,0.2971796264910628,0.3338074702667493,0.1264852841871609,0.07150043677462935,0.09339341380987448,0.11324853603624632,0.3304481695647698,0.4383735531892456,0.4219144469583727,0.367034680522211,0.1848405134641954,0.21827098689592095,0.18751251274069,0.18590931317479323,-0.1774975682833112,-0.4452592052204724,-0.35592948482132075,-0.27198869203084636,0.6078743881702664,-0.1920505063326234,-0.17767499556425756,-0.07196499508260441,-0.474641645557608,0.1616986769707453,-0.3457906847971053,-0.3131227339632605
2025-11-15|caulfield|5,2025-11-15,caulfield,5,V4,2,good,1600,4,4,0.44115439730932493,-0.38967559414660835,-0.12769173279759727,-0.2977149964562043,slow,0.2925259241517167,0.21970269485236885,0.24152352499703586,0.27212496448984436,0.0969334898529559,0.05223757086992117,0.06024668095384184,0.08225876629331028,0.4953207846150507,0.6195971248228241,0.6320871626558061,0.5500273358313528,0.1152198013802767,0.10846260945488585,0.06614263139331622,0.0955889333854925,-1.531390969629255,-0.6808164635043783,-0.9651507761661092,-0.9867415127491891,-0.4998458306835451,-0.0514072364796089,-0.3267231098189876,-0.2840007113950668,0.2340069981857557,-0.134216689460706,-0.24294232716430944,-0.2310207712792602
2025-11-15|caulfield|6,2025-11-15,caulfield,6,V5,2,good,1200,5,5,0.5018134313396173,-0.3638142806703612,-0.03075562885329119,-0.18887161380274098,even,0.3157897121548075,0.2896841039298989,0.35965546007665244,0.3333360113235455,0.122387938011545,0.06573050163610254,0.08484609670657273,0.10737120148955609,0.3426059730189581,0.450828212709582,0.3932994731682959,0.3628833730786932,0.2192163768146892,0.19375718172441658,0.1621989700484789,0.19640941410820506,-0.3474649367000622,-0.1378477503292568,-0.2983982205832901,-0.13363324576700247,-1.1450657079486453,-0.1991185191495843,-0.15149953618416054,0.1805164542798743,0.9730358497367312,-0.0108947092069428,-0.371463367035046,-0.2125967437049219
2025-11-15|caulfield|7,2025-11-15,caulfield,7,V6,2,good,1600,6,6,0.5505802699255319,-0.5461529500740916,-0.29756744259611656,-0.010857266879752032,slow,0.3490229351095271,0.2536442099172153,0.2791900860874945,0.32108979550071404,0.090861017656556,0.07028513576793302,0.08166311153539416,0.08718185520809127,0.4007889755733612,0.4805324082197316,0.5317559590337119,0.45317576895750145,0.1593270716605556,0.1955382460951201,0.10739084334339943,0.13855258033369314,-4.0,-0.253535025942937,-0.4227289535665443,-0.29988884194069854,-0.9334470332042112,-0.2600328644522876,-0.1223897215819747,-0.023192791630205517,1.1218570795376026,-0.1256720201137555,-0.4513675238517323,-0.2221245241821995
2025-11-15|caulfield|8,2025-11-15,caulfield,8,V7,2,good,1400,7,7,0.5786268177574184,-0.9369526540179083,-0.35524666713008957,0.19363735967740037,very_fast_or_collapse,0.3334187610883732,0.2976694810725397,0.3139824836398773,0.32564425010897485,0.1456688746586675,0.05177618377277085,0.04600554771197723,0.1058035438799914,0.3649104870184259,0.53800176992188,0.5790876416331256,0.4505813488643058,0.1560018772345334,0.11255256523280943,0.06092432701501988,0.117970857146728,1.2122604190592812,-0.2377675913714921,-0.7287625929367196,-0.9945387523298528,0.8569002101526558,0.0728552384881741,-0.15110450735925143,0.16186616653327243,-0.0667812633145107,-0.1826826563167772,-0.33926329007394807,0.08397147626036139
2025-11-15|caulfield|9,2025-11-15,caulfield,9,V8,2,good,1200,8,8,0.6013578653874029,-0.3867424899852193,-0.13098241192136403,0.13359528270553786,even,0.3010456327707135,0.28312210987957137,0.28840983293460526,0.2959913128362702,0.1284772124658742,0.06881804318020883,0.08475333770296072,0.11098766256070881,0.3255363534526629,0.43787465415874754,0.5126122013967532,0.400366692630299,0.2449408013107492,0.21018519278147224,0.1142246279656808,0.1926543319727218,0.1839520253117993,-0.1378477503292568,-0.35498225323081695,-0.08881087964213835,-2.415618068823155,-0.1991185191495843,0.05021791315827062,0.20158780160747367,0.6192046316506479,-0.0108947092069428,-0.5782456572097214,0.25443088483104115
2025-11-15|caulfield|10,2025-11-15,caulfield,10,V9,2,good,1400,9,9,0.6342282203015314,-0.3581438873712222,-0.40079466997740826,0.18821114279961948,slow,0.3706942259151844,0.29504400573284384,0.27514825012775457,0.3324758356002125,0.1626704833509025,0.08165800923153689,0.11335214737892699,0.1429431489621123,0.3360316325744611,0.4474617698784922,0.47755739201710673,0.39264193635151934,0.1306036581594517,0.17583621515712694,0.1339422104762117,0.1319390790861557,-0.7747528993987975,-0.6044350141249326,-0.800992975404268,-0.20123575121674595,-1.2302032720013365,-0.093845352313132,0.12037667053854437,0.17480803553753707,1.1352814763467485,-0.0932654958468727,-0.674643386884942,-0.105050626974593
2025-11-29|caulfield|1,2025-11-29,caulfield,1,V0,2,soft,2400,0,0,0.0,0.0,0.0,0.0,slow,0.2109898649705869,0.19193668419119886,0.19193668419119886,0.20336859265883167,0.0809402524390065,0.07009347450980165,0.07009347450980165,0.07660154126732456,0.6094653344917612,0.5905854634065089,0.5905854634065089,0.6019133860576602,0.0986045480986451,0.14738437789249062,0.14738437789249062,0.1181164800161833,-3.2453656832296645,-0.9979410685834832,-0.9280893478079193,-0.9280893478079193,0.3513355590915798,-0.3457140658708113,-0.4971598051605661,-0.4971598051605661,-0.2339507256926669,-0.0660070516977636,-0.1522987472280419,-0.1522987472280419
2025-11-29|caulfield|2,2025-11-29,caulfield,2,V1,2,soft,1000,1,1,0.04624380742827149,-0.15007806568959334,0.016247093937335116,-0.010818772306636056,very_fast_or_collapse,0.423298340004628,0.34072733512492004,0.31587252045535635,0.3803280121849193,0.1134001390092333,0.0980331695219274,0.09447219304839859,0.10582896062489941,0.3122389431567266,0.28649676078179875,0.32073190341288604,0.3156361272591904,0.1510625778294117,0.27474273457135395,0.26892338308335906,0.19820689993099067,1.3372716099345043,-0.2322655312169092,0.10502458733463688,0.002068589208849003,0.0749434177196342,-0.5425713006183562,-0.30312233154709906,-0.2665729875619814,-0.0941073641078144,-0.2061640684803851,-0.3007554237340906,-0.31433946833103543
2025-11-29|caulfield|3,2025-11-29,caulfield,3,V2,2,soft,1800,2,2,0.22205501319102816,-0.2507825873738482,0.04967677320072985,-0.03761150688596464,slow,0.2323660633450801,0.1969712710593921,0.16456178763142565,0.2052443530596183,0.0888029478371542,0.06186233459325401,0.06229951060367054,0.07820157294376073,0.5576732777539092,0.5960137734869958,0.6762832853170827,0.6051172807791786,0.1211577110638564,0.14515262086035813,0.09685541644782114,0.11143679321744229,-1.3155757384271287,-0.5791074316197715,-0.7679100348476726,-0.9061970595622094,0.4061449734482772,-0.2271195337762493,-0.4116803136631948,-0.35459773729681254,-0.2360717658168087,-0.012293687205988,-0.17099601426337177,0.02485712272394562
2025-11-29|caulfield|4,2025-11-29,caulfield,4,V3,2,soft,1200,3,3,0.34657540179902707,0.0032514322421818053,0.07430711790189005,-0.05399202646902607,very_fast_or_collapse,0.277714311184207,0.27425480441766403,0.31396130606108263,0.29221310913495724,0.1528340969940584,0.04904425861993906,0.06527575749469468,0.11781076119431291,0.394442867809595,0.5607201474211474,0.5113308348039666,0.4411980546073436,0.1750087240121394,0.11598078954124938,0.10943210164025605,0.14877807506338606,2.174175935860541,-0.1778422521542179,-0.6081799123555661,-0.5100662945390357,-1.659148802508114,0.0581814269181412,-0.373086669838151,-0.26917133250880243,-0.2849142001237321,0.0356940437563243,-0.08520072611614068,0.36095324601829937
