snapshot_model_version,race_id,race_date,track_slug,race_number,snapshot_version,fold,going_bucket,completed_races,same_regime_races,state_reliability,update_eligible,reason_codes,early_score_status,middle_score_status,late_score_status,actual_label,v0_prob_even,governed_prob_even,v0_prob_fast,governed_prob_fast,v0_prob_slow,governed_prob_slow,v0_prob_very_fast_or_collapse,governed_prob_very_fast_or_collapse,actual_early_score,v0_early_score,governed_early_score,actual_middle_score,v0_middle_score,governed_middle_score,actual_late_score,v0_late_score,governed_late_score,snapshot_sha256
expected-tempo-governed-shadow-v1,2025-04-26|the-valley|2,2025-04-26,the-valley,2,V1,1,soft,1,1,0.2637669986665615,1,"probabilities_updated,probability_cap_applied",held_by_policy,capped,below_minimum_change,very_fast_or_collapse,0.2389825495415557,0.2889825495415557,0.2767179335502316,0.22797288037257715,0.3414423740510697,0.34577519686154373,0.1428571428571428,0.13726937322432323,1.434979090786457,-0.1285914740362738,-0.1285914740362738,0.1891207453368288,-0.2059062357550077,-0.7059062357550077,0.301635619144812,-0.1407951151589306,-0.1407951151589306,65fa1ea1667302ffc70665a402bb441f3e1afa956b3a6665c630b227f65a7508
expected-tempo-governed-shadow-v1,2025-04-26|the-valley|3,2025-04-26,the-valley,3,V2,1,soft,2,2,0.4442124431663236,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,capped,even,0.2389825495415557,0.2889825495415557,0.2767179335502316,0.24995744188815766,0.3414423740510697,0.3247440255058641,0.1428571428571428,0.1363159830644223,0.3754665227753069,-0.1285914740362738,-0.1285914740362738,-0.3836278410155294,-0.2059062357550077,-0.45740543229252284,0.6661119922781295,-0.1407951151589306,0.3592048848410694,4b672cbf014664d7afbaf4b875f50fa09eb895141a2a675f017a934904e3f65a
expected-tempo-governed-shadow-v1,2025-04-26|the-valley|4,2025-04-26,the-valley,4,V3,1,soft,3,3,0.5015830837602253,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,below_minimum_change,even,0.3221633085896076,0.3588510892954743,0.1053022269353128,0.10809718757684696,0.3878654749280412,0.3378654749280412,0.1846689895470383,0.1951862481996374,0.056207563289715,-0.2871234187343125,-0.2871234187343125,-1.3954981230550147,-0.7381716070290985,-0.2640694283466754,-0.3256162287128413,-0.868002860868811,-0.868002860868811,4a6e6079ae49bba66af2ef76fdb32d20489bc47f0ed5c20491a069f25add3c49
expected-tempo-governed-shadow-v1,2025-04-26|the-valley|6,2025-04-26,the-valley,6,V4,1,soft,4,4,0.5269289844525323,1,"probabilities_updated,probability_cap_applied",held_by_policy,below_minimum_change,capped,even,0.2389825495415557,0.2889825495415557,0.2767179335502316,0.2423871906874199,0.3414423740510697,0.3288917211369746,0.1428571428571428,0.1397385386340495,0.3265659427132519,-0.1285914740362738,-0.1285914740362738,0.6403772073114082,-0.2059062357550077,-0.2059062357550077,-0.6945998007529134,-0.1407951151589306,0.3592048848410694,2964fe1a2d0e6b57129be51f33ebef30ba177e5d2e7a50988b8acb504501bbb8
expected-tempo-governed-shadow-v1,2025-05-03|caulfield|1,2025-05-03,caulfield,1,V0,1,good,0,0,0.0,0,"no_completed_races,insufficient_state_reliability,probabilities_held",held_by_policy,held_insufficient_evidence,held_insufficient_evidence,very_fast_or_collapse,0.3873081841432225,0.3873081841432225,0.1202046035805626,0.1202046035805626,0.4063527584947022,0.4063527584947022,0.0861344537815126,0.0861344537815126,1.124151265794313,-0.6645800217922166,-0.6645800217922166,-1.8999014522661304,-0.1014764834332306,-0.1014764834332306,-2.2977651872836007,-0.117757331210702,-0.117757331210702,ec3bdb216919c0711386ade4492fe7a2000083a1480c1343a0adbcd07cbac9dc
expected-tempo-governed-shadow-v1,2025-05-03|caulfield|2,2025-05-03,caulfield,2,V1,1,good,1,1,0.2326965376188986,1,"probabilities_updated,probability_cap_applied",held_by_policy,capped,updated,slow,0.2831287705429581,0.3331287705429581,0.1333628042438111,0.11200277650426624,0.4267073315700317,0.3980827992115197,0.1568010936431988,0.15678565374125567,-0.9918981757008722,-0.4916176381519688,-0.4916176381519688,-0.149886835439248,-0.2463464208290638,-0.7463464208290638,-0.1385114952496692,0.0725851331012115,-0.3485606416055956,499d0dd444ecc6e61a170f846c2f848b1da743d40412e308ffc6f37bdad55782
expected-tempo-governed-shadow-v1,2025-05-03|caulfield|3,2025-05-03,caulfield,3,V2,1,good,2,2,0.4296497152799156,1,"probabilities_updated,probability_cap_applied",held_by_policy,below_minimum_change,updated,even,0.2831287705429581,0.3331287705429581,0.1333628042438111,0.11525236769871991,0.4267073315700317,0.4004328137783389,0.1568010936431988,0.1511860479799828,-0.1322530900934515,-0.4916176381519688,-0.4916176381519688,-0.3081007172917797,-0.2463464208290638,-0.2463464208290638,-0.403490007901188,0.0725851331012115,-0.1230921039051812,afc1f353eca1a9972637672b4844b8611cb8f89ab61dca3f5684e36f27c0a5b9
expected-tempo-governed-shadow-v1,2025-05-03|caulfield|4,2025-05-03,caulfield,4,V3,1,good,3,3,0.4751791183566263,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,updated,slow,0.3873081841432225,0.4373081841432225,0.1202046035805626,0.10769877226649416,0.4063527584947022,0.37173611564752823,0.0861344537815126,0.08325692794275494,-1.753675974639146,-0.6645800217922166,-0.6645800217922166,0.0360414909643946,-0.1014764834332306,-0.3435993446184451,1.317505283510946,-0.117757331210702,-0.3340074238487697,da28d10f5f51cea0759d03a7abbaea0f65eb3fe6dae95d570540e23332805978
expected-tempo-governed-shadow-v1,2025-05-03|caulfield|5,2025-05-03,caulfield,5,V4,1,good,4,4,0.5134081926093507,1,"probabilities_updated,probability_cap_applied",held_by_policy,capped,below_minimum_change,slow,0.2831287705429581,0.3331287705429581,0.1333628042438111,0.11549916243109197,0.4267073315700317,0.3961933591720521,0.1568010936431988,0.15517870785389745,-1.497184211380755,-0.4916176381519688,-0.4916176381519688,-2.0309785348945306,-0.2463464208290638,0.2536535791709362,1.3498632062204845,0.0725851331012115,0.0725851331012115,cfe578729bbac2ccd4712dce0df7b09f2035fcb7835f17553a063d3b0dbc9e01
expected-tempo-governed-shadow-v1,2025-05-03|caulfield|6,2025-05-03,caulfield,6,V5,1,good,5,5,0.3245346839848821,1,"probabilities_updated,probability_cap_applied",held_by_policy,updated,updated,even,0.1766960722537282,0.19278863892876155,0.0792375551354757,0.08141028946457804,0.5993113691601404,0.5493113691601403,0.1447550034506556,0.1764897024465199,-0.084164773154705,-0.9279300793835124,-0.9279300793835124,0.1942362630138195,-0.2756564620601618,0.22341792509628522,0.7021185810542071,-0.3034484674780613,-0.3926530898891219,ead039849a8a69a1d790711ff5b19b96185213014a74469ede708878874e67f8
