model,season,date,home_team,away_team,side,edge,odds,profit
legacy_primary,2024,2024-06-15,Adelaide Crows,Sydney Swans,home,0.09516465220045539,3.35,-1.0
legacy_primary,2024,2024-06-16,North Melbourne Kangaroos,Collingwood Magpies,away,0.10474069391960628,1.1,0.10000000000000009
legacy_primary,2024,2024-06-16,Greater Western Sydney Giants,Port Adelaide Power,home,0.20315217795630391,1.56,0.56
legacy_primary,2024,2024-06-21,Carlton Blues,Geelong Cats,home,0.30727755274604907,1.63,0.6299999999999999
legacy_primary,2024,2024-06-22,Port Adelaide Power,Brisbane Lions,home,0.18313686006753022,2.1,-1.0
legacy_primary,2024,2024-06-23,Essendon Bombers,West Coast Eagles,away,0.19550316971220172,6.5,-1.0
legacy_primary,2024,2024-06-28,Brisbane Lions,Melbourne Demons,home,0.07822635157467561,1.17,0.16999999999999993
legacy_primary,2024,2024-06-29,Gold Coast Suns,Collingwood Magpies,home,0.1531948359336932,1.952,0.952
legacy_primary,2024,2024-06-29,Geelong Cats,Essendon Bombers,home,0.20364629316933547,2.3,1.2999999999999998
legacy_primary,2024,2024-06-30,St Kilda Saints,Port Adelaide Power,home,0.1486707299183576,1.75,-1.0
legacy_primary,2024,2024-06-30,West Coast Eagles,Hawthorn Hawks,away,0.10118265921746072,1.58,0.5800000000000001
legacy_primary,2024,2024-06-30,Richmond Tigers,Carlton Blues,away,0.10841645032131786,1.11,0.1100000000000001
legacy_primary,2024,2024-07-05,Collingwood Magpies,Essendon Bombers,home,0.20740627224121866,1.58,-1.0
legacy_primary,2024,2024-07-06,North Melbourne Kangaroos,Gold Coast Suns,home,0.08352508187294005,3.7,2.7
legacy_primary,2024,2024-07-06,Greater Western Sydney Giants,Carlton Blues,home,0.16744807958602909,2.4,1.4
legacy_primary,2024,2024-07-07,St Kilda Saints,Sydney Swans,home,0.21274179779332408,4.25,3.25
legacy_primary,2024,2024-07-12,Collingwood Magpies,Geelong Cats,home,0.3646313578654558,2.15,-1.0
legacy_primary,2024,2024-07-13,Hawthorn Hawks,Fremantle Dockers,home,0.23765519557823062,2.02,1.02
legacy_primary,2024,2024-07-13,Western Bulldogs,Carlton Blues,away,0.14510917487402863,1.56,-1.0
legacy_primary,2024,2024-07-13,Adelaide Crows,St Kilda Saints,away,0.13773373329993532,2.5,-1.0
legacy_primary,2024,2024-07-13,Melbourne Demons,Essendon Bombers,home,0.3682796117102745,2.5,1.5
legacy_primary,2024,2024-07-14,Gold Coast Suns,Port Adelaide Power,home,0.181224439705993,1.833,0.833
legacy_primary,2024,2024-07-14,West Coast Eagles,Brisbane Lions,away,0.12026682458597526,1.16,0.15999999999999992
legacy_primary,2024,2024-07-19,Essendon Bombers,Adelaide Crows,home,0.08259903670456004,1.44,-1.0
legacy_primary,2024,2024-07-20,Greater Western Sydney Giants,Gold Coast Suns,home,0.10510941214031644,1.4,0.3999999999999999
legacy_primary,2024,2024-07-20,St Kilda Saints,West Coast Eagles,away,0.19946510288888042,6.75,-1.0
legacy_primary,2024,2024-07-20,Hawthorn Hawks,Collingwood Magpies,home,0.07073015671271776,1.85,0.8500000000000001
legacy_primary,2024,2024-07-20,Port Adelaide Power,Richmond Tigers,away,0.133771300854291,10.0,-1.0
legacy_primary,2024,2024-07-20,Geelong Cats,Western Bulldogs,home,0.18671774115394701,1.63,-1.0
legacy_primary,2024,2024-07-21,Fremantle Dockers,Melbourne Demons,away,0.1189434173041537,3.5,-1.0
legacy_primary,2024,2024-07-21,Carlton Blues,North Melbourne Kangaroos,home,0.11946154195390546,1.13,0.1299999999999999
legacy_primary,2024,2024-07-26,Carlton Blues,Port Adelaide Power,home,0.18597161021064867,1.63,-1.0
legacy_primary,2024,2024-07-27,North Melbourne Kangaroos,Geelong Cats,away,0.16863833181923127,1.28,0.28
legacy_primary,2024,2024-07-27,Gold Coast Suns,Brisbane Lions,away,0.1817604506662649,1.77,0.77
legacy_primary,2024,2024-07-27,St Kilda Saints,Essendon Bombers,home,0.19252209950097,2.3,1.2999999999999998
legacy_primary,2024,2024-07-27,Fremantle Dockers,West Coast Eagles,home,0.09656877046103018,1.1,0.10000000000000009
legacy_primary,2024,2024-07-28,Sydney Swans,Western Bulldogs,home,0.169528865814209,1.6,-1.0
legacy_primary,2024,2024-07-28,Adelaide Crows,Hawthorn Hawks,home,0.2545362371548163,2.02,-1.0
legacy_primary,2024,2024-08-02,Western Bulldogs,Melbourne Demons,away,0.09201817750930796,3.7,-1.0
legacy_primary,2024,2024-08-03,North Melbourne Kangaroos,Richmond Tigers,home,0.08779964033438237,2.22,1.2200000000000002
legacy_primary,2024,2024-08-03,Geelong Cats,Adelaide Crows,home,0.07138519788504671,1.36,0.3600000000000001
legacy_primary,2024,2024-08-03,Port Adelaide Power,Sydney Swans,away,0.2380759078606116,2.02,-1.0
legacy_primary,2024,2024-08-03,Collingwood Magpies,Carlton Blues,home,0.10325477123260501,2.4,1.4
legacy_primary,2024,2024-08-04,Greater Western Sydney Giants,Hawthorn Hawks,home,0.13600037495295214,1.87,0.8700000000000001
legacy_primary,2024,2024-08-04,St Kilda Saints,Brisbane Lions,home,0.1333381295204163,2.4,-1.0
legacy_primary,2024,2024-08-10,Fremantle Dockers,Geelong Cats,away,0.11560076651314799,2.5,1.5
legacy_primary,2024,2024-08-10,Essendon Bombers,Gold Coast Suns,home,0.09063802969052592,1.52,-1.0
legacy_primary,2024,2024-08-10,Melbourne Demons,Port Adelaide Power,home,0.11434004424903799,2.9,-1.0
legacy_primary,2024,2024-08-11,Carlton Blues,Hawthorn Hawks,away,0.09124531928143376,2.02,1.02
legacy_primary,2024,2024-08-11,Adelaide Crows,Western Bulldogs,home,0.20900377765051292,2.75,1.75
legacy_primary,2024,2024-08-16,Essendon Bombers,Sydney Swans,away,0.12832459455881362,1.72,0.72
legacy_primary,2024,2024-08-17,Gold Coast Suns,Melbourne Demons,away,0.2345251032358695,3.2,2.2
legacy_primary,2024,2024-08-17,Greater Western Sydney Giants,Fremantle Dockers,home,0.14458033886361632,1.35,0.3500000000000001
legacy_primary,2024,2024-08-17,Port Adelaide Power,Adelaide Crows,home,0.18155667051919522,1.48,0.48
legacy_primary,2024,2024-08-17,St Kilda Saints,Geelong Cats,home,0.2525869873158797,2.55,1.5499999999999998
legacy_primary,2024,2024-08-18,West Coast Eagles,Carlton Blues,away,0.483042983497067,2.1,1.1
legacy_primary,2024,2024-08-23,Melbourne Demons,Collingwood Magpies,home,0.1799747827765229,2.05,-1.0
legacy_primary,2024,2024-08-24,Geelong Cats,West Coast Eagles,away,0.08482508410514555,12.0,-1.0
legacy_primary,2024,2024-08-25,Western Bulldogs,Greater Western Sydney Giants,away,0.08683565392843662,2.75,-1.0
legacy_primary,2024,2024-08-25,Carlton Blues,St Kilda Saints,home,0.14599620134799507,2.05,-1.0
legacy_primary,2024,2024-08-25,Fremantle Dockers,Port Adelaide Power,home,0.195306429380103,1.65,-1.0
legacy_primary,2024,2024-09-05,Port Adelaide Power,Geelong Cats,home,0.1815847567075204,1.38,-1.0
legacy_primary,2024,2024-09-13,Port Adelaide Power,Hawthorn Hawks,away,0.07364157820475925,1.68,-1.0
legacy_primary,2024,2024-09-20,Sydney Swans,Port Adelaide Power,away,0.1456388304161923,3.3,-1.0
legacy_primary,2024,2024-09-21,Geelong Cats,Brisbane Lions,home,0.25894014040629076,1.87,-1.0
legacy_primary,2025,2025-03-09,Greater Western Sydney Giants,Collingwood Magpies,home,0.3289103841170287,2.18,1.1800000000000002
legacy_primary,2025,2025-03-13,Richmond Tigers,Carlton Blues,home,0.5654770679988307,11.0,10.0
legacy_primary,2025,2025-03-14,Hawthorn Hawks,Essendon Bombers,home,0.19290203585916632,1.3,0.30000000000000004
legacy_primary,2025,2025-03-15,Geelong Cats,Fremantle Dockers,away,0.3160688387592454,3.0,-1.0
legacy_primary,2025,2025-03-15,Sydney Swans,Brisbane Lions,home,0.3055848216399169,2.18,-1.0
legacy_primary,2025,2025-03-15,Western Bulldogs,North Melbourne Kangaroos,home,0.2187405755591495,1.36,0.3600000000000001
legacy_primary,2025,2025-03-16,West Coast Eagles,Gold Coast Suns,home,0.17745627096805616,2.45,-1.0
legacy_primary,2025,2025-03-20,Carlton Blues,Hawthorn Hawks,away,0.12512638450767588,1.44,0.43999999999999995
legacy_primary,2025,2025-03-22,Essendon Bombers,Adelaide Crows,home,0.0911577710362731,2.8,-1.0
legacy_primary,2025,2025-03-22,Port Adelaide Power,Richmond Tigers,away,0.20022220108681743,6.75,-1.0
legacy_primary,2025,2025-03-22,St Kilda Saints,Geelong Cats,home,0.11015840791999842,3.5,2.5
legacy_primary,2025,2025-03-23,Fremantle Dockers,Sydney Swans,home,0.18557116206811397,1.7,-1.0
legacy_primary,2025,2025-03-23,North Melbourne Kangaroos,Melbourne Demons,away,0.14210655159420438,1.4,-1.0
legacy_primary,2025,2025-03-27,Essendon Bombers,Port Adelaide Power,away,0.29038467491401065,1.68,-1.0
legacy_primary,2025,2025-03-29,Melbourne Demons,Gold Coast Suns,home,0.08031392403137988,2.15,-1.0
legacy_primary,2025,2025-03-29,Brisbane Lions,Geelong Cats,home,0.13850276948120188,1.44,0.43999999999999995
legacy_primary,2025,2025-03-29,Hawthorn Hawks,Greater Western Sydney Giants,home,0.12861844336632444,1.54,0.54
legacy_primary,2025,2025-03-30,West Coast Eagles,Fremantle Dockers,home,0.18926519714635143,4.25,-1.0
legacy_primary,2025,2025-04-03,Collingwood Magpies,Carlton Blues,away,0.08756224386292888,3.0,-1.0
legacy_primary,2025,2025-04-05,North Melbourne Kangaroos,Sydney Swans,away,0.24538598772214382,1.7,0.7
legacy_primary,2025,2025-04-06,Port Adelaide Power,St Kilda Saints,away,0.09506708041332568,2.68,1.6800000000000002
legacy_primary,2025,2025-04-06,Fremantle Dockers,Western Bulldogs,away,0.11189069438584243,2.3,-1.0
legacy_primary,2025,2025-04-10,Adelaide Crows,Geelong Cats,away,0.3813772021337998,2.85,1.85
legacy_primary,2025,2025-04-11,Collingwood Magpies,Sydney Swans,away,0.08138206783606083,2.22,-1.0
legacy_primary,2025,2025-04-12,North Melbourne Kangaroos,Gold Coast Suns,away,0.10634479723818646,1.22,0.21999999999999997
legacy_primary,2025,2025-04-12,Carlton Blues,West Coast Eagles,home,0.08032744433707173,1.12,0.1200000000000001
legacy_primary,2025,2025-04-12,Western Bulldogs,Brisbane Lions,home,0.14626390922472676,2.62,-1.0
legacy_primary,2025,2025-04-12,Melbourne Demons,Essendon Bombers,away,0.09375732258225278,1.952,0.952
legacy_primary,2025,2025-04-13,St Kilda Saints,Greater Western Sydney Giants,away,0.09902185543872521,1.5,0.5
legacy_primary,2025,2025-04-13,Port Adelaide Power,Hawthorn Hawks,home,0.15982176051583402,2.85,1.85
legacy_primary,2025,2025-04-17,Brisbane Lions,Collingwood Magpies,home,0.08132681578470613,1.54,-1.0
legacy_primary,2025,2025-04-18,North Melbourne Kangaroos,Carlton Blues,away,0.2457558102077908,1.4,0.3999999999999999
legacy_primary,2025,2025-04-18,West Coast Eagles,Essendon Bombers,away,0.08222404695213292,1.333,0.33299999999999996
legacy_primary,2025,2025-04-19,Melbourne Demons,Fremantle Dockers,away,0.15339990404058002,1.35,-1.0
legacy_primary,2025,2025-04-19,Adelaide Crows,Greater Western Sydney Giants,away,0.2763522981445571,2.62,-1.0
legacy_primary,2025,2025-04-20,Sydney Swans,Port Adelaide Power,home,0.0981388074423879,1.56,-1.0
legacy_primary,2025,2025-04-20,Western Bulldogs,St Kilda Saints,away,0.08249455866555278,2.5,-1.0
legacy_primary,2025,2025-04-21,Geelong Cats,Hawthorn Hawks,home,0.24645483493804932,1.93,0.9299999999999999
legacy_primary,2025,2025-04-25,Collingwood Magpies,Essendon Bombers,home,0.11157869188873848,1.25,0.25
legacy_primary,2025,2025-04-26,Port Adelaide Power,North Melbourne Kangaroos,home,0.08274315960669643,1.11,0.1100000000000001
legacy_primary,2025,2025-04-26,Greater Western Sydney Giants,Western Bulldogs,home,0.17440304488016511,1.54,-1.0
legacy_primary,2025,2025-04-27,Gold Coast Suns,Sydney Swans,away,0.19498426787454082,3.0,-1.0
legacy_primary,2025,2025-05-02,St Kilda Saints,Fremantle Dockers,home,0.24794935837887117,2.68,1.6800000000000002
legacy_primary,2025,2025-05-04,Sydney Swans,Greater Western Sydney Giants,home,0.2850925063475585,2.18,1.1800000000000002
legacy_primary,2025,2025-05-04,Brisbane Lions,Gold Coast Suns,home,0.24289375885821973,1.5,0.5
legacy_primary,2025,2025-05-09,St Kilda Saints,Carlton Blues,home,0.2569428794733052,2.45,-1.0
legacy_primary,2025,2025-05-10,Essendon Bombers,Sydney Swans,away,0.09452779006354417,1.65,-1.0
legacy_primary,2025,2025-05-10,Gold Coast Suns,Western Bulldogs,away,0.2310300055262331,2.05,-1.0
legacy_primary,2025,2025-05-10,Port Adelaide Power,Adelaide Crows,home,0.3127398082262564,3.2,-1.0
legacy_primary,2025,2025-05-11,Geelong Cats,Greater Western Sydney Giants,away,0.3873215263540094,3.0,2.0
legacy_primary,2025,2025-05-15,Gold Coast Suns,Hawthorn Hawks,away,0.1376887023448944,2.4,-1.0
legacy_primary,2025,2025-05-17,Port Adelaide Power,Geelong Cats,home,0.07140672802925113,2.4,-1.0
legacy_primary,2025,2025-05-17,Western Bulldogs,Essendon Bombers,away,0.5006420966271712,4.25,-1.0
legacy_primary,2025,2025-05-18,Richmond Tigers,North Melbourne Kangaroos,home,0.20664421284552842,2.5,-1.0
legacy_primary,2025,2025-05-18,West Coast Eagles,St Kilda Saints,away,0.14706066773648852,1.36,-1.0
legacy_primary,2025,2025-05-18,Brisbane Lions,Melbourne Demons,home,0.15307449818695562,1.14,-1.0
legacy_primary,2025,2025-05-22,Geelong Cats,Western Bulldogs,home,0.09186044749179012,1.833,0.833
legacy_primary,2025,2025-05-23,Essendon Bombers,Richmond Tigers,away,0.11106471963354037,4.0,-1.0
legacy_primary,2025,2025-05-24,Carlton Blues,Greater Western Sydney Giants,away,0.14360219836235044,2.4,1.4
legacy_primary,2025,2025-05-24,Hawthorn Hawks,Brisbane Lions,away,0.1652256318780243,2.8,1.7999999999999998
legacy_primary,2025,2025-05-24,Fremantle Dockers,Port Adelaide Power,home,0.17742267823875402,1.333,0.33299999999999996
legacy_primary,2025,2025-05-24,North Melbourne Kangaroos,Collingwood Magpies,away,0.18546684845178218,1.25,0.25
legacy_primary,2025,2025-05-25,Melbourne Demons,Sydney Swans,away,0.1283035775025685,1.97,-1.0
legacy_primary,2025,2025-05-25,St Kilda Saints,Gold Coast Suns,home,0.36514174595974275,2.68,-1.0
legacy_primary,2025,2025-05-30,Collingwood Magpies,Hawthorn Hawks,home,0.07629751410316576,1.63,0.6299999999999999
legacy_primary,2025,2025-05-31,Sydney Swans,Adelaide Crows,away,0.13181563087787584,1.58,0.5800000000000001
legacy_primary,2025,2025-06-05,Western Bulldogs,Hawthorn Hawks,away,0.46585502647697474,3.5,2.5
legacy_primary,2025,2025-06-06,Adelaide Crows,Brisbane Lions,away,0.15874434698031148,2.62,-1.0
legacy_primary,2025,2025-06-07,Richmond Tigers,Sydney Swans,away,0.07441279634334252,1.5,0.5
legacy_primary,2025,2025-06-07,Geelong Cats,Gold Coast Suns,away,0.1609555291374345,3.0,-1.0
legacy_primary,2025,2025-06-07,Greater Western Sydney Giants,Port Adelaide Power,home,0.17634067512214635,1.333,-1.0
legacy_primary,2025,2025-06-08,Carlton Blues,Essendon Bombers,away,0.12220438208642492,3.2,-1.0
legacy_primary,2025,2025-06-09,Melbourne Demons,Collingwood Magpies,away,0.08239523507315383,1.24,0.24
legacy_primary,2025,2025-06-12,St Kilda Saints,Western Bulldogs,home,0.3898234477749577,4.15,-1.0
legacy_primary,2025,2025-06-14,Essendon Bombers,Geelong Cats,home,0.250212455209867,6.5,-1.0
legacy_primary,2025,2025-06-15,Port Adelaide Power,Melbourne Demons,home,0.24724335175055956,1.85,0.8500000000000001
legacy_primary,2025,2025-06-20,Geelong Cats,Brisbane Lions,away,0.19818855022667814,3.3,2.3
legacy_primary,2025,2025-06-21,Port Adelaide Power,Sydney Swans,home,0.261902133623759,1.87,-1.0
legacy_primary,2025,2025-06-22,Greater Western Sydney Giants,Gold Coast Suns,home,0.30627185106277466,1.91,0.9099999999999999
legacy_primary,2025,2025-06-27,Sydney Swans,Western Bulldogs,away,0.10393369540073083,1.5,0.5
legacy_primary,2025,2025-06-28,Gold Coast Suns,Melbourne Demons,home,0.20136011890939787,1.27,0.27
legacy_primary,2025,2025-06-29,Richmond Tigers,Adelaide Crows,home,0.16770594591622826,8.0,-1.0
legacy_primary,2025,2025-07-03,North Melbourne Kangaroos,Western Bulldogs,home,0.22252376432772036,13.0,-1.0
legacy_primary,2025,2025-07-04,West Coast Eagles,Greater Western Sydney Giants,away,0.11825164461852145,1.36,0.3600000000000001
legacy_primary,2025,2025-07-04,Carlton Blues,Collingwood Magpies,away,0.08034263603337155,1.22,0.21999999999999997
legacy_primary,2025,2025-07-05,Essendon Bombers,Gold Coast Suns,home,0.2019343020850375,3.5,-1.0
legacy_primary,2025,2025-07-05,St Kilda Saints,Hawthorn Hawks,away,0.14165486839223407,1.35,0.3500000000000001
legacy_primary,2025,2025-07-06,Sydney Swans,Fremantle Dockers,away,0.2689951717853546,2.4,-1.0
legacy_primary,2025,2025-07-11,Gold Coast Suns,Collingwood Magpies,away,0.08383433191807244,1.8,-1.0
legacy_primary,2025,2025-07-12,Western Bulldogs,Adelaide Crows,away,0.11148234873937224,2.55,1.5499999999999998
legacy_primary,2025,2025-07-12,Greater Western Sydney Giants,Geelong Cats,away,0.1730847025528932,1.72,-1.0
legacy_primary,2025,2025-07-12,Fremantle Dockers,Hawthorn Hawks,away,0.07045527878842228,2.02,-1.0
legacy_primary,2025,2025-07-12,Richmond Tigers,Essendon Bombers,home,0.1533999810147183,3.3,2.3
legacy_primary,2025,2025-07-13,St Kilda Saints,Sydney Swans,home,0.15764332566429023,2.35,-1.0
legacy_primary,2025,2025-07-17,Essendon Bombers,Greater Western Sydney Giants,home,0.1475526320410299,8.0,-1.0
legacy_primary,2025,2025-07-19,Sydney Swans,North Melbourne Kangaroos,away,0.19886375325066696,9.0,-1.0
legacy_primary,2025,2025-07-19,West Coast Eagles,Richmond Tigers,away,0.16866078067429457,2.3,1.2999999999999998
legacy_primary,2025,2025-07-25,Essendon Bombers,Western Bulldogs,home,0.1862419104134595,13.0,-1.0
legacy_primary,2025,2025-07-26,Gold Coast Suns,Brisbane Lions,home,0.12511571913884723,2.55,1.5499999999999998
legacy_primary,2025,2025-07-31,Western Bulldogs,Greater Western Sydney Giants,away,0.10262076192431979,3.1,-1.0
legacy_primary,2025,2025-08-01,Adelaide Crows,Hawthorn Hawks,away,0.10658394948147143,2.68,-1.0
legacy_primary,2025,2025-08-02,Sydney Swans,Essendon Bombers,home,0.09564875867194111,1.12,0.1200000000000001
legacy_primary,2025,2025-08-02,Collingwood Magpies,Brisbane Lions,home,0.18412000283099805,1.5,-1.0
legacy_primary,2025,2025-08-07,Hawthorn Hawks,Collingwood Magpies,home,0.13009249258644973,2.3,1.2999999999999998
legacy_primary,2025,2025-08-08,Geelong Cats,Essendon Bombers,away,0.08451904066842109,26.0,-1.0
legacy_primary,2025,2025-08-09,Richmond Tigers,St Kilda Saints,home,0.08551431392907072,3.3,-1.0
legacy_primary,2025,2025-08-09,Port Adelaide Power,Fremantle Dockers,home,0.2675286176139071,3.5,-1.0
legacy_primary,2025,2025-08-10,Melbourne Demons,Western Bulldogs,home,0.2778908851081088,3.5,-1.0
legacy_primary,2025,2025-08-15,Fremantle Dockers,Brisbane Lions,away,0.19583204740133042,2.18,1.1800000000000002
legacy_primary,2025,2025-08-15,Essendon Bombers,St Kilda Saints,home,0.45154343600804664,5.0,-1.0
legacy_primary,2025,2025-08-16,Carlton Blues,Port Adelaide Power,away,0.1279026341328423,2.9,-1.0
legacy_primary,2025,2025-08-16,Hawthorn Hawks,Melbourne Demons,away,0.11963363909065272,3.5,-1.0
legacy_primary,2025,2025-08-16,Adelaide Crows,Collingwood Magpies,home,0.2322177921185652,1.5,0.5
legacy_primary,2025,2025-08-17,North Melbourne Kangaroos,Richmond Tigers,away,0.14823809617604966,2.18,-1.0
legacy_primary,2025,2025-08-21,Essendon Bombers,Carlton Blues,home,0.26830368280410766,3.7,-1.0
legacy_primary,2025,2025-08-22,Port Adelaide Power,Gold Coast Suns,home,0.07700945682950897,4.0,3.0
legacy_primary,2025,2025-08-23,North Melbourne Kangaroos,Adelaide Crows,away,0.11230673269605185,1.18,0.17999999999999994
legacy_primary,2025,2025-08-24,Western Bulldogs,Fremantle Dockers,away,0.09103626703499723,3.3,2.3
legacy_primary,2025,2025-08-24,Brisbane Lions,Hawthorn Hawks,away,0.12970129006948228,2.18,-1.0
legacy_primary,2025,2025-09-04,Adelaide Crows,Collingwood Magpies,home,0.16106440669806432,1.77,-1.0
legacy_primary,2025,2025-09-05,Geelong Cats,Brisbane Lions,home,0.08499198846327949,1.75,0.75
legacy_primary,2025,2025-09-06,Greater Western Sydney Giants,Hawthorn Hawks,away,0.1640916052576784,2.05,1.0499999999999998
legacy_primary,2025,2025-09-06,Fremantle Dockers,Gold Coast Suns,home,0.10775596808783616,1.65,-1.0
legacy_primary,2025,2025-09-12,Adelaide Crows,Hawthorn Hawks,away,0.1924017102290423,2.15,1.15
legacy_primary,2025,2025-09-13,Brisbane Lions,Gold Coast Suns,home,0.10965987443923952,1.6,0.6000000000000001
legacy_primary,2025,2025-09-20,Collingwood Magpies,Brisbane Lions,home,0.16185671996466722,1.65,-1.0
legacy_primary,2025,2025-09-27,Geelong Cats,Brisbane Lions,away,0.1383323338620529,2.55,1.5499999999999998
