model,season,date,home_team,away_team,side,edge,odds,profit,threshold
legacy_primary,2024,2024-04-04,Adelaide Crows,Melbourne Demons,away,0.15859729379488385,1.54,0.54,0.1
legacy_primary,2024,2024-04-05,Port Adelaide Power,Essendon Bombers,home,0.1821165922995256,1.24,0.24,0.1
legacy_primary,2024,2024-04-06,Fremantle Dockers,Carlton Blues,home,0.5665094331281268,2.35,-1.0,0.1
legacy_primary,2024,2024-04-06,Western Bulldogs,Geelong Cats,home,0.30349498987197876,1.93,-1.0,0.1
legacy_primary,2024,2024-04-07,Gold Coast Suns,Greater Western Sydney Giants,away,0.21257044211030007,1.3,0.30000000000000004,0.1
legacy_primary,2024,2024-04-07,Richmond Tigers,St Kilda Saints,away,0.2884940135588844,1.44,0.43999999999999995,0.1
legacy_primary,2024,2024-04-07,Collingwood Magpies,Hawthorn Hawks,home,0.19970203988201973,1.22,0.21999999999999997,0.1
legacy_primary,2024,2024-04-11,Melbourne Demons,Brisbane Lions,home,0.30339676483966505,1.5,-1.0,0.1
legacy_primary,2024,2024-04-12,Western Bulldogs,Essendon Bombers,home,0.14229777899194274,1.35,-1.0,0.1
legacy_primary,2024,2024-04-13,Greater Western Sydney Giants,St Kilda Saints,home,0.11101060919826733,1.28,0.28,0.1
legacy_primary,2024,2024-04-13,Carlton Blues,Adelaide Crows,home,0.223024079799652,1.3,-1.0,0.1
legacy_primary,2024,2024-04-13,Gold Coast Suns,Hawthorn Hawks,home,0.26405957914054845,1.333,0.33299999999999996,0.1
legacy_primary,2024,2024-04-18,St Kilda Saints,Western Bulldogs,home,0.32530986566048153,2.0,-1.0,0.1
legacy_primary,2024,2024-04-19,Adelaide Crows,Essendon Bombers,home,0.29807140357893513,1.42,-1.0,0.1
legacy_primary,2024,2024-04-20,Collingwood Magpies,Port Adelaide Power,home,0.2397553294132917,1.75,0.75,0.1
legacy_primary,2024,2024-04-20,Carlton Blues,Greater Western Sydney Giants,away,0.38198972824654454,2.02,-1.0,0.1
legacy_primary,2024,2024-04-20,Brisbane Lions,Geelong Cats,home,0.38329007625579836,1.6,-1.0,0.1
legacy_primary,2024,2024-04-21,Sydney Swans,Gold Coast Suns,home,0.1461891940587472,1.38,0.3799999999999999,0.1
legacy_primary,2024,2024-04-21,North Melbourne Kangaroos,Hawthorn Hawks,home,0.3944103375394294,3.35,-1.0,0.1
legacy_primary,2024,2024-04-24,Richmond Tigers,Melbourne Demons,home,0.4740965034834732,5.6,-1.0,0.1
legacy_primary,2024,2024-04-27,North Melbourne Kangaroos,Adelaide Crows,away,0.12571266667222525,1.18,0.17999999999999994,0.1
legacy_primary,2024,2024-04-27,Geelong Cats,Carlton Blues,home,0.4202916288987184,1.72,0.72,0.1
legacy_primary,2024,2024-04-27,Fremantle Dockers,Western Bulldogs,home,0.4680948141333344,2.05,1.0499999999999998,0.1
legacy_primary,2024,2024-05-02,Adelaide Crows,Port Adelaide Power,home,0.3478486142085708,2.25,1.25,0.1
legacy_primary,2024,2024-05-04,Sydney Swans,Greater Western Sydney Giants,home,0.16316599350470995,1.85,0.8500000000000001,0.1
legacy_primary,2024,2024-05-04,St Kilda Saints,North Melbourne Kangaroos,home,0.13970703441224896,1.13,0.1299999999999999,0.1
legacy_primary,2024,2024-05-04,Melbourne Demons,Geelong Cats,home,0.21200672739235932,2.1,1.1,0.1
legacy_primary,2024,2024-05-05,Richmond Tigers,Fremantle Dockers,home,0.14614878282990568,2.85,-1.0,0.1
legacy_primary,2024,2024-05-05,Brisbane Lions,Gold Coast Suns,home,0.29143774851657545,1.5,0.5,0.1
legacy_primary,2024,2024-05-09,Carlton Blues,Melbourne Demons,away,0.13786466962607324,1.77,-1.0,0.1
legacy_primary,2024,2024-05-10,Fremantle Dockers,Sydney Swans,away,0.12426515664886595,1.63,0.6299999999999999,0.1
legacy_primary,2024,2024-05-10,Geelong Cats,Port Adelaide Power,home,0.16412539534143522,1.27,-1.0,0.1
legacy_primary,2024,2024-05-11,Richmond Tigers,Western Bulldogs,away,0.1813106722301907,1.4,0.3999999999999999,0.1
legacy_primary,2024,2024-05-12,Collingwood Magpies,West Coast Eagles,away,0.31846470467781895,7.25,-1.0,0.1
legacy_primary,2024,2024-05-12,Adelaide Crows,Brisbane Lions,home,0.34571979428065636,1.68,-1.0,0.1
legacy_primary,2024,2024-05-16,Gold Coast Suns,Geelong Cats,away,0.3514949571970222,1.8,-1.0,0.1
legacy_primary,2024,2024-05-17,Sydney Swans,Carlton Blues,home,0.24228473371929593,1.4,0.3999999999999999,0.1
legacy_primary,2024,2024-05-18,Collingwood Magpies,Adelaide Crows,home,0.274727099254483,1.47,0.47,0.1
legacy_primary,2024,2024-05-18,St Kilda Saints,Fremantle Dockers,away,0.13409125108223463,2.0,1.0,0.1
legacy_primary,2024,2024-05-19,Port Adelaide Power,Hawthorn Hawks,home,0.12535217739421223,1.16,0.15999999999999992,0.1
legacy_primary,2024,2024-05-24,Fremantle Dockers,Collingwood Magpies,away,0.11178702712059019,2.4,1.4,0.1
legacy_primary,2024,2024-05-25,Richmond Tigers,Essendon Bombers,away,0.12268963635905639,1.15,0.1499999999999999,0.1
legacy_primary,2024,2024-05-26,Adelaide Crows,West Coast Eagles,home,0.10026653163082955,1.22,0.21999999999999997,0.1
legacy_primary,2024,2024-05-30,Port Adelaide Power,Carlton Blues,home,0.37854852676391604,1.6,-1.0,0.1
legacy_primary,2024,2024-05-31,Collingwood Magpies,Western Bulldogs,home,0.27840355221106083,2.22,-1.0,0.1
legacy_primary,2024,2024-06-01,Hawthorn Hawks,Adelaide Crows,home,0.4259898136188457,1.85,0.8500000000000001,0.1
legacy_primary,2024,2024-06-01,West Coast Eagles,St Kilda Saints,home,0.3419482673754532,2.68,-1.0,0.1
legacy_primary,2024,2024-06-02,Melbourne Demons,Fremantle Dockers,home,0.11204409941531812,1.5,-1.0,0.1
legacy_primary,2024,2024-06-02,Gold Coast Suns,Essendon Bombers,home,0.36325761493371456,1.7,0.7,0.1
legacy_primary,2024,2024-06-07,Western Bulldogs,Brisbane Lions,home,0.28947484187590766,1.75,-1.0,0.1
legacy_primary,2024,2024-06-08,Hawthorn Hawks,Greater Western Sydney Giants,away,0.31263997448264225,1.87,-1.0,0.1
legacy_primary,2024,2024-06-08,West Coast Eagles,North Melbourne Kangaroos,home,0.19289575903503975,1.25,-1.0,0.1
legacy_primary,2024,2024-06-08,St Kilda Saints,Gold Coast Suns,home,0.3700311177704415,1.78,0.78,0.1
legacy_primary,2024,2024-06-09,Sydney Swans,Geelong Cats,home,0.2062687373161315,1.3,0.30000000000000004,0.1
legacy_primary,2024,2024-06-09,Essendon Bombers,Carlton Blues,home,0.20859911709951007,2.55,-1.0,0.1
legacy_primary,2024,2024-06-10,Collingwood Magpies,Melbourne Demons,home,0.45471511238305146,2.1,1.1,0.1
legacy_primary,2024,2024-06-15,Richmond Tigers,Hawthorn Hawks,away,0.33702493056155847,1.5,0.5,0.1
legacy_primary,2024,2024-06-21,Carlton Blues,Geelong Cats,home,0.40425687279533495,1.63,0.6299999999999999,0.1
legacy_primary,2024,2024-06-22,Greater Western Sydney Giants,Sydney Swans,home,0.12180782490306435,3.1,-1.0,0.1
legacy_primary,2024,2024-06-22,Melbourne Demons,North Melbourne Kangaroos,home,0.16959442250378487,1.22,0.21999999999999997,0.1
legacy_primary,2024,2024-06-23,Essendon Bombers,West Coast Eagles,away,0.40340825360693133,6.5,-1.0,0.1
legacy_primary,2024,2024-06-28,Brisbane Lions,Melbourne Demons,home,0.15964939577938753,1.17,0.16999999999999993,0.1
legacy_primary,2024,2024-06-29,Gold Coast Suns,Collingwood Magpies,home,0.2922156961288531,1.952,0.952,0.1
legacy_primary,2024,2024-06-29,Geelong Cats,Essendon Bombers,home,0.2373977212966243,2.3,1.2999999999999998,0.1
legacy_primary,2024,2024-06-30,West Coast Eagles,Hawthorn Hawks,away,0.2863185825434762,1.58,0.5800000000000001,0.1
legacy_primary,2024,2024-06-30,Richmond Tigers,Carlton Blues,away,0.11128038644755,1.11,0.1100000000000001,0.1
legacy_primary,2024,2024-07-05,Collingwood Magpies,Essendon Bombers,home,0.32750122720871744,1.58,-1.0,0.1
legacy_primary,2024,2024-07-06,North Melbourne Kangaroos,Gold Coast Suns,away,0.11145084559917451,1.3,-1.0,0.1
legacy_primary,2024,2024-07-06,Geelong Cats,Hawthorn Hawks,home,0.14703118624945577,1.56,0.56,0.1
legacy_primary,2024,2024-07-07,Melbourne Demons,West Coast Eagles,home,0.11893471463085847,1.17,0.16999999999999993,0.1
legacy_primary,2024,2024-07-07,St Kilda Saints,Sydney Swans,home,0.2034578975323988,4.25,3.25,0.1
legacy_primary,2024,2024-07-07,Brisbane Lions,Adelaide Crows,home,0.18667919985897896,1.22,0.21999999999999997,0.1
legacy_primary,2024,2024-07-12,Collingwood Magpies,Geelong Cats,home,0.4257931739856035,2.15,-1.0,0.1
legacy_primary,2024,2024-07-13,Western Bulldogs,Carlton Blues,away,0.260728774693212,1.56,-1.0,0.1
legacy_primary,2024,2024-07-13,Melbourne Demons,Essendon Bombers,home,0.5722100492751243,2.5,1.5,0.1
legacy_primary,2024,2024-07-14,Gold Coast Suns,Port Adelaide Power,home,0.3952388506785882,1.833,0.833,0.1
legacy_primary,2024,2024-07-14,West Coast Eagles,Brisbane Lions,away,0.11556829847174988,1.16,0.15999999999999992,0.1
legacy_primary,2024,2024-07-14,Richmond Tigers,Greater Western Sydney Giants,away,0.17171508632963395,1.28,0.28,0.1
legacy_primary,2024,2024-07-19,Essendon Bombers,Adelaide Crows,home,0.1225592422595222,1.44,-1.0,0.1
legacy_primary,2024,2024-07-20,Greater Western Sydney Giants,Gold Coast Suns,home,0.27919306225246854,1.4,0.3999999999999999,0.1
legacy_primary,2024,2024-07-20,Hawthorn Hawks,Collingwood Magpies,home,0.337461955361552,1.85,0.8500000000000001,0.1
legacy_primary,2024,2024-07-20,Geelong Cats,Western Bulldogs,home,0.37102328982185473,1.63,-1.0,0.1
legacy_primary,2024,2024-07-21,Brisbane Lions,Sydney Swans,home,0.4043934461358305,1.8,0.8,0.1
legacy_primary,2024,2024-07-21,Carlton Blues,North Melbourne Kangaroos,away,0.16193019789137042,6.5,-1.0,0.1
legacy_primary,2024,2024-07-26,Carlton Blues,Port Adelaide Power,home,0.13261913504432787,1.63,-1.0,0.1
legacy_primary,2024,2024-07-27,Gold Coast Suns,Brisbane Lions,away,0.34939241952212274,1.77,0.77,0.1
legacy_primary,2024,2024-07-27,Melbourne Demons,Greater Western Sydney Giants,home,0.1772478421529134,1.97,-1.0,0.1
legacy_primary,2024,2024-07-28,Collingwood Magpies,Richmond Tigers,home,0.21715014069168648,1.25,0.25,0.1
legacy_primary,2024,2024-07-28,Adelaide Crows,Hawthorn Hawks,home,0.1878113407238471,2.02,-1.0,0.1
legacy_primary,2024,2024-08-02,West Coast Eagles,Gold Coast Suns,away,0.19064951367777394,1.42,-1.0,0.1
legacy_primary,2024,2024-08-02,Western Bulldogs,Melbourne Demons,home,0.1386463737487792,1.3,0.30000000000000004,0.1
legacy_primary,2024,2024-08-03,North Melbourne Kangaroos,Richmond Tigers,home,0.3284013587601331,2.22,1.2200000000000002,0.1
legacy_primary,2024,2024-08-03,Geelong Cats,Adelaide Crows,home,0.2726857593131168,1.36,0.3600000000000001,0.1
legacy_primary,2024,2024-08-03,Port Adelaide Power,Sydney Swans,home,0.19705596980013973,1.833,0.833,0.1
legacy_primary,2024,2024-08-03,Collingwood Magpies,Carlton Blues,home,0.5594368934631349,2.4,1.4,0.1
legacy_primary,2024,2024-08-04,Greater Western Sydney Giants,Hawthorn Hawks,home,0.2551420728365581,1.87,0.8700000000000001,0.1
legacy_primary,2024,2024-08-04,Essendon Bombers,Fremantle Dockers,home,0.2792845277846614,2.3,1.2999999999999998,0.1
legacy_primary,2024,2024-08-09,Sydney Swans,Collingwood Magpies,away,0.23795778624612285,3.0,-1.0,0.1
legacy_primary,2024,2024-08-10,Brisbane Lions,Greater Western Sydney Giants,home,0.21559074964929137,1.35,-1.0,0.1
legacy_primary,2024,2024-08-10,North Melbourne Kangaroos,West Coast Eagles,home,0.40007595206034996,1.68,-1.0,0.1
legacy_primary,2024,2024-08-10,Fremantle Dockers,Geelong Cats,away,0.49899000105599467,2.5,1.5,0.1
legacy_primary,2024,2024-08-10,Essendon Bombers,Gold Coast Suns,home,0.23959832202985087,1.52,-1.0,0.1
legacy_primary,2024,2024-08-10,Melbourne Demons,Port Adelaide Power,home,0.46010667799804617,2.9,-1.0,0.1
legacy_primary,2024,2024-08-11,Carlton Blues,Hawthorn Hawks,home,0.18293747719683773,1.833,-1.0,0.1
legacy_primary,2024,2024-08-16,Essendon Bombers,Sydney Swans,away,0.14143186456117873,1.72,0.72,0.1
legacy_primary,2024,2024-08-17,Gold Coast Suns,Melbourne Demons,away,0.1622769423967887,3.2,2.2,0.1
legacy_primary,2024,2024-08-17,Collingwood Magpies,Brisbane Lions,home,0.4395981696240767,2.55,1.5499999999999998,0.1
legacy_primary,2024,2024-08-17,Port Adelaide Power,Adelaide Crows,home,0.12733051046975674,1.48,0.48,0.1
legacy_primary,2024,2024-08-17,St Kilda Saints,Geelong Cats,home,0.3005123999707564,2.55,1.5499999999999998,0.1
legacy_primary,2024,2024-08-18,Western Bulldogs,North Melbourne Kangaroos,away,0.6724003765420241,8.0,-1.0,0.1
legacy_primary,2024,2024-08-18,West Coast Eagles,Carlton Blues,away,0.5158213751116233,2.1,1.1,0.1
legacy_primary,2024,2024-08-23,Melbourne Demons,Collingwood Magpies,home,0.45864831240146187,2.05,-1.0,0.1
legacy_primary,2024,2024-08-24,Geelong Cats,West Coast Eagles,away,0.6041426216513034,12.0,-1.0,0.1
legacy_primary,2024,2024-08-24,Richmond Tigers,Gold Coast Suns,away,0.20211892759445882,1.54,0.54,0.1
legacy_primary,2024,2024-08-25,Western Bulldogs,Greater Western Sydney Giants,away,0.4627793742691654,2.75,-1.0,0.1
legacy_primary,2024,2024-08-25,Carlton Blues,St Kilda Saints,home,0.3926570895430329,2.05,-1.0,0.1
legacy_primary,2024,2024-08-25,Fremantle Dockers,Port Adelaide Power,home,0.38499701928488816,1.65,-1.0,0.1
legacy_primary,2024,2024-09-05,Port Adelaide Power,Geelong Cats,home,0.2615495136731576,1.38,-1.0,0.1
legacy_primary,2024,2024-09-06,Western Bulldogs,Hawthorn Hawks,home,0.2878628463684758,1.65,-1.0,0.1
legacy_primary,2024,2024-09-07,Sydney Swans,Greater Western Sydney Giants,home,0.31070356437053626,1.58,0.5800000000000001,0.1
legacy_primary,2024,2024-09-07,Brisbane Lions,Carlton Blues,home,0.13090891890100553,1.27,0.27,0.1
legacy_primary,2024,2024-09-13,Port Adelaide Power,Hawthorn Hawks,away,0.25536143267882694,1.68,-1.0,0.1
legacy_primary,2024,2024-09-14,Greater Western Sydney Giants,Brisbane Lions,away,0.12230290984379433,2.25,1.25,0.1
legacy_primary,2024,2024-09-20,Sydney Swans,Port Adelaide Power,away,0.3655164608883755,3.3,-1.0,0.1
legacy_primary,2024,2024-09-21,Geelong Cats,Brisbane Lions,away,0.17296977837880445,1.97,0.97,0.1
legacy_primary,2024,2024-09-28,Sydney Swans,Brisbane Lions,home,0.32295846633422065,1.75,-1.0,0.1
legacy_primary,2025,2025-03-07,Sydney Swans,Hawthorn Hawks,home,0.22754114169579037,2.0,-1.0,0.1
legacy_primary,2025,2025-03-09,Greater Western Sydney Giants,Collingwood Magpies,home,0.4342699384078002,2.18,1.1800000000000002,0.1
legacy_primary,2025,2025-03-14,Hawthorn Hawks,Essendon Bombers,home,0.16304541364008063,1.3,0.30000000000000004,0.1
legacy_primary,2025,2025-03-15,Geelong Cats,Fremantle Dockers,away,0.31487293116647197,3.0,-1.0,0.1
legacy_primary,2025,2025-03-15,Sydney Swans,Brisbane Lions,home,0.3639489745482421,2.18,-1.0,0.1
legacy_primary,2025,2025-03-15,Collingwood Magpies,Port Adelaide Power,away,0.26464114717159326,2.45,-1.0,0.1
legacy_primary,2025,2025-03-15,Western Bulldogs,North Melbourne Kangaroos,home,0.1087474753928287,1.36,0.3600000000000001,0.1
legacy_primary,2025,2025-03-16,Adelaide Crows,St Kilda Saints,away,0.22846668004989634,3.7,-1.0,0.1
legacy_primary,2025,2025-03-16,Melbourne Demons,Greater Western Sydney Giants,away,0.2968612908942616,1.63,0.6299999999999999,0.1
legacy_primary,2025,2025-03-20,Carlton Blues,Hawthorn Hawks,away,0.24570948661472392,1.44,0.43999999999999995,0.1
legacy_primary,2025,2025-03-21,Western Bulldogs,Collingwood Magpies,away,0.16611125681337824,1.38,0.3799999999999999,0.1
legacy_primary,2025,2025-03-23,Fremantle Dockers,Sydney Swans,home,0.2565084975592944,1.7,-1.0,0.1
legacy_primary,2025,2025-03-23,North Melbourne Kangaroos,Melbourne Demons,away,0.10505813724464841,1.4,-1.0,0.1
legacy_primary,2025,2025-03-27,Essendon Bombers,Port Adelaide Power,away,0.3345813103987061,1.68,-1.0,0.1
legacy_primary,2025,2025-03-28,Carlton Blues,Western Bulldogs,home,0.3161550958951314,1.97,-1.0,0.1
legacy_primary,2025,2025-03-29,Melbourne Demons,Gold Coast Suns,away,0.36201035670745063,1.75,0.75,0.1
legacy_primary,2025,2025-03-29,St Kilda Saints,Richmond Tigers,home,0.17079558409411177,1.24,0.24,0.1
legacy_primary,2025,2025-03-29,Hawthorn Hawks,Greater Western Sydney Giants,home,0.3153757694924231,1.54,0.54,0.1
legacy_primary,2025,2025-03-30,Adelaide Crows,North Melbourne Kangaroos,home,0.12188122075691266,1.14,0.1399999999999999,0.1
legacy_primary,2025,2025-03-30,West Coast Eagles,Fremantle Dockers,home,0.22014338337224254,4.25,-1.0,0.1
legacy_primary,2025,2025-04-03,Collingwood Magpies,Carlton Blues,home,0.2144005490104537,1.42,0.41999999999999993,0.1
legacy_primary,2025,2025-04-05,North Melbourne Kangaroos,Sydney Swans,away,0.37589718591497867,1.7,0.7,0.1
legacy_primary,2025,2025-04-06,Port Adelaide Power,St Kilda Saints,away,0.1082799400439104,2.68,1.6800000000000002,0.1
legacy_primary,2025,2025-04-06,Fremantle Dockers,Western Bulldogs,away,0.11047836232788955,2.3,-1.0,0.1
legacy_primary,2025,2025-04-10,Adelaide Crows,Geelong Cats,away,0.3637367306753647,2.85,1.85,0.1
legacy_primary,2025,2025-04-11,Collingwood Magpies,Sydney Swans,away,0.11448130194021733,2.22,-1.0,0.1
legacy_primary,2025,2025-04-12,North Melbourne Kangaroos,Gold Coast Suns,away,0.144429892822579,1.22,0.21999999999999997,0.1
legacy_primary,2025,2025-04-12,Carlton Blues,West Coast Eagles,home,0.12900286223715718,1.12,0.1200000000000001,0.1
legacy_primary,2025,2025-04-12,Western Bulldogs,Brisbane Lions,away,0.24539091002538005,1.52,0.52,0.1
legacy_primary,2025,2025-04-13,Port Adelaide Power,Hawthorn Hawks,away,0.266926716406678,1.45,-1.0,0.1
legacy_primary,2025,2025-04-18,North Melbourne Kangaroos,Carlton Blues,away,0.27910488090581365,1.4,0.3999999999999999,0.1
legacy_primary,2025,2025-04-19,Melbourne Demons,Fremantle Dockers,away,0.252308123527055,1.35,-1.0,0.1
legacy_primary,2025,2025-04-19,Adelaide Crows,Greater Western Sydney Giants,away,0.21645663369105062,2.62,-1.0,0.1
legacy_primary,2025,2025-04-20,Sydney Swans,Port Adelaide Power,home,0.2218471151854604,1.56,-1.0,0.1
legacy_primary,2025,2025-04-21,Geelong Cats,Hawthorn Hawks,home,0.4048932194709778,1.93,0.9299999999999999,0.1
legacy_primary,2025,2025-04-24,Melbourne Demons,Richmond Tigers,home,0.19424424148261998,1.333,0.33299999999999996,0.1
legacy_primary,2025,2025-04-25,Collingwood Magpies,Essendon Bombers,home,0.1505474337825068,1.25,0.25,0.1
legacy_primary,2025,2025-04-25,Fremantle Dockers,Adelaide Crows,home,0.11540063864145522,1.72,0.72,0.1
legacy_primary,2025,2025-04-26,Port Adelaide Power,North Melbourne Kangaroos,home,0.12054907448554164,1.11,0.1100000000000001,0.1
legacy_primary,2025,2025-04-27,Gold Coast Suns,Sydney Swans,home,0.12308068998259114,1.42,0.41999999999999993,0.1
legacy_primary,2025,2025-04-27,Carlton Blues,Geelong Cats,away,0.22063741993300523,1.65,-1.0,0.1
legacy_primary,2025,2025-05-01,Essendon Bombers,North Melbourne Kangaroos,home,0.17056337571800206,1.333,0.33299999999999996,0.1
legacy_primary,2025,2025-05-02,St Kilda Saints,Fremantle Dockers,home,0.3536328639139969,2.68,1.6800000000000002,0.1
legacy_primary,2025,2025-05-03,Western Bulldogs,Port Adelaide Power,home,0.20418609142303457,1.3,0.30000000000000004,0.1
legacy_primary,2025,2025-05-03,Adelaide Crows,Carlton Blues,away,0.12035342723058318,2.55,-1.0,0.1
legacy_primary,2025,2025-05-03,West Coast Eagles,Melbourne Demons,home,0.14539581671110557,2.75,-1.0,0.1
legacy_primary,2025,2025-05-03,Collingwood Magpies,Geelong Cats,home,0.13717939271483304,1.45,-1.0,0.1
legacy_primary,2025,2025-05-04,Sydney Swans,Greater Western Sydney Giants,home,0.47410688155736685,2.18,1.1800000000000002,0.1
legacy_primary,2025,2025-05-04,Brisbane Lions,Gold Coast Suns,home,0.27681374892093336,1.5,0.5,0.1
legacy_primary,2025,2025-05-08,Fremantle Dockers,Collingwood Magpies,home,0.1879228150197702,2.1,-1.0,0.1
legacy_primary,2025,2025-05-09,St Kilda Saints,Carlton Blues,home,0.2451816909662251,2.45,-1.0,0.1
legacy_primary,2025,2025-05-10,Essendon Bombers,Sydney Swans,home,0.34181254196770583,2.3,1.2999999999999998,0.1
legacy_primary,2025,2025-05-10,Gold Coast Suns,Western Bulldogs,away,0.14636703164546527,2.05,-1.0,0.1
legacy_primary,2025,2025-05-10,Port Adelaide Power,Adelaide Crows,home,0.4347553440577078,3.2,-1.0,0.1
legacy_primary,2025,2025-05-11,Richmond Tigers,West Coast Eagles,home,0.21288564295138956,1.44,0.43999999999999995,0.1
legacy_primary,2025,2025-05-11,Geelong Cats,Greater Western Sydney Giants,away,0.14022379571741272,3.0,2.0,0.1
legacy_primary,2025,2025-05-17,Collingwood Magpies,Adelaide Crows,away,0.3041812445273241,2.68,-1.0,0.1
legacy_primary,2025,2025-05-17,Port Adelaide Power,Geelong Cats,away,0.23085930347442618,1.6,0.6000000000000001,0.1
legacy_primary,2025,2025-05-17,Greater Western Sydney Giants,Fremantle Dockers,away,0.21925910734474208,3.5,2.5,0.1
legacy_primary,2025,2025-05-17,Western Bulldogs,Essendon Bombers,away,0.7191582340781046,4.25,-1.0,0.1
legacy_primary,2025,2025-05-18,Richmond Tigers,North Melbourne Kangaroos,home,0.1404305454527977,2.5,-1.0,0.1
legacy_primary,2025,2025-05-18,West Coast Eagles,St Kilda Saints,away,0.14804336951490038,1.36,-1.0,0.1
legacy_primary,2025,2025-05-18,Brisbane Lions,Melbourne Demons,home,0.15493767977798956,1.14,-1.0,0.1
legacy_primary,2025,2025-05-23,Essendon Bombers,Richmond Tigers,home,0.10354597620538786,1.27,0.27,0.1
legacy_primary,2025,2025-05-24,Carlton Blues,Greater Western Sydney Giants,away,0.10145190954208372,2.4,1.4,0.1
legacy_primary,2025,2025-05-24,Hawthorn Hawks,Brisbane Lions,away,0.23528472273076173,2.8,1.7999999999999998,0.1
legacy_primary,2025,2025-05-24,Fremantle Dockers,Port Adelaide Power,home,0.19242266393363927,1.333,0.33299999999999996,0.1
legacy_primary,2025,2025-05-24,North Melbourne Kangaroos,Collingwood Magpies,away,0.15825025378553959,1.25,0.25,0.1
legacy_primary,2025,2025-05-25,Melbourne Demons,Sydney Swans,home,0.13804940382639574,1.87,0.8700000000000001,0.1
legacy_primary,2025,2025-05-30,Collingwood Magpies,Hawthorn Hawks,home,0.2532136365396892,1.63,0.6299999999999999,0.1
legacy_primary,2025,2025-05-31,Gold Coast Suns,Fremantle Dockers,home,0.11041186366018763,1.38,-1.0,0.1
legacy_primary,2025,2025-05-31,Sydney Swans,Adelaide Crows,away,0.20217098661746935,1.58,0.5800000000000001,0.1
legacy_primary,2025,2025-06-01,Melbourne Demons,St Kilda Saints,home,0.22371324762948575,1.48,-1.0,0.1
legacy_primary,2025,2025-06-05,Western Bulldogs,Hawthorn Hawks,away,0.612009489768143,3.5,2.5,0.1
legacy_primary,2025,2025-06-06,Adelaide Crows,Brisbane Lions,away,0.22638009179041585,2.62,-1.0,0.1
legacy_primary,2025,2025-06-07,Greater Western Sydney Giants,Port Adelaide Power,home,0.22674921727836583,1.333,-1.0,0.1
legacy_primary,2025,2025-06-08,North Melbourne Kangaroos,West Coast Eagles,home,0.3252631821705184,1.68,0.6799999999999999,0.1
legacy_primary,2025,2025-06-09,Melbourne Demons,Collingwood Magpies,away,0.1514546293731378,1.24,0.24,0.1
legacy_primary,2025,2025-06-12,St Kilda Saints,Western Bulldogs,home,0.6669110170117131,4.15,-1.0,0.1
legacy_primary,2025,2025-06-14,Brisbane Lions,Greater Western Sydney Giants,home,0.14559705257415778,1.2,-1.0,0.1
legacy_primary,2025,2025-06-14,Essendon Bombers,Geelong Cats,home,0.334686571773664,6.5,-1.0,0.1
legacy_primary,2025,2025-06-15,Port Adelaide Power,Melbourne Demons,home,0.33880025845069384,1.85,0.8500000000000001,0.1
legacy_primary,2025,2025-06-20,Geelong Cats,Brisbane Lions,home,0.1436912944388492,1.36,-1.0,0.1
legacy_primary,2025,2025-06-21,Carlton Blues,North Melbourne Kangaroos,home,0.2095555552729853,1.25,-1.0,0.1
legacy_primary,2025,2025-06-21,Port Adelaide Power,Sydney Swans,home,0.2282228867212932,1.87,-1.0,0.1
legacy_primary,2025,2025-06-22,Greater Western Sydney Giants,Gold Coast Suns,home,0.2104068398475647,1.91,0.9099999999999999,0.1
legacy_primary,2025,2025-06-22,Western Bulldogs,Richmond Tigers,away,0.10419978256578799,13.0,-1.0,0.1
legacy_primary,2025,2025-06-26,Port Adelaide Power,Carlton Blues,home,0.2800763319065044,1.85,0.8500000000000001,0.1
legacy_primary,2025,2025-06-27,Sydney Swans,Western Bulldogs,home,0.3798642124285538,2.68,-1.0,0.1
legacy_primary,2025,2025-06-28,Gold Coast Suns,Melbourne Demons,home,0.13626344255975797,1.27,0.27,0.1
legacy_primary,2025,2025-06-29,Fremantle Dockers,St Kilda Saints,home,0.18045782857006298,1.28,0.28,0.1
legacy_primary,2025,2025-07-04,West Coast Eagles,Greater Western Sydney Giants,away,0.14821795428515505,1.36,0.3600000000000001,0.1
legacy_primary,2025,2025-07-04,Carlton Blues,Collingwood Magpies,away,0.12005428276903973,1.22,0.21999999999999997,0.1
legacy_primary,2025,2025-07-05,Brisbane Lions,Port Adelaide Power,home,0.17778135538101203,1.2,0.19999999999999996,0.1
legacy_primary,2025,2025-07-10,Carlton Blues,Brisbane Lions,home,0.24851959570074533,5.2,-1.0,0.1
legacy_primary,2025,2025-07-11,Gold Coast Suns,Collingwood Magpies,away,0.35705385773212883,1.8,-1.0,0.1
legacy_primary,2025,2025-07-12,Western Bulldogs,Adelaide Crows,away,0.11029460698293303,2.55,1.5499999999999998,0.1
legacy_primary,2025,2025-07-12,Greater Western Sydney Giants,Geelong Cats,away,0.1800848508492494,1.72,-1.0,0.1
legacy_primary,2025,2025-07-17,Essendon Bombers,Greater Western Sydney Giants,home,0.1908064412546682,8.0,-1.0,0.1
legacy_primary,2025,2025-07-18,Brisbane Lions,Western Bulldogs,home,0.11521322440497483,1.65,0.6499999999999999,0.1
legacy_primary,2025,2025-07-19,West Coast Eagles,Richmond Tigers,home,0.23439324807517137,1.65,-1.0,0.1
legacy_primary,2025,2025-07-19,Carlton Blues,Melbourne Demons,home,0.2132150052826186,2.62,1.62,0.1
