fotmob_match_id,date,home_team,away_team,home_formation,away_formation,home_possession,away_possession,home_xg,away_xg,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_blocked_shots,away_blocked_shots,home_shots_inside_box,away_shots_inside_box,home_accurate_crosses,away_accurate_crosses,home_touches_opp_box,away_touches_opp_box,home_final_third_passes,away_final_third_passes,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_starter_count,home_starter_rating_mean,home_lineup_source,away_starter_count,away_starter_rating_mean,away_lineup_source,season
4506394,2024-10-19,Fulham,Aston Villa,4-2-3-1,4-2-3-1,52.0,48.0,1.78,1.68,10.0,14.0,4.0,5.0,1.0,4.0,9.0,10.0,7 (23%),3 (16%),24.0,27.0,,,6.0,11.0,8.0,11.0,3.0,3.0,11,6.527272727272727,enetpulse,11,7.418181818181818,enetpulse,2024/25
4506395,2024-10-19,Ipswich,Everton,4-2-3-1,4-2-3-1,55.0,45.0,1.25,1.74,13.0,11.0,2.0,8.0,3.0,0.0,9.0,8.0,6 (22%),3 (23%),24.0,27.0,,,5.0,7.0,12.0,10.0,1.0,1.0,11,6.418181818181818,enetpulse,11,7.618181818181818,enetpulse,2024/25
4506397,2024-10-19,Man United,Brentford,4-2-3-1,4-4-2,50.0,50.0,1.33,0.86,23.0,8.0,11.0,2.0,6.0,2.0,13.0,6.0,6 (32%),5 (38%),35.0,14.0,,,9.0,2.0,4.0,5.0,2.0,2.0,11,7.809090909090909,enetpulse,11,6.963636363636363,enetpulse,2024/25
4506398,2024-10-19,Newcastle,Brighton,4-3-3,4-4-2,60.0,40.0,2.02,1.12,21.0,10.0,6.0,5.0,9.0,2.0,15.0,8.0,3 (13%),3 (38%),45.0,12.0,,,9.0,4.0,11.0,9.0,2.0,2.0,11,7.009090909090909,enetpulse,11,7.372727272727272,enetpulse,2024/25
4506400,2024-10-19,Southampton,Leicester,4-5-1,4-2-3-1,42.0,58.0,2.15,3.21,14.0,18.0,7.0,4.0,2.0,4.0,14.0,14.0,5 (26%),8 (30%),29.0,41.0,,,10.0,6.0,10.0,10.0,5.0,3.0,11,6.8,enetpulse,11,7.381818181818182,enetpulse,2024/25
4506401,2024-10-19,Tottenham,West Ham,4-3-3,4-3-3,57.0,43.0,1.92,0.78,22.0,11.0,7.0,4.0,6.0,3.0,17.0,7.0,9 (32%),3 (25%),43.0,21.0,,,13.0,5.0,10.0,15.0,1.0,3.0,11,7.727272727272727,enetpulse,11,6.109090909090909,enetpulse,2024/25
4506396,2024-10-20,Liverpool,Chelsea,4-2-3-1,4-2-3-1,42.0,58.0,1.94,0.99,9.0,12.0,5.0,2.0,1.0,4.0,7.0,9.0,1 (25%),4 (24%),17.0,26.0,,,1.0,5.0,12.0,13.0,4.0,3.0,11,7.136363636363637,enetpulse,11,6.7727272727272725,enetpulse,2024/25
4506402,2024-10-20,Wolves,Man City,3-5-2,4-1-4-1,22.0,78.0,0.78,1.62,3.0,22.0,2.0,7.0,0.0,8.0,2.0,12.0,2 (50%),7 (18%),4.0,85.0,,,1.0,18.0,8.0,5.0,4.0,1.0,11,6.618181818181818,enetpulse,11,7.618181818181818,enetpulse,2024/25
4506399,2024-10-21,Nott'm Forest,Crystal Palace,4-2-3-1,3-4-2-1,50.0,50.0,1.76,0.97,20.0,20.0,6.0,7.0,9.0,6.0,10.0,11.0,9 (39%),3 (19%),36.0,23.0,,,6.0,6.0,9.0,12.0,2.0,3.0,11,7.572727272727272,enetpulse,11,6.854545454545455,enetpulse,2024/25
4506413,2024-10-25,Leicester,Nott'm Forest,4-2-3-1,4-2-3-1,64.0,36.0,0.76,1.73,11.0,20.0,1.0,5.0,3.0,6.0,5.0,12.0,7 (27%),1 (5%),27.0,30.0,,,6.0,7.0,16.0,9.0,5.0,3.0,11,6.490909090909091,enetpulse,11,7.463636363636363,enetpulse,2024/25
4506404,2024-10-26,Aston Villa,Bournemouth,4-4-1-1,4-2-3-1,57.0,43.0,1.81,0.31,18.0,10.0,8.0,3.0,5.0,3.0,13.0,4.0,6 (29%),4 (20%),34.0,17.0,,,9.0,7.0,12.0,14.0,7.0,6.0,11,6.9,enetpulse,11,7.1,enetpulse,2024/25
4506405,2024-10-26,Brentford,Ipswich,4-3-3,4-2-3-1,65.0,35.0,4.1,1.3,20.0,11.0,9.0,5.0,6.0,0.0,14.0,8.0,8 (31%),4 (21%),31.0,20.0,,,4.0,5.0,7.0,10.0,0.0,1.0,11,7.5,enetpulse,11,6.618181818181818,enetpulse,2024/25
4506406,2024-10-26,Brighton,Wolves,4-4-2,3-4-2-1,51.0,49.0,1.31,1.36,19.0,14.0,6.0,7.0,8.0,5.0,13.0,14.0,6 (23%),5 (26%),35.0,31.0,,,9.0,6.0,12.0,10.0,3.0,3.0,11,7.090909090909091,enetpulse,11,7.154545454545455,enetpulse,2024/25
4506410,2024-10-26,Everton,Fulham,4-2-3-1,4-2-3-1,40.0,60.0,0.79,1.26,10.0,14.0,5.0,3.0,2.0,2.0,8.0,7.0,6 (35%),8 (47%),17.0,23.0,,,4.0,2.0,8.0,8.0,1.0,0.0,11,7.054545454545454,enetpulse,11,7.090909090909091,enetpulse,2024/25
4506415,2024-10-26,Man City,Southampton,4-1-4-1,5-4-1,57.0,43.0,2.95,0.21,22.0,5.0,8.0,2.0,7.0,1.0,13.0,5.0,10 (34%),1 (50%),54.0,14.0,,,12.0,1.0,9.0,9.0,1.0,3.0,11,7.745454545454546,enetpulse,11,6.536363636363637,enetpulse,2024/25
4506403,2024-10-27,Arsenal,Liverpool,4-2-3-1,4-3-3,45.0,55.0,0.92,0.81,9.0,9.0,3.0,4.0,2.0,2.0,5.0,5.0,3 (23%),3 (13%),33.0,27.0,,,1.0,3.0,14.0,14.0,2.0,2.0,11,7.081818181818182,enetpulse,11,6.827272727272727,enetpulse,2024/25
4506407,2024-10-27,Chelsea,Newcastle,4-2-3-1,4-3-3,50.0,50.0,1.61,1.81,17.0,11.0,7.0,3.0,4.0,3.0,12.0,9.0,5 (25%),6 (55%),31.0,24.0,,,7.0,4.0,13.0,16.0,6.0,3.0,11,7.663636363636363,enetpulse,11,6.563636363636364,enetpulse,2024/25
4506409,2024-10-27,Crystal Palace,Tottenham,3-4-2-1,4-3-3,34.0,66.0,0.78,0.74,14.0,11.0,6.0,3.0,1.0,4.0,7.0,8.0,6 (21%),5 (18%),24.0,25.0,,,8.0,8.0,16.0,12.0,4.0,4.0,11,7.463636363636363,enetpulse,11,6.736363636363635,enetpulse,2024/25
4506417,2024-10-27,West Ham,Man United,4-2-3-1,4-2-3-1,42.0,58.0,3.0,2.34,12.0,18.0,3.0,5.0,1.0,6.0,11.0,10.0,6 (26%),6 (25%),30.0,33.0,,,6.0,5.0,6.0,7.0,5.0,1.0,11,7.145454545454545,enetpulse,11,6.918181818181818,enetpulse,2024/25
4506463,2024-11-02,Bournemouth,Man City,4-2-3-1,4-1-4-1,36.0,64.0,2.04,1.56,12.0,18.0,6.0,4.0,2.0,4.0,9.0,13.0,3 (25%),6 (22%),23.0,47.0,,,3.0,10.0,11.0,6.0,2.0,1.0,11,7.636363636363637,enetpulse,11,6.7727272727272725,enetpulse,2024/25
4506465,2024-11-02,Ipswich,Leicester,4-2-3-1,4-2-3-1,42.0,58.0,1.0,1.55,14.0,20.0,2.0,6.0,6.0,8.0,8.0,14.0,3 (25%),6 (29%),26.0,40.0,,,4.0,6.0,11.0,10.0,4.0,2.0,11,7.036363636363637,enetpulse,11,7.063636363636364,enetpulse,2024/25
4506466,2024-11-02,Liverpool,Brighton,4-2-3-1,4-4-2,49.0,51.0,1.65,1.01,16.0,13.0,8.0,5.0,6.0,4.0,14.0,7.0,4 (22%),5 (33%),31.0,24.0,,,9.0,7.0,10.0,18.0,1.0,2.0,11,7.427272727272728,enetpulse,11,6.7727272727272725,enetpulse,2024/25
4506468,2024-11-02,Newcastle,Arsenal,4-3-3,4-4-2,36.0,64.0,0.52,1.07,9.0,10.0,4.0,1.0,3.0,3.0,7.0,7.0,1 (8%),7 (26%),17.0,31.0,,,4.0,6.0,16.0,18.0,4.0,4.0,11,7.372727272727272,enetpulse,11,6.672727272727273,enetpulse,2024/25
4506469,2024-11-02,Nott'm Forest,West Ham,4-2-3-1,3-4-3,53.0,47.0,2.17,0.13,19.0,4.0,6.0,2.0,3.0,0.0,9.0,2.0,3 (15%),3 (20%),32.0,9.0,,,10.0,6.0,7.0,9.0,2.0,2.0,11,7.663636363636363,enetpulse,11,6.045454545454546,enetpulse,2024/25
4506470,2024-11-02,Southampton,Everton,5-3-2,4-2-3-1,65.0,35.0,0.74,1.56,9.0,16.0,2.0,5.0,2.0,3.0,8.0,10.0,6 (32%),5 (26%),22.0,27.0,,,3.0,6.0,14.0,18.0,4.0,2.0,11,7.372727272727272,enetpulse,11,6.645454545454545,enetpulse,2024/25
4506472,2024-11-02,Wolves,Crystal Palace,3-4-2-1,3-4-2-1,57.0,43.0,1.53,2.51,11.0,19.0,6.0,7.0,1.0,5.0,7.0,17.0,2 (17%),5 (22%),20.0,28.0,,,3.0,6.0,7.0,9.0,1.0,2.0,11,7.109090909090909,enetpulse,11,7.027272727272727,enetpulse,2024/25
4506467,2024-11-03,Man United,Chelsea,4-2-3-1,4-2-3-1,46.0,54.0,1.98,1.11,11.0,12.0,4.0,3.0,3.0,5.0,8.0,8.0,3 (23%),1 (5%),22.0,30.0,,,4.0,8.0,19.0,14.0,6.0,2.0,11,6.890909090909091,enetpulse,11,7.172727272727273,enetpulse,2024/25
4506471,2024-11-03,Tottenham,Aston Villa,4-3-3,4-4-1-1,51.0,49.0,2.44,1.86,16.0,12.0,6.0,1.0,2.0,3.0,8.0,7.0,2 (9%),3 (25%),22.0,15.0,,,6.0,4.0,14.0,14.0,2.0,0.0,11,7.5636363636363635,enetpulse,11,6.336363636363637,enetpulse,2024/25
4506464,2024-11-04,Fulham,Brentford,4-2-3-1,4-2-3-1,68.0,32.0,1.35,0.62,26.0,5.0,12.0,2.0,10.0,2.0,16.0,3.0,9 (21%),1 (17%),49.0,9.0,,,11.0,3.0,3.0,10.0,2.0,1.0,11,7.463636363636363,enetpulse,11,6.836363636363637,enetpulse,2024/25
4506473,2024-11-09,Brentford,Bournemouth,4-3-3,4-2-3-1,52.0,48.0,1.48,2.61,12.0,15.0,6.0,3.0,4.0,9.0,10.0,11.0,5 (22%),6 (26%),29.0,34.0,,,6.0,4.0,8.0,16.0,2.0,4.0,11,7.381818181818182,enetpulse,11,6.654545454545455,enetpulse,2024/25
4506474,2024-11-09,Brighton,Man City,4-4-2,3-2-4-1,40.0,60.0,2.29,2.22,10.0,15.0,4.0,6.0,2.0,3.0,8.0,12.0,4 (50%),4 (36%),20.0,28.0,,,0.0,4.0,12.0,10.0,3.0,3.0,11,6.945454545454546,enetpulse,11,6.745454545454546,enetpulse,2024/25
4506476,2024-11-09,Crystal Palace,Fulham,3-4-2-1,4-2-3-1,36.0,64.0,1.57,1.83,13.0,17.0,5.0,7.0,2.0,4.0,8.0,11.0,2 (17%),5 (25%),16.0,32.0,,,1.0,8.0,10.0,11.0,1.0,1.0,11,6.536363636363637,enetpulse,11,7.818181818181818,enetpulse,2024/25
4506477,2024-11-09,Liverpool,Aston Villa,4-2-3-1,4-4-1-1,62.0,38.0,2.02,1.38,14.0,12.0,5.0,2.0,3.0,2.0,9.0,9.0,3 (38%),7 (30%),30.0,28.0,,,2.0,9.0,11.0,15.0,0.0,3.0,11,7.518181818181818,enetpulse,11,6.345454545454545,enetpulse,2024/25
4506481,2024-11-09,West Ham,Everton,4-1-4-1,4-2-3-1,49.0,51.0,0.83,1.11,11.0,18.0,6.0,4.0,4.0,6.0,7.0,11.0,2 (14%),10 (37%),19.0,26.0,,,7.0,6.0,10.0,9.0,1.0,2.0,11,7.027272727272727,enetpulse,11,7.336363636363637,enetpulse,2024/25
4506482,2024-11-09,Wolves,Southampton,3-4-2-1,5-3-2,29.0,71.0,1.26,0.66,8.0,9.0,4.0,0.0,3.0,3.0,4.0,5.0,1 (33%),4 (16%),19.0,19.0,,,1.0,9.0,14.0,12.0,1.0,4.0,11,7.318181818181818,enetpulse,11,6.2727272727272725,enetpulse,2024/25
4506475,2024-11-10,Chelsea,Arsenal,4-2-3-1,4-3-3,49.0,51.0,1.54,1.55,17.0,13.0,3.0,3.0,8.0,6.0,5.0,8.0,5 (36%),2 (12%),22.0,19.0,,,4.0,3.0,12.0,12.0,4.0,2.0,11,6.954545454545454,enetpulse,11,6.918181818181818,enetpulse,2024/25
4506478,2024-11-10,Man United,Leicester,4-2-3-1,4-3-3,51.0,49.0,1.02,0.63,13.0,6.0,3.0,5.0,6.0,0.0,6.0,4.0,4 (27%),3 (19%),17.0,11.0,,,1.0,5.0,9.0,5.0,0.0,1.0,11,7.609090909090909,enetpulse,11,6.254545454545454,enetpulse,2024/25
4506479,2024-11-10,Nott'm Forest,Newcastle,4-2-3-1,4-3-3,44.0,56.0,0.58,1.7,9.0,17.0,3.0,6.0,3.0,4.0,7.0,12.0,5 (22%),5 (18%),17.0,33.0,,,4.0,5.0,13.0,6.0,1.0,1.0,11,6.709090909090909,enetpulse,11,7.445454545454546,enetpulse,2024/25
4506480,2024-11-10,Tottenham,Ipswich,4-3-3,3-4-3,66.0,34.0,1.55,1.62,17.0,8.0,5.0,3.0,3.0,3.0,11.0,6.0,6 (18%),3 (38%),36.0,23.0,,,12.0,2.0,10.0,19.0,1.0,5.0,11,6.836363636363637,enetpulse,11,7.409090909090909,enetpulse,2024/25
4506534,2024-11-23,Arsenal,Nott'm Forest,4-3-3,4-2-3-1,66.0,34.0,1.19,0.33,19.0,7.0,7.0,0.0,5.0,2.0,14.0,5.0,3 (17%),7 (39%),48.0,14.0,,,8.0,1.0,10.0,11.0,3.0,2.0,11,7.490909090909091,enetpulse,11,6.127272727272728,enetpulse,2024/25
4506535,2024-11-23,Aston Villa,Crystal Palace,4-4-1-1,3-4-2-1,70.0,30.0,3.11,1.26,17.0,13.0,5.0,6.0,6.0,1.0,15.0,10.0,6 (30%),2 (13%),48.0,17.0,,,10.0,1.0,10.0,11.0,3.0,2.0,11,7.145454545454545,enetpulse,11,7.245454545454546,enetpulse,2024/25
4506533,2024-11-23,Bournemouth,Brighton,4-2-3-1,4-2-3-1,55.0,45.0,1.65,0.94,19.0,6.0,5.0,4.0,3.0,1.0,14.0,5.0,6 (17%),2 (100%),39.0,14.0,,,7.0,0.0,13.0,10.0,2.0,2.0,11,6.609090909090909,enetpulse,11,7.281818181818181,enetpulse,2024/25
4506536,2024-11-23,Everton,Brentford,4-2-3-1,4-3-3,59.0,41.0,1.2,1.1,27.0,9.0,5.0,2.0,10.0,3.0,16.0,5.0,13 (30%),2 (18%),40.0,15.0,,,10.0,4.0,8.0,10.0,0.0,0.0,11,7.281818181818181,enetpulse,11,6.8090909090909095,enetpulse,2024/25
4506537,2024-11-23,Fulham,Wolves,4-2-3-1,4-2-3-1,59.0,41.0,1.03,1.32,10.0,10.0,3.0,5.0,3.0,3.0,5.0,7.0,8 (29%),0 (0%),23.0,23.0,,,7.0,2.0,14.0,14.0,3.0,0.0,11,6.472727272727273,enetpulse,11,7.536363636363637,enetpulse,2024/25
4506539,2024-11-23,Leicester,Chelsea,4-2-3-1,4-1-4-1,37.0,63.0,1.1,2.75,4.0,16.0,1.0,7.0,1.0,3.0,4.0,11.0,1 (14%),2 (13%),9.0,38.0,,,2.0,9.0,15.0,12.0,4.0,3.0,11,6.209090909090909,enetpulse,11,7.654545454545455,enetpulse,2024/25
4506540,2024-11-23,Man City,Tottenham,4-3-3,4-3-3,58.0,42.0,2.14,2.51,23.0,9.0,5.0,7.0,7.0,0.0,17.0,7.0,7 (21%),3 (30%),43.0,17.0,,,9.0,3.0,19.0,9.0,4.0,2.0,11,6.4,enetpulse,11,7.745454545454546,enetpulse,2024/25
4506538,2024-11-24,Ipswich,Man United,4-2-3-1,3-4-2-1,40.0,60.0,1.59,0.8,11.0,11.0,6.0,4.0,2.0,2.0,5.0,8.0,4 (25%),1 (14%),11.0,16.0,,,4.0,3.0,11.0,10.0,0.0,0.0,11,7.0,enetpulse,11,7.109090909090909,enetpulse,2024/25
4506542,2024-11-24,Southampton,Liverpool,5-4-1,4-2-3-1,38.0,62.0,1.28,3.15,7.0,27.0,5.0,11.0,0.0,9.0,5.0,18.0,3 (38%),9 (30%),17.0,51.0,,,3.0,10.0,11.0,9.0,3.0,4.0,11,6.663636363636363,enetpulse,11,7.554545454545454,enetpulse,2024/25
4506541,2024-11-25,Newcastle,West Ham,4-1-2-3,4-2-3-1,53.0,47.0,1.64,0.86,18.0,15.0,2.0,6.0,6.0,6.0,14.0,7.0,10 (29%),2 (17%),40.0,17.0,,,8.0,3.0,11.0,8.0,1.0,0.0,11,6.618181818181818,enetpulse,11,7.681818181818182,enetpulse,2024/25
4506411,2024-11-29,Brighton,Southampton,4-2-3-1,5-3-2,52.0,48.0,1.68,1.01,22.0,10.0,5.0,2.0,7.0,6.0,15.0,8.0,11 (34%),4 (17%),44.0,21.0,,,7.0,6.0,20.0,16.0,2.0,4.0,11,7.045454545454546,enetpulse,11,6.827272727272727,enetpulse,2024/25
4506408,2024-11-30,Brentford,Leicester,4-4-2,3-4-2-1,60.0,40.0,2.4,1.06,13.0,7.0,6.0,3.0,4.0,3.0,10.0,3.0,2 (10%),2 (12%),30.0,15.0,,,5.0,4.0,9.0,10.0,1.0,1.0,11,7.645454545454546,enetpulse,11,6.090909090909091,enetpulse,2024/25
4506414,2024-11-30,Crystal Palace,Newcastle,3-4-2-1,4-3-3,49.0,51.0,1.76,0.04,16.0,1.0,4.0,0.0,5.0,1.0,12.0,1.0,7 (32%),2 (9%),24.0,12.0,,,8.0,9.0,12.0,11.0,3.0,3.0,11,7.154545454545455,enetpulse,11,6.763636363636365,enetpulse,2024/25
4506419,2024-11-30,Nott'm Forest,Ipswich,4-2-3-1,4-2-3-1,45.0,55.0,1.68,0.59,12.0,7.0,5.0,3.0,2.0,2.0,8.0,5.0,7 (35%),3 (19%),26.0,19.0,,,8.0,7.0,5.0,16.0,1.0,3.0,11,7.554545454545454,enetpulse,11,6.5,enetpulse,2024/25
4506421,2024-11-30,West Ham,Arsenal,4-2-3-1,4-3-3,40.0,60.0,1.54,3.6,12.0,16.0,5.0,7.0,4.0,4.0,8.0,13.0,1 (11%),6 (32%),17.0,32.0,,,2.0,10.0,10.0,13.0,4.0,1.0,11,6.345454545454545,enetpulse,11,7.427272727272728,enetpulse,2024/25
4506422,2024-11-30,Wolves,Bournemouth,4-2-3-1,4-2-3-1,60.0,40.0,0.46,3.29,10.0,12.0,3.0,8.0,2.0,2.0,5.0,10.0,4 (19%),2 (13%),18.0,20.0,,,3.0,4.0,13.0,11.0,5.0,1.0,11,7.063636363636364,enetpulse,11,7.409090909090909,enetpulse,2024/25
4506412,2024-12-01,Chelsea,Aston Villa,4-2-3-1,4-4-1-1,64.0,36.0,1.69,1.23,17.0,10.0,8.0,4.0,3.0,3.0,12.0,8.0,2 (17%),3 (43%),32.0,19.0,,,3.0,4.0,21.0,6.0,2.0,2.0,11,7.672727272727273,enetpulse,11,6.036363636363637,enetpulse,2024/25
4506416,2024-12-01,Liverpool,Man City,4-2-3-1,4-2-3-1,44.0,56.0,3.57,0.84,18.0,8.0,7.0,2.0,4.0,3.0,11.0,7.0,4 (29%),0 (0%),30.0,30.0,,,7.0,4.0,9.0,8.0,1.0,3.0,11,7.618181818181818,enetpulse,11,6.736363636363635,enetpulse,2024/25
4506418,2024-12-01,Man United,Everton,3-4-2-1,4-2-3-1,60.0,40.0,1.07,0.58,11.0,8.0,5.0,2.0,4.0,3.0,9.0,4.0,1 (17%),2 (15%),22.0,13.0,,,2.0,2.0,12.0,12.0,2.0,3.0,11,7.8,enetpulse,11,5.663636363636363,enetpulse,2024/25
4506420,2024-12-01,Tottenham,Fulham,4-3-3,4-2-3-1,51.0,49.0,0.78,1.58,8.0,14.0,3.0,6.0,2.0,4.0,4.0,12.0,2 (13%),8 (29%),16.0,36.0,,,7.0,11.0,4.0,14.0,0.0,1.0,11,7.154545454545455,enetpulse,11,7.1909090909090905,enetpulse,2024/25
4506428,2024-12-03,Ipswich,Crystal Palace,4-2-3-1,3-4-2-1,54.0,46.0,0.49,1.64,9.0,13.0,2.0,3.0,3.0,6.0,5.0,9.0,5 (24%),3 (17%),13.0,22.0,,,4.0,7.0,14.0,13.0,2.0,4.0,11,6.818181818181818,enetpulse,11,7.136363636363637,enetpulse,2024/25
4506429,2024-12-03,Leicester,West Ham,4-2-3-1,4-2-3-1,39.0,61.0,1.67,3.1,8.0,31.0,6.0,10.0,0.0,11.0,8.0,24.0,2 (18%),10 (37%),20.0,57.0,,,3.0,9.0,9.0,7.0,2.0,2.0,11,7.827272727272727,enetpulse,11,6.863636363636363,enetpulse,2024/25
4506424,2024-12-04,Arsenal,Man United,4-3-3,3-4-2-1,50.0,50.0,2.16,0.22,14.0,5.0,6.0,2.0,5.0,0.0,13.0,3.0,7 (30%),1 (17%),36.0,6.0,,,13.0,0.0,12.0,8.0,1.0,3.0,11,7.490909090909091,enetpulse,11,6.490909090909091,enetpulse,2024/25
4506425,2024-12-04,Aston Villa,Brentford,4-2-3-1,4-2-3-1,49.0,51.0,2.43,1.0,20.0,9.0,10.0,1.0,4.0,4.0,16.0,7.0,6 (25%),3 (14%),41.0,25.0,,,10.0,5.0,11.0,15.0,2.0,2.0,11,7.536363636363637,enetpulse,11,6.581818181818182,enetpulse,2024/25
4506426,2024-12-04,Everton,Wolves,4-4-1-1,5-4-1,44.0,56.0,1.02,0.78,13.0,6.0,4.0,2.0,4.0,2.0,8.0,2.0,1 (10%),0 (0%),16.0,15.0,,,3.0,4.0,10.0,8.0,2.0,0.0,11,7.536363636363637,enetpulse,11,5.881818181818182,enetpulse,2024/25
4506430,2024-12-04,Man City,Nott'm Forest,4-1-4-1,4-2-3-1,67.0,33.0,2.41,1.04,17.0,12.0,7.0,3.0,3.0,2.0,12.0,8.0,6 (40%),3 (23%),42.0,14.0,,,8.0,2.0,7.0,15.0,2.0,4.0,11,7.9,enetpulse,11,6.354545454545455,enetpulse,2024/25
4506431,2024-12-04,Newcastle,Liverpool,4-3-3,4-2-3-1,41.0,59.0,2.09,1.99,17.0,16.0,6.0,5.0,4.0,6.0,9.0,14.0,2 (13%),3 (20%),21.0,35.0,,,5.0,6.0,9.0,17.0,2.0,5.0,11,7.081818181818182,enetpulse,11,6.963636363636363,enetpulse,2024/25
4506432,2024-12-04,Southampton,Chelsea,5-4-1,4-2-3-1,45.0,55.0,1.56,5.43,6.0,26.0,4.0,13.0,2.0,6.0,6.0,22.0,2 (13%),3 (25%),20.0,51.0,,,5.0,7.0,7.0,14.0,1.0,0.0,11,6.172727272727273,enetpulse,11,8.045454545454545,enetpulse,2024/25
4506423,2024-12-05,Bournemouth,Tottenham,4-2-3-1,4-3-3,34.0,66.0,3.71,0.87,21.0,12.0,8.0,4.0,5.0,3.0,17.0,7.0,5 (36%),3 (14%),28.0,25.0,,,5.0,9.0,15.0,8.0,2.0,2.0,11,7.536363636363637,enetpulse,11,6.927272727272728,enetpulse,2024/25
4506427,2024-12-05,Fulham,Brighton,4-2-3-1,4-2-3-1,43.0,57.0,1.06,1.47,6.0,13.0,2.0,3.0,1.0,5.0,6.0,8.0,3 (19%),4 (19%),19.0,21.0,,,5.0,6.0,7.0,8.0,2.0,2.0,11,7.254545454545454,enetpulse,11,6.345454545454545,enetpulse,2024/25
4506433,2024-12-07,Aston Villa,Southampton,4-2-3-1,5-3-2,47.0,53.0,2.29,0.33,18.0,4.0,5.0,0.0,8.0,4.0,12.0,4.0,6 (24%),2 (15%),40.0,23.0,,,14.0,1.0,18.0,15.0,1.0,3.0,11,7.281818181818181,enetpulse,11,6.490909090909091,enetpulse,2024/25
4506434,2024-12-07,Brentford,Newcastle,3-4-2-1,4-3-3,44.0,56.0,1.23,1.48,11.0,16.0,8.0,3.0,1.0,2.0,8.0,10.0,1 (7%),4 (17%),26.0,40.0,,,3.0,4.0,10.0,7.0,3.0,0.0,11,7.481818181818181,enetpulse,11,6.463636363636363,enetpulse,2024/25
4506435,2024-12-07,Crystal Palace,Man City,3-4-2-1,3-2-4-1,32.0,68.0,1.34,1.45,12.0,12.0,3.0,4.0,8.0,4.0,6.0,9.0,3 (23%),5 (31%),15.0,34.0,,,6.0,8.0,4.0,10.0,1.0,0.0,11,7.0,enetpulse,11,7.027272727272727,enetpulse,2024/25
4506440,2024-12-07,Man United,Nott'm Forest,3-4-2-1,4-2-3-1,71.0,29.0,1.6,0.83,17.0,11.0,7.0,3.0,5.0,4.0,10.0,8.0,3 (13%),4 (57%),31.0,16.0,,,5.0,3.0,10.0,13.0,0.0,2.0,11,6.4,enetpulse,11,7.490909090909091,enetpulse,2024/25
4506437,2024-12-08,Fulham,Arsenal,4-2-3-1,4-3-3,34.0,66.0,0.16,2.03,2.0,12.0,2.0,4.0,0.0,0.0,2.0,10.0,0 (0%),8 (24%),3.0,36.0,,,0.0,6.0,10.0,9.0,4.0,2.0,11,7.036363636363637,enetpulse,11,7.036363636363637,enetpulse,2024/25
4506438,2024-12-08,Ipswich,Bournemouth,4-2-3-1,4-2-3-1,43.0,57.0,1.32,3.28,18.0,22.0,5.0,6.0,7.0,7.0,11.0,14.0,4 (31%),3 (13%),30.0,41.0,,,6.0,13.0,9.0,13.0,2.0,1.0,11,6.781818181818181,enetpulse,11,7.518181818181818,enetpulse,2024/25
4506439,2024-12-08,Leicester,Brighton,4-2-3-1,4-4-2,55.0,45.0,1.31,1.54,10.0,16.0,3.0,7.0,5.0,3.0,7.0,7.0,5 (25%),6 (40%),18.0,24.0,,,4.0,5.0,9.0,10.0,1.0,2.0,11,6.872727272727272,enetpulse,11,6.863636363636363,enetpulse,2024/25
4506441,2024-12-08,Tottenham,Chelsea,4-3-3,4-2-3-1,38.0,62.0,2.9,2.83,13.0,17.0,5.0,8.0,3.0,5.0,11.0,12.0,5 (33%),4 (25%),26.0,47.0,,,5.0,10.0,17.0,11.0,2.0,3.0,11,6.763636363636365,enetpulse,11,7.218181818181819,enetpulse,2024/25
4506442,2024-12-09,West Ham,Wolves,4-2-3-1,3-4-2-1,54.0,46.0,0.97,1.47,19.0,19.0,4.0,5.0,9.0,7.0,15.0,12.0,9 (41%),5 (38%),39.0,24.0,,,11.0,0.0,12.0,17.0,5.0,4.0,11,7.454545454545454,enetpulse,11,6.7,enetpulse,2024/25
4506444,2024-12-14,Arsenal,Everton,4-3-3,4-4-1-1,77.0,23.0,1.22,0.09,13.0,2.0,5.0,0.0,5.0,2.0,11.0,1.0,7 (25%),1 (13%),49.0,8.0,,,8.0,2.0,6.0,9.0,0.0,3.0,11,7.081818181818182,enetpulse,11,7.054545454545454,enetpulse,2024/25
4506447,2024-12-14,Liverpool,Fulham,4-2-3-1,4-2-3-1,61.0,39.0,2.13,1.22,16.0,12.0,4.0,3.0,5.0,4.0,16.0,7.0,6 (19%),4 (29%),35.0,17.0,,,5.0,4.0,10.0,7.0,3.0,4.0,11,6.8090909090909095,enetpulse,11,6.872727272727272,enetpulse,2024/25
4506449,2024-12-14,Newcastle,Leicester,4-3-3,4-2-3-1,59.0,41.0,3.79,0.19,27.0,4.0,11.0,1.0,7.0,3.0,20.0,2.0,5 (33%),1 (10%),54.0,10.0,,,5.0,2.0,7.0,16.0,3.0,3.0,11,7.872727272727272,enetpulse,11,6.090909090909091,enetpulse,2024/25
