season,season_year,date,home_team,away_team,venue,is_final,split,home_elo,away_elo,elo_diff,elo_win_prob,home_rest_days,away_rest_days,rest_diff,home_travel_km,away_travel_km,travel_diff_km,home_win_pct,home_avg_margin,home_last_margin,home_form_games,home_off_big_win,home_off_big_loss,home_win_streak,home_loss_streak,away_win_pct,away_avg_margin,away_last_margin,away_form_games,away_off_big_win,away_off_big_loss,away_win_streak,away_loss_streak,home_ema_win_pct,home_ema_margin,home_opp_adj_margin,away_ema_win_pct,away_ema_margin,away_opp_adj_margin,ema_margin_diff,opp_adj_margin_diff,form_win_pct_diff,form_margin_diff,venue_games,venue_avg_total,venue_home_win_pct,h2h_home_open,h2h_away_open,h2h_home_close,h2h_away_close,mkt_home_prob_open,home_line_open,home_line_close,total_open,total_close,home_score,away_score,home_margin,total_score,home_win
2009,2009,2009-07-26,Melbourne Demons,Sydney Swans,Manuka Oval,0,train,1468.94,1395.79,73.15,0.689,8,8,0,464.7,248.8,215.9,0.4,-23.6,-46,5,0,1,0,1,0.2,-24.0,-61,5,0,1,0,2,0.43,-21.27,-21.23,0.184,-30.43,-31.03,9.16,9.81,0.2,0.4,0,,,,,,,,,,,,50,68,-18,118,0
2009,2009,2009-07-26,Essendon Bombers,Richmond Tigers,MCG,0,train,1535.47,1403.36,132.11,0.7567,9,7,2,1.9,1.9,0.0,0.6,16.8,-33,5,0,0,0,1,0.0,-23.25,0,4,0,0,0,4,0.488,5.85,4.81,0.0,-17.62,-17.68,23.48,22.48,0.6,40.05,11,191.9,0.636,,,,,,,,,,96,101,-5,197,0
2009,2009,2009-07-26,Adelaide Crows,Port Adelaide Power,AAMI Stadium,0,train,1544.26,1519.41,24.85,0.6265,7,7,0,10.1,10.1,0.0,0.75,23.25,-57,4,0,1,0,1,0.5,9.75,36,4,0,0,1,0,0.634,17.21,13.37,0.571,14.78,14.51,2.43,-1.14,0.25,13.5,4,173.2,1.0,,,,,,,,,,132,62,70,194,1
2009,2009,2009-07-31,North Melbourne Kangaroos,Carlton Blues,Marvel Stadium,0,train,1389.58,1504.26,-114.68,0.429,6,7,-1,1.4,1.4,0.0,0.0,-17.4,-41,5,0,1,0,5,0.6,-5.4,-54,5,0,1,0,1,0.0,-19.45,-19.77,0.569,-4.1,-6.03,-15.36,-13.74,-0.6,-12.0,9,177.4,0.778,,,,,,,,,,84,94,-10,178,0
2009,2009,2009-08-01,Western Bulldogs,Fremantle Dockers,Marvel Stadium,0,train,1587.32,1362.9,224.43,0.8411,7,7,0,1.4,2720.2,-2718.8,0.6,19.4,-45,5,0,1,0,1,0.167,-40.83,5,6,0,0,1,0,0.488,7.63,6.49,0.304,-33.3,-34.42,40.92,40.92,0.433,60.23,10,177.5,0.7,,,,,,,,,,111,80,31,191,1
2009,2009,2009-08-01,Geelong Cats,Adelaide Crows,GMHBA Stadium,0,train,1538.38,1573.01,-34.62,0.5436,7,6,1,0.8,626.7,-625.9,0.667,8.5,1,6,0,0,2,0,0.8,32.6,70,5,1,0,1,0,0.701,7.31,7.33,0.754,34.51,32.23,-27.2,-24.9,-0.133,-24.1,2,199.0,1.0,,,,,,,,,,93,91,2,184,1
2009,2009,2009-08-01,Collingwood Magpies,Brisbane Lions,MCG,0,train,1598.47,1568.95,29.52,0.6328,8,7,1,1.9,1374.0,-1372.0,0.833,25.33,54,6,1,0,1,0,0.8,21.2,41,5,1,0,3,0,0.772,20.56,21.35,0.862,24.12,23.2,-3.56,-1.85,0.033,4.13,12,192.3,0.583,,,,,,,,,,95,55,40,150,1
2009,2009,2009-08-01,Sydney Swans,St Kilda Saints,SCG,0,train,1432.42,1660.01,-227.59,0.2817,6,7,-1,2.9,712.9,-710.0,0.333,-17.0,18,6,0,0,1,0,1.0,36.8,45,5,1,0,5,0,0.432,-15.7,-16.24,1.0,39.09,40.98,-54.79,-57.22,-0.667,-53.8,2,182.0,0.5,,,,,,,,,,93,94,-1,187,0
2009,2009,2009-08-02,Melbourne Demons,Richmond Tigers,MCG,0,train,1432.32,1427.84,4.48,0.5987,7,7,0,1.9,1.9,0.0,0.333,-22.67,-18,6,0,0,0,2,0.2,-17.6,5,5,0,0,1,0,0.299,-20.28,-19.87,0.328,-10.21,-10.2,-10.07,-9.66,0.133,-5.07,13,189.1,0.615,,,,,,,,,,82,86,-4,168,0
2009,2009,2009-08-02,Port Adelaide Power,Hawthorn Hawks,AAMI Stadium,0,train,1490.67,1516.94,-26.27,0.5555,7,8,-1,10.1,663.6,-653.5,0.4,-6.2,-70,5,0,1,0,1,0.4,-11.0,-1,5,0,0,0,1,0.384,-13.01,-13.87,0.43,-1.85,-1.41,-11.16,-12.45,0.0,4.8,5,177.4,1.0,,,,,,,,,,121,103,18,224,1
2009,2009,2009-08-02,West Coast Eagles,Essendon Bombers,Domain Stadium,0,train,1405.94,1510.99,-105.06,0.4426,8,7,1,2.4,2723.7,-2721.3,0.2,-12.2,-5,5,0,0,0,4,0.5,13.17,-5,6,0,0,0,2,0.104,-14.87,-14.65,0.339,2.55,1.92,-17.42,-16.57,-0.3,-25.37,6,164.0,0.333,,,,,,,,,,95,68,27,163,1
2009,2009,2009-08-07,Carlton Blues,Geelong Cats,MCG,0,train,1522.83,1547.44,-24.6,0.5579,7,6,1,1.9,65.7,-63.8,0.667,-2.83,10,6,0,0,1,0,0.714,7.57,2,7,0,0,3,0,0.7,0.19,-1.38,0.787,5.78,5.82,-5.59,-7.2,-0.048,-10.4,14,187.6,0.571,,,,,,,,,,97,62,35,159,1
