round,date,match,selection,side,model_probability,closing_no_vig_probability,probability_edge,closing_odds,expected_value,result,profit
11,2026-05-23,Geelong Cats v Sydney Swans,Geelong Cats,home,0.5587,0.6341463414634148,-0.07544634146341478,1.5,-0.16195000000000004,W,0.5
11,2026-05-23,Geelong Cats v Sydney Swans,Sydney Swans,away,0.4413,0.3658536585365854,0.07544634146341461,2.6,0.14738000000000007,L,-1.0
11,2026-05-23,North Melbourne Kangaroos v Gold Coast Suns,North Melbourne Kangaroos,home,0.5229,0.39698492462311563,0.1259150753768844,2.4,0.2549600000000001,W,1.4
11,2026-05-23,North Melbourne Kangaroos v Gold Coast Suns,Gold Coast Suns,away,0.4770999999999999,0.6030150753768844,-0.12591507537688446,1.58,-0.24618200000000012,L,-1.0
11,2026-05-23,Port Adelaide Power v Carlton Blues,Port Adelaide Power,home,0.7333,0.660377358490566,0.07292264150943395,1.44,0.055952,L,-1.0
11,2026-05-23,Port Adelaide Power v Carlton Blues,Carlton Blues,away,0.26670000000000005,0.33962264150943394,-0.0729226415094339,2.8,-0.2532399999999999,W,1.7999999999999998
11,2026-05-24,Greater Western Sydney Giants v Brisbane Lions,Greater Western Sydney Giants,home,0.48910000000000003,0.3875,0.10160000000000002,2.45,0.1982950000000001,W,1.4500000000000002
11,2026-05-24,Greater Western Sydney Giants v Brisbane Lions,Brisbane Lions,away,0.5109,0.6125,-0.10160000000000002,1.55,-0.20810499999999998,L,-1.0
11,2026-05-24,Western Bulldogs v Melbourne Demons,Western Bulldogs,home,0.7539,0.4569190600522194,0.29698093994778063,2.08,0.5681120000000002,W,1.08
11,2026-05-24,Western Bulldogs v Melbourne Demons,Melbourne Demons,away,0.2461,0.5430809399477807,-0.29698093994778074,1.75,-0.569325,L,-1.0
12,2026-05-28,St Kilda Saints v Hawthorn Hawks,St Kilda Saints,home,0.48310000000000003,0.2841880341880342,0.19891196581196585,3.35,0.6183850000000002,L,-1.0
12,2026-05-28,St Kilda Saints v Hawthorn Hawks,Hawthorn Hawks,away,0.5169,0.7158119658119658,-0.1989119658119658,1.33,-0.3125229999999999,W,0.33000000000000007
12,2026-05-29,Carlton Blues v Geelong Cats,Carlton Blues,home,0.7297,0.21568627450980393,0.5140137254901961,4.4,2.2106800000000004,W,3.4000000000000004
12,2026-05-29,Carlton Blues v Geelong Cats,Geelong Cats,away,0.2703,0.7843137254901962,-0.5140137254901962,1.21,-0.672937,L,-1.0
12,2026-05-30,Brisbane Lions v Fremantle Dockers,Brisbane Lions,home,0.1469,0.6030150753768844,-0.45611507537688434,1.58,-0.767898,L,-1.0
12,2026-05-30,Brisbane Lions v Fremantle Dockers,Fremantle Dockers,away,0.8531000000000001,0.39698492462311563,0.45611507537688445,2.4,1.04744,W,1.4
12,2026-05-30,Sydney Swans v Richmond Tigers,Sydney Swans,home,0.7224,0.9136212624584719,-0.19122126245847182,1.04,-0.24870399999999993,W,0.040000000000000036
12,2026-05-30,Sydney Swans v Richmond Tigers,Richmond Tigers,away,0.27759999999999996,0.08637873754152825,0.1912212624584717,11.0,2.0535999999999994,L,-1.0
12,2026-05-30,Western Bulldogs v Collingwood Magpies,Western Bulldogs,home,0.9053,0.5949367088607596,0.31036329113924044,1.6,0.44848,W,0.6000000000000001
12,2026-05-30,Western Bulldogs v Collingwood Magpies,Collingwood Magpies,away,0.0947,0.40506329113924056,-0.31036329113924055,2.35,-0.777455,L,-1.0
12,2026-05-31,Melbourne Demons v Greater Western Sydney Giants,Melbourne Demons,home,0.8156000000000001,0.43152454780361754,0.38407545219638256,2.2,0.7943200000000004,L,-1.0
12,2026-05-31,Melbourne Demons v Greater Western Sydney Giants,Greater Western Sydney Giants,away,0.1844,0.5684754521963824,-0.3840754521963824,1.67,-0.692052,W,0.6699999999999999
12,2026-05-31,West Coast Eagles v Essendon Bombers,West Coast Eagles,home,0.944,0.660377358490566,0.28362264150943395,1.44,0.3593599999999999,W,0.43999999999999995
12,2026-05-31,West Coast Eagles v Essendon Bombers,Essendon Bombers,away,0.05600000000000006,0.33962264150943394,-0.2836226415094339,2.8,-0.8431999999999998,L,-1.0
13,2026-06-04,Adelaide Crows v Geelong Cats,Adelaide Crows,home,0.42130000000000006,0.3658536585365854,0.05544634146341465,2.6,0.09538000000000024,W,1.6
13,2026-06-04,Adelaide Crows v Geelong Cats,Geelong Cats,away,0.5787,0.6341463414634148,-0.05544634146341476,1.5,-0.13195,L,-1.0
13,2026-06-05,Hawthorn Hawks v Western Bulldogs,Hawthorn Hawks,home,0.8722999999999999,0.6341463414634148,0.2381536585365851,1.5,0.30844999999999967,L,-1.0
13,2026-06-05,Hawthorn Hawks v Western Bulldogs,Western Bulldogs,away,0.12770000000000004,0.3658536585365854,-0.23815365853658538,2.6,-0.6679799999999999,W,1.6
13,2026-06-06,Gold Coast Suns v Brisbane Lions,Gold Coast Suns,home,0.6887,0.6341463414634148,0.054553658536585226,1.5,0.033050000000000024,L,-1.0
13,2026-06-06,Gold Coast Suns v Brisbane Lions,Brisbane Lions,away,0.3113,0.3658536585365854,-0.05455365853658539,2.6,-0.1906199999999999,W,1.6
13,2026-06-06,North Melbourne Kangaroos v Fremantle Dockers,North Melbourne Kangaroos,home,0.0212,0.23809523809523808,-0.21689523809523809,4.0,-0.9152,L,-1.0
13,2026-06-06,North Melbourne Kangaroos v Fremantle Dockers,Fremantle Dockers,away,0.9788,0.7619047619047619,0.21689523809523814,1.25,0.22350000000000003,W,0.25
13,2026-06-06,West Coast Eagles v Port Adelaide Power,West Coast Eagles,home,0.7599,0.43152454780361754,0.3283754521963825,2.2,0.6717800000000003,L,-1.0
