game_id,season,week,gameday,home_team,away_team,home_score,away_score,schedule_away_spread,total_line,home_rest,away_rest,roof,surface,div_game,spread_line,home_games_in_ewma,home_off_epa,home_off_pass_epa,home_off_rush_epa,home_off_success_rate,home_off_pass_success,home_off_rush_success,home_off_early_down_epa,home_off_explosive_rate,home_off_sack_rate,home_def_epa,home_def_pass_epa,home_def_rush_epa,home_def_success_rate,home_def_pass_success,home_def_rush_success,home_def_early_down_epa,home_def_explosive_rate,home_def_sack_rate,away_games_in_ewma,away_off_epa,away_off_pass_epa,away_off_rush_epa,away_off_success_rate,away_off_pass_success,away_off_rush_success,away_off_early_down_epa,away_off_explosive_rate,away_off_sack_rate,away_def_epa,away_def_pass_epa,away_def_rush_epa,away_def_success_rate,away_def_pass_success,away_def_rush_success,away_def_early_down_epa,away_def_explosive_rate,away_def_sack_rate,margin,total,stats_through_week,feature_timing_rule,dynamic_kickoff_rule,onside_anytime_when_trailing,kickoff_touchback_to_35,regular_season_ot_both_possess,onside_2026_alignment_rule,diff_off_epa,diff_off_pass_epa,diff_off_rush_epa,diff_off_success_rate,diff_off_pass_success,diff_off_rush_success,diff_off_early_down_epa,diff_off_explosive_rate,diff_off_sack_rate,diff_def_epa,diff_def_pass_epa,diff_def_rush_epa,diff_def_success_rate,diff_def_pass_success,diff_def_rush_success,diff_def_early_down_epa,diff_def_explosive_rate,diff_def_sack_rate,h2h_home_close,h2h_away_close,spread_home_close,total_line_close,spread_home_open,total_line_open,h2h_home_open,h2h_away_open
2018_14_BAL_KC,2018,14,2018-12-09,KC,BAL,27.0,24.0,6.5,49.0,7,7,outdoors,grass,0,-6.5,20,0.1931572092102614,0.28529913228377135,0.04955175775846417,0.41060456595274536,0.4379308845014758,0.3638108478634703,0.21677779058247276,0.08676626587763468,0.025729721115695797,0.018281315349676436,0.02553703131370639,0.019361165199161867,0.3808003248769287,0.36432760073106996,0.40148284262165884,-0.011907752348326181,0.06088595303415243,0.03996607825368587,20,0.014618800553959971,-0.030436666425348848,0.03929307352834573,0.3875607368908337,0.37308857768006537,0.40720601898286257,-0.018732833861033756,0.03569037255830548,0.021594559583564914,-0.08416690175457392,-0.05464749259476918,-0.13224555533023197,0.3181865296840195,0.33783245623072167,0.2797519854379359,-0.03889031655494666,0.04014591432637389,0.042997752741271315,3.0,51.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,0.1785384086563014,0.3157357987091202,0.010258684230118435,0.023043829061911658,0.06484230682141046,-0.043395171119392284,0.2355106244435065,0.0510758933193292,0.004135161532130883,0.10244821710425035,0.08018452390847557,0.15160672052939383,0.06261379519290922,0.02649514450034829,0.12173085718372295,0.026982564206620478,0.02074003870777854,-0.0030316744875854423,1.35,3.3,-6.5,49.0,-7.0,53.5,1.31,3.55
2018_14_NE_MIA,2018,14,2018-12-09,MIA,NE,34.0,33.0,-8.5,49.5,7,7,outdoors,grass,1,8.5,20,-0.07040031775239128,-0.0492937198171757,-0.09758471630223486,0.32687916625881014,0.33635372493354787,0.3131024422146729,-0.059816948989187574,0.04312706503988931,0.03998950611353047,0.05355188712905146,0.10501241524705895,0.023819403101892747,0.3723194590521865,0.39742873495504594,0.34377768663866837,0.11350961950739769,0.07276615747063674,0.023154542610942953,21,0.08884579256962376,0.15248527396445333,0.006699166924648059,0.40023665483292636,0.43445839186288293,0.3514972613795732,0.15964976119071078,0.06231611318234469,0.01674330273144838,-0.025291940710626813,-0.005298769032054177,-0.011767472900455902,0.345826779973458,0.3529947617265185,0.33713694890615464,-0.0321190707458632,0.053828798009422835,0.024084381701208673,1.0,67.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.15924611032201502,-0.20177899378162903,-0.10428388322688292,-0.07335748857411623,-0.09810466692933506,-0.038394819164900285,-0.21946671017989836,-0.019189048142455374,0.02324620338208209,0.07884382783967828,0.11031118427911313,0.03558687600234865,0.026492679078728487,0.044433973228527435,0.006640737732513724,0.1456286902532609,0.0189373594612139,-0.0009298390902657203,4.5,1.22,9.0,49.5,7.5,48.0,4.1,1.25
2018_14_NO_TB,2018,14,2018-12-09,TB,NO,14.0,28.0,-8.5,55.0,7,10,outdoors,grass,1,8.5,20,0.04376833212008968,0.1418805774155173,-0.09108864801661018,0.37844516133459166,0.42768224713474184,0.2983045166753406,-0.03820386953835608,0.05948458329796725,0.033223776815363495,0.08244645554831595,0.11774666759698181,0.055045757704578493,0.4040543349383758,0.4156461121807917,0.3887872478941182,0.16293287897674708,0.071223078431232,0.040496082102031594,21,0.12876162060622823,0.26449196603568453,-0.01572248470696631,0.4121376096976557,0.45439990116539386,0.3618651891585591,0.14567577533725573,0.057416016177970666,0.015969118423047518,-0.051095521943210494,-0.03020656428454708,-0.07213747681369585,0.3634194083378446,0.3955642097434436,0.3028108856640162,-0.02922948201029074,0.05460766256996792,0.049375780338071384,-14.0,42.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.08499328848613855,-0.12261138862016724,-0.07536616330964387,-0.033692448363064065,-0.026717654030652016,-0.0635606724832185,-0.18387964487561181,0.0020685671199965824,0.017254658392315977,0.13354197749152644,0.1479532318815289,0.12718323451827435,0.040634926600531196,0.020081902437348143,0.08597636223010202,0.19216236098703782,0.016615415861264082,-0.00887969823603979,4.75,1.2,9.5,54.0,8.0,57.5,4.1,1.25
2018_14_NYG_WAS,2018,14,2018-12-09,WAS,NYG,16.0,40.0,-3.0,40.5,6,7,outdoors,grass,1,3.0,20,-0.04894696479915284,-0.06842381580657633,0.024137577165346903,0.34311771308994005,0.34960328329406143,0.3404845093934818,-0.01745249946767805,0.04537908911432739,0.037396756369939735,0.01805239715911261,0.05162179370814251,-0.022321692794958135,0.379870734859432,0.39774137772051993,0.36285209935069057,0.01753607159502861,0.0523715490772587,0.03438384258995587,20,0.012251875538921412,0.053559746987274885,-0.04046979803150118,0.3338702242584813,0.36201292122598516,0.28544061975505797,-0.0036358244020980937,0.06461082171451984,0.042902116264206286,0.0481860851470523,0.09384388765158161,-0.01137457582546318,0.3663146530711625,0.3843041665241405,0.33623675111607143,-0.009334591629074629,0.06230745634226818,0.02297770115528114,-24.0,56.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.06119884033807425,-0.12198356279385122,0.06460737519684809,0.009247488831458761,-0.012409637931923734,0.055043889638423826,-0.013816675065579955,-0.019231732600192453,-0.005505359894266551,-0.030133687987939688,-0.0422220939434391,-0.010947116969494955,0.013556081788269503,0.013437211196379417,0.02661534823461914,0.02687066322410324,-0.00993590726500948,0.011406141434674728,2.45,1.6,3.0,40.5,4.0,41.0,2.6,1.55
2018_14_CIN_LAC,2018,14,2018-12-09,LAC,CIN,26.0,21.0,17.0,48.5,7,7,outdoors,grass,0,-17.0,17,0.17292785992347387,0.2667651632265835,0.03284878282693605,0.3950969051379476,0.42691830774034806,0.3446913167653563,0.201313272730899,0.07443329280068121,0.027131978441811467,-0.03875111485518849,-0.06402196238785657,0.005679364323155909,0.3589111774119294,0.37077807395250184,0.3414692464068681,-0.017004912853729858,0.04929107575813777,0.03129853095278372,20,-0.036457473693357015,-0.01645108732353933,-0.07544706556662187,0.356549537144894,0.3740302241979074,0.32562395463830496,-0.03371436708064084,0.06755997132211809,0.033862231901785694,0.12044098810349418,0.19222024822578726,0.05664125408204982,0.41962113728361977,0.4271616653626854,0.4075476703047417,0.13486376184801474,0.06215890588694584,0.024286577087979266,5.0,47.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,0.20938533361683087,0.28321625055012284,0.10829584839355791,0.03854736799305358,0.05288808354244068,0.019067362127051346,0.23502763981153985,0.006873321478563121,-0.006730253459974227,-0.1591921029586827,-0.25624221061364383,-0.05096188975889391,-0.06070995987169037,-0.056383591410183564,-0.0660784238978736,-0.1518686747017446,-0.012867830128808065,0.007011953864804452,1.06,10.0,-17.0,48.5,-14.5,47.0,1.09,8.0
2018_14_DEN_SF,2018,14,2018-12-09,SF,DEN,20.0,14.0,-3.0,45.5,7,7,outdoors,grass,0,3.0,20,-0.031631570450256316,0.016203670361753714,-0.08378780873334157,0.36123978584055677,0.3857693622282609,0.3269463802879771,-0.06953319045052309,0.060217688496729725,0.03773859151116579,0.0547588199469191,0.14184027434611557,-0.0444814558792405,0.353973172910086,0.3723012583777312,0.3254011028800419,0.11307907296252225,0.05785905887068002,0.03533213845660004,20,0.015543132739707609,0.009126217061378582,0.029164519861036412,0.365687390477428,0.35507797070039665,0.3704341364866472,0.1382817701144646,0.05922953993400154,0.03160271619307216,-0.00860289577531083,0.021499308627696535,-0.05158773317275986,0.3636919760461529,0.38735546652430863,0.3190260099173006,0.014684137967662141,0.06268340661864225,0.03918949703030753,6.0,34.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.047174703189963925,0.007077453300375132,-0.11295232859437798,-0.004447604636871216,0.030691391527864265,-0.04348775619867007,-0.2078149605649877,0.0009881485627281847,0.006135875318093634,0.06336171572222993,0.12034096571841904,0.007106277293519356,-0.009718803136066878,-0.01505420814657743,0.006375092962741302,0.0983949349948601,-0.0048243477479622265,-0.0038573585737074895,2.4,1.62,3.0,45.5,5.5,44.0,2.9,1.43
2018_14_DET_ARI,2018,14,2018-12-09,ARI,DET,3.0,17.0,-2.5,40.0,7,7,closed,grass,0,2.5,20,-0.17594049165581488,-0.23067748740659366,-0.09955165257218278,0.2947333048831197,0.2980841217260441,0.2949252979133262,-0.114771788181821,0.042227973960787625,0.0393082295785368,0.019643307576340693,0.03433023077423139,-0.003138891381009032,0.3797129938402813,0.4038077174062941,0.34928608397022837,0.1406570340905812,0.04722356138138388,0.04004408540819774,20,-0.03960372162578239,0.004759256545275373,-0.10019223428900415,0.335156064506571,0.3620505865587768,0.2885799246074627,-0.039648927821056446,0.04815344504562561,0.041832119522587294,0.05895097280433444,0.12909738625553158,-0.011940849961305195,0.3739995206619616,0.4098272218472487,0.32652693109942277,0.10339139740351262,0.059171551523421795,0.037334405288413364,-14.0,20.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.13633677003003247,-0.23543674395186903,0.0006405817168213673,-0.040422759623451265,-0.06396646483273272,0.006345373305863544,-0.07512286036076456,-0.0059254710848379855,-0.002523889944050492,-0.03930766522799374,-0.09476715548130019,0.008801958580296164,0.005713473178319661,-0.0060195044409545595,0.0227591528708056,0.03726563668706857,-0.011947990142037915,0.002709680119784376,2.2,1.71,2.5,40.5,2.5,41.5,2.1,1.76
2018_14_PHI_DAL,2018,14,2018-12-09,DAL,PHI,29.0,23.0,3.5,46.0,10,6,closed,matrixturf,1,-3.5,20,0.010987607905411775,0.0055237710470915965,0.02587987861652035,0.3617830004091206,0.36401804244278124,0.3605817916600369,0.034731079705643556,0.04269699210135364,0.05051266238959214,-0.06947239819187384,-0.01901600194250267,-0.11564969110761866,0.3559510787240917,0.3783088421101308,0.32842292869289497,-0.030488688037977326,0.04093183985501591,0.036928473893377195,21,0.01770695409245004,0.07173676042905522,-0.03502986713311807,0.38496323230799406,0.4070424118284054,0.3570982468929536,0.05788114807718607,0.04894663103974462,0.033785672859281524,0.04676720209508728,0.07250440807777006,0.06323015452755364,0.35827892820162494,0.37753144847911463,0.33798758197002327,0.039364653623342946,0.0689258811834844,0.03539636670411565,6.0,52.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.006719346187038266,-0.06621298938196363,0.06090974574963842,-0.02318023189887347,-0.04302436938562415,0.003483544767083291,-0.023150068371542515,-0.006249638938390985,0.01672698953031062,-0.11623960028696112,-0.09152041002027272,-0.17887984563517229,-0.002327849477533228,0.0007773936310161988,-0.009564653277128299,-0.06985334166132028,-0.027994041328468493,0.0015321071892615418,1.54,2.65,-3.5,45.0,-4.0,43.5,1.5,2.7
2018_14_PIT_OAK,2018,14,2018-12-09,OAK,PIT,24.0,21.0,-10.5,51.0,7,7,outdoors,grass,0,10.5,20,-0.041535431017088655,-0.0009587015405961435,-0.08734172924968728,0.35836682183396695,0.3652659531951595,0.34465613993631156,-0.007253714836693077,0.05626437363522052,0.04549932228001854,0.13587539533764664,0.20683841760675545,0.057361150951267204,0.3823762342546343,0.3949087961204779,0.3652375144642228,0.10319105304336028,0.06252556836444666,0.012122454596268891,21,0.10307374496551663,0.16827129270839458,0.020209958938583412,0.391348075909177,0.4134608439585748,0.35512911334723557,0.1303173103187413,0.0530659503720643,0.016976712000321394,0.03383382993118848,0.04193368644800353,-0.003953392929931588,0.3566125608140464,0.3701465701489077,0.32172595523878617,0.05260113273315545,0.05076238291495731,0.044102235167338126,3.0,45.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.14460917598260528,-0.1692299942489907,-0.10755168818827068,-0.03298125407521002,-0.04819489076341532,-0.010472973410924014,-0.13757102515543437,0.003198423263156225,0.028522610279697144,0.10204156540645816,0.16490473115875193,0.061314543881198794,0.025763673440587886,0.024762225971570184,0.04351155922543665,0.05058992031020483,0.011763185449489344,-0.03197978057106923,5.25,1.18,10.0,51.0,11.5,52.0,6.25,1.13
2018_14_LA_CHI,2018,14,2018-12-09,CHI,LA,15.0,6.0,-3.0,50.5,7,7,outdoors,grass,0,3.0,20,0.010239679829667512,0.05201797221682725,-0.03718707777976679,0.36983362858175584,0.39310693161395127,0.3327677811248262,0.07149655868051046,0.05656117753722177,0.03187159199328693,-0.0980008128957549,-0.06037326278365819,-0.17566861431090458,0.32986523981069693,0.36506013658677805,0.26525273987699904,-0.14819301519850958,0.03584633030767612,0.03686412867092151,19,0.13324089778080583,0.1744834076884623,0.06039909313199414,0.40214579608146217,0.4126270971814624,0.3779812850998389,0.15020791669431127,0.07181792492195392,0.02880508073567357,0.009259199271532154,0.02542004690567268,-0.018926307538642228,0.36928675132584166,0.375475002306262,0.3488538787224918,0.005329828318138913,0.07151735814848129,0.040355956637965096,9.0,21.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.12300121795113832,-0.12246543547163505,-0.09758617091176093,-0.032312167499706335,-0.019520165567511127,-0.045213503975012725,-0.07871135801380082,-0.01525674738473215,0.0030665112576133587,-0.10726001216728705,-0.08579330968933087,-0.15674230677226236,-0.039421511515144725,-0.010414865719483968,-0.08360113884549275,-0.1535228435166485,-0.03567102784080516,-0.003491827967043587,2.3,1.66,3.0,50.5,3.0,54.0,2.55,1.57
2018_14_MIN_SEA,2018,14,2018-12-10,SEA,MIN,21.0,7.0,3.0,45.5,8,8,outdoors,fieldturf,0,-3.0,20,0.11090359511993256,0.22597271219043885,0.01637447149237676,0.36963073175507777,0.3863025232701828,0.3511900102013436,0.07563714600629597,0.06217383441940061,0.04072063539318902,0.03207296269380005,0.08187664596227238,-0.05297420751738061,0.37789427645880547,0.40599450840788465,0.3300000013228593,0.022004483587066116,0.06700515739840504,0.03699544885074125,21,-0.056948216074344866,0.011234123560648613,-0.17623937301855616,0.364665177110754,0.4155001769415415,0.27260530924345405,-0.02070793637330314,0.051999978201343236,0.029544715570593103,-0.07164450958047279,-0.019865401529180038,-0.12941862418044026,0.370752313052215,0.3950930404317252,0.35312788949902885,-0.010670800896363686,0.046882129475734856,0.038069867570398354,14.0,28.0,13,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,0.16785181119427742,0.21473858862979023,0.1926138445109329,0.004965554644323744,-0.029197653671358736,0.07858470095788955,0.0963450823795991,0.010173856218057373,0.011175919822595918,0.10371747227427283,0.10174204749145242,0.07644441666305965,0.007141963406590457,0.010901467976159429,-0.023127888176169564,0.0326752844834298,0.020123027922670185,-0.0010744187196571053,1.6,2.45,-3.0,45.5,-3.0,45.0,1.58,2.5
2018_15_LAC_KC,2018,15,2018-12-13,KC,LAC,28.0,29.0,3.5,54.0,4,4,outdoors,grass,1,-3.5,21,0.18536513753220002,0.27724581854038044,0.03711880447581958,0.41575706593574,0.4349615186859333,0.38473044126248274,0.1956490568708768,0.08124337487446139,0.0268659953863346,0.024945856553173815,0.04678287707428787,0.015146854671165864,0.39059630099894443,0.37523315905215515,0.4095036587303143,-0.006999658709453485,0.05745207874204579,0.038814589116471725,18,0.1613050965232361,0.2503556013623621,0.029749621499975884,0.4065419672584431,0.43665131214086,0.35945366755299873,0.18967688547137243,0.07020899949522218,0.0280683191665519,-0.03163112015670885,-0.0456950766571893,-0.0004978723830542887,0.36578061116707217,0.3780575216124294,0.34853690966371365,0.00032054753463174254,0.047322771266797695,0.032997943692682344,-1.0,57.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,0.024060041008963917,0.026890217178018316,0.007369182975843699,0.009215098677296918,-0.0016897934549267024,0.025276773709484,0.005972171399504372,0.011034375379239209,-0.0012023237802172987,0.05657697670988267,0.09247795373147716,0.015644727054220153,0.024815689831872267,-0.0028243625602742406,0.060966749066600656,-0.007320206244085228,0.010129307475248095,0.005816645423789381,1.5,2.7,-3.5,54.5,-3.5,56.5,1.58,2.5
2018_15_HOU_NYJ,2018,15,2018-12-15,NYJ,HOU,22.0,29.0,-7.0,44.0,6,6,outdoors,fieldturf,0,7.0,21,-0.11238583047788175,-0.11180482998912918,-0.08152495504217254,0.30218775392419994,0.3299156509223579,0.26605296685318947,-0.16547576758630492,0.0442395042216444,0.029283752785761074,0.014491146363048088,0.042880221877724736,0.011209576103037848,0.3528365224095281,0.3631170279444018,0.3445183749151339,0.10955149502745468,0.06686628532820711,0.02785477906521851,21,0.013654109102732032,0.07870108786992774,-0.047895661986914737,0.3647810993600191,0.404694081328385,0.32785043959405985,0.05316487042536222,0.04524258681949968,0.04721303796405875,-0.050027958865646704,-0.010259263922520294,-0.1258774586584387,0.3566146845684524,0.37876511889301845,0.31928507901156317,-0.056354216202412565,0.057382222439764,0.03672674136974431,-7.0,51.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.1260399395806138,-0.1905059178590569,-0.0336292930552578,-0.06259334543581918,-0.07477843040602711,-0.061797472740870385,-0.21864063801166714,-0.0010030825978552746,-0.017929285178297675,0.06451910522869479,0.05313948580024503,0.13708703476147654,-0.003778162158924292,-0.015648090948616633,0.025233295903570707,0.16590571122986725,0.009484062888443112,-0.008871962304525801,3.5,1.32,7.0,44.5,6.0,42.5,3.3,1.35
2018_15_CLE_DEN,2018,15,2018-12-15,DEN,CLE,16.0,17.0,1.0,47.0,6,6,outdoors,grass,0,-1.0,21,0.002576410230825327,-0.008460720313168055,0.02371528571178886,0.36007940171517683,0.34609340398949107,0.3719813288358624,0.10441811264252666,0.0558847006849486,0.03127199882786552,-0.0018366714323781513,0.041764026895154446,-0.06336936906235235,0.368005167620211,0.39964512952099,0.31359328532788966,0.05728187367934658,0.06288335898326067,0.04019296695239759,21,-0.015695107999812927,0.02342074704027327,-0.017086996300438,0.3647970506110981,0.39432375633486894,0.3419074476708336,-0.07138902476435424,0.07232259885907179,0.027427334804203615,0.03458533020484964,0.05926887618968631,-0.012746347797652111,0.39306229247470864,0.40047567966259645,0.3746404400357476,0.01863231369940153,0.05611293335709843,0.025884321827041597,-1.0,33.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,0.018271518230638252,-0.03188146735344133,0.04080228201222686,-0.004717648895921245,-0.04823035234537787,0.030073881165028793,0.17580713740688092,-0.016437898174123187,0.003844664023661907,-0.036422001637227794,-0.017504849294531867,-0.050623021264700245,-0.025057124854497625,-0.0008305501416064343,-0.06104715470785793,0.038649559979945056,0.006770425626162237,0.014308645125355991,1.74,2.15,-1.5,47.0,-3.5,44.5,1.58,2.5
2018_15_ARI_ATL,2018,15,2018-12-16,ATL,ARI,40.0,14.0,10.0,43.5,7,7,closed,fieldturf,0,-10.0,22,-0.0018463285555513722,0.07875295952951336,-0.15630923678409933,0.38446994341151297,0.4189231097852419,0.3147867506864621,-0.03748946947512305,0.04691348913122193,0.03965054084802624,0.10023542581190817,0.10775498564483874,0.0852305421916757,0.4034503580492623,0.42517145642355836,0.38205461482404784,0.07779776489100518,0.0519126819089347,0.030069213372842053,21,-0.19270204640822658,-0.23772009165967056,-0.13249833998373448,0.2944686674418457,0.3077155299349541,0.2731391681304886,-0.1268273547312161,0.03762084787132932,0.040055095122022794,-0.004869928068511484,-0.019137934800733173,-0.003990378406885587,0.3739916935366988,0.3870270982773589,0.3534112787415912,0.09414728069369048,0.04207141030069653,0.03765888402944128,26.0,54.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,0.19085571785267522,0.3164730511891839,-0.023810896800364856,0.09000127596966728,0.11120757985028779,0.041647582555973506,0.08933788525609304,0.009292641259892612,-0.000404554273996556,0.10510535388041965,0.1268929204455719,0.08922092059856128,0.029458664512563515,0.03814435814619943,0.028643336082456672,-0.016349515802685302,0.009841271608238174,-0.007589670656599226,1.22,4.5,-9.5,43.5,-9.0,44.0,1.23,4.25
2018_15_TB_BAL,2018,15,2018-12-16,BAL,TB,20.0,12.0,8.5,44.5,7,7,outdoors,grass,0,-8.5,21,0.021682926816499987,-0.0030840184910112534,0.03290416625172652,0.39661914339623294,0.38303830218567225,0.41460242921420176,-0.01308011508032799,0.03500536839331198,0.022447426682969653,-0.061702557435780944,-0.025612193800046104,-0.12484418871625774,0.33342195589088475,0.3457839572516557,0.309842508479239,-0.03212533204721706,0.03970936343819118,0.04225006262636667,21,0.032624087712026545,0.11707626714759459,-0.0821221033047341,0.37576137808512766,0.4199863092650287,0.3037073834727207,-0.044258206131159994,0.05635170152803005,0.03631294521410564,0.07649255732235498,0.10934866026937953,0.05052855014931676,0.41183931157909154,0.4316680595879422,0.3877533056214998,0.13183172987601222,0.0670296404849069,0.03786645323866261,8.0,32.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.010941160895526558,-0.12016028563860584,0.11502626955646061,0.02085776531110528,-0.03694800707935647,0.11089504574148107,0.031178091050832003,-0.021346333134718065,-0.01386551853113599,-0.13819511475813592,-0.13496085406942565,-0.1753727388655745,-0.07841735568820679,-0.08588410233628646,-0.07791079714226079,-0.16395706192322929,-0.02732027704671571,0.00438360938770406,1.25,4.2,-8.5,45.0,-8.0,47.0,1.27,3.8
2018_15_DET_BUF,2018,15,2018-12-16,BUF,DET,14.0,13.0,2.5,40.0,7,7,outdoors,a_turf,0,-2.5,21,-0.09782836324429971,-0.13296612345053255,-0.025480697073559398,0.3253862935230044,0.32367757276421893,0.3281487183628442,-0.07443728239779207,0.049973191937937346,0.0341739728900055,-0.06108958860414243,-0.05966784144875152,-0.06677145388319741,0.3597190833927174,0.3626923233042403,0.3394594052536753,-0.07866664601263804,0.040854789527232024,0.03219222756190143,21,-0.05765303043830619,-0.045482677835471094,-0.09045507719485321,0.33429598230902663,0.34982572393208744,0.29932823918207996,-0.06648706964644835,0.04289984246518913,0.03925184132994213,0.016562458181427507,0.0828028821050193,-0.05444598824245736,0.3650868374710515,0.40726731459396287,0.30129302262712326,0.06753394765217058,0.05271585940259152,0.038296617592117554,1.0,27.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.040175332805993516,-0.08748344561506145,0.0649743801212938,-0.008909688786022218,-0.026148151167868505,0.028820479180764247,-0.007950212751343722,0.007073349472748215,-0.005077868439936635,-0.07765204678556994,-0.14247072355377083,-0.012325465640740052,-0.005367754078334064,-0.04457499128972259,0.03816638262655203,-0.14620059366480861,-0.011861069875359495,-0.0061043900302161225,1.66,2.3,-2.5,39.5,-1.5,38.0,1.66,2.3
2018_15_GB_CHI,2018,15,2018-12-16,CHI,GB,24.0,17.0,6.0,46.5,7,7,outdoors,grass,1,-6.0,21,-0.012737605226332776,-0.004729357155749986,-0.02754848669642936,0.37210199385510656,0.3959706119242283,0.33613558304602564,0.03307910456242101,0.05550440315159062,0.030099067980968425,-0.12355653148822765,-0.09874930152418354,-0.16057182255714436,0.33322452260005364,0.35932575831044167,0.2950601700179102,-0.16600746671705496,0.03372399532540058,0.0382078417910547,21,0.04873917119845428,0.04146602127039716,0.04944176137394869,0.38505132950615745,0.37360795601694363,0.40212877093608107,0.10373085913722538,0.05705357866210519,0.04449618030245299,0.023778909505609694,0.0759969222194008,-0.05091289523758884,0.3658119438504004,0.383153777406062,0.33852033674884785,0.06998837114834522,0.054491149093827795,0.0387040531357385,7.0,41.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.06147677642478706,-0.04619537842614715,-0.07699024807037805,-0.012949335651050886,0.022362655907284645,-0.06599318789005543,-0.07065175457480437,-0.001549175510514568,-0.014397112321484565,-0.14733544099383733,-0.17474622374358434,-0.10965892731955552,-0.03258742125034675,-0.023828019095620323,-0.043460166730937666,-0.23599583786540018,-0.020767153768427214,-0.0004962113446837987,1.42,2.95,-5.5,46.5,-6.5,46.5,1.37,3.2
2018_15_OAK_CIN,2018,15,2018-12-16,CIN,OAK,30.0,16.0,3.0,46.0,7,7,outdoors,fieldturf,0,-3.0,21,-0.029587718185759268,-0.0033142450415748394,-0.07277330477915941,0.3636766288804617,0.38095485809726093,0.33442035953854105,-0.014565883816947926,0.06359850690658748,0.035281941581843376,0.1145446096996199,0.1839436321442722,0.05094630364254761,0.42839057424039856,0.43686811913465,0.4154523123482131,0.1304771014047583,0.059273763927816775,0.025533354747828002,21,-0.020029287124202464,0.03555588614865704,-0.09161080307925994,0.36678039074769625,0.38570778314116294,0.3343290337333725,0.006375610721779456,0.05716465072662969,0.04757408027356532,0.1365476760683404,0.21435462025171173,0.03665959082402816,0.39709019445840144,0.4189629906212542,0.3598426698296747,0.10463401106959141,0.0632281750420307,0.012680935844317674,14.0,46.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,-0.009558431061556804,-0.03887013119023188,0.018837498300100522,-0.0031037618672345446,-0.004752925043902012,9.13258051685184e-05,-0.02094149453872738,0.006433856179957793,-0.012292138691721945,-0.0220030663687205,-0.03041098810743953,0.014286712818519454,0.03130037978199712,0.017905128513395818,0.055609642518538394,0.02584309033516688,-0.003954411114213921,0.012852418903510328,1.58,2.5,-3.0,45.5,-3.0,46.5,1.58,2.5
2018_15_DAL_IND,2018,15,2018-12-16,IND,DAL,23.0,0.0,3.0,47.0,7,7,closed,fieldturf,0,-3.0,21,0.06331915563611756,0.14091558178413266,-0.08116498375168257,0.40987528953409863,0.4416783749372783,0.34405087217700503,0.08991022299398427,0.052291236413233314,0.01709837074774804,-0.029055454453734076,0.042099254277883615,-0.11118672871473409,0.36770888148451725,0.40311399307354867,0.32242897503691703,-0.08061890492539434,0.04589067367504,0.03476340885212712,21,0.016782128233022088,0.028555771776238578,0.0037007991920796623,0.3762760862077782,0.3817249346867877,0.3697313145789674,0.03222675423680792,0.04390435584657967,0.04852106236176468,-0.06877926265806227,-0.00045815094421769106,-0.16667323094475875,0.3693940573137184,0.40121208712040135,0.3159704122931806,-0.017910346674963815,0.04555789714626438,0.03744541679864126,23.0,23.0,14,week_n_uses_completed_games_through_week_n_minus_1,0,0,0,0,0,0.046537027403095475,0.11235981000789408,-0.08486578294376224,0.03359920332632044,0.0599534402504906,-0.025680442401962378,0.05768346875717635,0.008386880566653647,-0.03142269161401664,0.03972380820432819,0.0425574052221013,0.05548650223002466,-0.0016851758292011354,0.0019019059531473204,0.006458562743736407,-0.06270855825043052,0.0003327765287756204,-0.002682007946514138,1.62,2.4,-3.0,46.5,-2.5,47.0,1.66,2.3
