race_date,track_slug,race_number,runner_number,runner_name,result_status,finish_position,beaten_lengths,finish_time_seconds,weight_carried_kg,barrier,jockey,trainer,official_handicap_rating,distance_metres,race_class,official_time_seconds,track_condition,rail_position,scheduled_start_at,source,source_url
2026-09-12,rosehill,5,6,Silvanito,finished,1,0.39,88.86,58.0,5,A.B.Collett,N.C.Doyle,74.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,7,Chispa,finished,8,2.19,89.24,57.5,2,J.B.McDonald,C.J.Waller,77.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,8,Transcend,finished,3,0.46,88.94,57.5,6,T.Berry,M.J.Freedman,77.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,9,Puntin,finished,2,0.39,88.93,57.5,10,T.Clark,B.Baker,73.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,10,Beside The Ocean,finished,5,0.71,88.99,57.0,9,Z.T.Lloyd,C.J.Waller,76.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,11,Wrathful,finished,10,4.83,89.69,57.0,4,S.Grima,C.J.Waller,72.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,12,Pier Pressure,scratched,,,,56.5,,D.Gibbons,K.A.Lees,75.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,13,Scripted,finished,4,0.71,88.98,57.0,7,N.C.Rawiller,M.J.Dunn,75.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,14,Dusty Bay,scratched,,,,56.0,,,T.J.Bartley,70.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,1,Cormier,scratched,,,,60.0,,,Paul Messara & Leah Gavranich,87.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,2,Stormy Marco,finished,2,0.6,82.99,58.5,2,J.B.McDonald,C.J.Waller,84.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,3,Hidrix,finished,9,5.87,83.89,56.0,4,T.Berry,C.J.Waller,79.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,4,Central Europe,scratched,,,,55.0,,Z.T.Lloyd,C.J.Waller,77.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,5,Tenenbaum,finished,3,0.84,83.03999999999999,54.0,5,C.Schofield,B.S.Widdup,70.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,6,I'm Ya Huckleberry,finished,10,9.79,84.56,53.5,7,S.Grima,Gai Waterhouse & Adrian Bott,74.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,7,Persian Wonder,finished,1,0.6,82.89,53.0,1,A.R.Morgan,D.L.Payne,73.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,8,Outspan,scratched,,,,53.0,,B.E.Thompson,M.J.Freedman,72.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,9,Genesis Runner,finished,4,1.09,83.08,53.0,3,K.McEvoy,Richard & Will Freedman,70.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,10,Hostwin King,finished,8,4.81,83.71000000000001,53.0,8,L.Beuzelin,T.Wong,69.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,11,Savagram,finished,7,4.71,83.69,53.0,6,T.Clark,Gai Waterhouse & Adrian Bott,68.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,12,Piedmont,finished,5,1.82,83.2,53.0,9,R.Bayliss,C.Maher,66.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,13,Crown Of Fire,finished,6,4.06,83.58,53.0,10,D.Gibbons,C.Maher,65.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,6,14,Cantero,scratched,,,,53.0,,T.J.Schiller,"Michael, John & Wayne Hawkes",59.0,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",82.89,Good,+5m Entire,2026-09-12T04:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,1,Lady Shenandoah,scratched,,,,59.0,,K.McEvoy,C.J.Waller,115.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,2,Lazzura,finished,3,0.61,68.96000000000001,58.0,5,J.B.McDonald,C.J.Waller,115.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,3,Apocalyptic,finished,5,2.08,69.21000000000001,58.0,1,T.Berry,M.J.Freedman,103.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,4,Savvy Hallie,finished,1,0.35,68.85,57.0,7,N.C.Rawiller,B.S.Widdup,104.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,5,Gangsta Granny,finished,2,0.35,68.91,55.5,4,D.Gibbons,"Michael, John & Wayne Hawkes",108.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,6,Catch The Glory,finished,8,5.27,69.75,55.5,3,A.Hyeronimus,J.C.Coyle,101.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,7,Midnight In Tokyo,scratched,,,,55.0,,B.E.Thompson,T.J.Pollard,107.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,8,Weeping Woman,finished,7,2.74,69.32,55.0,6,T.Clark,J.J.W.Pride,105.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,9,Ahha Ahha,scratched,,,,55.0,,Z.T.Lloyd,C.J.Waller,100.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,10,Plaintiff,finished,4,0.86,69.0,55.0,8,C.Schofield,P.J.Snowden,89.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,11,Dark Glitter,finished,6,2.09,69.22,54.0,2,A.Roper,M.F.Van Gestel,92.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,7,12,Stardom,scratched,,,,54.0,,R.King,Gai Waterhouse & Adrian Bott,88.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old and Upwards, Fillies and Mares. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",68.85,Good,+5m Entire,2026-09-12T05:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,1,Fireball,finished,11,7.24,70.63,58.5,9,T.Clark,C.J.Waller,100.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,2,Tron Bolt,finished,7,3.87,70.06,58.5,10,T.J.Schiller,C.J.Waller,99.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,3,Berzelius,finished,8,4.08,70.09,57.5,8,N.C.Rawiller,M.J.Freedman,86.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,4,Music Time,scratched,,,,57.0,,K.McEvoy,G.Vella,92.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,5,Warwoven,finished,1,0.37,69.4,57.0,7,R.King,B.Baker,86.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,6,Revengeance,finished,6,2.46,69.82,57.0,1,A.Hyeronimus,Gai Waterhouse & Adrian Bott,80.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,7,St Gotthard,finished,2,0.37,69.46000000000001,57.0,4,J.B.McDonald,C.J.Waller,80.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,8,Plagiarism,finished,9,4.85,70.22,57.0,3,R.Bayliss,Gai Waterhouse & Adrian Bott,77.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,9,Cormier,finished,10,4.93,70.24,55.0,6,C.Schofield,Paul Messara & Leah Gavranich,87.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,10,Stormy Marco,scratched,,,,55.0,,,C.J.Waller,84.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,11,Central Europe,finished,4,1.84,69.71000000000001,55.0,2,Z.T.Lloyd,C.J.Waller,77.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,12,Under Focus,finished,3,1.54,69.66,55.0,5,D.Gibbons,K.A.Lees,76.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,8,13,Castillo King,finished,5,2.29,69.78999999999999,55.0,11,T.Berry,M.J.Freedman,69.0,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",69.4,Good,+5m Entire,2026-09-12T06:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,1,Estadio Mestalla,finished,9,4.01,76.2,58.5,11,A.Hyeronimus,J.J.W.Pride,108.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,2,Militarize,finished,6,3.28,76.07,58.0,10,J.B.McDonald,C.J.Waller,107.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,3,Kovalica,finished,13,5.62,76.47,57.0,12,T.Berry,C.J.Waller,105.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,4,Sandpaper,finished,4,1.79,75.82,57.0,4,N.C.Rawiller,B.Baker,104.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,5,Midnight In Tokyo,finished,10,4.13,76.22,56.0,7,B.E.Thompson,T.J.Pollard,107.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,6,Skyhook,finished,1,1.15,75.52,56.0,13,K.McEvoy,Gerald Ryan & Sterling Alexiou,103.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,7,Verona Rose,finished,3,1.45,75.76,54.5,9,Z.T.Lloyd,G.Portelli,104.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,8,Magnatear,finished,2,1.15,75.71000000000001,54.0,1,A.R.Morgan,Richard & Will Freedman,99.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,9,Encap,finished,12,5.27,76.41,53.5,6,R.King,G.Portelli,98.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,10,Ahha Ahha,finished,8,3.74,76.15,53.0,5,A.Adkins,C.J.Waller,100.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,11,Firestorm,finished,11,5.06,76.38,53.0,3,T.J.Schiller,C.J.Waller,98.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,9,12,God's Window,finished,5,2.24,75.9,53.0,2,S.Grima,C.J.Waller,95.0,1300,"Quality. Group 2. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",75.52,Good,+5m Entire,2026-09-12T06:40:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
