Season,Date,HomeTeam,AwayTeam,Referee,HY,AY,HR,AR,total_yellow_cards,total_red_cards,league_yellow_mean_prior,league_fouls_mean_prior,ref_yellow_mean_prior,ref_fouls_mean_prior,ref_games_prior,home_team_yellow_mean_prior,away_team_yellow_mean_prior,home_cards_drawn_mean_prior,away_cards_drawn_mean_prior,home_fouls_mean_prior,away_fouls_mean_prior,home_team_games_prior,away_team_games_prior,home_yellow_home_mean_prior,away_yellow_away_mean_prior,home_xg_for_prior,away_xg_for_prior,home_xg_against_prior,away_xg_against_prior,home_shots_prior_x,away_shots_prior_x,home_fouls_prior,away_fouls_prior,home_ppda_prior,away_ppda_prior,home_prior_matches,away_prior_matches,home_rest_days,away_rest_days,xg_source_available,match_stats_source_available,home_blocked_shots_prior,home_accurate_crosses_n_prior,home_shots_inside_box_prior,home_touches_opp_box_prior,home_possession_prior,home_shots_prior_y,home_shots_on_target_prior,home_starter_rating_mean_prior,home_starter_count_prior,home_provider_prior_matches,away_blocked_shots_prior,away_accurate_crosses_n_prior,away_shots_inside_box_prior,away_touches_opp_box_prior,away_possession_prior,away_shots_prior_y,away_shots_on_target_prior,away_starter_rating_mean_prior,away_starter_count_prior,away_provider_prior_matches
2024/25,2024-11-02,Liverpool,Brighton,T Harrington,1,1,0,0,2,0,4.36771187996693,11.110463053358236,3.9631183061055766,16.423705639468487,24,1.3979154433162178,1.678475307240524,1.665242175989485,1.771578755516386,9.931506121040066,10.680443010000644,389,275,1.2428604741614928,1.6299857835509997,2.5788109999999995,1.741752,0.8877032,1.5001947999999998,16.1,15.3,12.3,10.3,9.73,9.58,10,10,6.0,7.0,True,True,4.0,4.6,11.8,37.0,58.6,16.1,6.7,7.49,11.0,10,5.6,5.4,10.3,30.3,55.9,15.3,4.6,7.04909090909091,11.0,10
2024/25,2024-11-02,Newcastle,Arsenal,J Brooks,4,4,0,0,8,0,4.36771187996693,11.110463053358236,4.262915027385935,18.07892570320488,48,1.709720871857246,1.6380144532172078,1.8900487407097049,1.91029168093998,10.39160784945406,9.9141793883668,351,389,1.6987254689460631,1.7404681296638849,1.6957589,2.2210738,1.7758884,1.3072023,12.4,15.6,11.3,11.8,10.09,8.8,10,10,6.0,6.0,True,True,3.8,4.3,9.5,26.9,49.2,12.5,4.3,6.998181818181818,11.0,10,4.4,4.5,11.6,41.0,50.8,15.5,5.5,7.2318181818181815,11.0,10
2024/25,2024-11-02,Nott'm Forest,West Ham,P Bankes,1,2,0,1,3,1,4.36771187996693,11.110463053358236,4.153462595951245,19.06829875084804,74,2.14757839099752,1.6380144532172078,2.07757839099752,1.5489055423261189,10.593284729001867,9.807743744802444,85,389,2.065927001750034,1.6495590387547945,1.5769373000000002,1.6091816,1.226361,2.0459042,14.1,13.6,10.8,13.6,15.36,14.9,10,10,8.0,6.0,True,True,4.5,3.3,8.7,25.7,38.9,14.1,5.4,7.170909090909092,11.0,10,3.4,4.2,9.6,24.4,43.5,13.6,4.3,6.7281818181818185,11.0,10
2024/25,2024-11-02,Southampton,Everton,A Madley,4,2,0,0,6,0,4.36771187996693,11.110463053358236,3.480932206604738,20.593070878793025,96,1.6632727844255517,1.722172869058792,1.5403219647534208,1.7196976215340394,11.03641659262346,10.671605130941057,351,389,1.5039886268407998,1.831377220572976,1.4177559,1.1246005,2.6531348999999995,2.06509,11.0,10.1,10.8,10.7,10.99,15.59,10,10,7.0,7.0,True,True,3.4,2.5,7.8,22.5,52.1,11.0,4.2,6.567,11.0,10,2.5,4.7,7.3,19.9,37.2,10.2,3.6,6.862727272727272,11.0,10
2024/25,2024-11-02,Wolves,Crystal Palace,A Taylor,1,2,0,0,3,0,4.36771187996693,11.110463053358236,3.714002429875528,20.55415114735962,303,1.9196739646815555,1.766727324504337,2.0228485678561587,1.816232274999386,10.914001876588042,11.404278398267788,237,389,1.9605852563891129,1.8361619095681911,0.9969764,1.3318381,2.3716180000000007,1.6581396000000002,10.0,14.1,13.3,11.1,12.84,11.84,10,10,7.0,6.0,True,True,2.4,3.1,7.0,19.9,43.5,10.0,4.0,6.643636363636364,11.0,10,4.2,3.4,8.3,24.3,47.9,14.1,5.1,7.005454545454546,11.0,10
2024/25,2024-11-03,Man United,Chelsea,R Jones,6,2,0,0,8,0,4.36966918276161,11.14868603917437,3.923185441277626,19.63086288098376,76,1.905377521957208,1.7766646506700794,1.749436927897802,2.0365656407690893,11.26142362696487,10.249047389341108,389,389,1.7740311907689574,1.8984331046445555,1.6651428,1.9888606,1.9487093,1.5196845,14.1,14.1,11.5,10.6,12.0,12.28,10,10,7.0,7.0,True,True,3.8,3.8,8.7,27.5,52.1,14.1,5.4,7.086363636363636,11.0,10,3.7,3.5,10.0,29.1,56.1,14.1,5.6,7.271818181818181,11.0,10
2024/25,2024-11-03,Tottenham,Aston Villa,C Pawson,2,0,0,0,2,0,4.36966918276161,11.14868603917437,3.7254404889397743,21.576291135771168,240,1.8286448486898808,2.013008685761076,2.039040888293842,2.009560409899007,10.815879072509423,10.846948776875198,389,275,1.692691477850297,2.162977097833632,2.2496085,1.7369605,1.0384031,1.3851604000000002,17.4,12.0,11.5,11.8,7.44,12.15,10,10,7.0,8.0,True,True,5.6,5.3,12.7,42.2,63.7,17.4,6.7,7.342727272727272,11.0,10,3.1,3.5,8.4,23.9,51.6,12.0,4.2,6.908181818181819,11.0,10
2024/25,2024-11-04,Fulham,Brentford,S Attwell,2,1,0,0,3,0,4.375404074629768,11.223639662022906,3.715595145220239,18.976167521894983,160,1.976224605452973,1.817503844635676,1.425088241816609,1.7015618156501686,10.779416462870294,9.066502155544724,161,123,1.882268742733929,1.9712569810489904,1.9103551,1.8841589,1.1756548,1.9608911,14.4,11.6,13.1,7.3,11.49,15.45,10,10,9.0,9.0,True,True,3.8,6.2,10.6,25.8,51.6,14.5,4.9,7.12909090909091,11.0,10,2.6,5.2,8.3,22.9,48.9,11.6,5.6,6.989090909090909,11.0,10
2024/25,2024-11-09,Brentford,Bournemouth,D Bond,2,4,0,0,6,0,4.369063020388509,11.180259466681957,4.42701514499244,14.618591754396023,13,1.811280378797941,1.7174157135838963,1.703366709733193,1.9029827238931745,9.070877309353342,9.903271292096614,124,276,1.73724639808979,1.7566534160321163,1.7879250000000002,1.8762181,1.7388641,1.5738835,11.1,15.1,6.8,12.6,15.14,10.93,10,10,5.0,7.0,True,True,2.7,4.9,7.9,22.5,46.7,11.1,5.3,7.037272727272727,11.0,10,4.3,4.6,9.7,26.7,43.7,15.2,4.9,7.122727272727272,11.0,10
2024/25,2024-11-09,Brighton,Man City,S Barrott,3,3,0,0,6,0,4.369063020388509,11.180259466681957,4.178838598037234,15.706662753631498,21,1.6761786001818344,1.495723389266454,1.7689621053364737,1.8167110435874416,10.707395003436822,9.251486286420036,276,390,1.7762612591693712,1.684609393585304,1.64615,2.127345,1.5808278,1.2505886,14.9,19.7,11.1,6.6,9.43,11.15,10,10,7.0,7.0,True,True,5.1,5.4,9.7,29.1,55.5,14.9,4.8,7.079090909090908,11.0,10,6.2,5.2,11.9,50.5,64.5,19.7,6.8,7.508181818181818,11.0,10
2024/25,2024-11-09,Crystal Palace,Fulham,M Salisbury,1,1,1,0,2,1,4.369063020388509,11.180259466681957,4.228044405339874,18.112180804604293,33,1.767328327538059,1.9760902409769143,1.8142419077849723,1.4224179245927335,11.399634434568185,10.733626813559969,390,162,1.7274665364424466,2.101749715134519,1.3734981000000002,1.9417741,1.763273,1.0428349,14.5,15.5,11.0,11.4,11.95,10.94,10,10,7.0,5.0,True,True,4.4,3.7,9.0,23.8,46.8,14.5,4.9,6.909999999999999,11.0,10,4.6,6.6,11.4,28.5,52.4,15.5,5.3,7.112727272727274,11.0,10
2024/25,2024-11-09,Liverpool,Aston Villa,D Coote,0,3,0,0,3,0,4.369063020388509,11.180259466681957,3.957548349336123,21.20225357843418,111,1.3969579571676884,2.006075507398329,1.663624623834355,2.009511933515168,9.932967767901516,10.858597752577715,390,276,1.241752250728161,2.1488102787772148,2.193911,1.9258249,0.9161458,1.3717224,14.1,12.4,11.9,12.4,9.8,11.98,10,10,7.0,6.0,True,True,3.6,3.9,10.5,33.0,56.8,14.1,6.1,7.429090909090908,11.0,10,3.4,3.5,8.4,24.3,51.9,12.4,4.1,6.998181818181818,11.0,10
2024/25,2024-11-09,West Ham,Everton,S Attwell,1,2,0,0,3,0,4.369063020388509,11.180259466681957,3.71089556725652,18.938206917564777,161,1.6389332658096638,1.7228838830936144,1.5475752411183057,1.7253530188960835,9.807041841975591,10.690992459259544,390,390,1.665561774537685,1.832228441204352,1.5983974,1.2366910999999998,2.0494112,1.7979545,13.7,11.2,13.3,11.4,14.72,15.53,10,10,7.0,7.0,True,True,3.4,4.3,9.5,24.6,45.3,13.7,4.3,6.706363636363636,11.0,10,2.7,5.1,8.0,21.9,37.6,11.3,3.9,6.869090909090909,11.0,10
2024/25,2024-11-09,Wolves,Southampton,T Bramall,1,4,0,0,5,0,4.369063020388509,11.180259466681957,4.255149443402562,16.94332924243293,19,1.9160789432921488,1.6696675004166588,2.022798310881082,1.541602105321291,10.90060057707555,11.04591810899214,238,352,1.9534923332307,1.862659542685413,1.088869,1.3378264,2.07053,2.4313709,10.7,10.4,12.9,11.8,12.16,10.82,10,10,7.0,7.0,True,True,2.4,3.3,7.4,20.6,45.9,10.7,4.3,6.703636363636363,11.0,10,3.6,2.7,7.7,23.0,55.5,10.4,3.4,6.617272727272727,11.0,10
2024/25,2024-11-10,Chelsea,Arsenal,M Oliver,4,2,0,0,6,0,4.363392436068248,11.197715322519288,3.330482276952356,20.725678763436083,296,1.7770998599271897,1.6437665265938564,2.0462356623963256,1.9153714648654607,10.259216950417024,9.935760160293569,390,390,1.684406872716723,1.7510735393833898,1.9501606,1.9910343,1.5355345,1.3266833999999998,13.7,14.0,11.5,12.8,12.07,8.44,10,10,7.0,8.0,True,True,3.6,3.2,9.7,28.5,55.4,13.7,5.3,7.245454545454544,11.0,10,3.7,4.2,10.2,37.6,50.3,13.9,5.1,7.152727272727273,11.0,10
2024/25,2024-11-10,Man United,Leicester,P Bankes,0,1,0,0,1,0,4.363392436068248,11.197715322519288,4.140848109017062,19.05942883062982,75,1.9153714648654607,1.5033390824809587,1.749939366100029,1.6341292732166537,11.281439172639246,10.438645408498347,390,352,1.7939306822405323,1.6896620066518946,1.7807888000000005,1.2906913,1.8726103,2.45562,14.1,10.7,12.5,11.7,11.62,12.88,10,10,7.0,8.0,True,True,3.6,4.1,8.7,27.8,52.2,14.1,5.4,7.052727272727273,11.0,10,2.5,5.1,7.3,21.4,47.4,10.7,3.2,6.9727272727272736,11.0,10
2024/25,2024-11-10,Nott'm Forest,Newcastle,A Taylor,1,1,0,0,2,0,4.363392436068248,11.197715322519288,3.711503984503666,20.54693885429478,304,2.13589547792586,1.7158731424264628,2.076489537331801,1.8957096546880432,10.564186781375197,10.408672656454756,86,352,2.0469904012157216,1.7577248338770255,1.6539863,1.4166864,1.1313707,1.6968619,14.8,12.1,11.0,11.8,15.24,10.4,10,10,8.0,8.0,True,True,4.6,3.4,8.8,27.1,41.5,14.8,5.4,7.1872727272727275,11.0,10,3.9,4.2,9.4,25.7,48.2,12.2,4.0,6.987272727272727,11.0,10
2024/25,2024-11-10,Tottenham,Ipswich,D England,1,5,0,0,6,0,4.363392436068248,11.197715322519288,4.000997775314191,18.49344568309391,60,1.8289517117790413,2.3490177308204743,2.03388998338398,2.0290177308204744,10.824649049182456,8.159314596755786,390,10,1.693930682240533,2.2362721635255927,2.1396845000000004,1.1093830999999998,1.2174209,2.643337,17.2,10.0,12.0,12.0,7.24,14.2,10,10,7.0,8.0,True,True,5.2,5.3,12.1,40.2,61.2,17.2,6.4,7.327272727272726,11.0,10,2.7,3.4,6.2,17.6,41.2,10.0,3.0,6.682727272727273,11.0,10
2024/25,2024-11-23,Arsenal,Nott'm Forest,S Hooper,3,2,0,0,5,0,4.35216969652732,11.181869785798703,3.634880624342296,19.9359601867043,107,1.644436632325012,2.123934046313283,1.9202987012905293,2.0651105169015187,9.940551781757364,10.586902190132257,391,87,1.5744822510664518,2.235194357309567,2.0242543,1.6474333,1.3931669,1.1273597,13.5,14.3,12.3,10.6,8.69,15.45,10,10,13.0,13.0,True,True,3.7,4.1,9.8,34.5,50.1,13.4,4.8,7.083636363636364,11.0,10,4.6,3.6,8.7,25.9,40.6,14.3,4.9,7.145454545454544,11.0,10
2024/25,2024-11-23,Aston Villa,Crystal Palace,T Robinson,3,2,0,0,5,0,4.35216969652732,11.181869785798703,4.403782266910796,18.08419897490681,29,2.009045454534092,1.7651262874974258,2.0021961394655987,1.811924317054076,10.872821997922912,11.396216806387908,277,391,1.8800083184572216,1.8363870129712137,1.8251319,1.4547781,1.3594484000000002,1.85054,12.1,14.4,12.8,10.5,12.62,12.54,10,10,14.0,14.0,True,True,3.0,3.9,8.3,24.8,50.9,12.1,4.0,6.898181818181818,11.0,10,4.2,3.8,9.2,23.3,45.0,14.4,4.8,6.889090909090909,11.0,10
2024/25,2024-11-23,Bournemouth,Brighton,S Attwell,2,2,0,1,4,1,4.35216969652732,11.181869785798703,3.704835520926112,18.938752645160257,162,1.7247988791916264,1.680278331246421,1.902881070972448,1.7727440846710785,9.924191860936611,10.711863093813324,277,277,1.7231455733591825,1.625106357672908,1.9345371,1.754183,1.6059525,1.8006293,15.3,14.9,13.4,11.5,10.82,10.0,10,10,14.0,14.0,True,True,4.9,4.8,10.2,27.8,43.8,15.4,4.8,7.078181818181818,11.0,10,5.1,5.4,9.6,28.2,53.3,14.9,4.7,7.0181818181818185,11.0,10
2024/25,2024-11-23,Everton,Brentford,C Kavanagh,0,0,0,1,0,1,4.35216969652732,11.181869785798703,3.5694367200775474,19.562039674382163,145,1.7232543663151598,1.8117233765996776,1.7232543663151598,1.7188662337425349,10.686857200476576,9.063314452810644,391,125,1.6459108224950234,1.956380165246168,1.2827569,1.806335,1.7312415,1.8733411,12.1,11.4,11.5,7.0,14.81,14.77,10,10,14.0,14.0,True,True,2.9,5.7,8.5,22.7,38.9,12.2,4.2,6.989090909090909,11.0,10,3.0,5.0,8.1,24.1,47.3,11.4,5.4,7.044545454545454,11.0,10
2024/25,2024-11-23,Fulham,Wolves,R Jones,3,0,0,0,3,0,4.35216969652732,11.181869785798703,3.958865121697873,19.77006612397027,77,1.9698947905840165,1.91197351466124,1.4193329928312073,2.030083750881712,10.735191142660057,10.91285048580114,163,239,1.881679924207864,1.9077706919698127,2.125234,1.1225636,1.0346039,1.9869655,16.2,10.6,11.5,12.9,10.51,13.62,10,10,14.0,14.0,True,True,4.6,6.5,11.9,29.5,54.3,16.2,5.8,7.213636363636364,11.0,10,2.6,3.0,7.2,20.7,44.1,10.6,4.4,6.80090909090909,11.0,10
2024/25,2024-11-23,Leicester,Chelsea,A Madley,4,3,0,0,7,0,4.35216969652732,11.181869785798703,3.498395429616254,20.70120282495875,97,1.5017425889237903,1.7823676668077708,1.6294599802281384,2.045914464837327,10.423543541830137,10.263211880279531,353,391,1.3698495954133765,1.898291774875976,1.2298068,1.9681046,2.438535,1.6135465,10.6,14.4,11.1,11.5,12.27,12.72,10,10,13.0,13.0,True,True,2.4,4.6,7.1,21.4,49.3,10.6,3.4,6.8918181818181825,11.0,10,4.0,3.1,9.6,28.1,55.5,14.4,5.3,7.287272727272727,11.0,10
2024/25,2024-11-23,Man City,Tottenham,J Brooks,4,2,0,0,6,0,4.35216969652732,11.181869785798703,4.308165438015987,18.318199251959022,49,1.4991164352806772,1.8267026421772288,1.8193134796156525,2.040988356462943,9.253359663530764,10.822325180772143,391,391,1.355434632018833,1.9887679653521664,2.269641,2.1739975,1.4315816,1.3331989,20.1,17.4,6.7,11.8,11.39,7.36,10,10,14.0,13.0,True,True,6.2,5.5,12.5,50.6,65.3,20.1,6.9,7.418181818181819,11.0,10,5.0,5.1,12.0,37.6,60.8,17.4,6.2,7.2718181818181815,11.0,10
2024/25,2024-11-24,Ipswich,Man United,A Taylor,0,0,0,0,0,0,4.350182186164172,11.182003778043915,3.7053168322851646,20.54106089227605,305,2.4471679383165883,1.9104097694488456,1.9856294767781264,1.7478481930941656,8.57173185905113,11.275529626441696,11,391,2.3313183198115643,2.055363649505863,1.293515,1.7002108,2.425519,1.8724687,10.1,14.0,13.0,12.2,13.26,11.89,10,10,14.0,14.0,True,True,2.7,3.5,6.3,18.2,40.8,10.1,3.1,6.783636363636364,11.0,10,4.0,4.2,8.6,27.3,51.8,14.0,5.2,7.06,11.0,10
2024/25,2024-11-24,Southampton,Liverpool,S Barrott,3,4,0,0,7,0,4.350182186164172,11.182003778043915,4.207543716044773,15.841491371299956,22,1.6756151260767154,1.3931683901385008,1.5397455608593242,1.6665674049168258,11.048546272650352,9.935628148609188,353,391,1.5163684104514727,1.6077446018868158,1.2216089,2.069201,2.4793001,1.0482227,9.4,13.7,11.4,11.2,11.02,9.79,10,10,15.0,15.0,True,True,2.8,2.7,6.9,20.1,54.8,9.4,3.0,6.584545454545454,11.0,10,3.2,3.8,10.2,31.0,56.8,13.7,6.1,7.4354545454545455,11.0,10
2024/25,2024-11-25,Newcastle,West Ham,C Pawson,1,0,0,0,1,0,4.342435424038602,11.164881983941772,3.716394306770545,21.60196259247573,241,1.7135007219573084,1.6368676494588412,1.892848548044265,1.5481976987199249,10.396023409998811,9.80723304157528,353,391,1.709781495708322,1.6503250746680451,1.5602414999999998,1.4302974000000002,1.6192309000000005,1.8689795,13.5,13.4,10.9,12.5,10.16,14.8,10,10,15.0,16.0,True,True,4.1,4.6,10.3,27.6,51.6,13.6,4.5,7.033636363636364,11.0,10,3.4,4.0,9.1,23.9,45.0,13.4,4.6,6.777272727272728,11.0,10
2024/25,2024-11-29,Brighton,Southampton,R Jones,2,4,0,0,6,0,4.327025723947698,11.149534208115584,3.943452845618373,19.84211995342612,78,1.680725914435521,1.6787335851750889,1.7728760850839853,1.5459422572618098,10.708605824439818,11.047754760327551,278,354,1.7821603436987516,1.8721494423417069,1.663089,1.3540987,1.8632303,2.5116601,14.1,9.6,11.6,11.1,10.04,12.6,10,10,6.0,5.0,True,True,4.9,5.0,9.1,26.3,53.0,14.1,4.6,7.00090909090909,11.0,10,2.5,2.8,7.2,19.7,52.1,9.6,3.4,6.597272727272727,11.0,10
2024/25,2024-11-30,Brentford,Leicester,M Oliver,1,1,0,0,2,0,4.334738672316644,11.2125117821309,3.3365480335649567,20.736996256376624,297,1.797947092499112,1.5081586451012867,1.7057485109388284,1.6328198917137529,9.071587506141714,10.436568667658488,126,354,1.7373146159278825,1.684950729387369,1.8949251000000005,1.240905,1.7609740999999997,2.523975,11.5,10.0,7.3,11.3,12.33,12.22,10,10,7.0,7.0,True,True,3.0,4.8,8.2,24.6,47.6,11.5,5.4,7.078181818181818,11.0,10,2.3,4.2,6.9,21.3,48.4,10.0,3.1,6.839999999999999,11.0,10
2024/25,2024-11-30,Crystal Palace,Newcastle,D England,3,3,0,0,6,0,4.334738672316644,11.2125117821309,4.015912404743211,18.619916215735724,61,1.765382162266277,1.711410677621612,1.8145222114063264,1.8875624391392272,11.395807956673174,10.398628288254692,392,354,1.7227987679733403,1.7526590627207022,1.4786050999999998,1.5207355,2.001574,1.4600003,14.3,13.9,10.7,11.2,13.43,10.2,10,10,7.0,5.0,True,True,3.9,3.6,9.4,22.7,42.2,14.3,5.2,6.9727272727272736,11.0,10,4.2,4.8,10.5,28.4,50.8,14.0,4.2,6.99,11.0,10
2024/25,2024-11-30,Nott'm Forest,Ipswich,T Harrington,1,3,0,0,4,0,4.334738672316644,11.2125117821309,3.9073693361583217,16.70625589106545,25,2.121461553809465,2.3522422237916603,2.072917864489076,1.907797779347216,10.496056683164872,8.670142161703028,88,12,2.0256023735995736,2.357644763922611,1.4012719,1.4442291,1.2718805,2.244613,12.7,11.1,9.3,12.6,15.76,13.63,10,10,7.0,6.0,True,True,4.1,3.8,7.8,24.0,40.5,12.7,4.1,6.99909090909091,11.0,10,2.9,3.8,6.8,18.7,42.3,11.1,3.6,6.9,11.0,10
2024/25,2024-11-30,West Ham,Arsenal,A Taylor,4,1,0,0,5,0,4.334738672316644,11.2125117821309,3.692956093075275,20.54475164517605,306,1.6327040295881443,1.6474460443301595,1.5467089435930583,1.920173317057432,9.80367036453558,9.94126250212772,392,392,1.6611873935657573,1.7512347869306866,1.3711588,2.0488713,1.8811505,1.3018165000000002,13.1,14.5,11.6,11.8,14.84,9.16,10,10,5.0,7.0,True,True,3.5,3.8,8.5,23.5,45.5,13.1,4.9,6.787272727272729,11.0,10,4.1,4.3,10.7,35.8,50.6,14.4,5.1,7.092727272727272,11.0,10
2024/25,2024-11-30,Wolves,Bournemouth,P Bankes,4,1,0,0,5,0,4.334738672316644,11.2125117821309,4.10265808720709,19.012997965873986,76,1.90396290212696,1.7252919455371156,2.0333746668328425,1.902766348267491,10.925858189670516,9.935473851078436,240,278,1.9445225188324065,1.7695489613141222,1.0146566,1.8721811,1.8557463000000003,1.5397245,10.4,15.6,13.0,12.8,13.62,10.64,10,10,7.0,7.0,True,True,2.7,2.9,7.1,20.5,44.2,10.4,4.5,6.94909090909091,11.0,10,4.7,5.0,10.5,29.0,45.4,15.7,4.9,7.004545454545455,11.0,10
2024/25,2024-12-01,Chelsea,Aston Villa,S Attwell,2,2,0,0,4,0,4.3363345420987045,11.203457046498997,3.704299806130147,18.96322567107699,163,1.7850675898421138,2.0120222152414344,2.050423855198379,2.001783307391605,10.267876972601332,10.870395658186837,392,278,1.6944194742452146,2.1527435653619498,2.0468276000000003,1.9979229,1.4685352,1.3794864,14.6,12.7,11.4,13.0,12.85,11.63,10,10,8.0,8.0,True,True,4.0,3.2,9.7,29.8,55.8,14.6,5.2,7.313636363636364,11.0,10,3.1,4.2,9.1,27.9,54.0,12.7,4.2,6.975454545454545,11.0,10
2024/25,2024-12-01,Liverpool,Man City,C Kavanagh,1,3,0,0,4,0,4.3363345420987045,11.203457046498997,3.5462477400729098,19.55606097171038,146,1.399318204092728,1.5049693097438337,1.6695884743629985,1.819465624240148,9.933724638449,9.277704982429343,392,392,1.234703834434788,1.6896801377523236,2.116159,2.177722,1.1564838,1.7140307,14.5,21.0,11.1,8.2,9.6,11.24,10,10,7.0,8.0,True,True,3.4,4.4,10.3,31.9,56.8,14.5,6.4,7.406363636363636,11.0,10,6.6,5.7,13.3,50.0,63.6,21.0,6.9,7.275454545454546,11.0,10
2024/25,2024-12-01,Man United,Everton,J Brooks,2,3,0,0,5,0,4.3363345420987045,11.203457046498997,4.325444847366235,18.45448568216633,50,1.905460710235234,1.7187285235030474,1.7432985480730718,1.7187285235030474,11.27279097751534,10.680653385377743,392,392,1.7844668676101434,1.8318602325390527,1.6985668,1.37738,1.8570297,1.6044125,14.0,13.8,11.9,10.8,11.42,15.03,10,10,7.0,8.0,True,True,4.0,4.0,8.6,26.1,52.6,14.0,5.2,7.086363636363636,11.0,10,3.3,6.3,9.1,24.3,41.8,13.9,4.6,7.118181818181819,11.0,10
2024/25,2024-12-01,Tottenham,Fulham,D Bond,0,1,0,1,1,1,4.3363345420987045,11.203457046498997,4.446368296217118,14.874010927242946,14,1.8268366316111555,1.9749860841661468,2.045509850284374,1.410740274110281,10.818245522969882,10.754334792451075,392,164,1.6896801377523236,2.087860918203508,2.2433035,2.0007318,1.4842110000000002,1.0828064,17.0,15.4,11.6,11.5,9.56,10.15,10,10,8.0,8.0,True,True,4.9,4.8,11.8,36.0,58.0,17.0,6.2,7.26909090909091,11.0,10,4.4,6.6,11.1,28.7,54.8,15.4,5.5,7.1,11.0,10
2024/25,2024-12-03,Ipswich,Crystal Palace,C Pawson,2,4,0,0,6,0,4.320932965557088,11.18652208012564,3.704207206512836,21.5942436404612,242,2.371678472917077,1.7681544050041131,1.8716784729170768,1.8171740128472504,8.924961271462227,11.396811067649368,13,393,2.209857011508484,1.8360521196288064,1.4198014,1.6622293000000004,2.302317,1.7059299,10.7,15.0,12.7,10.6,13.48,12.34,10,10,3.0,3.0,True,True,2.7,3.6,6.7,19.3,42.9,10.7,3.5,6.842727272727272,11.0,10,3.9,4.0,10.2,22.9,43.4,15.0,5.3,6.99090909090909,11.0,10
2024/25,2024-12-03,Leicester,West Ham,J Smith,2,2,0,0,4,0,4.320932965557088,11.18652208012564,4.219478879341475,13.770720375098158,7,1.5065053979504817,1.6382524442197994,1.630829722274806,1.5451151893178383,10.434861934056602,9.803673812747409,355,393,1.3823281106337402,1.6417393234202755,1.2541864000000005,1.3999777,2.529475,1.9617885,9.8,13.3,11.0,11.6,13.03,14.15,10,10,3.0,3.0,True,True,2.5,4.0,6.9,21.2,46.6,9.8,3.1,6.7736363636363635,11.0,10,3.6,3.5,8.6,22.8,46.3,13.3,5.2,6.8054545454545465,11.0,10
2024/25,2024-12-04,Arsenal,Man United,S Barrott,1,3,0,0,4,0,4.327158710847008,11.178263037771018,4.253728495232816,15.926178665505738,23,1.6457198292435111,1.9055237508121388,1.9251315939493936,1.7462100253219424,9.948129835253145,11.274110227410006,393,393,1.5803492432765525,2.04480421957987,2.2070083,1.7246408000000002,1.2436075,1.7233076,15.0,14.3,11.9,12.4,9.44,11.31,10,10,4.0,3.0,True,True,4.3,4.7,11.0,35.9,53.0,14.9,5.1,7.142727272727273,11.0,10,4.4,3.5,9.0,25.2,53.3,14.3,5.4,7.265454545454544,11.0,10
2024/25,2024-12-04,Aston Villa,Brentford,L Smith,2,2,0,0,4,0,4.327158710847008,11.178263037771018,4.316516130040524,12.5674681360095,4,2.011747246025009,1.7919273966996658,2.001543164392356,1.7003781009250178,10.853186982256062,9.0692744562203,279,127,1.886062924229562,1.9288934657865715,1.8690822,1.7305291,1.4969513,1.6870166000000002,12.7,10.8,11.5,7.2,14.55,11.63,10,10,3.0,4.0,True,True,3.2,4.2,9.1,27.6,53.4,12.7,4.1,6.869090909090909,11.0,10,2.8,4.8,7.7,23.4,49.9,10.8,5.3,7.085454545454546,11.0,10
2024/25,2024-12-04,Everton,Wolves,M Salisbury,2,0,0,0,2,0,4.327158710847008,11.178263037771018,4.172524877477546,18.16028094820805,34,1.721700221400374,1.9119284778568453,1.7192492410082172,2.0291159778568457,10.683423952900204,10.9329569249347,393,241,1.6372212811912443,1.892249558010019,1.1984259,1.0074967999999995,1.4848855,2.0225783,12.8,10.3,11.4,12.5,15.9,14.11,10,10,3.0,4.0,True,True,3.4,5.8,8.2,21.9,41.1,12.9,4.0,6.986363636363636,11.0,10,2.7,3.2,7.2,21.0,45.4,10.3,4.5,6.940909090909092,11.0,10
2024/25,2024-12-04,Man City,Nott'm Forest,M Oliver,2,4,0,0,6,0,4.327158710847008,11.178263037771018,3.3318234296321214,20.72896772738165,298,1.508464927282727,2.1101316378014667,1.817288456694492,2.081285483955313,9.274110227410006,10.440740122916178,393,89,1.3670791010964576,2.228028649683942,1.9329265,1.4367898999999995,1.9893646,1.2243944,19.5,12.3,8.7,8.3,11.6,16.4,10,10,3.0,4.0,True,True,6.4,4.9,12.1,47.2,62.4,19.5,6.3,7.156363636363636,11.0,10,3.7,4.0,7.3,22.9,39.8,12.3,4.1,7.041818181818181,11.0,10
2024/25,2024-12-04,Newcastle,Liverpool,A Madley,2,5,0,0,7,0,4.327158710847008,11.178263037771018,3.521780225781912,20.75167947922175,98,1.71473970359825,1.398170809635668,1.8904153792739256,1.6726806135572367,10.399559385900764,9.930972972508044,355,393,1.7054879704757946,1.61826393521968,1.3641404,2.275816,1.5262913,1.0808983,13.1,15.2,10.7,11.3,10.27,10.17,10,10,4.0,3.0,True,True,4.0,4.5,10.0,28.2,52.5,13.2,3.9,6.936363636363636,11.0,10,3.7,4.5,10.4,31.9,56.5,15.2,6.8,7.3918181818181825,11.0,10
