model,Date,HomeTeam,AwayTeam,Referee,selection,model_probability,odds,ev,threshold,official_total_yellow_cards,footiqo_total_yellow_cards,yellow_total_match,official_win,footiqo_win
baseline,2026-04-19,Man City,Arsenal,A Taylor,Under 3.5,0.659257692422397,2.3,0.5162926925715128,0.05,4,4,True,0,0
baseline,2026-04-19,Man City,Arsenal,A Taylor,Under 3.5,0.659257692422397,2.3,0.5162926925715128,0.08,4,4,True,0,0
baseline,2026-04-19,Man City,Arsenal,A Taylor,Under 3.5,0.659257692422397,2.3,0.5162926925715128,0.1,4,4,True,0,0
baseline,2026-04-19,Man City,Arsenal,A Taylor,Under 3.5,0.659257692422397,2.3,0.5162926925715128,0.2,4,4,True,0,0
baseline,2026-04-25,Liverpool,Crystal Palace,A Madley,Under 3.5,0.6770840518854873,1.6,0.0833344830167797,0.0,4,4,True,0,0
baseline,2026-04-25,Liverpool,Crystal Palace,A Madley,Under 3.5,0.6770840518854873,1.6,0.0833344830167797,0.05,4,4,True,0,0
baseline,2026-04-25,Liverpool,Crystal Palace,A Madley,Under 3.5,0.6770840518854873,1.6,0.0833344830167797,0.08,4,4,True,0,0
baseline,2026-05-02,Brentford,West Ham,C Pawson,Under 3.5,0.591253995642885,1.73,0.022869412462191097,0.0,4,4,True,0,0
baseline,2026-05-02,Newcastle,Brighton,C Kavanagh,Under 3.5,0.6096844570314489,2.77,0.6888259459771136,0.0,6,6,True,0,0
baseline,2026-05-02,Newcastle,Brighton,C Kavanagh,Under 3.5,0.6096844570314489,2.77,0.6888259459771136,0.05,6,6,True,0,0
baseline,2026-05-02,Newcastle,Brighton,C Kavanagh,Under 3.5,0.6096844570314489,2.77,0.6888259459771136,0.08,6,6,True,0,0
baseline,2026-05-02,Newcastle,Brighton,C Kavanagh,Under 3.5,0.6096844570314489,2.77,0.6888259459771136,0.1,6,6,True,0,0
baseline,2026-05-02,Newcastle,Brighton,C Kavanagh,Under 3.5,0.6096844570314489,2.77,0.6888259459771136,0.2,6,6,True,0,0
baseline,2026-05-04,Everton,Man City,M Oliver,Under 3.5,0.6893292876351882,2.0,0.3786585752703764,0.0,5,5,True,0,0
baseline,2026-05-04,Everton,Man City,M Oliver,Under 3.5,0.6893292876351882,2.0,0.3786585752703764,0.05,5,5,True,0,0
baseline,2026-05-04,Everton,Man City,M Oliver,Under 3.5,0.6893292876351882,2.0,0.3786585752703764,0.08,5,5,True,0,0
baseline,2026-05-04,Everton,Man City,M Oliver,Under 3.5,0.6893292876351882,2.0,0.3786585752703764,0.1,5,5,True,0,0
baseline,2026-05-04,Everton,Man City,M Oliver,Under 3.5,0.6893292876351882,2.0,0.3786585752703764,0.2,5,5,True,0,0
baseline,2026-05-09,Fulham,Bournemouth,A Madley,Under 3.5,0.5701454830403985,2.05,0.16879824023281675,0.0,6,6,True,0,0
baseline,2026-05-09,Fulham,Bournemouth,A Madley,Under 3.5,0.5701454830403985,2.05,0.16879824023281675,0.05,6,6,True,0,0
baseline,2026-05-09,Fulham,Bournemouth,A Madley,Under 3.5,0.5701454830403985,2.05,0.16879824023281675,0.08,6,6,True,0,0
baseline,2026-05-09,Fulham,Bournemouth,A Madley,Under 3.5,0.5701454830403985,2.05,0.16879824023281675,0.1,6,6,True,0,0
baseline,2026-05-09,Liverpool,Chelsea,C Pawson,Under 3.5,0.6327470692089248,2.0,0.2654941384178495,0.0,6,6,True,0,0
baseline,2026-05-09,Liverpool,Chelsea,C Pawson,Under 3.5,0.6327470692089248,2.0,0.2654941384178495,0.05,6,6,True,0,0
baseline,2026-05-09,Liverpool,Chelsea,C Pawson,Under 3.5,0.6327470692089248,2.0,0.2654941384178495,0.08,6,6,True,0,0
baseline,2026-05-09,Liverpool,Chelsea,C Pawson,Under 3.5,0.6327470692089248,2.0,0.2654941384178495,0.1,6,6,True,0,0
baseline,2026-05-09,Liverpool,Chelsea,C Pawson,Under 3.5,0.6327470692089248,2.0,0.2654941384178495,0.2,6,6,True,0,0
baseline,2026-05-09,Man City,Brentford,M Salisbury,Under 3.5,0.5878907411481857,1.98,0.16402366747340769,0.0,6,6,True,0,0
baseline,2026-05-09,Man City,Brentford,M Salisbury,Under 3.5,0.5878907411481857,1.98,0.16402366747340769,0.05,6,6,True,0,0
baseline,2026-05-09,Man City,Brentford,M Salisbury,Under 3.5,0.5878907411481857,1.98,0.16402366747340769,0.08,6,6,True,0,0
baseline,2026-05-09,Man City,Brentford,M Salisbury,Under 3.5,0.5878907411481857,1.98,0.16402366747340769,0.1,6,6,True,0,0
baseline,2026-05-10,Nott'm Forest,Newcastle,P Tierney,Under 3.5,0.576844789113079,2.3,0.3267430149600816,0.0,2,2,True,1,1
baseline,2026-05-10,Nott'm Forest,Newcastle,P Tierney,Under 3.5,0.576844789113079,2.3,0.3267430149600816,0.05,2,2,True,1,1
baseline,2026-05-10,Nott'm Forest,Newcastle,P Tierney,Under 3.5,0.576844789113079,2.3,0.3267430149600816,0.08,2,2,True,1,1
baseline,2026-05-10,Nott'm Forest,Newcastle,P Tierney,Under 3.5,0.576844789113079,2.3,0.3267430149600816,0.1,2,2,True,1,1
baseline,2026-05-10,Nott'm Forest,Newcastle,P Tierney,Under 3.5,0.576844789113079,2.3,0.3267430149600816,0.2,2,2,True,1,1
baseline,2026-05-10,West Ham,Arsenal,C Kavanagh,Under 3.5,0.6506449819382786,2.21,0.43792541008359565,0.0,7,7,True,0,0
baseline,2026-05-10,West Ham,Arsenal,C Kavanagh,Under 3.5,0.6506449819382786,2.21,0.43792541008359565,0.05,7,7,True,0,0
baseline,2026-05-10,West Ham,Arsenal,C Kavanagh,Under 3.5,0.6506449819382786,2.21,0.43792541008359565,0.08,7,7,True,0,0
baseline,2026-05-10,West Ham,Arsenal,C Kavanagh,Under 3.5,0.6506449819382786,2.21,0.43792541008359565,0.1,7,7,True,0,0
baseline,2026-05-10,West Ham,Arsenal,C Kavanagh,Under 3.5,0.6506449819382786,2.21,0.43792541008359565,0.2,7,7,True,0,0
baseline,2026-05-13,Man City,Crystal Palace,S Attwell,Under 3.5,0.6042409797192358,1.98,0.1963971398440869,0.0,2,2,True,1,1
baseline,2026-05-13,Man City,Crystal Palace,S Attwell,Under 3.5,0.6042409797192358,1.98,0.1963971398440869,0.05,2,2,True,1,1
baseline,2026-05-13,Man City,Crystal Palace,S Attwell,Under 3.5,0.6042409797192358,1.98,0.1963971398440869,0.08,2,2,True,1,1
baseline,2026-05-13,Man City,Crystal Palace,S Attwell,Under 3.5,0.6042409797192358,1.98,0.1963971398440869,0.1,2,2,True,1,1
baseline,2026-05-15,Aston Villa,Liverpool,C Kavanagh,Under 3.5,0.6286930221307364,2.24,0.4082723695728496,0.0,4,4,True,0,0
baseline,2026-05-15,Aston Villa,Liverpool,C Kavanagh,Under 3.5,0.6286930221307364,2.24,0.4082723695728496,0.05,4,4,True,0,0
baseline,2026-05-15,Aston Villa,Liverpool,C Kavanagh,Under 3.5,0.6286930221307364,2.24,0.4082723695728496,0.08,4,4,True,0,0
baseline,2026-05-15,Aston Villa,Liverpool,C Kavanagh,Under 3.5,0.6286930221307364,2.24,0.4082723695728496,0.1,4,4,True,0,0
baseline,2026-05-15,Aston Villa,Liverpool,C Kavanagh,Under 3.5,0.6286930221307364,2.24,0.4082723695728496,0.2,4,4,True,0,0
baseline,2026-05-17,Everton,Sunderland,J Brooks,Over 3.5,0.5947207106957182,1.8,0.07049727925229288,0.0,3,3,True,0,0
baseline,2026-05-17,Everton,Sunderland,J Brooks,Over 3.5,0.5947207106957182,1.8,0.07049727925229288,0.05,3,3,True,0,0
baseline,2026-05-17,Leeds,Brighton,M Oliver,Under 3.5,0.5946344666328134,1.9,0.12980548660234548,0.0,1,1,True,1,1
baseline,2026-05-17,Leeds,Brighton,M Oliver,Under 3.5,0.5946344666328134,1.9,0.12980548660234548,0.05,1,1,True,1,1
baseline,2026-05-17,Leeds,Brighton,M Oliver,Under 3.5,0.5946344666328134,1.9,0.12980548660234548,0.08,1,1,True,1,1
baseline,2026-05-17,Leeds,Brighton,M Oliver,Under 3.5,0.5946344666328134,1.9,0.12980548660234548,0.1,1,1,True,1,1
baseline,2026-05-17,Newcastle,West Ham,J Gillett,Under 3.5,0.5859394717745594,2.05,0.20117591713784666,0.0,4,4,True,0,0
baseline,2026-05-17,Newcastle,West Ham,J Gillett,Under 3.5,0.5859394717745594,2.05,0.20117591713784666,0.05,4,4,True,0,0
baseline,2026-05-17,Newcastle,West Ham,J Gillett,Under 3.5,0.5859394717745594,2.05,0.20117591713784666,0.08,4,4,True,0,0
baseline,2026-05-17,Newcastle,West Ham,J Gillett,Under 3.5,0.5859394717745594,2.05,0.20117591713784666,0.1,4,4,True,0,0
baseline,2026-05-17,Newcastle,West Ham,J Gillett,Under 3.5,0.5859394717745594,2.05,0.20117591713784666,0.2,4,4,True,0,0
baseline,2026-05-19,Bournemouth,Man City,A Taylor,Under 3.5,0.6132781717862138,2.52,0.5454609929012588,0.0,6,6,True,0,0
baseline,2026-05-19,Bournemouth,Man City,A Taylor,Under 3.5,0.6132781717862138,2.52,0.5454609929012588,0.05,6,6,True,0,0
baseline,2026-05-19,Bournemouth,Man City,A Taylor,Under 3.5,0.6132781717862138,2.52,0.5454609929012588,0.08,6,6,True,0,0
baseline,2026-05-19,Bournemouth,Man City,A Taylor,Under 3.5,0.6132781717862138,2.52,0.5454609929012588,0.1,6,6,True,0,0
baseline,2026-05-19,Bournemouth,Man City,A Taylor,Under 3.5,0.6132781717862138,2.52,0.5454609929012588,0.2,6,6,True,0,0
baseline,2026-05-24,Liverpool,Brentford,D England,Under 3.5,0.5868581845635628,1.95,0.14437345989894745,0.0,5,5,True,0,0
baseline,2026-05-24,Liverpool,Brentford,D England,Under 3.5,0.5868581845635628,1.95,0.14437345989894745,0.05,5,5,True,0,0
baseline,2026-05-24,Liverpool,Brentford,D England,Under 3.5,0.5868581845635628,1.95,0.14437345989894745,0.08,5,5,True,0,0
baseline,2026-05-24,Liverpool,Brentford,D England,Under 3.5,0.5868581845635628,1.95,0.14437345989894745,0.1,5,5,True,0,0
baseline,2026-05-24,Tottenham,Everton,M Oliver,Under 3.5,0.6192986186525684,2.46,0.5234746018853182,0.0,8,5,False,0,0
baseline,2026-05-24,Tottenham,Everton,M Oliver,Under 3.5,0.6192986186525684,2.46,0.5234746018853182,0.05,8,5,False,0,0
baseline,2026-05-24,Tottenham,Everton,M Oliver,Under 3.5,0.6192986186525684,2.46,0.5234746018853182,0.08,8,5,False,0,0
baseline,2026-05-24,Tottenham,Everton,M Oliver,Under 3.5,0.6192986186525684,2.46,0.5234746018853182,0.1,8,5,False,0,0
baseline,2026-05-24,Tottenham,Everton,M Oliver,Under 3.5,0.6192986186525684,2.46,0.5234746018853182,0.2,8,5,False,0,0
raw_enriched_glm,2025-08-16,Sunderland,West Ham,R Jones,Under 3.5,0.6599186981394085,2.81,0.8543715417717379,0.0,1,1,True,1,1
raw_enriched_glm,2025-08-16,Sunderland,West Ham,R Jones,Under 3.5,0.6599186981394085,2.81,0.8543715417717379,0.05,1,1,True,1,1
raw_enriched_glm,2025-08-16,Sunderland,West Ham,R Jones,Under 3.5,0.6599186981394085,2.81,0.8543715417717379,0.08,1,1,True,1,1
raw_enriched_glm,2025-08-16,Sunderland,West Ham,R Jones,Under 3.5,0.6599186981394085,2.81,0.8543715417717379,0.1,1,1,True,1,1
raw_enriched_glm,2025-08-16,Sunderland,West Ham,R Jones,Under 3.5,0.6599186981394085,2.81,0.8543715417717379,0.2,1,1,True,1,1
raw_enriched_glm,2025-08-23,Brentford,Aston Villa,T Harrington,Over 3.5,0.6331774757420359,1.67,0.05740638448919988,0.0,3,3,True,0,0
raw_enriched_glm,2025-08-23,Brentford,Aston Villa,T Harrington,Over 3.5,0.6331774757420359,1.67,0.05740638448919988,0.05,3,3,True,0,0
raw_enriched_glm,2025-08-23,Man City,Tottenham,P Bankes,Over 3.5,0.6134097867207247,1.66,0.018260245956402965,0.0,5,5,True,1,1
raw_enriched_glm,2025-09-13,Arsenal,Nott'm Forest,D England,Over 3.5,0.6154207677553296,1.63,0.0031358514411872207,0.0,2,2,True,0,0
raw_enriched_glm,2025-09-13,Fulham,Leeds,C Pawson,Under 3.5,0.5912099396656625,2.03,0.20015617752129478,0.0,3,3,True,1,1
raw_enriched_glm,2025-09-13,Fulham,Leeds,C Pawson,Under 3.5,0.5912099396656625,2.03,0.20015617752129478,0.05,3,3,True,1,1
raw_enriched_glm,2025-09-13,Fulham,Leeds,C Pawson,Under 3.5,0.5912099396656625,2.03,0.20015617752129478,0.08,3,3,True,1,1
raw_enriched_glm,2025-09-13,Fulham,Leeds,C Pawson,Under 3.5,0.5912099396656625,2.03,0.20015617752129478,0.1,3,3,True,1,1
raw_enriched_glm,2025-09-13,Fulham,Leeds,C Pawson,Under 3.5,0.5912099396656625,2.03,0.20015617752129478,0.2,3,3,True,1,1
raw_enriched_glm,2025-09-20,Fulham,Brentford,M Oliver,Under 3.5,0.5766819286030043,1.94,0.11876294148982836,0.0,5,5,True,0,0
raw_enriched_glm,2025-09-20,Fulham,Brentford,M Oliver,Under 3.5,0.5766819286030043,1.94,0.11876294148982836,0.05,5,5,True,0,0
raw_enriched_glm,2025-09-20,Fulham,Brentford,M Oliver,Under 3.5,0.5766819286030043,1.94,0.11876294148982836,0.08,5,5,True,0,0
raw_enriched_glm,2025-09-20,Fulham,Brentford,M Oliver,Under 3.5,0.5766819286030043,1.94,0.11876294148982836,0.1,5,5,True,0,0
raw_enriched_glm,2025-10-26,Arsenal,Crystal Palace,T Bramall,Over 3.5,0.6199263193118233,1.67,0.03527695325074487,0.0,0,0,True,0,0
raw_enriched_glm,2025-11-22,Wolves,Crystal Palace,A Taylor,Over 3.5,0.5743270375096776,1.8,0.03378866751741971,0.0,5,5,True,1,1
raw_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.5720847091304325,2.45,0.4016075373695598,0.0,1,1,True,0,0
raw_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.5720847091304325,2.45,0.4016075373695598,0.05,1,1,True,0,0
raw_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.5720847091304325,2.45,0.4016075373695598,0.08,1,1,True,0,0
raw_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.5720847091304325,2.45,0.4016075373695598,0.1,1,1,True,0,0
raw_enriched_glm,2025-12-03,Arsenal,Brentford,T Harrington,Over 3.5,0.5720847091304325,2.45,0.4016075373695598,0.2,1,1,True,0,0
raw_enriched_glm,2025-12-08,Wolves,Man United,M Salisbury,Over 3.5,0.5921386617225405,1.75,0.03624265801444593,0.0,5,5,True,1,1
raw_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6214985865983935,2.31,0.4356617350422891,0.0,4,4,True,1,1
raw_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6214985865983935,2.31,0.4356617350422891,0.05,4,4,True,1,1
raw_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6214985865983935,2.31,0.4356617350422891,0.08,4,4,True,1,1
raw_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6214985865983935,2.31,0.4356617350422891,0.1,4,4,True,1,1
raw_enriched_glm,2025-12-13,Arsenal,Wolves,R Jones,Over 3.5,0.6214985865983935,2.31,0.4356617350422891,0.2,4,4,True,1,1
raw_enriched_glm,2025-12-14,West Ham,Aston Villa,A Taylor,Over 3.5,0.5980107817152237,1.85,0.10631994617316387,0.0,3,3,True,0,0
raw_enriched_glm,2025-12-14,West Ham,Aston Villa,A Taylor,Over 3.5,0.5980107817152237,1.85,0.10631994617316387,0.05,3,3,True,0,0
raw_enriched_glm,2025-12-14,West Ham,Aston Villa,A Taylor,Over 3.5,0.5980107817152237,1.85,0.10631994617316387,0.08,3,3,True,0,0
raw_enriched_glm,2025-12-14,West Ham,Aston Villa,A Taylor,Over 3.5,0.5980107817152237,1.85,0.10631994617316387,0.1,3,3,True,0,0
raw_enriched_glm,2025-12-20,Bournemouth,Burnley,C Kavanagh,Over 3.5,0.6496113021530017,1.67,0.08485087459551277,0.0,2,2,True,0,0
raw_enriched_glm,2025-12-20,Bournemouth,Burnley,C Kavanagh,Over 3.5,0.6496113021530017,1.67,0.08485087459551277,0.05,2,2,True,0,0
raw_enriched_glm,2025-12-20,Bournemouth,Burnley,C Kavanagh,Over 3.5,0.6496113021530017,1.67,0.08485087459551277,0.08,2,2,True,0,0
raw_enriched_glm,2025-12-21,Aston Villa,Man United,M Oliver,Over 3.5,0.6664003400708551,1.63,0.08623255431549381,0.0,3,3,True,0,0
raw_enriched_glm,2025-12-21,Aston Villa,Man United,M Oliver,Over 3.5,0.6664003400708551,1.63,0.08623255431549381,0.05,3,3,True,0,0
raw_enriched_glm,2025-12-21,Aston Villa,Man United,M Oliver,Over 3.5,0.6664003400708551,1.63,0.08623255431549381,0.08,3,3,True,0,0
raw_enriched_glm,2025-12-26,Man United,Newcastle,A Taylor,Over 3.5,0.6241971714054952,1.63,0.017441389390957074,0.0,3,3,True,0,0
raw_enriched_glm,2025-12-27,Arsenal,Brighton,J Brooks,Over 3.5,0.5910706148899285,1.88,0.11121275599306557,0.0,5,5,True,1,1
raw_enriched_glm,2025-12-27,Arsenal,Brighton,J Brooks,Over 3.5,0.5910706148899285,1.88,0.11121275599306557,0.05,5,5,True,1,1
raw_enriched_glm,2025-12-27,Arsenal,Brighton,J Brooks,Over 3.5,0.5910706148899285,1.88,0.11121275599306557,0.08,5,5,True,1,1
raw_enriched_glm,2025-12-27,Arsenal,Brighton,J Brooks,Over 3.5,0.5910706148899285,1.88,0.11121275599306557,0.1,5,5,True,1,1
raw_enriched_glm,2025-12-30,Arsenal,Aston Villa,D England,Over 3.5,0.7258698880012833,1.66,0.20494401408213014,0.0,5,5,True,1,1
raw_enriched_glm,2025-12-30,Arsenal,Aston Villa,D England,Over 3.5,0.7258698880012833,1.66,0.20494401408213014,0.05,5,5,True,1,1
raw_enriched_glm,2025-12-30,Arsenal,Aston Villa,D England,Over 3.5,0.7258698880012833,1.66,0.20494401408213014,0.08,5,5,True,1,1
raw_enriched_glm,2025-12-30,Arsenal,Aston Villa,D England,Over 3.5,0.7258698880012833,1.66,0.20494401408213014,0.1,5,5,True,1,1
raw_enriched_glm,2025-12-30,Arsenal,Aston Villa,D England,Over 3.5,0.7258698880012833,1.66,0.20494401408213014,0.2,5,5,True,1,1
raw_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.6498812886748984,1.88,0.22177682270880883,0.0,2,2,True,0,0
raw_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.6498812886748984,1.88,0.22177682270880883,0.05,2,2,True,0,0
raw_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.6498812886748984,1.88,0.22177682270880883,0.08,2,2,True,0,0
raw_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.6498812886748984,1.88,0.22177682270880883,0.1,2,2,True,0,0
raw_enriched_glm,2025-12-30,Man United,Wolves,T Bramall,Over 3.5,0.6498812886748984,1.88,0.22177682270880883,0.2,2,2,True,0,0
raw_enriched_glm,2026-01-03,Bournemouth,Arsenal,C Kavanagh,Over 3.5,0.6562876739665142,1.78,0.1681920596603954,0.0,4,4,True,1,1
raw_enriched_glm,2026-01-03,Bournemouth,Arsenal,C Kavanagh,Over 3.5,0.6562876739665142,1.78,0.1681920596603954,0.05,4,4,True,1,1
raw_enriched_glm,2026-01-03,Bournemouth,Arsenal,C Kavanagh,Over 3.5,0.6562876739665142,1.78,0.1681920596603954,0.08,4,4,True,1,1
raw_enriched_glm,2026-01-03,Bournemouth,Arsenal,C Kavanagh,Over 3.5,0.6562876739665142,1.78,0.1681920596603954,0.1,4,4,True,1,1
raw_enriched_glm,2026-01-07,Bournemouth,Tottenham,D England,Over 3.5,0.6760058436351499,1.53,0.03428894076177946,0.0,6,6,True,1,1
raw_enriched_glm,2026-01-07,Crystal Palace,Aston Villa,A Madley,Over 3.5,0.6549049391143972,1.66,0.08714219892989927,0.0,2,2,True,0,0
raw_enriched_glm,2026-01-07,Crystal Palace,Aston Villa,A Madley,Over 3.5,0.6549049391143972,1.66,0.08714219892989927,0.05,2,2,True,0,0
raw_enriched_glm,2026-01-07,Crystal Palace,Aston Villa,A Madley,Over 3.5,0.6549049391143972,1.66,0.08714219892989927,0.08,2,2,True,0,0
raw_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.5849074802373473,1.95,0.14056958646282713,0.0,5,5,True,1,1
raw_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.5849074802373473,1.95,0.14056958646282713,0.05,5,5,True,1,1
raw_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.5849074802373473,1.95,0.14056958646282713,0.08,5,5,True,1,1
raw_enriched_glm,2026-01-07,Newcastle,Leeds,M Salisbury,Over 3.5,0.5849074802373473,1.95,0.14056958646282713,0.1,5,5,True,1,1
raw_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.5758960886828954,2.31,0.3303199648574884,0.0,2,2,True,0,0
raw_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.5758960886828954,2.31,0.3303199648574884,0.05,2,2,True,0,0
raw_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.5758960886828954,2.31,0.3303199648574884,0.08,2,2,True,0,0
raw_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.5758960886828954,2.31,0.3303199648574884,0.1,2,2,True,0,0
raw_enriched_glm,2026-01-17,Nott'm Forest,Arsenal,M Oliver,Over 3.5,0.5758960886828954,2.31,0.3303199648574884,0.2,2,2,True,0,0
raw_enriched_glm,2026-01-18,Aston Villa,Everton,T Harrington,Over 3.5,0.621299924656876,1.8,0.11833986438237676,0.0,3,3,True,0,0
raw_enriched_glm,2026-01-18,Aston Villa,Everton,T Harrington,Over 3.5,0.621299924656876,1.8,0.11833986438237676,0.05,3,3,True,0,0
raw_enriched_glm,2026-01-18,Aston Villa,Everton,T Harrington,Over 3.5,0.621299924656876,1.8,0.11833986438237676,0.08,3,3,True,0,0
raw_enriched_glm,2026-01-18,Aston Villa,Everton,T Harrington,Over 3.5,0.621299924656876,1.8,0.11833986438237676,0.1,3,3,True,0,0
raw_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6045849173265883,1.95,0.17894058878684715,0.0,2,2,True,0,0
raw_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6045849173265883,1.95,0.17894058878684715,0.05,2,2,True,0,0
raw_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6045849173265883,1.95,0.17894058878684715,0.08,2,2,True,0,0
raw_enriched_glm,2026-01-25,Arsenal,Man United,C Pawson,Over 3.5,0.6045849173265883,1.95,0.17894058878684715,0.1,2,2,True,0,0
raw_enriched_glm,2026-01-25,Newcastle,Aston Villa,J Gillett,Over 3.5,0.7039905702018783,1.63,0.14750462942906162,0.0,3,3,True,0,0
raw_enriched_glm,2026-01-25,Newcastle,Aston Villa,J Gillett,Over 3.5,0.7039905702018783,1.63,0.14750462942906162,0.05,3,3,True,0,0
raw_enriched_glm,2026-01-25,Newcastle,Aston Villa,J Gillett,Over 3.5,0.7039905702018783,1.63,0.14750462942906162,0.08,3,3,True,0,0
raw_enriched_glm,2026-01-25,Newcastle,Aston Villa,J Gillett,Over 3.5,0.7039905702018783,1.63,0.14750462942906162,0.1,3,3,True,0,0
raw_enriched_glm,2026-02-01,Aston Villa,Brentford,T Robinson,Over 3.5,0.6290533471041939,1.59,0.00019482189566844,0.0,3,5,False,0,1
raw_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.622620593962665,1.9,0.1829791285290634,0.0,2,2,True,0,0
raw_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.622620593962665,1.9,0.1829791285290634,0.05,2,2,True,0,0
raw_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.622620593962665,1.9,0.1829791285290634,0.08,2,2,True,0,0
raw_enriched_glm,2026-02-06,Leeds,Nott'm Forest,P Bankes,Over 3.5,0.622620593962665,1.9,0.1829791285290634,0.1,2,2,True,0,0
raw_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.5751293319074938,2.31,0.3285487567063108,0.0,3,3,True,0,0
raw_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.5751293319074938,2.31,0.3285487567063108,0.05,3,3,True,0,0
raw_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.5751293319074938,2.31,0.3285487567063108,0.08,3,3,True,0,0
raw_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.5751293319074938,2.31,0.3285487567063108,0.1,3,3,True,0,0
raw_enriched_glm,2026-02-07,Arsenal,Sunderland,S Barrott,Over 3.5,0.5751293319074938,2.31,0.3285487567063108,0.2,3,3,True,0,0
raw_enriched_glm,2026-02-07,Bournemouth,Aston Villa,A Taylor,Over 3.5,0.6902441430906139,1.59,0.09748818751407606,0.0,2,2,True,0,0
raw_enriched_glm,2026-02-07,Bournemouth,Aston Villa,A Taylor,Over 3.5,0.6902441430906139,1.59,0.09748818751407606,0.05,2,2,True,0,0
raw_enriched_glm,2026-02-07,Bournemouth,Aston Villa,A Taylor,Over 3.5,0.6902441430906139,1.59,0.09748818751407606,0.08,2,2,True,0,0
raw_enriched_glm,2026-02-07,Man United,Tottenham,M Oliver,Over 3.5,0.6519137347067823,1.63,0.0626193875720551,0.0,3,3,True,0,0
raw_enriched_glm,2026-02-07,Man United,Tottenham,M Oliver,Over 3.5,0.6519137347067823,1.63,0.0626193875720551,0.05,3,3,True,0,0
raw_enriched_glm,2026-02-08,Liverpool,Man City,C Pawson,Under 3.5,0.5729940313195743,1.94,0.11160842075997413,0.0,6,6,True,0,0
raw_enriched_glm,2026-02-08,Liverpool,Man City,C Pawson,Under 3.5,0.5729940313195743,1.94,0.11160842075997413,0.05,6,6,True,0,0
raw_enriched_glm,2026-02-08,Liverpool,Man City,C Pawson,Under 3.5,0.5729940313195743,1.94,0.11160842075997413,0.08,6,6,True,0,0
raw_enriched_glm,2026-02-08,Liverpool,Man City,C Pawson,Under 3.5,0.5729940313195743,1.94,0.11160842075997413,0.1,6,6,True,0,0
raw_enriched_glm,2026-02-10,Chelsea,Leeds,R Jones,Over 3.5,0.5771506179553659,1.78,0.02732809996055141,0.0,8,8,True,1,1
raw_enriched_glm,2026-02-11,Nott'm Forest,Wolves,T Robinson,Over 3.5,0.6212239624749417,1.63,0.012595058834155015,0.0,2,2,True,0,0
raw_enriched_glm,2026-02-21,Aston Villa,Leeds,M Oliver,Over 3.5,0.5821068858611509,1.73,0.007044912539791115,0.0,5,5,True,1,1
raw_enriched_glm,2026-02-27,Wolves,Aston Villa,C Pawson,Over 3.5,0.636410286082186,1.67,0.06280517775725047,0.0,6,6,True,1,1
raw_enriched_glm,2026-02-27,Wolves,Aston Villa,C Pawson,Over 3.5,0.636410286082186,1.67,0.06280517775725047,0.05,6,6,True,1,1
raw_enriched_glm,2026-02-28,Bournemouth,Sunderland,J Gillett,Over 3.5,0.6305581978966016,1.59,0.0025875346555965795,0.0,6,6,True,1,1
