timestamp,lat,lon,commence_time,temperature,wind_speed,wind_gust,precip_prob,precip_intensity,dew_point,humidity,condition,flags
2026-05-14T06:17:54.808Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:17:54.853Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:17:54.853Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:17:54.852Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:17:54.892Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:17:54.932Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:17:54.962Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:55.010Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:55.011Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:17:55.011Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:17:55.050Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:17:55.097Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:17:55.131Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:17:55.179Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:17:55.180Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:17:55.179Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:17:55.222Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:17:55.262Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:17:55.297Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:17:55.348Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:55.349Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:17:55.349Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:17:55.386Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:17:55.386Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:55.472Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:17:55.514Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:17:55.515Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:17:55.517Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:17:55.563Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:17:55.562Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:17:55.668Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:17:55.669Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:17:55.670Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:17:55.669Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:17:55.704Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:55.737Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:57.124Z,-34.9156,138.5961,2026-05-16T03:15:20Z,18,8,23,30,0,14,80,average,"MILD DEW"
2026-05-14T06:17:57.125Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,11,22,10,0,14,87,average,"DEW RISK"
2026-05-14T06:17:57.124Z,-27.4858,153.0381,2026-05-14T09:30:00Z,17,9,19,15,0,15,91,average,"DEW RISK"
2026-05-14T06:17:57.125Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,6,10,10,0,15,85,average,"DEW RISK"
2026-05-14T06:17:57.170Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,13,27,0,0,12,59,good,""
2026-05-14T06:17:57.170Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,13,25,0,0,13,75,average,"MILD DEW"
2026-05-14T06:17:57.285Z,-37.8166,144.9475,2026-05-17T03:10:00Z,16,5,12,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:57.286Z,-31.9505,115.8891,2026-05-17T08:15:45Z,19,6,14,0,0,12,64,good,""
2026-05-14T06:17:57.288Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,6,14,40,0,14,89,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:57.815Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,11,22,10,0,14,87,average,"DEW RISK"
2026-05-14T06:17:57.816Z,-27.4858,153.0381,2026-05-14T09:30:00Z,17,9,19,15,0,15,91,average,"DEW RISK"
2026-05-14T06:17:57.817Z,-34.9156,138.5961,2026-05-16T03:15:20Z,18,8,23,30,0,14,80,average,"MILD DEW"
2026-05-14T06:17:57.817Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,6,10,10,0,15,85,average,"DEW RISK"
2026-05-14T06:17:57.953Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,13,27,0,0,12,59,good,""
2026-05-14T06:17:57.952Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,13,25,0,0,13,75,average,"MILD DEW"
2026-05-14T06:17:58.002Z,-27.4858,153.0381,2026-05-14T09:30:00Z,17,9,19,15,0,15,91,average,"DEW RISK"
2026-05-14T06:17:58.003Z,-31.9505,115.8891,2026-05-17T08:15:45Z,19,6,14,0,0,12,64,good,""
2026-05-14T06:17:58.004Z,-37.8166,144.9475,2026-05-17T03:10:00Z,16,5,12,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:58.006Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,6,14,40,0,14,89,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:58.143Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,6,10,10,0,15,85,average,"DEW RISK"
2026-05-14T06:17:58.143Z,-34.9156,138.5961,2026-05-16T03:15:20Z,18,8,23,30,0,14,80,average,"MILD DEW"
2026-05-14T06:17:58.193Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,11,22,10,0,14,87,average,"DEW RISK"
2026-05-14T06:17:58.194Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,6,14,40,0,14,89,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:58.196Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,13,25,0,0,13,75,average,"MILD DEW"
2026-05-14T06:17:58.193Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,13,27,0,0,12,59,good,""
2026-05-14T06:17:58.297Z,-37.8166,144.9475,2026-05-17T03:10:00Z,16,5,12,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:58.297Z,-27.4858,153.0381,2026-05-14T09:30:00Z,17,9,19,15,0,15,91,average,"DEW RISK"
2026-05-14T06:17:58.348Z,-34.9156,138.5961,2026-05-16T03:15:20Z,18,8,23,30,0,14,80,average,"MILD DEW"
2026-05-14T06:17:58.347Z,-31.9505,115.8891,2026-05-17T08:15:45Z,19,6,14,0,0,12,64,good,""
2026-05-14T06:17:58.348Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,6,10,10,0,15,85,average,"DEW RISK"
2026-05-14T06:17:58.349Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,13,27,0,0,12,59,good,""
2026-05-14T06:17:58.473Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,11,22,10,0,14,87,average,"DEW RISK"
2026-05-14T06:17:58.472Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,6,14,40,0,14,89,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:58.477Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,13,25,0,0,13,75,average,"MILD DEW"
2026-05-14T06:17:58.473Z,-31.9505,115.8891,2026-05-17T08:15:45Z,19,6,14,0,0,12,64,good,""
2026-05-14T06:17:58.477Z,-37.8166,144.9475,2026-05-17T03:10:00Z,16,5,12,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-14T06:38:31.447Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:38:31.448Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:38:31.482Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:38:31.482Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:38:31.483Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:38:31.481Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:38:31.533Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:38:31.533Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:38:31.545Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:38:31.545Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:38:31.561Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:38:31.562Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:38:31.591Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:38:31.628Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:38:31.628Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:38:31.723Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:38:31.747Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:38:31.748Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:38:31.799Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:38:31.799Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:38:31.799Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:38:31.817Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:38:31.830Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:38:31.853Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:38:31.854Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:38:31.854Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:38:32.080Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:38:32.080Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:38:32.080Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:38:32.080Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:38:32.081Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:38:32.080Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:38:32.132Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:38:32.132Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:38:32.132Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:38:32.152Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:38:32.152Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:38:32.152Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:38:32.200Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:38:32.200Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:38:32.200Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:38:32.213Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:38:32.230Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:38:32.231Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:38:32.254Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:38:32.254Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:38:32.254Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:38:32.267Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:38:32.280Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:38:32.288Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:38:32.297Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:38:32.310Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
