match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,Date,home_team,away_team,home_xg,away_xg,xg_source,p_home,p_draw,p_away,engine,kickoff_utc_fix,home_odds,draw_odds,away_odds,qH,qD,qA,eH,eD,eA,bet,edge,actual,odds,profit
ucl-2024-25-096,2024-25,league_phase,Matchday 6,2024-12-10T00:00:00Z,date_only,bayer-04-leverkusen,fc-internazionale-milano,Bayer 04 Leverkusen (GER),FC Internazionale Milano (ITA),1,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,bayer-04-leverkusen,fc-internazionale-milano,1.0,0.0,goals_fallback,0.2257000280183592,0.2557256469408197,0.5185743250408211,shared_xg_dixon_coles,2024-12-10T00:00:00Z,2.23,3.3,3.36,0.42745125251543964,0.2888534221543728,0.2836953253301876,-0.20175122449708044,-0.033127775213553146,0.23487899971063353,A,0.23487899971063353,H,3.36,-1.0
ucl-2024-25-097,2024-25,league_phase,Matchday 6,2024-12-10T00:00:00Z,date_only,club-brugge-kv,sporting-clube-de-portugal,Club Brugge KV (BEL),Sporting Clube de Portugal (POR),2,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,club-brugge-kv,sporting-clube-de-portugal,2.0,1.0,goals_fallback,0.3287152995255613,0.2859297447881078,0.3853549556863308,shared_xg_dixon_coles,2024-12-10T00:00:00Z,2.5,3.43,2.85,0.38372161488488943,0.27968047732134793,0.33659790779376264,-0.05500631535932815,0.006249267466759856,0.048757047892568184,A,0.048757047892568184,H,2.85,-1.0
ucl-2024-25-098,2024-25,league_phase,Matchday 6,2024-12-10T00:00:00Z,date_only,fk-shakhtar-donetsk,fc-bayern-m-nchen,FK Shakhtar Donetsk (UKR),FC Bayern München (GER),1,5,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,fk-shakhtar-donetsk,fc-bayern-m-nchen,1.0,5.0,goals_fallback,0.1046122602298101,0.2037925903973205,0.691595149372869,shared_xg_dixon_coles,2024-12-10T00:00:00Z,17.16,8.14,1.16,0.05586214077467721,0.11776343190337357,0.8263744273219492,0.04875011945513289,0.08602915849394693,-0.13477927794908018,D,0.08602915849394693,A,8.14,-1.0
ucl-2024-25-099,2024-25,league_phase,Matchday 6,2024-12-10T00:00:00Z,date_only,fc-red-bull-salzburg,paris-saint-germain-fc,FC Red Bull Salzburg (AUT),Paris Saint-Germain FC (FRA),0,3,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,fc-red-bull-salzburg,paris-saint-germain-fc,0.0,3.0,goals_fallback,0.0061094888667591,0.0383944075712138,0.9554961035620272,shared_xg_dixon_coles,2024-12-10T00:00:00Z,10.9,6.38,1.26,0.0880339222119525,0.15040278246242672,0.7615632953256208,-0.08192443334519339,-0.11200837489121293,0.19393280823640635,A,0.19393280823640635,A,1.26,0.26
ucl-2024-25-100,2024-25,league_phase,Matchday 6,2024-12-11T00:00:00Z,date_only,club-atl-tico-de-madrid,k-slovan-bratislava,Club Atlético de Madrid (ESP),ŠK Slovan Bratislava (SVK),3,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,club-atl-tico-de-madrid,k-slovan-bratislava,3.0,1.0,goals_fallback,0.862949692137198,0.0757063168109544,0.0613439910518477,shared_xg_dixon_coles,2024-12-11T00:00:00Z,1.05,16.64,40.09,0.9180274627575521,0.05792841561871573,0.024044121623732345,-0.05507777062035413,0.017777901192238668,0.037299869428115355,A,0.037299869428115355,H,40.09,-1.0
ucl-2024-25-101,2024-25,league_phase,Matchday 6,2024-12-11T00:00:00Z,date_only,lille-osc,sk-sturm-graz,Lille OSC (FRA),SK Sturm Graz (AUT),3,2,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,lille-osc,sk-sturm-graz,3.0,2.0,goals_fallback,0.2562959313971167,0.3283061241276519,0.4153979444752312,shared_xg_dixon_coles,2024-12-11T00:00:00Z,1.5,4.41,6.66,0.638830162085976,0.21728917077754287,0.1438806671364811,-0.3825342306888593,0.11101695335010905,0.2715172773387501,A,0.2715172773387501,H,6.66,-1.0
ucl-2024-25-102,2024-25,league_phase,Matchday 6,2024-12-11T00:00:00Z,date_only,vfb-stuttgart,bsc-young-boys,VfB Stuttgart (GER),BSC Young Boys (SUI),5,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,vfb-stuttgart,bsc-young-boys,5.0,1.0,goals_fallback,0.4863141382239549,0.2764684193012209,0.2372174424748242,shared_xg_dixon_coles,2024-12-11T00:00:00Z,1.32,5.89,8.43,0.7242743428278858,0.16231615153358395,0.11340950563853017,-0.2379602046039309,0.11415226776763696,0.12380793683629404,A,0.12380793683629404,H,8.43,-1.0
ucl-2024-25-103,2024-25,league_phase,Matchday 6,2025-04-15T00:00:00Z,date_only,borussia-dortmund,fc-barcelona,Borussia Dortmund (GER),FC Barcelona (ESP),2,3,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,borussia-dortmund,fc-barcelona,2.0,3.0,goals_fallback,0.5444911980233332,0.2435690932660803,0.2119397087105864,shared_xg_dixon_coles,2025-04-15T00:00:00Z,3.4,4.13,1.98,0.2824526620474312,0.2325276152448586,0.48501972270771015,0.26203853597590204,0.011041478021221712,-0.2730800139971238,H,0.26203853597590204,A,3.4,-1.0
ucl-2024-25-105,2024-25,league_phase,Matchday 6,2024-12-11T00:00:00Z,date_only,sport-lisboa-e-benfica,bologna-fc-1909,Sport Lisboa e Benfica (POR),Bologna FC 1909 (ITA),0,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,sport-lisboa-e-benfica,bologna-fc-1909,0.0,0.0,goals_fallback,0.1672001181540678,0.1673099957905803,0.6654898860553519,shared_xg_dixon_coles,2024-12-11T00:00:00Z,1.41,4.82,8.05,0.6813444616727278,0.19931445870509254,0.11934107962217963,-0.51414434351866,-0.03200446291451223,0.5461488064331722,A,0.5461488064331722,D,8.05,-1.0
ucl-2024-25-106,2024-25,league_phase,Matchday 6,2024-12-11T00:00:00Z,date_only,arsenal-fc,as-monaco-fc,Arsenal FC (ENG),AS Monaco FC (MCO),3,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,arsenal-fc,as-monaco-fc,3.0,0.0,goals_fallback,0.9334866239018016,0.0449953056828216,0.0215180704153765,shared_xg_dixon_coles,2024-12-11T00:00:00Z,1.33,5.61,8.56,0.7181583933648084,0.17025858523622017,0.1115830213989714,0.21532823053699324,-0.12526327955339858,-0.0900649509835949,H,0.21532823053699324,H,1.33,0.33000000000000007
ucl-2024-25-107,2024-25,league_phase,Matchday 6,2024-12-11T00:00:00Z,date_only,juventus-fc,manchester-city-fc,Juventus FC (ITA),Manchester City FC (ENG),2,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,juventus-fc,manchester-city-fc,2.0,0.0,goals_fallback,0.0973292126811171,0.1099327309007158,0.7927380564181671,shared_xg_dixon_coles,2024-12-11T00:00:00Z,4.04,3.64,1.92,0.23730102678328902,0.2633780626935405,0.4993209105231706,-0.1399718141021719,-0.1534453317928247,0.29341714589499646,A,0.29341714589499646,H,1.92,-1.0
ucl-2024-25-108,2024-25,league_phase,Matchday 6,2024-12-11T00:00:00Z,date_only,feyenoord-rotterdam,ac-sparta-praha,Feyenoord Rotterdam (NED),AC Sparta Praha (CZE),4,2,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,feyenoord-rotterdam,ac-sparta-praha,4.0,2.0,goals_fallback,0.5774312062455533,0.2042969085831376,0.2182718851713091,shared_xg_dixon_coles,2024-12-11T00:00:00Z,1.36,5.27,7.99,0.700144161460836,0.1806823642479577,0.11917347429120614,-0.12271295521528269,0.0236145443351799,0.09909841088010296,A,0.09909841088010296,H,7.99,-1.0
ucl-2024-25-109,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00Z,date_only,as-monaco-fc,aston-villa-fc,AS Monaco FC (MCO),Aston Villa FC (ENG),1,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,as-monaco-fc,aston-villa-fc,1.0,0.0,goals_fallback,0.4343184256200734,0.2667650813994401,0.2989164929804863,shared_xg_dixon_coles,2025-01-21T00:00:00Z,2.61,3.46,2.65,0.3650646398127098,0.2753811300321308,0.35955423015515947,0.06925378580736358,-0.00861604863269072,-0.06063773717467319,H,0.06925378580736358,H,2.61,1.6099999999999999
ucl-2024-25-110,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00Z,date_only,atalanta-bc,sk-sturm-graz,Atalanta BC (ITA),SK Sturm Graz (AUT),5,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,atalanta-bc,sk-sturm-graz,5.0,0.0,goals_fallback,0.4343184256200734,0.2667650813994401,0.2989164929804863,shared_xg_dixon_coles,2025-01-21T00:00:00Z,1.24,6.28,12.52,0.7713110765801825,0.15229709155404875,0.07639183186576887,-0.3369926509601091,0.11446798984539136,0.22252466111471741,A,0.22252466111471741,H,12.52,-1.0
ucl-2024-25-111,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00Z,date_only,bologna-fc-1909,borussia-dortmund,Bologna FC 1909 (ITA),Borussia Dortmund (GER),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,bologna-fc-1909,borussia-dortmund,2.0,1.0,goals_fallback,0.1545891591166704,0.2313480075832109,0.6140628333001186,shared_xg_dixon_coles,2025-01-21T00:00:00Z,2.65,3.26,2.72,0.35878968366364283,0.2916541907081759,0.34955612562818134,-0.20420052454697243,-0.060306183124964996,0.26450670767193724,A,0.26450670767193724,H,2.72,-1.0
ucl-2024-25-112,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00Z,date_only,k-slovan-bratislava,vfb-stuttgart,ŠK Slovan Bratislava (SVK),VfB Stuttgart (GER),1,3,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,k-slovan-bratislava,vfb-stuttgart,1.0,3.0,goals_fallback,0.4343184256200734,0.2667650813994401,0.2989164929804863,shared_xg_dixon_coles,2025-01-21T00:00:00Z,11.15,6.95,1.23,0.0856945231090015,0.13748114139070025,0.7768243355002982,0.3486239025110719,0.12928394000873986,-0.4779078425198119,H,0.3486239025110719,A,11.15,-1.0
ucl-2024-25-113,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00Z,date_only,liverpool-fc,lille-osc,Liverpool FC (ENG),Lille OSC (FRA),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,liverpool-fc,lille-osc,2.0,1.0,goals_fallback,0.7129816982689704,0.1709425587731142,0.1160757429579154,shared_xg_dixon_coles,2025-01-21T00:00:00Z,1.29,5.74,9.93,0.7381991257892181,0.16590189412336084,0.09589898008742109,-0.025217427520247693,0.0050406646497533625,0.020176762870494303,A,0.020176762870494303,H,9.93,-1.0
ucl-2024-25-114,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00Z,date_only,club-atl-tico-de-madrid,bayer-04-leverkusen,Club Atlético de Madrid (ESP),Bayer 04 Leverkusen (GER),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,club-atl-tico-de-madrid,bayer-04-leverkusen,2.0,1.0,goals_fallback,0.862949692137198,0.0757063168109544,0.0613439910518477,shared_xg_dixon_coles,2025-01-21T00:00:00Z,2.44,3.15,3.08,0.3895884866201934,0.3017764785248482,0.3086350348549584,0.47336120551700456,-0.22607016171389377,-0.2472910438031107,H,0.47336120551700456,H,2.44,1.44
ucl-2024-25-115,2024-25,league_phase,Matchday 7,2025-03-05T00:00:00Z,date_only,sport-lisboa-e-benfica,fc-barcelona,Sport Lisboa e Benfica (POR),FC Barcelona (ESP),4,5,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,sport-lisboa-e-benfica,fc-barcelona,4.0,5.0,goals_fallback,0.0394153817759985,0.0666602742771187,0.8939243439468829,shared_xg_dixon_coles,2025-03-05T00:00:00Z,3.87,4.2,1.81,0.2463327144231984,0.22697800114708996,0.5266892844297116,-0.20691733264719991,-0.16031772686997126,0.3672350595171713,A,0.3672350595171713,A,1.81,0.81
ucl-2024-25-116,2024-25,league_phase,Matchday 7,2025-01-21T00:00:00Z,date_only,club-brugge-kv,juventus-fc,Club Brugge KV (BEL),Juventus FC (ITA),0,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,club-brugge-kv,juventus-fc,0.0,0.0,goals_fallback,0.3287152995255613,0.2859297447881078,0.3853549556863308,shared_xg_dixon_coles,2025-01-21T00:00:00Z,3.27,3.15,2.33,0.29056854757295386,0.30163782557573304,0.407793626851313,0.038146751952607416,-0.015708080787625256,-0.02243867116498216,H,0.038146751952607416,D,3.27,-1.0
ucl-2024-25-118,2024-25,league_phase,Matchday 7,2025-01-22T00:00:00Z,date_only,rb-leipzig,sporting-clube-de-portugal,RB Leipzig (GER),Sporting Clube de Portugal (POR),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,rb-leipzig,sporting-clube-de-portugal,2.0,1.0,goals_fallback,0.6801793259049373,0.1818438768099681,0.1379767972850946,shared_xg_dixon_coles,2025-01-22T00:00:00Z,2.87,3.69,2.34,0.3328591749644381,0.25889046941678523,0.4082503556187767,0.34732015094049923,-0.07704659260681712,-0.2702735583336821,H,0.34732015094049923,H,2.87,1.87
ucl-2024-25-120,2024-25,league_phase,Matchday 7,2025-01-22T00:00:00Z,date_only,ac-sparta-praha,fc-internazionale-milano,AC Sparta Praha (CZE),FC Internazionale Milano (ITA),0,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,ac-sparta-praha,fc-internazionale-milano,0.0,1.0,goals_fallback,0.2257000280183592,0.2557256469408197,0.5185743250408211,shared_xg_dixon_coles,2025-01-22T00:00:00Z,8.92,5.25,1.34,0.10688597917280739,0.18160436842313177,0.7115096524040609,0.11881404884555181,0.0741212785176879,-0.19293532736323982,H,0.11881404884555181,A,8.92,-1.0
ucl-2024-25-121,2024-25,league_phase,Matchday 7,2025-01-22T00:00:00Z,date_only,paris-saint-germain-fc,manchester-city-fc,Paris Saint-Germain FC (FRA),Manchester City FC (ENG),4,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,paris-saint-germain-fc,manchester-city-fc,4.0,2.0,goals_fallback,0.4346395926296217,0.1608125553265866,0.4045478520437917,shared_xg_dixon_coles,2025-01-22T00:00:00Z,2.49,3.62,2.71,0.38363203359938053,0.26387949272443584,0.35248847367618363,0.05100755903024118,-0.10306693739784925,0.052059378367608045,A,0.052059378367608045,H,2.71,-1.0
ucl-2024-25-122,2024-25,league_phase,Matchday 7,2025-01-22T00:00:00Z,date_only,real-madrid-cf,fc-red-bull-salzburg,Real Madrid CF (ESP),FC Red Bull Salzburg (AUT),5,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,real-madrid-cf,fc-red-bull-salzburg,5.0,1.0,goals_fallback,0.93763629240404,0.0455042004870949,0.016859507108865,shared_xg_dixon_coles,2025-01-22T00:00:00Z,1.06,14.63,28.92,0.901626509336137,0.06532632261765585,0.03304716804620696,0.036009783067903034,-0.01982212213056095,-0.016187660937341957,H,0.036009783067903034,H,1.06,0.06000000000000005
ucl-2024-25-123,2024-25,league_phase,Matchday 7,2025-01-22T00:00:00Z,date_only,ac-milan,girona-fc,AC Milan (ITA),Girona FC (ESP),1,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,ac-milan,girona-fc,1.0,0.0,goals_fallback,0.6740377099288778,0.2051444878249884,0.1208178022461338,shared_xg_dixon_coles,2025-01-22T00:00:00Z,1.59,4.17,5.57,0.5999690030609478,0.22876515944050527,0.17126583749854704,0.07406870686792999,-0.02362067161551687,-0.050448035252413245,H,0.07406870686792999,H,1.59,0.5900000000000001
ucl-2024-25-124,2024-25,league_phase,Matchday 7,2025-01-22T00:00:00Z,date_only,arsenal-fc,gnk-dinamo-zagreb,Arsenal FC (ENG),GNK Dinamo Zagreb (CRO),3,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,arsenal-fc,gnk-dinamo-zagreb,3.0,0.0,goals_fallback,0.9334866239018016,0.0449953056828216,0.0215180704153765,shared_xg_dixon_coles,2025-01-22T00:00:00Z,1.09,11.24,28.58,0.8809690574068336,0.08543205272005772,0.03359888987310877,0.05251756649496797,-0.04043674703723612,-0.012080819457732272,H,0.05251756649496797,H,1.09,0.09000000000000008
ucl-2024-25-125,2024-25,league_phase,Matchday 7,2025-01-22T00:00:00Z,date_only,celtic-fc,bsc-young-boys,Celtic FC (SCO),BSC Young Boys (SUI),1,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,celtic-fc,bsc-young-boys,1.0,0.0,goals_fallback,0.3892834313624583,0.2696197359529076,0.3410968326846337,shared_xg_dixon_coles,2025-01-22T00:00:00Z,1.28,5.96,10.34,0.7470735988672621,0.1604453366694791,0.09248106446325875,-0.3577901675048038,0.10917439928342851,0.24861576822137493,A,0.24861576822137493,H,10.34,-1.0
ucl-2024-25-126,2024-25,league_phase,Matchday 7,2025-01-22T00:00:00Z,date_only,feyenoord-rotterdam,fc-bayern-m-nchen,Feyenoord Rotterdam (NED),FC Bayern München (GER),3,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,feyenoord-rotterdam,fc-bayern-m-nchen,3.0,0.0,goals_fallback,0.2453125737517995,0.2256985229470056,0.5289889033011945,shared_xg_dixon_coles,2025-01-22T00:00:00Z,8.54,5.58,1.33,0.11171288881395937,0.17097277248588047,0.7173143387001601,0.13359968493784014,0.05472575046112513,-0.18832543539896562,H,0.13359968493784014,H,8.54,7.539999999999999
ucl-2024-25-127,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,sporting-clube-de-portugal,bologna-fc-1909,Sporting Clube de Portugal (POR),Bologna FC 1909 (ITA),1,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,sporting-clube-de-portugal,bologna-fc-1909,1.0,1.0,goals_fallback,0.4343184256200734,0.2667650813994401,0.2989164929804863,shared_xg_dixon_coles,2025-01-29T00:00:00Z,1.83,3.59,4.55,0.5230270214884712,0.2666126599788029,0.2103603185327258,-0.08870859586839785,0.00015242142063720543,0.08855617444776048,A,0.08855617444776048,D,4.55,-1.0
ucl-2024-25-129,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,aston-villa-fc,celtic-fc,Aston Villa FC (ENG),Celtic FC (SCO),4,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,aston-villa-fc,celtic-fc,4.0,2.0,goals_fallback,0.7046459901420021,0.1977469254988683,0.0976070843591293,shared_xg_dixon_coles,2025-01-29T00:00:00Z,1.55,4.56,5.45,0.6156437728370595,0.20926487892487772,0.1750913482380628,0.08900221730494262,-0.01151795342600942,-0.0774842638789335,H,0.08900221730494262,H,1.55,0.55
ucl-2024-25-130,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,girona-fc,arsenal-fc,Girona FC (ESP),Arsenal FC (ENG),1,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,girona-fc,arsenal-fc,1.0,2.0,goals_fallback,0.3194470564119653,0.2943961131945758,0.3861568303934589,shared_xg_dixon_coles,2025-01-29T00:00:00Z,6.16,4.13,1.56,0.15527363519805656,0.23159457453269452,0.6131317902692489,0.16417342121390874,0.06280153866188129,-0.22697495987579003,H,0.16417342121390874,A,6.16,-1.0
ucl-2024-25-132,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,sk-sturm-graz,rb-leipzig,SK Sturm Graz (AUT),RB Leipzig (GER),1,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,sk-sturm-graz,rb-leipzig,1.0,0.0,goals_fallback,0.152102209636987,0.1667847246566287,0.6811130657063842,shared_xg_dixon_coles,2025-01-29T00:00:00Z,3.96,3.79,1.89,0.24154046918151195,0.2523747382477011,0.506084792570787,-0.08943825954452495,-0.08559001359107243,0.1750282731355972,A,0.1750282731355972,H,1.89,-1.0
ucl-2024-25-133,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,vfb-stuttgart,paris-saint-germain-fc,VfB Stuttgart (GER),Paris Saint-Germain FC (FRA),1,4,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,vfb-stuttgart,paris-saint-germain-fc,1.0,4.0,goals_fallback,0.1156481252963216,0.1430358136368542,0.7413160610668242,shared_xg_dixon_coles,2025-01-29T00:00:00Z,3.78,2.74,2.39,0.25245181187355437,0.3482729375481881,0.39927525057825747,-0.13680368657723277,-0.20523712391133392,0.34204081048856677,A,0.34204081048856677,A,2.39,1.3900000000000001
ucl-2024-25-134,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,fc-bayern-m-nchen,k-slovan-bratislava,FC Bayern München (GER),ŠK Slovan Bratislava (SVK),3,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-bayern-m-nchen,k-slovan-bratislava,3.0,1.0,goals_fallback,0.7702298070763677,0.1541307335754897,0.0756394593481426,shared_xg_dixon_coles,2025-01-29T00:00:00Z,1.02,27.91,53.0,0.9471568646157902,0.03461483346141548,0.01822830192279445,-0.1769270575394225,0.11951590011407423,0.05741115742534815,D,0.11951590011407423,H,27.91,-1.0
ucl-2024-25-135,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,borussia-dortmund,fk-shakhtar-donetsk,Borussia Dortmund (GER),FK Shakhtar Donetsk (UKR),3,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,borussia-dortmund,fk-shakhtar-donetsk,3.0,1.0,goals_fallback,0.6092882485470933,0.1775105657638639,0.2132011856890428,shared_xg_dixon_coles,2025-01-29T00:00:00Z,1.37,5.54,7.34,0.6973788012869325,0.17245649057095624,0.1301647081421114,-0.08809055273983923,0.005054075192907653,0.08303647754693141,A,0.08303647754693141,H,7.34,-1.0
ucl-2024-25-136,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,fc-barcelona,atalanta-bc,FC Barcelona (ESP),Atalanta BC (ITA),2,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-barcelona,atalanta-bc,2.0,2.0,goals_fallback,0.8473168345723953,0.0981559526508371,0.0545272127767677,shared_xg_dixon_coles,2025-01-29T00:00:00Z,1.68,4.39,4.48,0.5689292078405962,0.21772233921918033,0.21334845294022353,0.27838762673179906,-0.11956638656834323,-0.15882124016345583,H,0.27838762673179906,D,1.68,-1.0
ucl-2024-25-137,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,fc-internazionale-milano,as-monaco-fc,FC Internazionale Milano (ITA),AS Monaco FC (MCO),3,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,fc-internazionale-milano,as-monaco-fc,3.0,0.0,goals_fallback,0.3623649281567302,0.3409373279444001,0.2966977438988694,shared_xg_dixon_coles,2025-01-29T00:00:00Z,1.63,4.32,5.01,0.5873148969772952,0.22160261159097014,0.19108249143173475,-0.224949968820565,0.11933471635342999,0.10561525246713463,D,0.11933471635342999,H,4.32,-1.0
ucl-2024-25-138,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,manchester-city-fc,club-brugge-kv,Manchester City FC (ENG),Club Brugge KV (BEL),3,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,manchester-city-fc,club-brugge-kv,3.0,1.0,goals_fallback,0.7367882719826221,0.1190095161721229,0.144202211845255,shared_xg_dixon_coles,2025-01-29T00:00:00Z,1.22,7.01,11.97,0.7837245120501227,0.13639713333825246,0.07987835461162486,-0.046936240067500634,-0.017387617166129563,0.06432385723363014,A,0.06432385723363014,H,11.97,-1.0
ucl-2024-25-139,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,bayer-04-leverkusen,ac-sparta-praha,Bayer 04 Leverkusen (GER),AC Sparta Praha (CZE),2,0,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,bayer-04-leverkusen,ac-sparta-praha,2.0,0.0,goals_fallback,0.4343184256200734,0.2667650813994401,0.2989164929804863,shared_xg_dixon_coles,2025-01-29T00:00:00Z,1.12,9.78,19.91,0.8541368567977029,0.09781526376415411,0.04804787943814301,-0.4198184311776295,0.168949817635286,0.25086861354234324,A,0.25086861354234324,H,19.91,-1.0
ucl-2024-25-140,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,juventus-fc,sport-lisboa-e-benfica,Juventus FC (ITA),Sport Lisboa e Benfica (POR),0,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,juventus-fc,sport-lisboa-e-benfica,0.0,2.0,goals_fallback,0.6747392867675645,0.1433059219729487,0.1819547912594868,shared_xg_dixon_coles,2025-01-29T00:00:00Z,2.26,3.22,3.4,0.42255260679604156,0.2965741898630602,0.2808732033408982,0.2521866799715229,-0.15326826789011153,-0.09891841208141142,H,0.2521866799715229,A,2.26,-1.0
ucl-2024-25-141,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,gnk-dinamo-zagreb,ac-milan,GNK Dinamo Zagreb (CRO),AC Milan (ITA),2,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,gnk-dinamo-zagreb,ac-milan,2.0,1.0,goals_fallback,0.2362058702107615,0.2758382880785807,0.4879558417106577,shared_xg_dixon_coles,2025-01-29T00:00:00Z,5.79,4.68,1.52,0.16538794185754538,0.20461456909298883,0.6299974890494656,0.07081792835321613,0.07122371898559185,-0.14204164733880792,D,0.07122371898559185,H,4.68,-1.0
ucl-2024-25-142,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,lille-osc,feyenoord-rotterdam,Lille OSC (FRA),Feyenoord Rotterdam (NED),6,1,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,lille-osc,feyenoord-rotterdam,6.0,1.0,goals_fallback,0.3121722923316349,0.3342158103508599,0.353611897317505,shared_xg_dixon_coles,2025-01-29T00:00:00Z,2.34,3.58,2.94,0.4082383057947406,0.2668373283686293,0.3249243658366302,-0.09606601346310567,0.06737848198223062,0.028687531480874773,D,0.06737848198223062,H,3.58,-1.0
ucl-2024-25-143,2024-25,league_phase,Matchday 8,2025-01-29T00:00:00Z,date_only,psv,liverpool-fc,PSV (NED),Liverpool FC (ENG),3,2,openfootball,2025-01-21T00:00:00+00:00,2025-01-21 00:00:00+00:00,psv,liverpool-fc,3.0,2.0,goals_fallback,0.065049517802772,0.0996192395347885,0.8353312426624393,shared_xg_dixon_coles,2025-01-29T00:00:00Z,2.33,3.65,2.92,0.410458251335395,0.2620185549620466,0.3275231937025583,-0.34540873353262297,-0.1623993154272581,0.5078080489598811,A,0.5078080489598811,H,2.92,-1.0
