season,match_id,home_team,away_team,p_home,p_draw,p_away,edge,bet,actual,odds,profit
2025-26,ucl-2025-26-076,manchester-city-fc,bayer-04-leverkusen,0.5764724062391099,0.2145732982564873,0.2089542955044028,0.7392578706430302,A,A,8.1,7.1
2025-26,ucl-2025-26-077,fk-bod-glimt,juventus-fc,0.5339641046108508,0.2635229965978554,0.2025128987912938,0.8019572541194411,H,A,3.28,-1.0
2025-26,ucl-2025-26-078,olympique-de-marseille,newcastle-united-fc,0.4485691066958532,0.3411313735631265,0.2102995197410203,0.45096187854869707,H,H,3.14,2.14
2025-26,ucl-2025-26-079,sk-slavia-praha,athletic-club,0.4180223858426442,0.2981318457486647,0.2838457684086911,0.34350065273310326,H,D,3.12,-1.0
2025-26,ucl-2025-26-080,ssc-napoli,qaraba-a-dam-fk,0.6708999291876095,0.1822839611579302,0.1468161096544602,1.383876895666702,A,H,15.8,-1.0
2025-26,ucl-2025-26-081,chelsea-fc,fc-barcelona,0.4489528990776096,0.2455864938176591,0.3054606071047313,0.04701432586231857,H,H,2.26,1.2599999999999998
2025-26,ucl-2025-26-082,paphos-fc,as-monaco-fc,0.3503000851232187,0.2420289082661006,0.4076710066106807,1.0825337715548673,H,D,5.78,-1.0
2025-26,ucl-2025-26-083,fc-k-benhavn,fk-kairat,0.4720347256179275,0.2583254457198727,0.2696398286621998,2.2332007920856585,A,H,11.6,-1.0
2025-26,ucl-2025-26-084,liverpool-fc,psv,0.7790474916567683,0.1213693708316413,0.0995831375115903,0.007930541128107427,H,A,1.26,-1.0
2025-26,ucl-2025-26-085,paris-saint-germain-fc,tottenham-hotspur-fc,0.7235684179551531,0.1584247014835531,0.1180068805612937,0.05783393054370567,H,H,1.42,0.41999999999999993
2025-26,ucl-2025-26-086,eintracht-frankfurt,atalanta-bc,0.1494685391941244,0.1667044547419195,0.6838270060639561,0.7341337385815048,A,A,2.46,1.46
2025-26,ucl-2025-26-087,sporting-clube-de-portugal,club-brugge-kv,0.5830259510396417,0.2098580755074502,0.207115973452908,0.24662700073417887,A,H,5.85,-1.0
2025-26,ucl-2025-26-088,arsenal-fc,fc-bayern-m-nchen,0.4577903358077011,0.2597008788058275,0.2825087853864713,0.038913106129968345,A,H,3.57,-1.0
2025-26,ucl-2025-26-089,pae-olympiakos-sfp,real-madrid-cf,0.1570871894476254,0.1437799199810152,0.6991328905713593,0.19569813198693775,A,A,1.66,0.6599999999999999
2025-26,ucl-2025-26-090,club-atl-tico-de-madrid,fc-internazionale-milano,0.4597399220388979,0.216695475494188,0.3235646024669141,0.19801170995099548,H,H,2.53,1.5299999999999998
2025-26,ucl-2025-26-091,fk-kairat,pae-olympiakos-sfp,0.4356916600021728,0.2647085843357055,0.2995997556621217,2.2517247939123095,H,A,7.26,-1.0
2025-26,ucl-2025-26-092,fc-bayern-m-nchen,sporting-clube-de-portugal,0.7713483918524373,0.1375306988766628,0.0911209092708998,0.2636626716884132,A,H,13.5,-1.0
2025-26,ucl-2025-26-093,fc-barcelona,eintracht-frankfurt,0.7466594515029429,0.1376487312037732,0.1156918172932838,0.7501695385308156,A,H,14.7,-1.0
2025-26,ucl-2025-26-094,psv,club-atl-tico-de-madrid,0.5297411803931356,0.1942813945539023,0.2759774250529622,0.6938103361351573,H,A,3.1,-1.0
2025-26,ucl-2025-26-095,royale-union-saint-gilloise,olympique-de-marseille,0.4382072768526944,0.2644624840957836,0.297330239051522,0.45986045141240983,H,A,3.23,-1.0
2025-26,ucl-2025-26-096,tottenham-hotspur-fc,sk-slavia-praha,0.4508275830920334,0.2630544715883181,0.2861179453196484,1.2735071273582057,A,H,7.71,-1.0
2025-26,ucl-2025-26-097,as-monaco-fc,galatasaray-sk,0.4974102188895066,0.2249281864908775,0.2776615946196158,0.0391704735563605,H,H,2.03,1.0299999999999998
