match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,Date,home_team,away_team,home_xg,away_xg,xg_source,p_home,p_draw,p_away,engine,matchDate,homeTeam,awayTeam,xbetClose1FT,xbetCloseXFT,xbetClose2FT,qH,qD,qA,eH,eD,eA,bet,edge,actual,odds,profit
ucl-2025-26-042,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,villarreal-cf,manchester-city-fc,Villarreal CF (ESP),Manchester City FC (ENG),0,2,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,villarreal-cf,manchester-city-fc,0.0,2.0,goals_fallback,0.5510347185615855,0.1944702473537728,0.2544950340846418,shared_xg_dixon_coles,21-10-25 21:00,Villarreal,Manchester City,5.17,3.99,1.7,0.18737413778338854,0.2427880431930122,0.5698378190235993,0.36366058077819696,-0.0483177958392394,-0.3153427849389575,H,0.36366058077819696,A,5.17,-1.0
ucl-2025-26-043,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,arsenal-fc,club-atl-tico-de-madrid,Arsenal FC (ENG),Club Atlético de Madrid (ESP),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,arsenal-fc,club-atl-tico-de-madrid,4.0,0.0,goals_fallback,0.8088382174527997,0.111665731538724,0.079496051008476,shared_xg_dixon_coles,21-10-25 21:00,Arsenal,Atl. Madrid,1.59,4.2,6.14,0.610676176809082,0.23118455264915247,0.15813927054176555,0.19816204064371767,-0.11951882111042847,-0.07864321953328955,H,0.19816204064371767,H,1.59,0.5900000000000001
ucl-2025-26-044,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,newcastle-united-fc,sport-lisboa-e-benfica,Newcastle United FC (ENG),Sport Lisboa e Benfica (POR),3,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,newcastle-united-fc,sport-lisboa-e-benfica,3.0,0.0,goals_fallback,0.5750424888044949,0.228532691856383,0.196424819339122,shared_xg_dixon_coles,21-10-25 21:00,Newcastle,Benfica,1.66,4.13,5.43,0.5856014414226215,0.23537491350158635,0.1790236450757922,-0.01055895261812656,-0.006842221645203345,0.01740117426332982,A,0.01740117426332982,H,5.43,-1.0
ucl-2025-26-045,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,psv,ssc-napoli,PSV (NED),SSC Napoli (ITA),6,2,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,psv,ssc-napoli,6.0,2.0,goals_fallback,0.4071035598214925,0.1814607298063131,0.4114357103721943,shared_xg_dixon_coles,21-10-25 21:00,PSV,Napoli,3.27,3.57,2.25,0.2967975790628845,0.27185660603239004,0.43134581490472546,0.11030598075860798,-0.09039587622607695,-0.01991010453253117,H,0.11030598075860798,H,3.27,2.27
ucl-2025-26-046,2025-26,league_phase,Matchday 3,2025-10-22T18:45:00Z,date_only,galatasaray-sk,fk-bod-glimt,Galatasaray SK (TUR),FK Bodø/Glimt (NOR),3,1,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 18:45:00+00:00,galatasaray-sk,fk-bod-glimt,3.0,1.0,goals_fallback,0.5040726092455522,0.2070624260901973,0.2888649646642504,shared_xg_dixon_coles,22-10-25 18:45,Galatasaray,Bodo/Glimt,1.58,4.66,5.45,0.6138870894447291,0.20814197453276226,0.17797093602250863,-0.10981448019917694,-0.0010795484425649704,0.11089402864174175,A,0.11089402864174175,H,5.45,-1.0
ucl-2025-26-047,2025-26,league_phase,Matchday 3,2025-10-22T18:45:00Z,date_only,athletic-club,qaraba-a-dam-fk,Athletic Club (ESP),Qarabağ Ağdam FK (AZE),3,1,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 18:45:00+00:00,athletic-club,qaraba-a-dam-fk,3.0,1.0,goals_fallback,0.2990118401336655,0.3360235809370855,0.364964578929249,shared_xg_dixon_coles,22-10-25 18:45,Ath Bilbao,Qarabag,1.34,5.9,8.61,0.7231956766853069,0.16425122148445953,0.1125531018302336,-0.42418383655164144,0.17177235945262598,0.2524114770990154,A,0.2524114770990154,H,8.61,-1.0
ucl-2025-26-048,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,eintracht-frankfurt,liverpool-fc,Eintracht Frankfurt (GER),Liverpool FC (ENG),1,5,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,eintracht-frankfurt,liverpool-fc,1.0,5.0,goals_fallback,0.0143418671019806,0.0701984485077033,0.915459684390316,shared_xg_dixon_coles,22-10-25 21:00,Eintracht Frankfurt,Liverpool,5.45,4.86,1.56,0.17809474144127638,0.19971529647221323,0.6221899620865105,-0.16375287433929578,-0.1295168479645099,0.29326972230380555,A,0.29326972230380555,A,1.56,0.56
ucl-2025-26-049,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,atalanta-bc,sk-slavia-praha,Atalanta BC (ITA),SK Slavia Praha (CZE),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,atalanta-bc,sk-slavia-praha,0.0,0.0,goals_fallback,0.6728098008251493,0.1927273032522389,0.1344628959226116,shared_xg_dixon_coles,22-10-25 21:00,Atalanta,Slavia Prague,1.33,5.77,9.45,0.7292651643526536,0.16809751621993577,0.10263731942741053,-0.056455363527504354,0.024629787032303146,0.03182557649520107,A,0.03182557649520107,D,9.45,-1.0
ucl-2025-26-050,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,sporting-clube-de-portugal,olympique-de-marseille,Sporting Clube de Portugal (POR),Olympique de Marseille (FRA),2,1,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,sporting-clube-de-portugal,olympique-de-marseille,2.0,1.0,goals_fallback,0.7064313401490601,0.1633875392686662,0.1301811205822738,shared_xg_dixon_coles,22-10-25 21:00,Sporting CP,Marseille,2.28,3.67,3.13,0.42558843470625507,0.2643982646131503,0.3100133006805947,0.280842905442805,-0.1010107253444841,-0.1798321800983209,H,0.280842905442805,H,2.28,1.2799999999999998
ucl-2025-26-051,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,as-monaco-fc,tottenham-hotspur-fc,AS Monaco FC (MCO),Tottenham Hotspur FC (ENG),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,as-monaco-fc,tottenham-hotspur-fc,0.0,0.0,goals_fallback,0.5798703624767465,0.2066453333643632,0.21348430415889,shared_xg_dixon_coles,22-10-25 21:00,Monaco,Tottenham,3.26,3.58,2.25,0.297663040264885,0.27105628806243715,0.4312806716726778,0.2822073222118615,-0.06441095469807395,-0.2177963675137878,H,0.2822073222118615,D,3.26,-1.0
ucl-2025-26-052,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,fc-bayern-m-nchen,club-brugge-kv,FC Bayern München (GER),Club Brugge KV (BEL),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,fc-bayern-m-nchen,club-brugge-kv,4.0,0.0,goals_fallback,0.7203795121694226,0.155333414919531,0.1242870729110462,shared_xg_dixon_coles,22-10-25 21:00,Bayern Munich,Club Brugge KV,1.12,11.4,19.3,0.864844892375906,0.08496721749658025,0.05018789012751372,-0.14446538020648336,0.07036619742295076,0.07409918278353247,A,0.07409918278353247,H,19.3,-1.0
ucl-2025-26-053,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,chelsea-fc,afc-ajax,Chelsea FC (ENG),AFC Ajax (NED),5,1,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,chelsea-fc,afc-ajax,5.0,1.0,goals_fallback,0.5317146394550345,0.2082278462904332,0.2600575142545321,shared_xg_dixon_coles,22-10-25 21:00,Chelsea,Ajax,1.33,5.88,9.2,0.7295246006872333,0.1650115168221123,0.1054638824906544,-0.19780996123219885,0.04321632946832091,0.1545936317638777,A,0.1545936317638777,H,9.2,-1.0
ucl-2025-26-054,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,real-madrid-cf,juventus-fc,Real Madrid CF (ESP),Juventus FC (ITA),1,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,real-madrid-cf,juventus-fc,1.0,0.0,goals_fallback,0.6044703679939541,0.2137707041007079,0.1817589279053378,shared_xg_dixon_coles,22-10-25 21:00,Real Madrid,Juventus,1.46,5.14,6.49,0.6626869348251038,0.18823403207094389,0.14907903310395246,-0.05821656683114962,0.025536672029764007,0.032679894801385334,A,0.032679894801385334,H,6.49,-1.0
ucl-2025-26-055,2025-26,league_phase,Matchday 4,2025-11-04T18:45:00Z,date_only,sk-slavia-praha,arsenal-fc,SK Slavia Praha (CZE),Arsenal FC (ENG),0,3,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 18:45:00+00:00,sk-slavia-praha,arsenal-fc,0.0,3.0,goals_fallback,0.0588798891633047,0.1285818540897047,0.8125382567469905,shared_xg_dixon_coles,04-11-25 18:45,Slavia Prague,Arsenal,12.5,7.0,1.24,0.07772206303724927,0.13878939828080225,0.7834885386819483,-0.018842173873944566,-0.01020754419109754,0.029049718065042196,A,0.029049718065042196,A,1.24,0.24
ucl-2025-26-056,2025-26,league_phase,Matchday 4,2025-11-04T18:45:00Z,date_only,ssc-napoli,eintracht-frankfurt,SSC Napoli (ITA),Eintracht Frankfurt (GER),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 18:45:00+00:00,ssc-napoli,eintracht-frankfurt,0.0,0.0,goals_fallback,0.7401859565213849,0.1440868737895387,0.1157271696890764,shared_xg_dixon_coles,04-11-25 18:45,Napoli,Eintracht Frankfurt,1.63,4.3,5.37,0.5943155115035866,0.2252870427327549,0.1803974457636585,0.14587044501779822,-0.08120016894321622,-0.06467027607458209,H,0.14587044501779822,D,1.63,-1.0
ucl-2025-26-057,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,juventus-fc,sporting-clube-de-portugal,Juventus FC (ITA),Sporting Clube de Portugal (POR),1,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,juventus-fc,sporting-clube-de-portugal,1.0,1.0,goals_fallback,0.4983841829641071,0.3016164025790395,0.1999994144568534,shared_xg_dixon_coles,04-11-25 21:00,Juventus,Sporting CP,1.93,3.52,4.36,0.5022712694236081,0.2753930539737397,0.2223356766026522,-0.0038870864595010324,0.02622334860529979,-0.022336262145798785,D,0.02622334860529979,D,3.52,2.52
ucl-2025-26-058,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,club-atl-tico-de-madrid,royale-union-saint-gilloise,Club Atlético de Madrid (ESP),Royale Union Saint-Gilloise (BEL),3,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,club-atl-tico-de-madrid,royale-union-saint-gilloise,3.0,1.0,goals_fallback,0.737235548919712,0.1400385138818051,0.1227259371984827,shared_xg_dixon_coles,04-11-25 21:00,Atl. Madrid,Royale Union SG,1.29,6.63,9.67,0.7530276923293763,0.14651670031748046,0.10045560735314328,-0.015792143409664283,-0.006478186435675354,0.022270329845339415,A,0.022270329845339415,H,9.67,-1.0
ucl-2025-26-059,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,tottenham-hotspur-fc,fc-k-benhavn,Tottenham Hotspur FC (ENG),FC København (DEN),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,tottenham-hotspur-fc,fc-k-benhavn,4.0,0.0,goals_fallback,0.575204401489571,0.2743126206995854,0.1504829778108435,shared_xg_dixon_coles,04-11-25 21:00,Tottenham,FC Copenhagen,1.55,4.47,6.19,0.6261113361377434,0.21710795772114147,0.15678070614111506,-0.05090693464817242,0.057204662978443926,-0.0062977283302715625,D,0.057204662978443926,H,4.47,-1.0
ucl-2025-26-060,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,fk-bod-glimt,as-monaco-fc,FK Bodø/Glimt (NOR),AS Monaco FC (MCO),0,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,fk-bod-glimt,as-monaco-fc,0.0,1.0,goals_fallback,0.3719110681995349,0.2351429825321732,0.3929459492682917,shared_xg_dixon_coles,04-11-25 21:00,Bodo/Glimt,Monaco,2.31,4.1,2.82,0.4197159783934483,0.23647412441191845,0.34380989719463323,-0.04780491019391342,-0.0013311418797452568,0.049136052073658454,A,0.049136052073658454,A,2.82,1.8199999999999998
ucl-2025-26-061,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,pae-olympiakos-sfp,psv,PAE Olympiakos SFP (GRE),PSV (NED),1,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,pae-olympiakos-sfp,psv,1.0,1.0,goals_fallback,0.4003311640329221,0.2238078811829334,0.3758609547841446,shared_xg_dixon_coles,04-11-25 21:00,Olympiacos Piraeus,PSV,2.78,3.76,2.47,0.349056249201326,0.2580788225477889,0.3928649282508851,0.05127491483159613,-0.034270941364855506,-0.017003973466740485,H,0.05127491483159613,D,2.78,-1.0
ucl-2025-26-062,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,paris-saint-germain-fc,fc-bayern-m-nchen,Paris Saint-Germain FC (FRA),FC Bayern München (GER),1,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,paris-saint-germain-fc,fc-bayern-m-nchen,1.0,2.0,goals_fallback,0.6679731676992141,0.1780628438875669,0.1539639884132189,shared_xg_dixon_coles,04-11-25 21:00,PSG,Bayern Munich,2.52,3.67,2.77,0.38514929133500286,0.2644621836959693,0.3503885249690279,0.28282387636421125,-0.08639933980840239,-0.196424536555809,H,0.28282387636421125,A,2.52,-1.0
ucl-2025-26-063,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,liverpool-fc,real-madrid-cf,Liverpool FC (ENG),Real Madrid CF (ESP),1,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,liverpool-fc,real-madrid-cf,1.0,0.0,goals_fallback,0.5803303489103648,0.1847598912053564,0.2349097598842789,shared_xg_dixon_coles,04-11-25 21:00,Liverpool,Real Madrid,2.57,3.89,2.61,0.3780228536110418,0.24974774647310474,0.37222939991585346,0.20230749529932301,-0.06498785526774833,-0.13731964003157457,H,0.20230749529932301,H,2.57,1.5699999999999998
ucl-2025-26-064,2025-26,league_phase,Matchday 4,2025-11-05T18:45:00Z,date_only,paphos-fc,villarreal-cf,Paphos FC (CYP),Villarreal CF (ESP),1,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 18:45:00+00:00,paphos-fc,villarreal-cf,1.0,0.0,goals_fallback,0.0995031257106486,0.1448543626878362,0.7556425116015153,shared_xg_dixon_coles,05-11-25 18:45,Pafos,Villarreal,9.63,6.18,1.31,0.10091430921975207,0.15724996727932244,0.7418357235009255,-0.001411183509103478,-0.012395604591486253,0.013806788100589773,A,0.013806788100589773,H,1.31,-1.0
ucl-2025-26-065,2025-26,league_phase,Matchday 4,2025-11-05T18:45:00Z,date_only,qaraba-a-dam-fk,chelsea-fc,Qarabağ Ağdam FK (AZE),Chelsea FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 18:45:00+00:00,qaraba-a-dam-fk,chelsea-fc,2.0,2.0,goals_fallback,0.1248363715633623,0.2052323238296063,0.6699313046070317,shared_xg_dixon_coles,05-11-25 18:45,Qarabag,Chelsea,8.32,5.8,1.35,0.11631361597195398,0.16684987670459608,0.7168365073234498,0.008522755591408318,0.03838244712501021,-0.04690520271641818,D,0.03838244712501021,D,5.8,4.8
ucl-2025-26-066,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,fc-internazionale-milano,fk-kairat,FC Internazionale Milano (ITA),FK Kairat (KAZ),2,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,fc-internazionale-milano,fk-kairat,2.0,1.0,goals_fallback,0.7561747938019766,0.1594661625088983,0.0843590436891246,shared_xg_dixon_coles,05-11-25 21:00,Inter,Kairat Almaty,1.03,24.0,64.0,0.9442777750454925,0.04052525451236905,0.015196970442138394,-0.18810298124351588,0.11894090799652926,0.0691620732469862,D,0.11894090799652926,H,24.0,-1.0
ucl-2025-26-067,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,manchester-city-fc,borussia-dortmund,Manchester City FC (ENG),Borussia Dortmund (GER),4,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,manchester-city-fc,borussia-dortmund,4.0,1.0,goals_fallback,0.2906794885077025,0.1846771328246304,0.5246433786676673,shared_xg_dixon_coles,05-11-25 21:00,Manchester City,Dortmund,1.4,5.64,7.18,0.6928984039203877,0.17199605771073453,0.13510553836887784,-0.40221891541268523,0.012681075113895879,0.38953784029878946,A,0.38953784029878946,H,7.18,-1.0
ucl-2025-26-068,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,club-brugge-kv,fc-barcelona,Club Brugge KV (BEL),FC Barcelona (ESP),3,3,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,club-brugge-kv,fc-barcelona,3.0,3.0,goals_fallback,0.1470579909403113,0.1668944204419804,0.686047588617708,shared_xg_dixon_coles,05-11-25 21:00,Club Brugge KV,Barcelona,5.95,5.08,1.5,0.1629214684312929,0.19082337345791198,0.6462551581107953,-0.015863477490981603,-0.023928953015931564,0.039792430506912724,A,0.039792430506912724,D,1.5,-1.0
ucl-2025-26-069,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,sport-lisboa-e-benfica,bayer-04-leverkusen,Sport Lisboa e Benfica (POR),Bayer 04 Leverkusen (GER),0,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,sport-lisboa-e-benfica,bayer-04-leverkusen,0.0,1.0,goals_fallback,0.4505028316527319,0.2425892793032655,0.3069078890440025,shared_xg_dixon_coles,05-11-25 21:00,Benfica,Bayer Leverkusen,1.94,3.78,3.98,0.49983388042048194,0.2565284994750622,0.24363762010445597,-0.04933104876775002,-0.01393922017179669,0.06327026893954654,A,0.06327026893954654,A,3.98,2.98
ucl-2025-26-070,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,olympique-de-marseille,atalanta-bc,Olympique de Marseille (FRA),Atalanta BC (ITA),0,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,olympique-de-marseille,atalanta-bc,0.0,1.0,goals_fallback,0.1158119845930292,0.1451344845040584,0.7390535309029121,shared_xg_dixon_coles,05-11-25 21:00,Marseille,Atalanta,2.22,3.57,3.34,0.4373459507042253,0.2719630281690141,0.29069102112676054,-0.32153396611119606,-0.1268285436649557,0.4483625097761516,A,0.4483625097761516,A,3.34,2.34
ucl-2025-26-071,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,afc-ajax,galatasaray-sk,AFC Ajax (NED),Galatasaray SK (TUR),0,3,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,afc-ajax,galatasaray-sk,0.0,3.0,goals_fallback,0.7473504864251793,0.1384067039619478,0.1142428096128728,shared_xg_dixon_coles,05-11-25 21:00,Ajax,Galatasaray,3.67,3.9,1.99,0.2641835703076866,0.2486035135972333,0.4872129160950802,0.48316691611749274,-0.1101968096352855,-0.3729701064822074,H,0.48316691611749274,A,3.67,-1.0
ucl-2025-26-072,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,newcastle-united-fc,athletic-club,Newcastle United FC (ENG),Athletic Club (ESP),2,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,newcastle-united-fc,athletic-club,2.0,0.0,goals_fallback,0.6154878200594363,0.2600122226826464,0.1244999572579172,shared_xg_dixon_coles,05-11-25 21:00,Newcastle,Ath Bilbao,1.37,5.36,8.66,0.7073158095238096,0.18078780952380952,0.11189638095238096,-0.09182798946437332,0.07922441315883688,0.01260357630553624,D,0.07922441315883688,H,5.36,-1.0
ucl-2025-26-073,2025-26,league_phase,Matchday 5,2025-11-25T18:45:00Z,date_only,afc-ajax,sport-lisboa-e-benfica,AFC Ajax (NED),Sport Lisboa e Benfica (POR),0,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 18:45:00+00:00,afc-ajax,sport-lisboa-e-benfica,0.0,2.0,goals_fallback,0.5362183335860914,0.2055866311518349,0.2581950352620737,shared_xg_dixon_coles,25-11-25 18:45,Ajax,Benfica,4.21,3.69,1.91,0.23014377659279192,0.26257596191210136,0.5072802614951067,0.30607455699329944,-0.056989330760266466,-0.24908522623303303,H,0.30607455699329944,A,4.21,-1.0
ucl-2025-26-074,2025-26,league_phase,Matchday 5,2025-11-25T18:45:00Z,date_only,galatasaray-sk,royale-union-saint-gilloise,Galatasaray SK (TUR),Royale Union Saint-Gilloise (BEL),0,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 18:45:00+00:00,galatasaray-sk,royale-union-saint-gilloise,0.0,1.0,goals_fallback,0.5040726092455522,0.2070624260901973,0.2888649646642504,shared_xg_dixon_coles,25-11-25 18:45,Galatasaray,Royale Union SG,1.74,4.19,4.57,0.556787154666814,0.2312194866635457,0.21199335866964036,-0.05271454542126186,-0.024157060573348405,0.07687160599461001,A,0.07687160599461001,A,4.57,3.5700000000000003
ucl-2025-26-075,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,borussia-dortmund,villarreal-cf,Borussia Dortmund (GER),Villarreal CF (ESP),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,borussia-dortmund,villarreal-cf,4.0,0.0,goals_fallback,0.3703630513802267,0.227391403707058,0.4022455449127152,shared_xg_dixon_coles,25-11-25 21:00,Dortmund,Villarreal,1.95,3.69,4.05,0.49752808988764047,0.26292134831460673,0.2395505617977528,-0.12716503850741379,-0.03552994460754874,0.1626949831149624,A,0.1626949831149624,H,4.05,-1.0
ucl-2025-26-076,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,manchester-city-fc,bayer-04-leverkusen,Manchester City FC (ENG),Bayer 04 Leverkusen (GER),0,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,manchester-city-fc,bayer-04-leverkusen,0.0,2.0,goals_fallback,0.5359816850319122,0.1971998665079017,0.2668184484601861,shared_xg_dixon_coles,25-11-25 21:00,Manchester City,Bayer Leverkusen,1.41,5.13,8.1,0.6901654782725682,0.18969460513924394,0.12013991658818782,-0.154183793240656,0.007505261368657756,0.14667853187199828,A,0.14667853187199828,A,8.1,7.1
ucl-2025-26-077,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,fk-bod-glimt,juventus-fc,FK Bodø/Glimt (NOR),Juventus FC (ITA),2,3,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,fk-bod-glimt,juventus-fc,2.0,3.0,goals_fallback,0.2622527669908526,0.2897991080183721,0.4479481249907749,shared_xg_dixon_coles,25-11-25 21:00,Bodo/Glimt,Juventus,3.28,3.8,2.17,0.2963245123546407,0.25577484224295305,0.44790064540240626,-0.0340717453637881,0.03402426577541906,4.747958836864852e-05,D,0.03402426577541906,A,3.8,-1.0
ucl-2025-26-078,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,olympique-de-marseille,newcastle-united-fc,Olympique de Marseille (FRA),Newcastle United FC (ENG),2,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,olympique-de-marseille,newcastle-united-fc,2.0,1.0,goals_fallback,0.4540445717573022,0.3635568220350593,0.1823986062076384,shared_xg_dixon_coles,25-11-25 21:00,Marseille,Newcastle,3.14,3.54,2.33,0.3091529235382309,0.27422038980509744,0.4166266866566717,0.1448916482190713,0.08933643222996185,-0.2342280804490333,H,0.1448916482190713,H,3.14,2.14
ucl-2025-26-079,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,sk-slavia-praha,athletic-club,SK Slavia Praha (CZE),Athletic Club (ESP),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,sk-slavia-praha,athletic-club,0.0,0.0,goals_fallback,0.4215559635481445,0.3020333285408108,0.2764107079110444,shared_xg_dixon_coles,25-11-25 21:00,Slavia Prague,Ath Bilbao,3.12,3.23,2.5,0.3111441628199101,0.30054792198084196,0.38830791519924784,0.11041180072823442,0.001485406559968816,-0.11189720728820346,H,0.11041180072823442,D,3.12,-1.0
ucl-2025-26-080,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,ssc-napoli,qaraba-a-dam-fk,SSC Napoli (ITA),Qarabağ Ağdam FK (AZE),2,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,ssc-napoli,qaraba-a-dam-fk,2.0,0.0,goals_fallback,0.7845672486573919,0.1361486324330459,0.079284118909562,shared_xg_dixon_coles,25-11-25 21:00,Napoli,Qarabag,1.21,7.25,15.8,0.8041954359890622,0.13421744517886416,0.06158711883207374,-0.019628187331670266,0.001931187254181732,0.017697000077488256,A,0.017697000077488256,H,15.8,-1.0
ucl-2025-26-081,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,chelsea-fc,fc-barcelona,Chelsea FC (ENG),FC Barcelona (ESP),3,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,chelsea-fc,fc-barcelona,3.0,0.0,goals_fallback,0.5589677882352236,0.209615085737527,0.2314171260272493,shared_xg_dixon_coles,25-11-25 21:00,Chelsea,Barcelona,2.26,4.03,2.93,0.4287934634589196,0.2404648206990467,0.33074171584203355,0.13017432477630403,-0.030849734961519715,-0.09932458981478426,H,0.13017432477630403,H,2.26,1.2599999999999998
ucl-2025-26-082,2025-26,league_phase,Matchday 5,2025-11-26T18:45:00Z,date_only,paphos-fc,as-monaco-fc,Paphos FC (CYP),AS Monaco FC (MCO),2,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-26 18:45:00+00:00,paphos-fc,as-monaco-fc,2.0,2.0,goals_fallback,0.3719110681995349,0.2351429825321732,0.3929459492682917,shared_xg_dixon_coles,26-11-25 18:45,Pafos,Monaco,5.78,4.85,1.54,0.16820859757855286,0.20046302969155375,0.6313283727298933,0.20370247062098204,0.03467995284061945,-0.2383824234616016,H,0.20370247062098204,D,5.78,-1.0
ucl-2025-26-083,2025-26,league_phase,Matchday 5,2025-11-26T18:45:00Z,date_only,fc-k-benhavn,fk-kairat,FC København (DEN),FK Kairat (KAZ),3,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-26 18:45:00+00:00,fc-k-benhavn,fk-kairat,3.0,2.0,goals_fallback,0.4521471443828283,0.2672450325056443,0.2806078231115274,shared_xg_dixon_coles,26-11-25 18:45,FC Copenhagen,Kairat Almaty,1.3,5.61,11.6,0.744159452938284,0.1724433669910462,0.08339718007066978,-0.2920123085554557,0.0948016655145981,0.1972106430408576,A,0.1972106430408576,H,11.6,-1.0
