match_id,season,stage,prematch_total_xg,home_att,away_att,knockout,y,p_model,xbetCloseOver25,xbetCloseUnder25,market_over25,market_under25,actual_over25,p_market,p_final,edge_over,edge_under,bet,edge,odds,profit
ucl-2025-26-030,2025-26,league_phase,2.4418728479998846,1.9996452324324814,0.3468005741015076,0,1,0.6490624072600119,1.95,1.91,0.4948186528497409,0.5051813471502591,Over,0.4948186528497409,0.5488039668933358,0.053985314043594856,-0.053985314043594856,Over,0.053985314043594856,1.95,0.95
ucl-2025-26-032,2025-26,league_phase,3.5719234018741584,1.0623104730698483,1.806035461657047,0,1,0.659516102777774,1.33,3.37,0.7170212765957447,0.2829787234042553,Over,0.7170212765957447,0.6968944657594549,-0.020126810836289755,0.02012681083628981,Under,0.02012681083628981,3.37,-1.0
ucl-2025-26-037,2025-26,league_phase,3.499585690919749,2.4176274094885586,1.0086598661728132,0,1,0.6849847246341821,1.36,3.16,0.6991150442477876,0.3008849557522123,Over,0.6991150442477876,0.6941694323830256,-0.004945611864761945,0.004945611864762056,Under,0.004945611864762056,3.16,-1.0
ucl-2025-26-038,2025-26,league_phase,3.8240623870126846,0.5445896028541037,0.3324482855387015,0,0,0.7847202956338907,2.08,1.8,0.4639175257731959,0.5360824742268042,Under,0.4639175257731959,0.576198495224439,0.1122809694512431,-0.11228096945124322,Over,0.1122809694512431,2.08,-1.0
ucl-2025-26-045,2025-26,league_phase,2.757755179348141,1.1226463180035362,0.5218285839073372,0,1,0.6811363558562488,1.67,2.2,0.5684754521963824,0.4315245478036175,Over,0.5684754521963824,0.6079067684773356,0.0394313162809532,-0.03943131628095309,Over,0.0394313162809532,1.67,0.6699999999999999
ucl-2025-26-044,2025-26,league_phase,3.2051051326173123,1.9857292399197788,1.9859905901442467,0,1,0.592792099084221,1.86,2.0,0.5181347150259067,0.4818652849740932,Over,0.5181347150259067,0.5442647994463167,0.026130084420409982,-0.02613008442040987,Over,0.026130084420409982,1.86,0.8600000000000001
ucl-2025-26-043,2025-26,league_phase,3.600326025350091,2.0877090338772484,2.523956249693038,0,1,0.5853293933145753,1.86,2.01,0.5193798449612403,0.4806201550387597,Over,0.5193798449612403,0.5424621868849075,0.023082341923667204,-0.02308234192366726,Over,0.023082341923667204,1.86,0.8600000000000001
ucl-2025-26-042,2025-26,league_phase,2.8480814425585073,1.101160931633779,1.8392247395667423,0,0,0.5892948403815219,1.61,2.32,0.5903307888040712,0.4096692111959288,Under,0.5903307888040712,0.5899682068561789,-0.00036258194789229314,0.00036258194789229314,Under,0.00036258194789229314,2.32,1.3199999999999998
ucl-2025-26-040,2025-26,league_phase,2.9179741640885544,1.437061555217952,1.62334316709697,0,1,0.6059712975047954,1.86,2.0,0.5181347150259067,0.4818652849740932,Over,0.5181347150259067,0.5488775188935178,0.03074280386761108,-0.03074280386761097,Over,0.03074280386761108,1.86,0.8600000000000001
ucl-2025-26-039,2025-26,league_phase,3.844832638288253,2.1102823529120567,2.109050676234369,0,1,0.6402297240006123,1.95,1.91,0.4948186528497409,0.5051813471502591,Over,0.4948186528497409,0.5457125277525459,0.05089387490280495,-0.05089387490280495,Over,0.05089387490280495,1.95,0.95
