season,season_year,date,home_team,away_team,venue,is_final,split,home_elo,away_elo,elo_diff,elo_win_prob,home_rest_days,away_rest_days,rest_diff,home_travel_km,away_travel_km,travel_diff_km,home_win_pct,home_avg_margin,home_last_margin,home_form_games,home_off_big_win,home_off_big_loss,home_win_streak,home_loss_streak,away_win_pct,away_avg_margin,away_last_margin,away_form_games,away_off_big_win,away_off_big_loss,away_win_streak,away_loss_streak,home_ema_win_pct,home_ema_margin,home_opp_adj_margin,away_ema_win_pct,away_ema_margin,away_opp_adj_margin,ema_margin_diff,opp_adj_margin_diff,form_win_pct_diff,form_margin_diff,venue_games,venue_avg_total,venue_home_win_pct,h2h_home_open,h2h_away_open,h2h_home_close,h2h_away_close,mkt_home_prob_open,home_line_open,home_line_close,total_open,total_close,home_score,away_score,home_margin,total_score,home_win
2022,2022,2022-08-14,Sydney Swans,Collingwood Magpies,SCG,0,train,1670.58,1611.19,59.39,0.6717,7,9,-2,2.9,712.9,-710.0,0.75,29.12,38,8,0,0,5,0,1.0,8.88,7,8,0,0,8,0,0.897,38.65,34.78,1.0,6.86,7.06,31.79,27.72,-0.25,20.25,128,167.1,0.656,1.31,3.5,1.33,3.5,0.7277,-20.5,-20.5,169.5,171.5,77,50,27,127,1
2022,2022,2022-08-14,Essendon Bombers,Port Adelaide Power,Marvel Stadium,0,train,1440.93,1484.12,-43.2,0.5313,8,8,0,1.4,652.5,-651.1,0.625,13.62,-27,8,0,0,0,1,0.375,0.25,-38,8,0,0,0,4,0.516,9.78,8.48,0.174,-10.06,-11.32,19.84,19.8,0.25,13.38,581,180.3,0.522,1.75,2.1,1.77,2.1,0.5455,-4.5,-4.5,166.5,173.5,62,146,-84,208,0
2022,2022,2022-08-19,Brisbane Lions,Melbourne Demons,Gabba,0,train,1678.28,1694.06,-15.78,0.5704,7,6,1,2.2,1373.6,-1371.4,0.625,8.12,15,8,0,0,2,0,0.625,14.12,5,8,0,0,1,0,0.741,14.45,14.05,0.609,9.14,9.32,5.31,4.73,0.0,-6.0,178,172.9,0.522,1.8,2.02,1.85,2,0.5288,-2.5,-1.5,170.5,170.5,57,115,-58,172,0
2022,2022,2022-08-20,Greater Western Sydney Giants,Fremantle Dockers,Manuka Oval,0,train,1389.35,1589.12,-199.77,0.3152,7,7,0,248.8,3089.2,-2840.4,0.25,-21.38,-5,8,0,0,0,1,0.5,-0.5,24,8,0,0,2,0,0.258,-17.85,-19.78,0.602,3.48,1.34,-21.33,-21.12,-0.25,-20.88,32,167.2,0.438,2.6,1.5,3.35,1.35,0.3659,12.5,14.5,150.5,149.5,69,89,-20,158,0
2022,2022,2022-08-20,North Melbourne Kangaroos,Gold Coast Suns,Marvel Stadium,0,train,1138.95,1418.33,-279.38,0.2255,7,7,0,1.4,1343.9,-1342.5,0.125,-41.62,-29,8,0,0,0,4,0.25,-16.75,-60,8,0,1,0,2,0.088,-36.63,-36.6,0.222,-24.06,-27.23,-12.57,-9.37,-0.125,-24.88,582,180.3,0.521,3.75,1.28,3.35,1.35,0.2545,22.5,21.5,183.5,182.5,47,114,-67,161,0
2022,2022,2022-08-20,Geelong Cats,West Coast Eagles,GMHBA Stadium,0,train,1793.67,1170.45,623.21,0.9813,7,7,0,0.8,2672.2,-2671.4,1.0,39.75,60,8,1,0,8,0,0.125,-23.0,-24,8,0,0,0,7,1.0,41.96,40.84,0.037,-21.46,-21.48,63.42,62.32,0.875,62.75,103,170.8,0.854,1.01,17,1.02,19,0.9439,-64.5,-65.5,164.5,164.5,131,46,85,177,1
2022,2022,2022-08-20,Port Adelaide Power,Adelaide Crows,Adelaide Oval,0,train,1526.74,1370.04,156.7,0.7818,6,7,-1,1.5,1.5,0.0,0.375,7.88,84,8,1,0,1,0,0.5,4.0,29,8,0,0,3,0,0.381,15.15,13.23,0.68,10.19,6.91,4.96,6.32,-0.125,3.88,203,163.6,0.601,1.54,2.5,1.33,3.5,0.6188,-10.5,-20.5,166.5,164.5,111,55,56,166,1
2022,2022,2022-08-20,Essendon Bombers,Richmond Tigers,MCG,0,train,1398.31,1616.82,-218.52,0.2924,6,6,0,1.9,1.9,0.0,0.5,-1.25,-84,8,0,1,0,2,0.5,16.5,61,8,1,0,3,0,0.36,-16.98,-17.78,0.692,27.09,26.07,-44.07,-43.85,0.0,-17.75,637,171.5,0.559,2.5,1.54,3.35,1.35,0.3812,10.5,22.5,176.5,176.5,75,141,-66,216,0
2022,2022,2022-08-21,Hawthorn Hawks,Western Bulldogs,UTAS Stadium,0,train,1396.09,1564.97,-168.89,0.3548,7,8,-1,443.2,443.2,0.0,0.5,-3.38,-61,8,0,1,0,1,0.5,-6.75,5,8,0,0,1,0,0.479,-10.31,-13.36,0.52,-6.86,-8.17,-3.45,-5.18,0.0,3.38,54,170.7,0.778,2.25,1.65,3.2,1.38,0.4231,7.5,18.5,174.5,171.5,64,87,-23,151,0
2022,2022,2022-08-21,Carlton Blues,Collingwood Magpies,MCG,0,train,1473.19,1591.44,-118.25,0.424,8,7,1,1.9,1.9,0.0,0.375,2.25,-5,8,0,0,0,3,0.875,2.25,-27,8,0,0,0,1,0.22,-6.65,-8.25,0.722,-3.08,-3.89,-3.57,-4.35,-0.5,0.0,638,171.6,0.558,2.2,1.68,2.05,1.8,0.433,6.5,3.5,164.5,165.5,74,75,-1,149,0
2022,2022,2022-08-21,St Kilda Saints,Sydney Swans,Marvel Stadium,0,train,1499.87,1690.33,-190.46,0.3269,9,7,2,1.4,714.7,-713.3,0.375,-15.62,-15,8,0,0,0,2,0.875,35.38,27,8,0,0,6,0,0.323,-14.7,-17.91,0.951,37.13,34.79,-51.83,-52.7,-0.5,-51.0,583,180.3,0.52,2.6,1.5,4.25,1.24,0.3659,12.5,29.5,168.5,173.5,74,88,-14,162,0
2022,2022,2022-09-01,Brisbane Lions,Richmond Tigers,Gabba,1,train,1636.29,1639.02,-2.73,0.5887,13,12,1,2.2,1373.6,-1371.4,0.625,8.88,-58,8,0,1,0,1,0.625,25.12,66,8,1,0,4,0,0.556,-3.49,-5.66,0.797,38.74,36.74,-42.23,-42.4,0.0,-16.25,179,172.9,0.52,2,1.82,2.15,1.75,0.4764,2.5,4.5,176.5,176.5,106,104,2,210,1
2022,2022,2022-09-02,Melbourne Demons,Sydney Swans,MCG,1,train,1736.05,1706.31,29.74,0.6331,14,12,2,1.9,712.4,-710.5,0.625,13.38,58,8,1,0,2,0,0.875,30.75,14,8,0,0,7,0,0.706,21.19,23.02,0.963,30.32,28.51,-9.13,-5.48,-0.25,-17.38,639,171.6,0.557,1.56,2.45,1.48,2.75,0.611,-10.5,-12.5,161.5,159.5,69,91,-22,160,0
2022,2022,2022-09-03,Geelong Cats,Collingwood Magpies,MCG,1,train,1795.17,1596.75,198.42,0.82,14,13,1,65.7,1.9,63.8,1.0,50.0,85,8,1,0,8,0,0.875,1.0,1,8,0,0,1,0,1.0,55.0,48.97,0.792,-2.34,-2.94,57.34,51.91,0.125,49.0,640,171.6,0.556,1.45,2.75,1.3,3.7,0.6548,-14.5,-20.5,163.5,161.5,78,72,6,150,1
2022,2022,2022-09-03,Fremantle Dockers,Western Bulldogs,Optus Stadium,1,train,1606.45,1585.33,21.12,0.6215,14,13,1,2.6,2719.1,-2716.5,0.625,5.88,20,8,0,0,3,0,0.5,-9.12,23,8,0,0,2,0,0.729,9.03,7.03,0.64,0.08,-1.25,8.95,8.28,0.125,15.0,112,155.5,0.598,1.45,2.75,1.56,2.5,0.6548,-14.5,-10.5,160.5,154.5,73,60,13,133,1
2022,2022,2022-09-09,Melbourne Demons,Brisbane Lions,MCG,1,train,1694.43,1645.76,48.67,0.658,7,8,-1,1.9,1374.0,-1372.0,0.5,7.0,-22,8,0,0,0,1,0.625,4.0,2,8,0,0,1,0,0.502,8.97,9.59,0.667,-3.21,-4.86,12.18,14.45,-0.125,3.0,641,171.5,0.557,1.35,3.25,1.2,4.8,0.7065,-18.5,-25.5,165.5,164.5,79,92,-13,171,0
2022,2022,2022-09-10,Collingwood Magpies,Fremantle Dockers,MCG,1,train,1589.4,1627.39,-37.99,0.5388,7,7,0,1.9,2723.4,-2721.4,0.75,-0.38,-6,8,0,0,0,1,0.625,6.5,13,8,0,0,4,0,0.566,-3.56,-4.34,0.797,10.16,8.86,-13.72,-13.2,0.125,-6.88,642,171.5,0.556,1.48,2.65,1.52,2.62,0.6416,-13.5,-11.5,155.5,151.5,79,59,20,138,1
2022,2022,2022-09-16,Geelong Cats,Brisbane Lions,MCG,1,train,1802.51,1682.17,120.34,0.744,13,7,6,65.7,1374.0,-1308.3,1.0,36.75,6,8,0,0,8,0,0.75,6.88,13,8,0,0,2,0,1.0,39.8,36.09,0.778,1.49,0.7,38.32,35.39,0.25,29.88,643,171.5,0.557,1.3,3.6,1.28,3.85,0.7347,-22.5,-22.5,160.5,159.5,120,49,71,169,1
2022,2022,2022-09-17,Sydney Swans,Collingwood Magpies,SCG,1,train,1747.93,1618.84,129.08,0.7535,15,7,8,2.9,712.9,-710.0,1.0,34.62,22,8,0,0,8,0,0.75,1.25,20,8,0,0,1,0,1.0,29.1,28.68,0.674,2.69,2.63,26.41,26.06,0.25,33.38,129,166.8,0.659,1.4,3,1.42,3,0.6818,-17.5,-17.5,160.5,162.5,95,94,1,189,1
2022,2022,2022-09-24,Geelong Cats,Sydney Swans,MCG,1,train,1825.47,1751.51,73.96,0.69,8,7,1,65.7,712.4,-646.7,1.0,42.12,71,8,1,0,8,0,1.0,28.12,1,8,0,0,8,0,1.0,48.8,48.29,1.0,20.63,20.25,28.17,28.03,0.0,14.0,644,171.5,0.557,1.65,2.25,1.52,2.62,0.5769,-7.5,-11.5,163.5,164.5,133,52,81,185,1
2023,2023,2023-03-16,Richmond Tigers,Carlton Blues,MCG,0,train,1597.16,1475.91,121.25,0.745,21,21,0,1.9,1.9,0.0,0.5,20.5,-2,8,0,0,0,1,0.25,-1.75,-1,8,0,0,0,4,0.57,27.53,26.14,0.137,-6.13,-7.39,33.66,33.53,0.25,22.25,645,171.5,0.558,1.58,2.4,1.65,2.3,0.603,-9.5,-7.5,170.5,176.5,58,58,0,116,0
2023,2023,2023-03-17,Geelong Cats,Collingwood Magpies,MCG,0,train,1765.59,1586.45,179.14,0.803,21,21,0,65.7,1.9,63.8,1.0,48.5,81,8,1,0,8,0,0.625,0.5,-1,8,0,0,0,1,1.0,58.27,61.63,0.478,1.6,1.52,56.66,60.11,0.375,48.0,646,171.4,0.557,1.42,2.9,1.56,2.5,0.6713,-15.5,-9.5,165.5,164.5,103,125,-22,228,0
2023,2023,2023-03-18,North Melbourne Kangaroos,West Coast Eagles,Marvel Stadium,0,train,1216.33,1251.71,-35.38,0.5425,21,21,0,1.4,2720.2,-2718.8,0.125,-42.88,-67,8,0,1,0,5,0.0,-34.88,-85,8,0,1,0,8,0.066,-44.5,-43.67,0.0,-39.99,-44.6,-4.51,0.94,0.125,-8.0,584,180.3,0.519,1.65,2.25,1.93,1.93,0.5769,-7.5,-1.5,171.5,174.5,87,82,5,169,1
2023,2023,2023-03-18,Port Adelaide Power,Brisbane Lions,Adelaide Oval,0,train,1532.0,1619.41,-87.41,0.4678,21,21,0,1.5,1600.3,-1598.8,0.375,14.62,56,8,1,0,2,0,0.625,-7.0,-71,8,0,1,0,1,0.536,26.86,24.08,0.556,-19.72,-24.22,46.59,48.3,-0.25,21.62,204,163.6,0.603,1.72,2.15,2.02,1.833,0.5556,-5.5,1.5,170.5,171.5,126,72,54,198,1
2023,2023,2023-03-18,Gold Coast Suns,Sydney Swans,People First Stadium,0,train,1451.63,1667.15,-215.52,0.296,21,21,0,1.6,684.6,-683.1,0.375,-8.12,67,8,1,0,1,0,0.875,15.88,-81,8,0,1,0,1,0.444,0.62,-6.23,0.722,-7.5,-12.7,8.13,6.47,-0.5,-24.0,157,158.2,0.389,2.5,1.54,2.3,1.65,0.3812,10.5,7.5,167.5,166.5,61,110,-49,171,0
2023,2023,2023-03-18,Melbourne Demons,Western Bulldogs,MCG,0,train,1618.52,1548.29,70.23,0.6853,21,21,0,1.9,1.9,0.0,0.5,8.88,-13,8,0,0,0,2,0.5,-5.62,-13,8,0,0,0,1,0.376,3.9,4.11,0.48,-2.41,-3.55,6.31,7.66,0.0,14.5,647,171.5,0.556,1.58,2.4,1.8,2.05,0.603,-9.5,-3.5,166.5,170.5,115,65,50,180,1
2023,2023,2023-03-19,Greater Western Sydney Giants,Adelaide Crows,ENGIE Stadium,0,train,1404.01,1390.59,13.43,0.611,21,21,0,19.1,1143.8,-1124.7,0.25,-22.5,-20,8,0,0,0,2,0.375,-10.12,-56,8,0,1,0,1,0.193,-18.64,-20.41,0.482,-9.5,-11.91,-9.14,-8.49,-0.125,-12.38,85,175.2,0.6,1.54,2.5,1.65,2.3,0.6188,-10.5,-7.5,171.5,172.5,106,90,16,196,1
2023,2023,2023-03-19,Hawthorn Hawks,Essendon Bombers,MCG,0,train,1406.8,1407.08,-0.29,0.5921,21,21,0,1.9,1.9,0.0,0.5,-1.0,-23,8,0,0,0,2,0.5,-8.25,-66,8,0,1,0,3,0.36,-12.95,-15.44,0.27,-30.79,-32.87,17.84,17.43,0.0,7.25,648,171.5,0.557,2.1,1.75,2.18,1.72,0.4545,4.5,5.5,171.5,171.5,65,124,-59,189,0
2023,2023,2023-03-19,St Kilda Saints,Fremantle Dockers,Marvel Stadium,0,train,1487.91,1573.47,-85.55,0.4705,21,21,0,1.4,2720.2,-2718.8,0.375,-11.0,-14,8,0,0,0,3,0.5,-1.12,-20,8,0,0,0,1,0.242,-13.5,-16.31,0.57,0.92,-0.43,-14.42,-15.88,-0.125,-9.88,585,180.2,0.52,1.91,1.91,2.85,1.45,0.5,-1.5,14.5,162.5,157.5,67,52,15,119,1
2023,2023,2023-03-23,Carlton Blues,Geelong Cats,MCG,0,train,1475.91,1705.46,-229.55,0.2794,7,6,1,1.9,65.7,-63.8,0.25,0.12,0,8,0,0,0,5,0.875,44.25,-22,8,0,0,0,1,0.103,-4.18,-5.12,0.722,37.25,39.42,-41.43,-44.53,-0.625,-44.12,649,171.5,0.556,2.8,1.44,2.55,1.54,0.3396,14.5,9.5,168.5,169.5,90,82,8,172,1
2023,2023,2023-03-24,Brisbane Lions,Melbourne Demons,Gabba,0,train,1568.49,1648.06,-79.57,0.479,6,6,0,2.2,1373.6,-1371.4,0.5,-15.88,-54,8,0,1,0,2,0.5,13.38,50,8,1,0,1,0,0.389,-30.27,-33.95,0.532,16.42,17.02,-46.69,-50.96,0.0,-29.25,180,173.1,0.522,1.72,2.15,2.1,1.77,0.5556,-5.5,4.5,170.5,175.5,93,82,11,175,1
2023,2023,2023-03-25,Collingwood Magpies,Port Adelaide Power,MCG,0,train,1646.57,1582.93,63.64,0.6771,8,7,1,1.9,655.5,-653.5,0.625,2.75,22,8,0,0,1,0,0.5,22.38,54,8,1,0,3,0,0.609,7.2,8.23,0.68,35.37,34.49,-28.17,-26.26,0.125,-19.62,650,171.5,0.557,1.72,2.15,1.56,2.5,0.5556,-5.5,-9.5,165.5,174.5,135,64,71,199,1
2023,2023,2023-03-25,Adelaide Crows,Richmond Tigers,Adelaide Oval,0,train,1364.27,1597.16,-232.89,0.2756,6,9,-3,1.5,654.6,-653.2,0.375,-8.5,-16,8,0,0,0,2,0.5,20.75,0,8,0,0,0,2,0.361,-10.77,-12.17,0.427,20.7,19.66,-31.47,-31.83,-0.125,-29.25,205,163.8,0.605,2.2,1.68,2.5,1.56,0.433,6.5,10.5,174.5,180.5,76,108,-32,184,0
2023,2023,2023-03-25,Fremantle Dockers,North Melbourne Kangaroos,Optus Stadium,0,train,1538.41,1235.9,302.5,0.8924,6,7,-1,2.6,2719.1,-2716.5,0.5,-0.88,-15,8,0,0,0,2,0.25,-28.25,5,8,0,0,1,0,0.427,-3.0,-3.95,0.327,-28.87,-28.08,25.87,24.13,0.25,27.38,113,155.3,0.602,1.12,6.25,1.13,6.5,0.848,-36.5,-34.5,158.5,158.5,72,73,-1,145,0
2023,2023,2023-03-25,Western Bulldogs,St Kilda Saints,Marvel Stadium,0,train,1518.75,1522.97,-4.23,0.5866,7,6,1,1.4,1.4,0.0,0.5,-5.25,-50,8,0,1,0,2,0.375,-11.0,15,8,0,0,1,0,0.36,-14.23,-16.09,0.432,-6.37,-8.29,-7.85,-7.79,0.125,5.75,586,180.1,0.52,1.44,2.8,1.52,2.62,0.6604,-14.5,-11.5,162.5,163.5,41,92,-51,133,0
2023,2023,2023-03-26,Sydney Swans,Hawthorn Hawks,SCG,0,train,1694.8,1348.91,345.89,0.9141,8,7,1,2.9,712.9,-710.0,0.875,17.88,49,8,1,0,1,0,0.5,-5.62,-59,8,0,1,0,3,0.792,7.07,2.85,0.27,-25.49,-26.38,32.56,29.23,0.375,23.5,130,167.0,0.662,1.14,5.75,1.08,9,0.8345,-33.5,-42.5,167.5,169.5,118,37,81,155,1
2023,2023,2023-03-26,West Coast Eagles,Greater Western Sydney Giants,Optus Stadium,0,train,1232.14,1430.33,-198.19,0.3172,8,7,1,2.6,3288.0,-3285.4,0.0,-31.12,-5,8,0,0,0,8,0.25,-23.25,16,8,0,0,1,0,0.0,-30.41,-33.56,0.395,-10.15,-11.74,-20.26,-21.81,-0.25,-7.88,114,155.2,0.596,2.3,1.62,2.05,1.8,0.4133,8.5,3.5,164.5,167.5,100,81,19,181,1
2023,2023,2023-03-26,Essendon Bombers,Gold Coast Suns,Marvel Stadium,0,train,1464.97,1423.98,40.99,0.648,7,8,-1,1.4,1343.9,-1342.5,0.5,-2.0,59,8,1,0,1,0,0.375,-13.62,-49,8,0,1,0,1,0.452,-6.95,-9.55,0.333,-13.01,-19.66,6.05,10.11,0.125,11.62,587,180.1,0.52,1.75,2.1,1.52,2.62,0.5455,-4.5,-10.5,169.5,172.5,108,80,28,188,1
2023,2023,2023-03-30,Western Bulldogs,Brisbane Lions,Marvel Stadium,0,train,1463.4,1599.4,-136.0,0.3992,5,6,-1,1.4,1375.5,-1374.1,0.375,-15.12,-51,8,0,1,0,3,0.625,-13.62,11,8,0,0,1,0,0.242,-25.62,-27.24,0.569,-19.45,-21.9,-6.17,-5.34,-0.25,-1.5,588,180.1,0.52,2.5,1.54,2.4,1.6,0.3812,10.5,9.5,175.5,175.5,67,53,14,120,1
2023,2023,2023-03-31,Collingwood Magpies,Richmond Tigers,MCG,0,train,1679.55,1620.17,59.38,0.6717,6,6,0,1.9,1.9,0.0,0.625,10.88,71,8,1,0,2,0,0.625,25.25,32,8,0,0,1,0,0.706,24.96,26.82,0.598,24.53,22.92,0.43,3.9,0.0,-14.38,651,171.6,0.558,1.85,1.97,1.44,2.9,0.5157,-1.5,-14.5,178.5,170.5,63,49,14,112,1
2023,2023,2023-04-01,Hawthorn Hawks,North Melbourne Kangaroos,UTAS Stadium,0,train,1339.88,1250.67,89.2,0.7084,6,7,-1,443.2,443.2,0.0,0.375,-19.75,-81,8,0,1,0,4,0.375,-27.25,1,8,0,0,2,0,0.174,-42.51,-46.0,0.523,-21.18,-20.57,-21.33,-25.43,0.0,7.5,55,170.3,0.764,2.2,1.68,2.35,1.63,0.433,6.5,8.5,169.5,169.5,80,61,19,141,1
2023,2023,2023-04-01,Greater Western Sydney Giants,Carlton Blues,ENGIE Stadium,0,train,1381.49,1513.72,-132.23,0.4044,6,9,-3,19.1,700.5,-681.5,0.25,-18.75,-19,8,0,0,0,1,0.25,-6.75,8,8,0,0,1,0,0.296,-11.36,-11.57,0.327,-2.66,-2.76,-8.69,-8.81,0.0,-12.0,86,175.4,0.605,1.85,1.97,2.45,1.58,0.5157,-1.5,8.5,171.5,163.5,64,74,-10,138,0
2023,2023,2023-04-01,Port Adelaide Power,Adelaide Crows,Adelaide Oval,0,train,1549.96,1341.26,208.7,0.8286,7,7,0,1.5,1.5,0.0,0.375,6.62,-71,8,0,1,0,1,0.375,-8.5,-32,8,0,0,0,3,0.482,5.27,2.76,0.271,-16.07,-17.8,21.35,20.56,0.0,15.12,206,163.9,0.602,1.5,2.6,1.36,3.3,0.6341,-12.5,-18.5,169.5,173.5,86,117,-31,203,0
2023,2023,2023-04-01,St Kilda Saints,Essendon Bombers,MCG,0,train,1578.32,1493.27,85.04,0.7034,7,6,1,1.9,1.9,0.0,0.5,0.5,51,8,1,0,2,0,0.5,0.25,28,8,0,0,2,0,0.602,10.53,9.32,0.589,2.29,-0.09,8.24,9.41,0.0,0.25,652,171.5,0.558,1.8,2.02,1.9,1.952,0.5288,-2.5,-1.5,161.5,157.5,92,74,18,166,1
2023,2023,2023-04-02,Gold Coast Suns,Geelong Cats,People First Stadium,0,train,1395.67,1667.65,-271.98,0.233,7,10,-3,1.6,1405.9,-1404.4,0.25,-17.38,-28,8,0,0,0,2,0.75,39.75,-8,8,0,0,0,2,0.222,-17.59,-22.4,0.514,24.94,26.54,-42.53,-48.94,-0.5,-57.12,158,158.3,0.386,3.35,1.333,3.3,1.36,0.2846,19.5,17.5,170.5,172.5,73,54,19,127,1
2023,2023,2023-04-02,Fremantle Dockers,West Coast Eagles,Optus Stadium,0,train,1523.64,1280.99,242.65,0.8546,8,7,1,2.6,2.6,0.0,0.5,-1.0,-1,8,0,0,0,3,0.125,-20.88,19,8,0,0,1,0,0.32,-2.53,-3.19,0.278,-15.77,-18.35,13.24,15.16,0.375,19.88,115,155.5,0.6,1.4,3,1.45,2.85,0.6818,-16.5,-14.5,158.5,160.5,108,67,41,175,1
2023,2023,2023-04-02,Melbourne Demons,Sydney Swans,MCG,0,train,1617.15,1703.83,-86.69,0.4688,9,7,2,1.9,712.4,-710.5,0.5,13.25,-11,8,0,0,0,1,0.875,18.88,81,8,1,0,2,0,0.399,9.54,9.86,0.844,25.77,20.52,-16.23,-10.66,-0.375,-5.62,653,171.5,0.559,1.47,2.7,1.75,2.15,0.6475,-13.5,-4.5,169.5,168.5,134,84,50,218,1
2023,2023,2023-04-06,Brisbane Lions,Collingwood Magpies,Gabba,0,train,1560.55,1700.77,-140.23,0.3934,7,6,1,2.2,1373.6,-1371.4,0.5,-19.5,-14,8,0,0,0,1,0.625,11.75,14,8,0,0,3,0,0.399,-19.39,-21.13,0.78,22.41,24.09,-41.81,-45.22,-0.125,-31.25,181,173.1,0.525,1.72,2.15,1.952,1.9,0.5556,-5.5,1.5,177.5,174.5,116,83,33,199,1
2023,2023,2023-04-07,North Melbourne Kangaroos,Carlton Blues,Marvel Stadium,0,train,1229.81,1536.88,-307.06,0.1989,6,6,0,1.4,1.4,0.0,0.25,-30.12,-19,8,0,0,0,1,0.375,-1.75,10,8,0,0,2,0,0.365,-21.27,-20.26,0.523,1.61,1.45,-22.89,-21.71,-0.125,-28.38,589,180.0,0.521,2.9,1.42,5.2,1.18,0.3287,15.5,29.5,167.5,170.5,84,107,-23,191,0
2023,2023,2023-04-08,Adelaide Crows,Fremantle Dockers,Adelaide Oval,0,train,1409.83,1536.61,-126.78,0.412,7,6,1,1.5,2130.7,-2129.2,0.5,-4.0,31,8,0,0,1,0,0.625,9.88,41,8,1,0,1,0,0.481,-3.3,-4.31,0.518,10.77,8.77,-14.08,-13.08,-0.125,-13.88,207,164.1,0.599,1.97,1.85,1.65,2.3,0.4843,1.5,-6.5,160.5,163.5,111,72,39,183,1
2023,2023,2023-04-08,Richmond Tigers,Western Bulldogs,MCG,0,train,1598.94,1502.25,96.69,0.7172,8,9,-1,1.9,1.9,0.0,0.625,23.5,-14,8,0,0,0,1,0.375,-14.62,14,8,0,0,1,0,0.449,14.51,12.83,0.432,-15.6,-16.6,30.11,29.43,0.25,38.12,654,171.5,0.56,1.36,3.2,1.63,2.35,0.7018,-18.5,-8.5,168.5,158.5,84,89,-5,173,0
2023,2023,2023-04-08,St Kilda Saints,Gold Coast Suns,Marvel Stadium,0,train,1599.17,1450.54,148.63,0.7738,7,6,1,1.4,1343.9,-1342.5,0.625,6.25,18,8,0,0,3,0,0.375,-9.0,19,8,0,0,1,0,0.729,13.68,12.78,0.444,-6.58,-9.65,20.25,22.43,0.25,15.25,590,180.0,0.52,1.36,3.2,1.44,2.8,0.7018,-18.5,-15.5,161.5,158.5,113,60,53,173,1
2023,2023,2023-04-08,Sydney Swans,Port Adelaide Power,SCG,0,train,1653.96,1481.38,172.58,0.797,6,7,-1,2.9,1163.0,-1160.1,0.75,7.88,-50,8,0,1,0,1,0.375,4.5,-31,8,0,0,0,2,0.605,4.38,-0.4,0.361,-4.27,-5.19,8.65,4.79,0.375,3.38,131,166.9,0.664,1.333,3.35,1.35,3.35,0.7154,-19.5,-19.5,169.5,173.5,64,66,-2,130,0
2023,2023,2023-04-09,Essendon Bombers,Greater Western Sydney Giants,Marvel Stadium,0,train,1472.42,1358.33,114.09,0.7371,8,8,0,1.4,714.7,-713.3,0.375,-8.0,-18,8,0,0,0,1,0.25,-15.0,-10,8,0,0,0,2,0.414,-4.62,-6.65,0.222,-10.18,-10.27,5.56,3.62,0.125,7.0,591,180.0,0.521,1.54,2.5,1.48,2.75,0.6188,-10.5,-11.5,174.5,175.5,88,75,13,163,1
2023,2023,2023-04-09,West Coast Eagles,Melbourne Demons,Optus Stadium,0,train,1268.01,1667.02,-399.01,0.1276,7,7,0,2.6,2719.1,-2716.5,0.125,-22.88,-41,8,0,1,0,1,0.5,13.75,50,8,1,0,1,0,0.208,-22.53,-24.7,0.549,19.77,21.82,-42.29,-46.52,-0.375,-36.62,116,155.6,0.603,3.5,1.31,13,1.04,0.2723,20.5,50.5,172.5,174.5,63,126,-63,189,0
2023,2023,2023-04-10,Geelong Cats,Hawthorn Hawks,MCG,0,train,1612.79,1360.73,252.05,0.8612,8,9,-1,65.7,1.9,63.8,0.625,31.75,-19,8,0,0,0,3,0.375,-20.5,19,8,0,0,1,0,0.358,12.17,13.72,0.381,-27.3,-30.67,39.48,44.39,0.25,52.25,655,171.5,0.559,1.09,7.5,1.15,6,0.8731,-41.5,-33.5,167.5,166.5,127,45,82,172,1
2023,2023,2023-04-13,Adelaide Crows,Carlton Blues,Adelaide Oval,0,train,1461.62,1551.97,-90.34,0.4636,5,6,-1,1.5,654.6,-653.2,0.625,5.0,39,8,0,0,2,0,0.375,-3.38,23,8,0,0,3,0,0.639,9.27,8.88,0.642,6.6,5.4,2.68,3.48,0.25,8.38,208,164.1,0.601,2.6,1.5,2.1,1.77,0.3659,12.5,3.5,175.5,173.5,118,62,56,180,1
2023,2023,2023-04-14,Fremantle Dockers,Gold Coast Suns,Norwood Oval,0,train,1484.82,1428.99,55.83,0.6672,6,6,0,2133.6,1595.0,538.5,0.5,2.88,-39,8,0,0,0,1,0.375,-13.5,-53,8,0,1,0,1,0.361,-3.23,-4.11,0.333,-19.18,-22.41,15.96,18.31,0.125,16.38,0,,,1.44,2.8,1.65,2.3,0.6604,-14.5,-6.5,160.5,160.5,100,90,10,190,1
2023,2023,2023-04-14,Richmond Tigers,Sydney Swans,Adelaide Oval,0,train,1568.25,1633.05,-64.8,0.5003,6,6,0,654.6,1162.4,-507.8,0.5,22.0,-5,8,0,0,0,2,0.625,4.25,-2,8,0,0,0,2,0.309,9.3,8.02,0.426,1.98,-1.66,7.32,9.67,-0.125,17.75,209,164.2,0.603,2.05,1.78,2.3,1.65,0.4648,3.5,7.5,165.5,159.5,78,122,-44,200,0
2023,2023,2023-04-15,Brisbane Lions,North Melbourne Kangaroos,Adelaide Hills,0,train,1611.63,1214.72,396.9,0.9346,9,8,1,1600.6,653.5,947.0,0.5,-17.25,33,8,0,0,1,0,0.25,-27.25,-23,8,0,0,0,2,0.549,-5.8,-5.88,0.273,-21.07,-20.56,15.27,14.68,0.25,10.0,0,,,1.3,3.6,1.2,4.8,0.7347,-21.5,-27.5,165.5,162.5,152,77,75,229,1
