Date,Season,HomeTeam,AwayTeam,total,over25,mkt_open,mkt_close,resid,xi_shots90_sum,xi_sot90_sum,xi_goals90_sum,xi_minshare_sum,xi_minshare_min
2023-12-29,2023/24,Hull,Blackburn,5.0,1,0.5910224438902744,0.6370192307692307,0.3629807692307693,30.186267656540032,8.229819357193922,2.8176137262020577,1.193208737355011,0.5809438470728794
2023-12-29,2023/24,Huddersfield,Middlesbrough,3.0,1,0.4961439588688946,0.517948717948718,0.482051282051282,20.66285589325392,6.286684619200646,1.902976483266213,1.2669381689495633,0.6232449297971919
2023-12-29,2023/24,Coventry,Swansea,4.0,1,0.5372750642673522,0.5447570332480818,0.4552429667519182,26.587618146522168,7.572873905540664,1.7133965456874036,1.2302152858958155,0.55759682224429
2023-12-29,2023/24,Cardiff,Leicester,2.0,0,0.4832904884318767,0.4858611825192801,-0.4858611825192801,27.2445505981695,8.198471212875774,2.8102544358179826,1.4364242415513728,0.7152985819852207
2023-12-29,2023/24,Birmingham,Bristol City,0.0,0,0.4717948717948718,0.4961439588688946,-0.4961439588688946,24.486557536465615,9.098002985176624,2.542153608383763,1.3874065617845628,0.6548198636806232
2023-12-29,2023/24,Ipswich,QPR,0.0,0,0.5372750642673522,0.5,-0.5,25.39419738519223,10.765772482879418,2.7325295689195546,1.1536715604494825,0.499321836853323
2024-01-01,2023/24,QPR,Cardiff,3.0,1,0.38916256157635476,0.35781990521327006,0.64218009478673,21.007077787384528,4.760142717634725,0.5199034704665594,1.3745276615671793,0.6862843392821335
2024-01-01,2023/24,Sunderland,Preston,2.0,0,0.5089974293059126,0.4743589743589744,-0.4743589743589744,25.029170721341334,7.850140812532707,2.0817117784953236,1.3948302583920351,0.679519968522526
2024-01-01,2023/24,Stoke,Ipswich,0.0,0,0.5,0.4832904884318767,-0.4832904884318767,26.968364259925266,7.38525213550794,2.807335048112878,1.1750949875084276,0.5542180370837783
2024-01-01,2023/24,Swansea,West Brom,1.0,0,0.45897435897435895,0.43147208121827413,-0.43147208121827413,22.084069686441918,6.249740348925641,2.3930889388387384,1.5411178079998666,0.7617436690508409
2024-01-01,2023/24,Plymouth,Watford,6.0,1,0.5757575757575757,0.5945273631840796,0.4054726368159204,26.777954961166323,9.257036593652305,4.224468476906709,1.3181708367366642,0.6416829745596869
2024-01-01,2023/24,Middlesbrough,Coventry,4.0,1,0.5424164524421594,0.5461538461538462,0.4538461538461538,27.071439005734398,9.663905642303947,3.02507943336037,1.2286012039795693,0.602731532250025
2024-01-01,2023/24,Leeds,Birmingham,3.0,1,0.6304347826086957,0.6484560570071258,0.35154394299287417,27.104329997424145,9.904650215275517,2.5598467649401533,1.3360028498733891,0.6186392224128073
2024-01-01,2023/24,Bristol City,Millwall,1.0,0,0.4170854271356784,0.3872549019607843,-0.3872549019607843,19.998487098011417,6.981970194367451,1.9662157320402491,1.3966609738504707,0.619637937819756
2024-01-01,2023/24,Blackburn,Rotherham,4.0,1,0.6059113300492611,0.6059113300492611,0.3940886699507389,16.852288551183012,4.429841185583878,1.6063600941007343,1.421574795432135,0.6544255193462637
2024-01-01,2023/24,Norwich,Southampton,2.0,0,0.5634517766497462,0.5535714285714286,-0.5535714285714286,25.056740606743794,8.570863207284582,3.56589555984704,1.3093311364113573,0.6024226905652945
2024-01-12,2023/24,Hull,Norwich,3.0,1,0.5335051546391752,0.5510204081632654,0.44897959183673464,25.401179913526253,9.018367718040352,4.678899974836343,1.2725668777897263,0.5957675053637604
2024-01-13,2023/24,West Brom,Blackburn,5.0,1,0.5398457583547558,0.5461538461538462,0.4538461538461538,22.863811174599988,8.482559928620159,1.7358820532632553,1.3690701175426225,0.6681681681681682
2024-01-13,2023/24,Southampton,Sheffield Weds,4.0,1,0.5535714285714286,0.6185819070904646,0.38141809290953543,32.448272914720455,11.349134677255503,3.6555614950813564,1.299601360677396,0.5652386541471048
2024-01-13,2023/24,Rotherham,Stoke,1.0,0,0.4743589743589744,0.4717948717948718,-0.4717948717948718,19.92242997747493,5.766774956329838,1.3755765634085444,1.1812719867562127,0.4876871552403467
2024-01-13,2023/24,Preston,Bristol City,2.0,0,0.3848039215686275,0.360381861575179,-0.360381861575179,22.31602740810142,7.227205515415999,2.0421870854348523,1.5349723109709914,0.7483318394582212
2024-01-13,2023/24,Millwall,Middlesbrough,4.0,1,0.4564102564102564,0.48205128205128206,0.5179487179487179,17.592772687681773,6.260268454675604,1.3506105631534644,1.1075181882974223,0.5079489695780177
2024-01-13,2023/24,Cardiff,Leeds,3.0,1,0.5038560411311055,0.5,0.5,27.49597538042716,9.101082987956385,2.5735111796283165,1.3728135458145507,0.646404109589041
2024-01-13,2023/24,Birmingham,Swansea,4.0,1,0.523076923076923,0.5205128205128204,0.47948717948717956,21.34312900956913,6.187554751580727,1.7369214684340994,1.2441653072644971,0.5683140968728421
2024-01-14,2023/24,QPR,Watford,3.0,1,0.43511450381679384,0.4376590330788804,0.5623409669211197,26.183906866830277,8.321808062684065,3.402724499495025,1.187187753195884,0.5072663000785546
2024-01-20,2023/24,Swansea,Southampton,4.0,1,0.5818639798488666,0.6059113300492611,0.3940886699507389,27.911678229313228,10.283262617766228,3.7304091154497434,1.4330528065712693,0.6895736930195924
2024-01-20,2023/24,Stoke,Birmingham,3.0,1,0.46803069053708446,0.5167095115681234,0.4832904884318766,23.381239299052403,8.388848070232374,2.344449491415989,1.3070683431742722,0.5838258471237194
2024-01-20,2023/24,QPR,Millwall,2.0,0,0.38141809290953554,0.3719806763285024,-0.3719806763285024,21.513182147143105,8.776710036340933,2.1083481665132955,1.275598472135198,0.5982554150739978
2024-01-20,2023/24,Middlesbrough,Rotherham,2.0,0,0.5818639798488666,0.5597964376590331,-0.5597964376590331,18.704002272074653,4.241980203097077,1.2155381204383768,1.1626945131871975,0.5189316113883181
2024-01-20,2023/24,Norwich,West Brom,2.0,0,0.4910025706940874,0.46923076923076923,-0.46923076923076923,23.493190690757856,8.883579276353338,2.752807643277169,1.3738653396547016,0.6467343118904542
2024-01-20,2023/24,Plymouth,Cardiff,4.0,1,0.5372750642673522,0.5154639175257731,0.48453608247422686,25.441695807059176,9.681575532536584,2.0630025597752346,1.0547060120180043,0.39092767448651805
2024-01-20,2023/24,Bristol City,Watford,2.0,0,0.4601542416452442,0.4552429667519181,-0.4552429667519181,20.84207640016232,6.524855663951744,2.6195205056444797,1.3513164840114076,0.6495827196858125
2024-01-20,2023/24,Blackburn,Huddersfield,2.0,0,0.5970149253731344,0.5623409669211196,-0.5623409669211196,19.3476568242603,6.000533157576956,1.6245617187721102,1.0158079826346775,0.47112369778497015
2024-01-21,2023/24,Leeds,Preston,3.0,1,0.5710659898477157,0.5945273631840796,0.4054726368159204,27.731376552850204,10.763730281988604,3.8583763088638787,1.27194940219855,0.5922213311948676
2024-01-24,2023/24,Leeds,Norwich,1.0,0,0.6074074074074073,0.6437054631828979,-0.6437054631828979,28.792038347360723,10.621945258806612,4.072271622435819,1.3997739107444864,0.697841726618705
2024-01-27,2023/24,Sunderland,Stoke,4.0,1,0.46923076923076923,0.47557840616966585,0.5244215938303342,21.57066187481338,8.422859256064623,2.4931682611920962,1.125924232373058,0.41128793120490265
2024-01-27,2023/24,Millwall,Preston,2.0,0,0.3872549019607843,0.3695652173913044,-0.3695652173913044,19.728780364772092,7.655694593346249,2.6601479781450514,1.2376604617309335,0.6115248921991376
2024-01-28,2023/24,QPR,Huddersfield,2.0,0,0.401496259351621,0.41353383458646614,-0.41353383458646614,23.14897894522254,11.356973042021938,1.9199462749163438,1.1729854676858749,0.4714343190504929
2024-01-30,2023/24,Coventry,Bristol City,4.0,1,0.4910025706940874,0.48711340206185555,0.5128865979381445,27.411208003195107,8.099087390794502,1.6706764609606837,1.3519546282335564,0.6066355418694745
2024-01-30,2023/24,Leicester,Swansea,4.0,1,0.6093366093366094,0.6161369193154034,0.3838630806845966,20.36911723716331,7.018597447827792,3.075791824321821,1.274303439263555,0.5988440438871473
2024-01-31,2023/24,Sheffield Weds,Watford,0.0,0,0.48071979434447304,0.5,-0.5,21.46949695690369,7.005961481909306,2.9659140224926523,1.0813058590712126,0.47409579667644186
2024-02-02,2023/24,Bristol City,Leeds,1.0,0,0.4743589743589744,0.4652956298200514,-0.4652956298200514,24.575848761286345,7.551990000287623,2.2026492047540205,1.4299101654960222,0.6868648494633869
2024-02-03,2023/24,Stoke,Leicester,5.0,1,0.5064267352185091,0.5244215938303342,0.47557840616966585,24.883206992719668,6.9879097405008235,2.471269972026125,1.186669511708546,0.5040569958440531
2024-02-03,2023/24,Watford,Cardiff,1.0,0,0.4743589743589744,0.4832904884318767,-0.4832904884318767,24.66189776101845,7.543879788395868,2.440319344489245,1.4029373564534477,0.6334427534069432
2024-02-03,2023/24,Swansea,Plymouth,1.0,0,0.5935162094763092,0.6014851485148515,-0.6014851485148515,25.65978794179899,11.059493580228876,2.0925584554876613,1.022603097818642,0.4404402454465764
2024-02-03,2023/24,Rotherham,Southampton,2.0,0,0.5829145728643217,0.5721518987341772,-0.5721518987341772,27.672051871679976,8.214023182675255,3.1427647924766346,1.3633991088037258,0.601980780545205
2024-02-03,2023/24,West Brom,Birmingham,1.0,0,0.47814910025706947,0.5141388174807198,-0.5141388174807198,19.02209232205692,6.033026124552097,1.5154512513485245,1.1640045826945618,0.4094511591044185
2024-02-03,2023/24,Norwich,Coventry,3.0,1,0.5612244897959184,0.5685279187817259,0.4314720812182741,28.319142202272825,8.134663264782107,3.157751413521174,1.3198497662490527,0.6325655598763585
2024-02-03,2023/24,Hull,Millwall,1.0,0,0.4427480916030535,0.45268542199488493,-0.45268542199488493,23.306118150619184,7.342049406686069,1.8871547850437795,1.0842490472404491,0.5404824689911124
2024-02-03,2023/24,Blackburn,QPR,3.0,1,0.5192802056555269,0.5549872122762148,0.44501278772378516,26.75138200235531,9.173167800123927,1.8274842518415328,1.085076427996782,0.4080852775543041
2024-02-03,2023/24,Preston,Ipswich,5.0,1,0.46272493573264784,0.44132653061224486,0.5586734693877551,22.76786944149108,7.7575302251444445,2.839404093911555,1.2811281381010486,0.5738768396591789
2024-02-04,2023/24,Middlesbrough,Sunderland,2.0,0,0.517948717948718,0.4552429667519181,-0.4552429667519181,25.953077970135183,11.86755716170256,5.6374843351711785,1.2538767874674424,0.5407363885624755
2024-02-09,2023/24,Sheffield Weds,Birmingham,2.0,0,0.4717948717948718,0.48071979434447304,-0.48071979434447304,20.27193630544638,7.67994384236083,1.7377765535076857,0.9072418595760354,0.4271149887265954
2024-02-10,2023/24,Watford,Leicester,3.0,1,0.5347043701799487,0.565989847715736,0.434010152284264,26.591127690597236,8.817529134643085,3.5277637544917715,1.2930528850708058,0.6155431262879011
2024-02-10,2023/24,Southampton,Huddersfield,8.0,1,0.598014888337469,0.6361445783132531,0.3638554216867469,24.54444343309596,8.265407917793162,2.755565788618534,1.335860726342907,0.5631467899125892
2024-02-10,2023/24,Middlesbrough,Bristol City,3.0,1,0.4845360824742268,0.46923076923076923,0.5307692307692308,23.108963567032717,7.117747393774275,3.1863213070404965,1.2565810253238672,0.532235939643347
2024-02-10,2023/24,QPR,Norwich,4.0,1,0.48071979434447304,0.4717948717948718,0.5282051282051282,25.919844982772545,11.668286216038734,5.918136714529247,1.2192023973469883,0.5939322067397964
2024-02-10,2023/24,Ipswich,West Brom,4.0,1,0.45268542199488493,0.4832904884318767,0.5167095115681233,49.21960738431609,22.366427887138386,11.095705627460884,1.3747949762667309,0.6314407933112969
2024-02-10,2023/24,Hull,Swansea,1.0,0,0.5347043701799487,0.541025641025641,-0.541025641025641,31.330175024463596,6.458954568751455,2.0681161521258047,1.1983854193406924,0.5896212637523124
2024-02-10,2023/24,Cardiff,Preston,2.0,0,0.39408866995073893,0.3786407766990291,-0.3786407766990291,20.89087042029858,7.777231124565572,3.0050544024546904,1.3772627794104753,0.6475788627687362
2024-02-10,2023/24,Blackburn,Stoke,4.0,1,0.5685279187817259,0.6117936117936118,0.3882063882063882,28.218227771719675,6.999189876749181,1.5569617540320442,0.7843535007819284,0.3500100664384941
2024-02-11,2023/24,Coventry,Millwall,3.0,1,0.4717948717948718,0.5244215938303342,0.47557840616966585,21.498006559950454,8.492723728773072,1.9113852605727677,1.0117306015381264,0.5028153709374691
2024-02-13,2023/24,Birmingham,Blackburn,1.0,0,0.6004962779156326,0.5854271356783919,-0.5854271356783919,25.907848832964653,10.653238942404819,2.795564972840282,0.8442750996728348,0.41309798415404675
2024-02-13,2023/24,Bristol City,Southampton,4.0,1,0.4961439588688946,0.5256410256410255,0.47435897435897445,25.570176718124653,9.480689364810768,4.936427227483266,1.35893876750167,0.643777668470241
2024-02-13,2023/24,Norwich,Watford,6.0,1,0.5,0.541025641025641,0.458974358974359,23.38299012525576,6.127132809340948,2.4855131763854743,1.3374937863832161,0.6436285097192225
2024-02-13,2023/24,Swansea,Leeds,4.0,1,0.565989847715736,0.5804020100502513,0.41959798994974873,26.12328441091499,7.771885822292936,2.1949360714214285,1.402353691227285,0.687254516889238
2024-02-13,2023/24,West Brom,Cardiff,2.0,0,0.41353383458646614,0.40648379052369077,-0.40648379052369077,20.945565086050728,4.132797705653363,1.4381301633381498,1.1406378936920576,0.4681044039101078
2024-02-14,2023/24,Stoke,QPR,1.0,0,0.4365482233502538,0.3916256157635468,-0.3916256157635468,23.98549727711883,8.693782436192585,3.103736141099235,1.2011512507293831,0.5893143544506816
2024-02-14,2023/24,Preston,Middlesbrough,3.0,1,0.4652956298200514,0.4974226804123712,0.5025773195876289,29.06035464757739,9.33708355180516,3.4877392608714803,1.1397237520131234,0.4502889607209325
2024-02-14,2023/24,Millwall,Ipswich,4.0,1,0.4575835475578406,0.45897435897435895,0.5410256410256411,27.412608260832133,10.340727903062383,4.257809245039422,1.267376427649549,0.6113748763600395
2024-02-16,2023/24,West Brom,Southampton,2.0,0,0.5256410256410255,0.5398457583547558,-0.5398457583547558,28.87704262312834,10.7173069553157,4.278298646551926,1.3974834937348384,0.6838003157063931
2024-02-17,2023/24,Swansea,Ipswich,3.0,1,0.5634517766497462,0.5524296675191815,0.44757033248081846,26.740817226068682,9.030732037146409,3.7732002958665225,1.2853465544084828,0.602843882689839
2024-02-17,2023/24,Stoke,Coventry,1.0,0,0.5358974358974359,0.5295629820051414,-0.5295629820051414,23.279278543639798,9.285485612862669,2.2318544267576765,0.9126275408786295,0.4553366009802941
2024-02-17,2023/24,Preston,Blackburn,4.0,1,0.5115681233933163,0.5,0.5,20.22043216769152,7.975603379554412,3.449504548466829,1.1636815543018357,0.4507590890930883
2024-02-17,2023/24,Norwich,Cardiff,5.0,1,0.5128865979381443,0.48205128205128206,0.5179487179487179,21.575377114719053,6.485154357897361,2.1730881110964817,1.1282327102191123,0.45608380338436744
2024-02-17,2023/24,Rotherham,Watford,1.0,0,0.45384615384615384,0.4365482233502538,-0.4365482233502538,16.549925047079324,4.378998968102243,1.438676884655177,1.1097871135865796,0.5393455395403194
2024-02-17,2023/24,Leicester,Middlesbrough,3.0,1,0.5768261964735516,0.5829145728643217,0.4170854271356783,26.060145358924792,7.190594235372135,3.381164173580841,1.2137662266592137,0.46901615271659325
2024-02-17,2023/24,Bristol City,QPR,1.0,0,0.41000000000000003,0.41000000000000003,-0.41000000000000003,22.384763173268503,5.370220194540101,1.528511905771437,1.2607732913498442,0.6142786804529788
2024-02-17,2023/24,Birmingham,Sunderland,3.0,1,0.46923076923076923,0.4743589743589744,0.5256410256410255,24.74559647081705,8.456083550131947,2.474456198043825,1.1616546756779336,0.4796529024536206
2024-02-17,2023/24,Millwall,Sheffield Weds,2.0,0,0.41000000000000003,0.4089775561097257,-0.4089775561097257,22.667642034606665,7.269649793905957,3.051786451084868,1.0878182294502934,0.5108110752372567
2024-02-20,2023/24,Cardiff,Blackburn,0.0,0,0.46923076923076923,0.4832904884318767,-0.4832904884318767,24.193118955280838,10.29992741275868,1.8303584836360196,1.1239223912212508,0.5335597283260088
2024-02-20,2023/24,Plymouth,West Brom,3.0,1,0.502577319587629,0.502577319587629,0.49742268041237103,24.70578125274566,8.224137169790566,3.5523630028791544,1.1115615135375674,0.4687043706804244
2024-02-20,2023/24,Southampton,Hull,3.0,1,0.6271186440677965,0.6161369193154034,0.3838630806845966,30.730572663787417,8.887308197478085,3.5178772130630387,1.248540120403205,0.5317879499217527
2024-02-23,2023/24,Coventry,Preston,3.0,1,0.4858611825192801,0.5487179487179488,0.45128205128205123,22.01355240390255,8.966219822246156,3.7594037785925294,1.3852456533197417,0.6053155484770057
2024-02-24,2023/24,Sheffield Weds,Bristol City,3.0,1,0.4253164556962025,0.4054726368159204,0.5945273631840796,23.206687221360056,7.79684731525748,2.9158445740856878,1.3166616632579116,0.5628308174867673
2024-02-24,2023/24,Watford,Huddersfield,3.0,1,0.48843187660668386,0.48843187660668386,0.5115681233933161,22.786586953693412,7.77381823901152,3.2726157538218774,1.1679114276562035,0.5696455317024464
2024-02-24,2023/24,Sunderland,Swansea,3.0,1,0.5192802056555269,0.4832904884318767,0.5167095115681233,22.236702621919388,6.396600572077725,2.298620760159258,1.25056765427079,0.598881146334282
2024-02-24,2023/24,QPR,Rotherham,3.0,1,0.43147208121827413,0.42676767676767674,0.5732323232323233,25.39546897763811,6.284585098485826,2.4549461100534966,1.0757886097967806,0.49137174612459783
2024-02-24,2023/24,Southampton,Millwall,3.0,1,0.5818639798488666,0.5757575757575757,0.4242424242424243,28.54316667551639,10.32458478694932,3.185382801472979,1.222873399581819,0.5737819488817891
2024-02-24,2023/24,Ipswich,Birmingham,4.0,1,0.5910224438902744,0.6049382716049383,0.3950617283950617,30.181756621395195,9.17283831533561,3.6984675507390943,1.1936460395944506,0.5221911235505797
2024-02-24,2023/24,Blackburn,Norwich,2.0,0,0.5889724310776941,0.541025641025641,-0.541025641025641,21.950529555367787,7.637814539465191,3.8166068482101285,1.2467484625559908,0.5528105621124225
2024-02-24,2023/24,Cardiff,Stoke,3.0,1,0.39950372208436724,0.40648379052369077,0.5935162094763092,26.822430966752492,8.078591903111136,1.6350293153188384,1.1329862253682168,0.5629791894852135
2024-02-24,2023/24,Middlesbrough,Plymouth,2.0,0,0.6195121951219512,0.6378896882494006,-0.6378896882494006,25.244425104338383,6.938536748686197,3.4357032667013456,1.0123004991038564,0.46737748214809743
2024-02-24,2023/24,Hull,West Brom,2.0,0,0.4427480916030535,0.4438775510204082,-0.4438775510204082,24.31131922559748,6.4304767807963366,2.931167138870814,1.2813566143352977,0.5859056493884682
2024-03-01,2023/24,West Brom,Coventry,3.0,1,0.46410256410256406,0.45384615384615384,0.5461538461538462,19.183836381964127,6.744762269370787,2.535321483741801,1.2582390894899378,0.5442359249329759
2024-03-02,2023/24,Swansea,Blackburn,3.0,1,0.5435897435897437,0.5309278350515463,0.4690721649484537,21.05194595468751,7.332385905081975,2.9575174580514796,1.2432209774617036,0.5641076769690927
2024-03-02,2023/24,Stoke,Middlesbrough,2.0,0,0.502577319587629,0.5447570332480818,-0.5447570332480818,25.1303458847512,7.696496848970099,1.3636439425808597,0.9739297230655657,0.4458611220086308
2024-03-02,2023/24,Preston,Hull,0.0,0,0.46547314578005117,0.45012787723785164,-0.45012787723785164,21.427996838714186,7.355067405216251,2.8952113058746862,1.470147637922623,0.6640404629899815
2024-03-02,2023/24,Norwich,Sunderland,1.0,0,0.5282051282051282,0.5141388174807198,-0.5141388174807198,23.26649765519295,8.715538640966919,2.8917697718669917,1.3038983943179714,0.5777581294822675
2024-03-02,2023/24,Leicester,QPR,3.0,1,0.5612244897959184,0.5372750642673522,0.46272493573264784,23.85552469479543,7.209331882324248,2.382340715160133,1.3117159547732542,0.6515121759622938
2024-03-02,2023/24,Bristol City,Cardiff,1.0,0,0.420654911838791,0.3786407766990291,-0.3786407766990291,23.18582738686455,5.828379191227295,1.3255493235160332,1.1635379551557548,0.5622110552763819
2024-03-02,2023/24,Birmingham,Southampton,7.0,1,0.59,0.6313253012048193,0.36867469879518067,28.855565175142615,8.908670892601425,3.2222258745352943,1.2651276372206604,0.5714285714285714
2024-03-02,2023/24,Millwall,Watford,1.0,0,0.4427480916030535,0.4170854271356784,-0.4170854271356784,18.609703682863824,8.048666817680465,2.530384407636946,1.1170551528141304,0.486259618267213
2024-03-05,2023/24,Blackburn,Millwall,2.0,0,0.43147208121827413,0.4231738035264484,-0.4231738035264484,18.186756085114663,5.714013051874045,2.0068108733120056,1.179674314646718,0.5454545454545454
2024-03-05,2023/24,Hull,Birmingham,2.0,0,0.569620253164557,0.565989847715736,-0.565989847715736,24.373258161497596,7.402145320135629,2.22794148898968,1.2538791025118967,0.5725486304088924
2024-03-05,2023/24,Ipswich,Bristol City,5.0,1,0.4743589743589744,0.5089974293059126,0.49100257069408737,28.6542244078571,10.244947142462342,2.844325893731974,1.3535648019842932,0.6548070380091378
2024-03-05,2023/24,Leeds,Stoke,1.0,0,0.6151960784313726,0.6074074074074073,-0.6074074074074073,28.687655783456393,10.102502575459496,2.6980491926970562,1.2708354239603001,0.5923351866560762
2024-03-06,2023/24,Watford,Swansea,2.0,0,0.5038560411311055,0.5192802056555269,-0.5192802056555269,25.76979344367772,8.171959804156074,2.514669573556924,1.2578410268675757,0.5513513513513514
2024-03-06,2023/24,QPR,West Brom,4.0,1,0.3916256157635468,0.36778846153846156,0.6322115384615384,20.642302975489997,7.522027730993353,3.2678497473829493,1.28898928089537,0.6126497741111766
2024-03-06,2023/24,Cardiff,Huddersfield,1.0,0,0.4125,0.3985148514851485,-0.3985148514851485,20.938711450303447,7.4834858644281095,3.213710630689238,1.1431387793624697,0.5602964743589743
2024-03-06,2023/24,Middlesbrough,Norwich,4.0,1,0.5487179487179488,0.4910025706940874,0.5089974293059125,22.05746323127888,6.828503986660589,3.1919842473057134,1.2155515918057447,0.45839057899901864
2024-03-09,2023/24,QPR,Middlesbrough,2.0,0,0.4832904884318767,0.45897435897435895,-0.45897435897435895,22.365569867213157,6.726168748619219,2.7139295716584266,1.218089462932151,0.5202187927329557
2024-03-09,2023/24,Blackburn,Plymouth,2.0,0,0.5561224489795918,0.5498721227621484,-0.5498721227621484,23.23492100160606,10.174959383875535,3.268396909502962,1.0504886072054236,0.4944115074351249
2024-03-09,2023/24,Cardiff,Ipswich,3.0,1,0.4896907216494846,0.47557840616966585,0.5244215938303342,28.912994641828444,9.30393172992972,2.443694126512079,1.3384986527633975,0.6376289175928708
2024-03-09,2023/24,Millwall,Birmingham,1.0,0,0.43511450381679384,0.4402035623409669,-0.4402035623409669,21.167128588319542,5.76528074706858,1.861635958225913,1.1807144915196945,0.5190074441687345
2024-03-09,2023/24,Norwich,Rotherham,5.0,1,0.5623409669211196,0.5167095115681234,0.4832904884318766,22.4962173132755,6.247517195004294,2.390319828936198,1.3204142221067379,0.6026336173508908
2024-03-09,2023/24,Preston,Stoke,3.0,1,0.45012787723785164,0.3950617283950617,0.6049382716049383,21.682398583893374,8.571685570369906,2.2649010704495542,1.4498430523861985,0.6182378679395386
2024-03-09,2023/24,Southampton,Sunderland,6.0,1,0.6049382716049383,0.6501182033096927,0.3498817966903073,30.004366369705647,10.055541306898512,3.2295316723967256,1.2877797203692904,0.5664438765480637
2024-03-09,2023/24,Watford,Coventry,3.0,1,0.5282051282051282,0.541025641025641,0.458974358974359,26.555664452839245,7.308067465957487,2.235683081981051,1.1189803316410387,0.5451555023923444
2024-03-10,2023/24,Bristol City,Swansea,1.0,0,0.46547314578005117,0.46803069053708446,-0.46803069053708446,25.47749887240755,7.732341394564159,2.326149973897004,1.4692243134215246,0.7256042523317621
2024-03-10,2023/24,Huddersfield,West Brom,5.0,1,0.42784810126582273,0.40198511166253104,0.598014888337469,20.4720463406289,7.701233664650987,3.667559660100941,1.327757946178981,0.6524541398116014
2024-03-12,2023/24,Birmingham,Middlesbrough,1.0,0,0.5347043701799487,0.5256410256410255,-0.5256410256410255,21.142666913252764,5.7038572915754,2.7128115002674633,1.1554096146979582,0.5757037037037037
2024-03-16,2023/24,Sunderland,QPR,0.0,0,0.43147208121827413,0.43147208121827413,-0.43147208121827413,20.15213786825655,7.974418142344808,1.591242722984969,1.2960172044464044,0.5674556213017752
2024-03-16,2023/24,Stoke,Norwich,3.0,1,0.4961439588688946,0.4512820512820513,0.5487179487179488,25.582152133266575,8.743813237727718,3.1401734225761304,1.334595257233866,0.6025819265143992
2024-03-16,2023/24,Swansea,Cardiff,2.0,0,0.44897959183673464,0.43147208121827413,-0.43147208121827413,23.30550336782706,6.7025945690363535,1.7908273089584328,1.4045538007543525,0.675933280381255
2024-03-16,2023/24,West Brom,Bristol City,2.0,0,0.4242424242424242,0.40648379052369077,-0.40648379052369077,22.611783480681964,7.005818339169986,3.1818715588013635,1.3995607573623525,0.6385189669087974
2024-03-16,2023/24,Middlesbrough,Blackburn,0.0,0,0.5372750642673522,0.5510204081632654,-0.5510204081632654,18.830405714628018,6.56948315732084,2.1586843929311463,1.2212359604897876,0.5615595075239398
2024-03-16,2023/24,Birmingham,Watford,1.0,0,0.5051546391752577,0.4974226804123712,-0.4974226804123712,24.24261228223794,6.514705482665052,2.281229493551823,1.1436381942109923,0.49151180311401305
2024-03-16,2023/24,Plymouth,Preston,1.0,0,0.48843187660668386,0.4896907216494846,-0.4896907216494846,24.795129511985742,9.633840101397464,4.112327686175563,1.1707433781727588,0.519557410462972
2024-03-17,2023/24,Leeds,Millwall,2.0,0,0.5561224489795918,0.5435897435897437,-0.5435897435897437,21.914349153485094,8.059954511793666,2.501343188652465,1.4327540397781995,0.6945615091310455
2024-03-29,2023/24,Watford,Leeds,4.0,1,0.564885496183206,0.599502487562189,0.40049751243781095,27.669514975643573,9.594870099874813,2.7068073750914197,1.2429695473608868,0.5367242929949035
2024-03-29,2023/24,Southampton,Middlesbrough,2.0,0,0.6411483253588518,0.688195991091314,-0.688195991091314,28.488659642682762,8.949040125725316,2.59570868080223,1.196009971962595,0.5625244618395303
2024-03-29,2023/24,Sheffield Weds,Swansea,2.0,0,0.5282051282051282,0.4832904884318767,-0.4832904884318767,26.69769286467019,8.627250187648617,3.229092970712393,1.2919863520358987,0.5957342725760689
2024-03-29,2023/24,QPR,Birmingham,3.0,1,0.4601542416452442,0.4601542416452442,0.5398457583547558,25.02277006345727,6.653184892826781,1.3704206742868252,1.317423135184368,0.5918206065395634
2024-03-29,2023/24,Preston,Rotherham,3.0,1,0.4564102564102564,0.4652956298200514,0.5347043701799485,17.92156571554831,3.831711509566602,1.7477821408552172,1.2797860114919755,0.5623300970873787
2024-03-29,2023/24,Norwich,Plymouth,3.0,1,0.598014888337469,0.6024691358024691,0.3975308641975309,29.52224450260448,10.105323319800783,4.675901052391653,1.3062958212740194,0.55446315584542
2024-03-29,2023/24,Millwall,West Brom,2.0,0,0.3669064748201439,0.35629453681710216,-0.35629453681710216,20.022832579145653,7.407193187873629,3.4499357958471375,1.445772914591664,0.7191485088864343
2024-03-29,2023/24,Cardiff,Sunderland,2.0,0,0.4125,0.38141809290953554,-0.38141809290953554,23.664942289806305,7.2457944815613615,2.2121723068942103,1.3272251286675496,0.656259292298543
2024-03-29,2023/24,Bristol City,Leicester,1.0,0,0.4974226804123712,0.502577319587629,-0.502577319587629,27.9600044914496,9.74721152646828,5.861651957344064,1.3324799344649492,0.6367203219315896
2024-03-29,2023/24,Blackburn,Ipswich,1.0,0,0.565989847715736,0.5685279187817259,-0.5685279187817259,25.877692357608026,10.60631330986476,3.2509326418722453,1.321092985209686,0.6567906144362696
2024-03-29,2023/24,Hull,Stoke,2.0,0,0.4910025706940874,0.5167095115681234,-0.5167095115681234,26.03752018710616,6.669808940827716,1.0344818246822551,0.9927337077319809,0.4235598963524018
