season,date,home,away,actual,over,old_1x2,old_ou,old_lam,new_1x2,new_ou,new_lam,mkt_src,mkt_1x2
2020/21,2020-11-07,Watford,Coventry,H,True,0.8000867199976894,0.7446510234270609,2.5735677807344652,0.763827188747686,1.4889917593582331,1.6345344929119696,PSCH,0.6179082997302507
2020/21,2020-11-20,Coventry,Birmingham,D,False,1.2704687956143002,0.649513143539884,2.5846285369880304,1.258253396625903,0.6859729768119448,2.6595667621806136,PSCH,1.186702860613451
2020/21,2020-11-21,QPR,Watford,D,False,1.34923127236841,0.895753080656607,3.0671002707133295,1.283200321422978,0.5060039334867772,2.274004691117639,PSCH,1.3355971810500185
2020/21,2020-11-21,Wycombe,Brentford,D,False,1.3038263054240349,0.6931471805599453,2.6740020187924047,1.53865331371614,0.9180422649129615,3.108773267479317,PSCH,1.5132430935070447
2020/21,2020-11-21,Swansea,Rotherham,H,False,0.7152400971977071,0.6305480388034254,2.545242513273891,0.6032399137072616,0.47771327231578853,2.2093609159009984,PSCH,0.6122259131233955
2020/21,2020-11-21,Middlesbrough,Norwich,A,False,1.2169542696205529,0.41445539994629693,2.0590342030111346,0.8787059715468839,0.4377300686954399,2.1153606996177574,PSCH,1.034015165205656
2020/21,2020-11-21,Bournemouth,Reading,H,True,0.855736700784481,0.6022101855678432,2.872260702170756,0.49892999151960366,0.43216849094271415,3.3431279046806974,PSCH,0.6237888368680217
2020/21,2020-11-24,Bournemouth,Nott'm Forest,H,False,0.8163622806803328,0.6007503312939777,2.4820968063862985,0.5080630531528473,0.8493332637492742,2.979916625878849,PSCH,0.5620027505653091
2020/21,2020-11-24,QPR,Rotherham,H,True,0.8046151979835658,0.5283109381070101,3.0577068689189435,0.6777857734472461,0.7987299431350104,2.4754507602363067,PSCH,0.8520455820860323
2020/21,2020-11-24,Stoke,Norwich,A,True,1.178790001404541,0.6523891880877775,2.759361063412577,0.7181548112664634,0.5868071447886187,2.909129847715618,PSCH,0.8863247370882571
2020/21,2020-11-24,Wycombe,Huddersfield,D,False,1.3135644809560305,0.7973972019337444,2.880457126019352,1.365668543326234,0.8428079551143516,2.967536396754317,PSCH,1.2716190643423244
2020/21,2020-11-25,Bristol City,Watford,D,False,1.2558627679132253,0.6593256320844346,2.6048427481865857,1.1828964787240197,0.38610375462954455,1.9888733335815978,PSCH,1.1905682281096615
2020/21,2020-11-25,Coventry,Cardiff,H,False,1.0970436295497157,0.6715814026453847,2.6302471280912956,1.31360167572645,0.8045257685433346,2.8944690524122167,PSCH,1.2246942205451086
2020/21,2020-11-28,Derby,Wycombe,D,False,1.2830181618913663,0.7025916393879451,2.6930581369464237,1.4674777989843695,0.7916424273090447,2.8695363403926675,PSCH,1.3387176107802192
2020/21,2020-11-28,Norwich,Coventry,D,False,1.2988730394670485,0.6396064136319154,2.563935085972108,1.8208917325861536,1.257725260325183,3.7084942222420487,PSCH,1.3550888089928772
2020/21,2020-11-28,Rotherham,Bournemouth,D,True,1.2912351319287112,0.7497175320483397,2.563935085972108,1.4226020130897337,0.6911491778972723,2.678259332468358,PSCH,1.4563987305781152
2020/21,2020-11-28,Watford,Preston,H,True,0.8772623449066765,0.7275316074217761,2.606012055597299,1.1198067815227197,1.3063747379440172,1.8051587210321705,PSCH,0.6971835823534341
2020/21,2020-12-01,Rotherham,Brentford,A,False,0.8986227342207482,0.6678693733756769,2.6226565618707065,0.7713300823858945,0.5537331247772672,2.3806742065221624,PSCH,0.53778926722416
2020/21,2020-12-01,Derby,Coventry,D,False,1.2750750418190844,0.6937473606319776,2.6751754637604654,1.3673941016194102,0.8663107995691344,3.0120735369523537,PSCH,1.200370363209854
2020/21,2020-12-01,Bournemouth,Preston,A,True,1.2290113239024516,0.716211120158497,2.628170923296336,1.802082258263496,0.43788499936427566,3.3241733577238737,PSCH,1.7332604739963449
2020/21,2020-12-02,Luton,Norwich,H,True,1.0964047271261093,0.6377124736718448,2.791264298704246,1.6220166946409604,0.45051477666188866,3.284089490362958,PSCH,1.2946633045394123
2020/21,2020-12-02,Nott'm Forest,Watford,D,False,1.2508547902260663,0.583217121187749,2.444776625113148,1.1073604424258197,0.2634448480877355,1.6576261981826674,PSCH,1.2064070203992667
2020/21,2020-12-02,Wycombe,Stoke,A,False,1.1718606304099497,0.6485562972320703,2.582650052199449,0.7960218994832104,0.648747593263261,2.582950939480249,PSCH,0.6850927316654304
2020/21,2020-12-04,Barnsley,Bournemouth,A,True,1.0177445615621281,0.7442299707892613,2.574394796662338,0.6194807211876173,0.45051477666188866,3.2838311251918,PSCH,0.8686547048169561
2020/21,2020-12-05,Watford,Cardiff,A,False,1.0682770888720365,0.6377124736718448,2.5599292955701607,1.007541378001769,0.25450522775722373,1.6310215376703425,PSCH,1.3228098860154454
2020/21,2020-12-05,Norwich,Sheffield Weds,H,True,0.8078175655435494,0.7088701410251815,2.6424711201029965,0.511996226760138,0.48434599096161207,3.181254714208986,PSCH,0.6509988336174587
2020/21,2020-12-05,Preston,Wycombe,D,True,1.2752482104161904,0.7425475308550723,2.5774643328997664,1.4191081851909475,0.6729524732744261,2.715698598052017,PSCH,1.4200831137441068
2020/21,2020-12-05,Coventry,Rotherham,H,True,0.842181331250018,0.7484484963450346,2.5665524132597466,0.8164453969044391,0.7560869803338195,2.5523723294366034,PSCH,0.785458558703921
2020/21,2020-12-08,Watford,Rotherham,H,False,0.7760371859771081,0.6396064136319154,2.564118418393319,0.8990458058799822,0.216292076365108,1.513375380110888,PSCH,0.4228772048706021
2020/21,2020-12-08,Swansea,Bournemouth,D,False,1.2427136326423662,0.5982007032509916,2.4769144092205546,1.3730317648837933,0.9387919972206686,3.1468273194328686,PSCH,1.2170737082680332
2020/21,2020-12-08,Coventry,Luton,D,False,1.3375360999880828,0.6420739103759447,2.5693082084069996,1.3010712487894869,0.7027935576117508,2.69354726523646,PSCH,1.239278956334419
2020/21,2020-12-09,Barnsley,Wycombe,H,True,0.9682068081478801,0.7476033663560042,2.5681651317878895,0.6931871813599666,0.6195250406893316,2.832206700033347,PSCH,0.5382446016678387
2020/21,2020-12-09,Norwich,Nott'm Forest,H,True,0.7532943829318417,0.8196178446138943,2.4397482258267518,0.47698796302018015,0.5385394623335065,3.0307097638104783,PSCH,0.67064550104577
2020/21,2020-12-12,Rotherham,Bristol City,H,False,1.001851387041157,0.7080577932956994,2.7042827233910702,1.2780441115851238,0.6152606419028741,2.5130654066672076,PSCH,1.0739976987496709
2020/21,2020-12-12,Bournemouth,Huddersfield,H,True,0.7372662711994955,0.6320520812001345,2.804183079916884,0.376277319591344,0.31101893781621887,3.8112895207082285,PSCH,0.41828059958309655
2020/21,2020-12-12,Wycombe,Coventry,A,True,1.1659386923413413,0.7531095217326282,2.5575522913174558,1.0096677813794541,0.5547775112951734,2.9885326112994335,PSCH,0.8655105752230966
2020/21,2020-12-12,Blackburn,Norwich,A,True,1.1370620990433091,0.6558513958162484,2.751989309326598,0.7861003055901156,0.46155938246307265,3.2493377931318426,PSCH,1.0748227769313043
2020/21,2020-12-12,Birmingham,Watford,A,False,1.0372708434949969,0.5967466862736301,2.4736621489132116,1.3163652332902145,0.23407811636698939,1.5689642205789185,PSCH,0.7793450510052521
2020/21,2020-12-15,Bournemouth,Wycombe,H,False,0.7466534480830864,0.6361999001181952,2.5570378899733672,0.2362727766720837,1.576970722296599,4.233074306534841,PSCH,0.292041816827071
2020/21,2020-12-15,Watford,Brentford,D,False,1.259062770643896,0.6721687741747537,2.631357366614009,1.0998530581042427,0.2898176845822026,1.7333735883235382,PSCH,1.1453899145401405
2020/21,2020-12-16,Reading,Norwich,A,True,1.0103541891600665,0.7787050689215919,2.5111576380556837,0.6620749610055348,0.5256009093481451,3.0651663859353753,PSCH,0.9194501056368286
2020/21,2020-12-16,Blackburn,Rotherham,H,True,0.7845909607462698,0.6591323019726677,2.7449238147927413,0.6267667910603664,0.715392789507265,2.6297945658756454,PSCH,0.5738039291465354
2020/21,2020-12-16,Coventry,Huddersfield,D,False,1.3047143741274678,0.7698122654954309,2.8269458763306146,1.337237565833028,0.9657436155936853,3.196349746644688,PSCH,1.2023255885379958
2020/21,2020-12-19,Wycombe,QPR,D,False,1.326072773776007,0.6784556318169555,2.64433193289222,1.2690136537433712,0.6810210007621047,2.649261878887641,PSCH,1.3644039980380636
2020/21,2020-12-19,Sheffield Weds,Coventry,H,False,1.0023934309275668,0.5539071134684412,2.3808974782100556,0.8892593928231246,0.7094798351808429,2.707087425023275,PSCH,1.0177567606238789
2020/21,2020-12-19,Norwich,Cardiff,H,False,0.9521988382297751,0.646454452567963,2.578219930635499,0.5987711012652601,0.9498475154029977,3.167406939735356,PSCH,0.6459253830393754
2020/21,2020-12-19,Luton,Bournemouth,D,False,1.3145319948929999,0.7841665789471138,2.8548786478463994,1.5407284342672978,1.150748043088638,3.524668822336447,PSCH,1.3464788695087662
2020/21,2020-12-19,Huddersfield,Watford,H,False,1.0171466480140015,0.7042081279193702,2.6965949703986385,0.9711337552715611,0.3012402370506318,1.7654088251272264,PSCH,1.2606876632529533
2020/21,2020-12-26,Watford,Norwich,H,False,0.920454262705771,0.6316758584718442,2.5476106759432557,1.5915788791483694,0.4304752711123321,2.098012842615075,PSCH,1.0052367919638079
2020/21,2020-12-26,Bristol City,Wycombe,H,True,0.8211623867825778,0.7793588773790108,2.509848095418442,0.5726478374093334,0.6523891880877775,2.759442677485945,PSCH,0.7162896244825376
2020/21,2020-12-26,Coventry,Stoke,D,False,1.252672972545125,0.5810692771545948,2.440132407530974,1.2672321439651268,0.6626179755251222,2.6115413570717307,PSCH,1.127984269628041
2020/21,2020-12-29,Norwich,QPR,D,False,1.376977894482542,0.6849806178935519,2.657581166392924,1.7263650644633923,1.0711916930921175,3.3859180811342218,PSCH,1.4949907967194245
2020/21,2020-12-29,Preston,Coventry,H,False,0.810940216266329,0.655080979753489,2.5961266797317397,0.6730112754736453,0.7872381039595409,2.8606065315089495,PSCH,0.927240060858997
2020/21,2020-12-29,Rotherham,Barnsley,A,True,1.252073275381452,0.6762900634935225,2.7088816660281907,1.0187688256349554,0.7691646669838612,2.5281589078418785,PSCH,0.7991035366939255
2020/21,2020-12-29,Wycombe,Cardiff,H,True,1.1001735692350623,0.7356372321808974,2.590455852734567,1.4377860902944999,0.6055026707078991,2.8645039038674183,PSCH,1.4969058750888538
2020/21,2020-12-30,Brentford,Bournemouth,H,True,0.618251026523873,0.582142622517034,2.920244289601147,1.0016763211568487,0.5814269309495373,2.9219493338299953,PSCH,0.9159940817365854
2020/21,2021-01-02,Millwall,Coventry,A,True,1.268013671535989,0.9051035424835906,2.302173094996741,1.5166764323527893,0.8058680506240641,2.4631441430522756,PSCH,1.4494511338294447
2020/21,2021-01-02,Norwich,Barnsley,H,False,0.6946681847157256,0.7170301210232775,2.7221374312968525,0.4156363567350659,1.0567028855909,3.3601003709701827,PSCH,0.568425759804851
2020/21,2021-01-02,Stoke,Bournemouth,A,False,1.2497375496936802,0.6739329616361409,2.6349774263056647,0.8109627167444652,0.7874578600311867,2.861410761391294,PSCH,0.8479502054922538
2020/21,2021-01-02,Swansea,Watford,H,True,0.7897241624192761,0.8596741314552591,2.3733392642911753,0.7753338515478925,1.6225231519827559,1.5247402716627845,PSCH,1.0416885035681467
2020/21,2021-01-02,Wycombe,Middlesbrough,A,True,0.9488872342512402,0.8696457240511113,2.357245820101184,0.6817025752946823,0.7275316074217761,2.6062604073470883,PSCH,0.6846008339706798
2020/21,2021-01-12,Bournemouth,Millwall,D,False,1.2333329596324227,0.52678564334472,2.320947520179802,1.4319751464267843,0.6760934259941179,2.639345868004356,PSCH,1.3238277661342148
2020/21,2021-01-16,Watford,Huddersfield,H,False,0.7196432923465825,0.7366811825836737,2.7613616986314686,0.9527031950014557,0.30911001986540143,1.7868721560569216,PSCH,0.43434798225695037
2020/21,2021-01-16,Derby,Rotherham,A,False,1.3506569835287587,0.6360109891891362,2.5564504243209436,1.6794312842546355,0.6451192115493638,2.575407885183466,PSCH,1.4805156398288337
2020/21,2021-01-16,Cardiff,Norwich,A,True,1.2546699189294748,0.6941476808935289,2.672188268706698,0.8527523282141578,0.6210125828007462,2.828721583259509,PSCH,0.8372556456364645
2020/21,2021-01-16,Bournemouth,Luton,A,False,1.7453721896749332,0.5796399397663503,2.4368102009568755,2.249209114838534,0.8594379202813722,2.9993988742384814,PSCH,1.7927629816052952
2020/21,2021-01-19,Derby,Bournemouth,H,False,0.9044415688940864,0.6176687193840398,2.518198254271274,1.308733888037714,0.702389761926878,2.692731819741717,PSCH,1.3297623422864129
2020/21,2021-01-19,Reading,Coventry,H,True,0.926385813071358,0.7713249616239694,2.524196352513486,0.7575577098888177,0.6608736200096497,2.7410019649068937,PSCH,0.8516940574361599
2020/21,2021-01-19,Rotherham,Stoke,D,True,1.2516586558177136,0.8615658321849086,2.3700947330207844,1.218139344243514,0.9359833652198911,2.255938981571477,PSCH,1.1544883151001395
2020/21,2021-01-19,Watford,Barnsley,H,False,0.7172530240271249,0.693547260581285,2.6749912478022733,0.9419975782141472,0.27325333579965994,1.6859764238365929,PSCH,0.6625936733907699
2020/21,2021-01-20,Norwich,Bristol City,H,False,0.7980411384061291,0.6816139447462722,2.6507172985239444,0.48167668264688507,0.9192952408944537,3.1113072016941383,PSCH,0.4773213848167669
2020/21,2021-01-22,Stoke,Watford,A,True,1.2224423206095973,0.7234002237309662,2.6139389615168627,1.4049880035671445,1.4258671362397137,1.6905334604892333,PSCH,0.9392613177474779
2020/21,2021-01-26,Millwall,Watford,D,False,1.2214581186669557,0.5181859781722831,2.3016815068551018,1.0705497509032262,0.24181681657983103,1.5930323752229656,PSCH,1.2023010505467127
2020/21,2021-01-27,Coventry,Sheffield Weds,H,False,0.8862038325203533,0.6451192115493638,2.5755831578055925,1.0973631067197385,0.7308490477439568,2.7499232913686127,PSCH,0.794066171048211
2020/21,2021-01-27,Middlesbrough,Rotherham,A,True,1.3586713736532563,1.05211045501669,2.0958118841979507,1.6795385401135894,0.9757753787090473,2.198721097693764,PSCH,1.4980073361605182
2020/21,2021-01-29,Reading,Bournemouth,H,True,0.9593026224674462,0.765932950285598,2.5340754088761415,1.2640767283956413,0.6911491778972723,2.678060360291807,PSCH,1.3167084828950983
2020/21,2021-01-30,Rotherham,Swansea,A,True,0.8735425935604387,0.7769636666530559,2.514026777042353,0.7408888945454062,0.6622300779252237,2.738152240116535,PSCH,0.8896480208790886
2020/21,2021-01-30,Norwich,Middlesbrough,D,False,1.2604020722926517,0.5735879455023061,2.4239751973981942,1.3660212562803349,0.6989640658815102,2.685876720361311,PSCH,1.3811140994564757
2020/21,2021-01-30,Brentford,Wycombe,H,True,0.5120630928829468,0.5925781256382499,2.894962063250633,0.3220916994487429,0.4100757206658477,3.4181361747269343,PSCH,0.32354370525091325
2020/21,2021-01-30,Birmingham,Coventry,D,False,1.2303167796655379,0.5769654262705357,2.4310579511865766,1.267658356012069,0.6416938989710297,2.5682901620941525,PSCH,1.1159282273254119
2020/21,2021-02-01,Watford,QPR,A,True,1.56510832268753,0.7306413849875258,2.6002609774381407,1.530488109455699,1.4134600291926602,1.7021329078997716,PSCH,1.6254752509218051
2020/21,2021-02-02,Wycombe,Birmingham,D,False,1.2816460990544434,0.6508542683696937,2.587397439582766,1.3155704433699256,0.8442026554799014,2.970407548547014,PSCH,1.2444372729217534
