year,date,market_id,home_team,away_team,pregame_home_back,pregame_away_back,pregame_home_lay,pregame_away_lay,ht_home_back,ht_away_back,ht_home_lay,ht_away_lay,ht_matched_volume,ft_home_score,ft_away_score,ft_margin,ft_total,home_won,ht_home_impl_prob,ht_away_impl_prob,pregame_home_impl_prob,pregame_away_impl_prob,home_price_drift,away_price_drift,home_prob_shift,away_prob_shift,ht_deficit,deficit_band,ht_disposal_diff,ht_inside50_diff,ht_clearance_diff,ht_score_shot_diff,ft_score_diff,away_won,ht_home_score,ht_away_score,ht_home_goals,ht_home_behinds,ht_away_goals,ht_away_behinds,ft_home_score_afl,ft_away_score_afl,ht_score_diff,ht_total_score,ht_leader
2024,30/05/2024,229371862,Port Adelaide,Carlton,1.67,2.46,1.68,2.48,1.8,2.1,1.87,2.58,244812.33,71.0,107.0,-36.0,178.0,0,0.5555555555555556,0.4761904761904761,0.5988023952095809,0.4065040650406504,-0.1300000000000001,0.3599999999999999,-0.0432468396540253,0.0696864111498257,,,,,,,-36.0,1,32.0,35.0,4.0,8.0,5.0,5.0,71.0,107.0,-3.0,67.0,away
2024,6/06/2024,229577737,Adelaide,Richmond,1.3,4.2,1.31,4.4,1.31,4.0,1.32,4.5,180079.69,71.0,79.0,-8.0,150.0,0,0.7633587786259541,0.25,0.7692307692307692,0.238095238095238,-0.01,0.2000000000000001,-0.005871990604815,0.0119047619047619,,,,,,,-8.0,1,36.0,35.0,5.0,6.0,5.0,5.0,71.0,79.0,1.0,71.0,home
2024,8/06/2024,229578205,Hawthorn,GWS,2.08,1.91,2.22,1.92,3.75,1.34,4.2,1.34,140578.26,85.0,79.0,6.0,164.0,1,0.2666666666666666,0.7462686567164178,0.4807692307692307,0.5235602094240838,-1.67,0.5699999999999998,-0.214102564102564,0.222708447292334,,,,,,,6.0,0,19.0,38.0,2.0,7.0,6.0,2.0,85.0,79.0,-19.0,57.0,away
2024,7/06/2024,229578673,Western Bulldogs,Brisbane,1.87,2.12,1.88,2.14,2.0,1.16,8.0,1.19,215952.17,71.0,114.0,-43.0,185.0,0,0.5,0.8620689655172414,0.53475935828877,0.4716981132075471,-0.1299999999999999,0.9600000000000002,-0.0347593582887699,0.3903708523096943,,,,,,,-43.0,1,34.0,67.0,5.0,4.0,10.0,7.0,71.0,114.0,-33.0,101.0,away
2024,8/06/2024,229579141,West Coast,North Melbourne,1.25,4.8,1.26,4.9,1.9,2.02,2.0,2.1,208673.19,65.0,74.0,-9.0,139.0,0,0.5263157894736842,0.495049504950495,0.8,0.2083333333333333,-0.6499999999999999,2.78,-0.2736842105263158,0.2867161716171617,,,,,,,-9.0,1,21.0,29.0,2.0,9.0,4.0,5.0,65.0,74.0,-8.0,50.0,away
2024,8/06/2024,229579609,St Kilda,Gold Coast,1.84,2.14,1.87,2.16,1.42,2.9,1.45,3.55,116837.27,51.0,48.0,3.0,99.0,1,0.7042253521126761,0.3448275862068966,0.5434782608695652,0.4672897196261682,0.4200000000000001,-0.7599999999999998,0.1607470912431109,-0.1224621334192716,,,,,,,3.0,0,29.0,15.0,4.0,5.0,2.0,3.0,51.0,48.0,14.0,44.0,home
2024,9/06/2024,229580077,Sydney,Geelong,1.38,3.6,1.39,3.65,1.4,2.52,1.44,3.2,231314.44,112.0,82.0,30.0,194.0,1,0.7142857142857143,0.3968253968253968,0.7246376811594204,0.2777777777777778,-0.02,1.08,-0.010351966873706,0.119047619047619,,,,,,,30.0,0,36.0,41.0,5.0,6.0,6.0,5.0,112.0,82.0,-5.0,77.0,away
2024,9/06/2024,229580545,Essendon,Carlton,2.6,1.6,2.62,1.62,3.0,1.05,18.5,1.06,158622.31,70.0,96.0,-26.0,166.0,0,0.3333333333333333,0.9523809523809524,0.3846153846153846,0.625,-0.3999999999999999,0.55,-0.0512820512820512,0.3273809523809523,,,,,,,-26.0,1,25.0,57.0,3.0,7.0,9.0,3.0,70.0,96.0,-32.0,82.0,away
2024,10/06/2024,229581013,Collingwood,Melbourne,2.18,1.81,2.2,1.84,1.16,6.2,1.17,7.0,165175.43,89.0,51.0,38.0,140.0,1,0.8620689655172414,0.1612903225806451,0.4587155963302752,0.5524861878453039,1.0200000000000002,-4.390000000000001,0.4033533691869662,-0.3911958652646587,,,,,,,38.0,0,45.0,18.0,7.0,3.0,2.0,6.0,89.0,51.0,27.0,63.0,home
2024,16/06/2024,229781392,GWS,Port Adelaide,1.59,2.68,1.6,2.7,1.47,3.1,1.48,3.4,104959.13,73.0,51.0,22.0,124.0,1,0.6802721088435374,0.3225806451612903,0.6289308176100629,0.3731343283582089,0.1200000000000001,-0.4199999999999999,0.0513412912334745,-0.0505536831969186,,,,,,,22.0,0,32.0,25.0,4.0,8.0,3.0,7.0,73.0,51.0,7.0,57.0,home
2024,16/06/2024,229781860,North Melbourne,Collingwood,9.2,1.11,9.4,1.12,1.19,6.0,1.27,6.4,36973.05,118.0,119.0,-1.0,237.0,0,0.8403361344537815,0.1666666666666666,0.108695652173913,0.9009009009009008,8.01,-4.89,0.7316404822798684,-0.7342342342342342,,,,,,,-1.0,1,86.0,38.0,14.0,2.0,6.0,2.0,118.0,119.0,48.0,124.0,home
2024,15/06/2024,229782332,Adelaide,Sydney,3.45,1.38,3.45,1.41,2.9,1.43,3.4,1.47,94842.5,67.0,109.0,-42.0,176.0,0,0.3448275862068966,0.6993006993006994,0.2898550724637681,0.7246376811594204,0.5500000000000003,-0.05,0.0549725137431284,-0.025336981858721,,,,,,,-42.0,1,46.0,42.0,7.0,4.0,6.0,6.0,67.0,109.0,4.0,88.0,home
2024,15/06/2024,229782800,Richmond,Hawthorn,2.7,1.57,2.74,1.59,4.4,1.15,8.6,1.17,83428.71,49.0,97.0,-48.0,146.0,0,0.2272727272727272,0.8695652173913044,0.3703703703703703,0.6369426751592356,-1.7000000000000002,0.4200000000000001,-0.143097643097643,0.2326225422320688,,,,,,,-48.0,1,29.0,48.0,4.0,5.0,7.0,6.0,49.0,97.0,-19.0,77.0,away
2024,15/06/2024,229783268,Western Bulldogs,Fremantle,1.77,2.26,1.78,2.3,1.06,10.0,1.2,11.0,241123.57,149.0,82.0,67.0,231.0,1,0.9433962264150942,0.1,0.5649717514124294,0.4424778761061947,0.71,-7.74,0.3784244750026648,-0.3424778761061947,,,,,,,67.0,0,62.0,34.0,9.0,8.0,5.0,4.0,149.0,82.0,28.0,96.0,home
2024,14/06/2024,229783740,Brisbane,St Kilda,1.19,6.0,1.2,6.2,1.03,5.0,1.04,34.0,666193.28,126.0,106.0,20.0,232.0,1,0.970873786407767,0.2,0.8403361344537815,0.1666666666666666,0.1599999999999999,1.0,0.1305376519539854,0.0333333333333333,,,,,,,20.0,0,65.0,42.0,10.0,5.0,6.0,6.0,126.0,106.0,23.0,107.0,home
2024,23/06/2024,229894812,Essendon,West Coast,1.14,7.4,1.15,7.8,1.03,18.0,1.05,60.0,141281.67,122.0,92.0,30.0,214.0,1,0.970873786407767,0.0555555555555555,0.8771929824561404,0.1351351351351351,0.1099999999999998,-10.6,0.0936808039516265,-0.0795795795795795,,,,,,,30.0,0,64.0,41.0,10.0,4.0,6.0,5.0,122.0,92.0,23.0,105.0,home
2024,23/06/2024,229895280,Fremantle,Gold Coast,1.45,3.15,1.46,3.2,1.07,2.1,1.08,15.5,135942.57,85.0,65.0,20.0,150.0,1,0.9345794392523364,0.4761904761904761,0.6896551724137931,0.3174603174603174,0.3799999999999999,1.0499999999999998,0.2449242668385433,0.1587301587301587,,,,,,,20.0,0,43.0,20.0,6.0,7.0,3.0,2.0,85.0,65.0,23.0,63.0,home
2024,22/06/2024,229895748,GWS,Sydney,3.35,1.42,3.4,1.43,12.0,1.01,55.0,1.03,35517.52,75.0,102.0,-27.0,177.0,0,0.0833333333333333,0.99009900990099,0.2985074626865671,0.7042253521126761,-8.65,0.4099999999999999,-0.2151741293532338,0.285873657788314,,,,,,,-27.0,1,21.0,61.0,3.0,3.0,9.0,7.0,75.0,102.0,-40.0,82.0,away
2024,22/06/2024,229896216,Melbourne,North Melbourne,1.21,5.5,1.22,5.6,1.16,5.7,1.19,8.2,519823.66,70.0,67.0,3.0,137.0,1,0.8620689655172414,0.175438596491228,0.8264462809917356,0.1818181818181818,0.05,-0.2000000000000001,0.0356226845255058,-0.0063795853269537,,,,,,,3.0,0,40.0,25.0,6.0,4.0,3.0,7.0,70.0,67.0,15.0,65.0,home
2024,21/06/2024,229896684,Carlton,Geelong,1.74,2.32,1.75,2.34,1.07,7.2,1.09,95.0,359078.56,138.0,75.0,63.0,213.0,1,0.9345794392523364,0.1388888888888889,0.5747126436781609,0.4310344827586207,0.6699999999999999,-4.880000000000001,0.3598667955741755,-0.2921455938697318,,,,,,,63.0,0,71.0,35.0,11.0,5.0,5.0,5.0,138.0,75.0,36.0,106.0,home
2024,22/06/2024,229897152,Port Adelaide,Brisbane,2.16,1.81,2.22,1.82,24.0,1.01,60.0,1.02,69844.32,73.0,152.0,-79.0,225.0,0,0.0416666666666666,0.99009900990099,0.4629629629629629,0.5524861878453039,-21.84,0.8,-0.4212962962962962,0.4376128220556862,,,,,,,-79.0,1,35.0,80.0,5.0,5.0,12.0,8.0,73.0,152.0,-45.0,115.0,away
2024,28/06/2024,230085161,Brisbane,Melbourne,1.22,5.4,1.23,5.5,1.1,1.64,2.54,1.7,839539.73,86.0,81.0,5.0,167.0,1,0.9090909090909092,0.6097560975609756,0.819672131147541,0.1851851851851851,0.1199999999999998,3.7600000000000007,0.089418777943368,0.4245709123757904,,,,,,,5.0,0,38.0,61.0,5.0,8.0,9.0,7.0,86.0,81.0,-23.0,99.0,away
2024,29/06/2024,230085629,North Melbourne,Western Bulldogs,9.4,1.11,10.0,1.12,8.4,1.08,18.5,1.09,10073.85,60.0,77.0,-17.0,137.0,0,0.119047619047619,0.9259259259259258,0.1063829787234042,0.9009009009009008,1.0,0.03,0.0126646403242147,0.025025025025025,,,,,,,-17.0,1,19.0,38.0,3.0,1.0,5.0,8.0,60.0,77.0,-19.0,57.0,away
2024,29/06/2024,230086097,Sydney,Fremantle,1.24,5.0,1.25,5.2,2.62,1.52,2.92,1.61,201677.92,98.0,99.0,-1.0,197.0,0,0.381679389312977,0.6578947368421053,0.8064516129032259,0.2,-1.38,3.48,-0.4247722235902488,0.4578947368421053,,,,,,,-1.0,1,32.0,59.0,4.0,8.0,9.0,5.0,98.0,99.0,-27.0,91.0,away
2024,29/06/2024,230086565,Gold Coast,Collingwood,1.96,2.0,1.99,2.04,1.3,3.0,1.35,3.85,190621.13,101.0,90.0,11.0,191.0,1,0.7692307692307692,0.3333333333333333,0.5102040816326531,0.5,0.6599999999999999,-1.0,0.2590266875981161,-0.1666666666666666,,,,,,,11.0,0,54.0,34.0,8.0,6.0,5.0,4.0,101.0,90.0,20.0,88.0,home
2024,29/06/2024,230087033,Adelaide,GWS,2.18,1.83,2.2,1.84,1.19,5.0,1.15,6.6,47406.42,94.0,78.0,16.0,172.0,1,0.8403361344537815,0.2,0.4587155963302752,0.5464480874316939,0.9900000000000002,-3.17,0.3816205381235063,-0.3464480874316939,,,,,,,16.0,0,63.0,30.0,9.0,9.0,5.0,0.0,94.0,78.0,33.0,93.0,home
2024,29/06/2024,230087501,Geelong,Essendon,2.36,1.72,2.42,1.73,2.3,1.53,3.5,1.66,102245.2,105.0,60.0,45.0,165.0,1,0.4347826086956522,0.6535947712418301,0.423728813559322,0.5813953488372093,0.06,0.1899999999999999,0.0110537951363301,0.0721994224046207,,,,,,,45.0,0,40.0,45.0,6.0,4.0,7.0,3.0,105.0,60.0,-5.0,85.0,away
2024,30/06/2024,230087969,St Kilda,Port Adelaide,1.86,2.16,1.87,2.18,1.64,2.0,3.8,2.72,85300.29,60.0,62.0,-2.0,122.0,0,0.6097560975609756,0.5,0.5376344086021505,0.4629629629629629,0.2200000000000002,0.1600000000000001,0.072121688958825,0.037037037037037,,,,,,,-2.0,1,42.0,42.0,6.0,6.0,6.0,6.0,60.0,62.0,0.0,84.0,level
2024,30/06/2024,230088437,Richmond,Carlton,7.2,1.16,7.4,1.17,12.0,1.06,16.0,1.1,16184.08,70.0,131.0,-61.0,201.0,0,0.0833333333333333,0.9433962264150942,0.1388888888888889,0.8620689655172414,-4.8,0.0999999999999998,-0.0555555555555555,0.0813272608978528,,,,,,,-61.0,1,38.0,50.0,6.0,2.0,7.0,8.0,70.0,131.0,-12.0,88.0,away
2024,30/06/2024,230088905,West Coast,Hawthorn,2.66,1.58,2.7,1.6,5.2,1.2,7.0,1.24,83570.96,33.0,94.0,-61.0,127.0,0,0.1923076923076923,0.8333333333333334,0.3759398496240601,0.6329113924050632,-2.54,0.3800000000000001,-0.1836321573163678,0.2004219409282701,,,,,,,-61.0,1,18.0,35.0,2.0,6.0,5.0,5.0,33.0,94.0,-17.0,53.0,away
2024,5/07/2024,230152218,Collingwood,Essendon,1.74,2.32,1.75,2.36,1.59,2.52,1.64,2.66,382343.43,80.0,92.0,-12.0,172.0,0,0.6289308176100629,0.3968253968253968,0.5747126436781609,0.4310344827586207,0.1499999999999999,-0.2000000000000001,0.0542181739319019,-0.0342090859332239,,,,,,,-12.0,1,52.0,44.0,8.0,4.0,6.0,8.0,80.0,92.0,8.0,96.0,home
2024,6/07/2024,230152686,North Melbourne,Gold Coast,3.95,1.33,4.0,1.34,1.98,1.16,7.2,2.02,26586.08,87.0,83.0,4.0,170.0,1,0.5050505050505051,0.8620689655172414,0.2531645569620253,0.7518796992481203,1.97,0.1700000000000001,0.2518859480884798,0.1101892662691211,,,,,,,4.0,0,51.0,45.0,8.0,3.0,7.0,3.0,87.0,83.0,6.0,96.0,home
2024,6/07/2024,230153154,Port Adelaide,Western Bulldogs,2.02,1.95,2.04,1.97,1.04,2.3,1.1,34.0,52506.9,102.0,54.0,48.0,156.0,1,0.9615384615384616,0.4347826086956522,0.495049504950495,0.5128205128205129,0.98,-0.3499999999999998,0.4664889565879664,-0.0780379041248606,,,,,,,48.0,0,65.0,21.0,10.0,5.0,3.0,3.0,102.0,54.0,44.0,86.0,home
2024,6/07/2024,230153622,Geelong,Hawthorn,1.66,2.48,1.67,2.5,1.02,2.42,1.05,44.0,135684.54,110.0,59.0,51.0,169.0,1,0.9803921568627452,0.4132231404958678,0.6024096385542169,0.4032258064516129,0.6399999999999999,0.06,0.3779825183085281,0.0099973340442548,,,,,,,51.0,0,61.0,27.0,9.0,7.0,4.0,3.0,110.0,59.0,34.0,88.0,home
2024,6/07/2024,230154090,Fremantle,Richmond,1.11,9.2,1.12,9.4,1.02,15.5,1.05,44.0,288504.71,105.0,54.0,51.0,159.0,1,0.9803921568627452,0.064516129032258,0.9009009009009008,0.108695652173913,0.09,-6.300000000000001,0.0794912559618442,-0.0441795231416549,,,,,,,51.0,0,47.0,23.0,7.0,5.0,3.0,5.0,105.0,54.0,24.0,70.0,home
2024,6/07/2024,230154558,GWS,Carlton,2.32,1.75,2.34,1.77,2.28,1.8,2.46,1.8,111720.92,116.0,104.0,12.0,220.0,1,0.4385964912280702,0.5555555555555556,0.4310344827586207,0.5714285714285714,0.04,-0.05,0.0075620084694494,-0.0158730158730158,,,,,,,12.0,0,62.0,64.0,10.0,2.0,10.0,4.0,116.0,104.0,-2.0,126.0,away
2024,7/07/2024,230155026,St Kilda,Sydney,4.3,1.3,4.4,1.31,2.18,1.02,95.0,1.04,31584.17,84.0,82.0,2.0,166.0,1,0.4587155963302752,0.9803921568627452,0.2325581395348837,0.7692307692307692,2.12,0.28,0.2261574567953914,0.2111613876319759,,,,,,,2.0,0,28.0,53.0,4.0,4.0,8.0,5.0,84.0,82.0,-25.0,81.0,away
2024,7/07/2024,230155962,Brisbane,Adelaide,1.26,4.7,1.27,4.8,1.09,4.5,1.25,10.0,681293.72,97.0,86.0,11.0,183.0,1,0.9174311926605504,0.2222222222222222,0.7936507936507936,0.2127659574468085,0.1699999999999999,0.2000000000000001,0.1237803990097567,0.0094562647754136,,,,,,,11.0,0,54.0,39.0,8.0,6.0,6.0,3.0,97.0,86.0,15.0,93.0,home
2024,12/07/2024,230308057,Collingwood,Geelong,2.3,1.75,2.32,1.76,2.04,1.63,3.2,1.77,97244.57,71.0,91.0,-20.0,162.0,0,0.4901960784313725,0.6134969325153374,0.4347826086956522,0.5714285714285714,0.2599999999999998,0.1200000000000001,0.0554134697357203,0.042068361086766,,,,,,,-20.0,1,44.0,48.0,6.0,8.0,7.0,6.0,71.0,91.0,-4.0,92.0,away
2024,13/07/2024,230308993,Hawthorn,Fremantle,2.1,1.88,2.12,1.9,1.54,2.02,1.79,2.58,144391.35,87.0,74.0,13.0,161.0,1,0.6493506493506493,0.495049504950495,0.4761904761904761,0.5319148936170213,0.56,-0.1400000000000001,0.1731601731601731,-0.0368653886665262,,,,,,,13.0,0,42.0,35.0,6.0,6.0,5.0,5.0,87.0,74.0,7.0,77.0,home
2024,13/07/2024,230309461,Adelaide,St Kilda,1.61,2.6,1.62,2.62,1.35,2.8,1.58,3.9,90563.04,71.0,39.0,32.0,110.0,1,0.7407407407407407,0.3571428571428571,0.6211180124223602,0.3846153846153846,0.26,-0.1999999999999997,0.1196227283183805,-0.0274725274725274,,,,,,,32.0,0,35.0,31.0,5.0,5.0,4.0,7.0,71.0,39.0,4.0,66.0,home
2024,14/07/2024,230309929,Gold Coast,Port Adelaide,1.88,2.1,1.89,2.14,1.3,3.2,1.45,5.0,231215.78,96.0,82.0,14.0,178.0,1,0.7692307692307692,0.3125,0.5319148936170213,0.4761904761904761,0.5799999999999998,-1.1,0.2373158756137479,-0.1636904761904761,,,,,,,14.0,0,52.0,35.0,8.0,4.0,5.0,5.0,96.0,82.0,17.0,87.0,home
2024,13/07/2024,230310397,Western Bulldogs,Carlton,2.58,1.62,2.6,1.63,2.2,1.78,2.3,1.9,161359.45,100.0,86.0,14.0,186.0,1,0.4545454545454545,0.5617977528089888,0.3875968992248061,0.6172839506172839,0.3799999999999999,-0.1599999999999999,0.0669485553206483,-0.0554861978082951,,,,,,,14.0,0,51.0,48.0,7.0,9.0,7.0,6.0,100.0,86.0,3.0,99.0,home
2024,13/07/2024,230310865,Melbourne,Essendon,2.38,1.71,2.4,1.72,1.59,2.38,1.73,2.68,104507.58,84.0,67.0,17.0,151.0,1,0.6289308176100629,0.4201680672268907,0.4201680672268907,0.5847953216374269,0.7899999999999998,-0.6699999999999999,0.2087627503831721,-0.1646272544105361,,,,,,,17.0,0,42.0,29.0,6.0,6.0,4.0,5.0,84.0,67.0,13.0,71.0,home
2024,14/07/2024,230311333,Richmond,GWS,4.0,1.32,4.1,1.34,5.4,1.17,12.0,1.16,59466.33,84.0,108.0,-24.0,192.0,0,0.1851851851851851,0.8547008547008548,0.25,0.7575757575757576,-1.4000000000000004,0.1500000000000001,-0.0648148148148148,0.0971250971250972,,,,,,,-24.0,1,43.0,58.0,6.0,7.0,9.0,4.0,84.0,108.0,-15.0,101.0,away
2024,14/07/2024,230311801,West Coast,Brisbane,5.9,1.2,6.0,1.21,4.4,1.14,9.6,1.24,35029.36,93.0,106.0,-13.0,199.0,0,0.2272727272727272,0.8771929824561404,0.1694915254237288,0.8333333333333334,1.5,0.06,0.0577812018489984,0.043859649122807,,,,,,,-13.0,1,39.0,49.0,6.0,3.0,7.0,7.0,93.0,106.0,-10.0,88.0,away
2024,20/07/2024,230686762,GWS,Gold Coast,1.44,3.2,1.45,3.25,1.17,5.8,1.5,6.4,204268.12,89.0,50.0,39.0,139.0,1,0.8547008547008548,0.1724137931034483,0.6944444444444444,0.3125,0.27,-2.6,0.1602564102564103,-0.1400862068965517,,,,,,,39.0,0,49.0,33.0,8.0,1.0,4.0,9.0,89.0,50.0,16.0,82.0,home
2024,19/07/2024,230687230,Essendon,Adelaide,1.46,3.1,1.47,3.15,3.3,1.37,4.2,1.4,415137.98,113.0,115.0,-2.0,228.0,0,0.303030303030303,0.7299270072992701,0.684931506849315,0.3225806451612903,-1.84,1.73,-0.381901203819012,0.4073463621379797,,,,,,,-2.0,1,47.0,70.0,7.0,5.0,11.0,4.0,113.0,115.0,-23.0,117.0,away
2024,20/07/2024,230687698,Hawthorn,Collingwood,1.89,2.1,1.91,2.12,1.06,8.0,1.07,15.5,459682.66,133.0,67.0,66.0,200.0,1,0.9433962264150942,0.125,0.5291005291005292,0.4761904761904761,0.8299999999999998,-5.9,0.414295697314565,-0.3511904761904761,,,,,,,66.0,0,50.0,17.0,7.0,8.0,1.0,11.0,133.0,67.0,33.0,67.0,home
2024,20/07/2024,230688166,St Kilda,West Coast,1.13,8.0,1.14,16.0,1.06,12.5,1.1,990.0,176819.3,113.0,41.0,72.0,154.0,1,0.9433962264150942,0.08,0.8849557522123894,0.125,0.0699999999999998,-4.5,0.0584404742027048,-0.045,,,,,,,72.0,0,47.0,28.0,7.0,5.0,4.0,4.0,113.0,41.0,19.0,75.0,home
2024,20/07/2024,230688634,Geelong,Western Bulldogs,1.71,2.34,1.73,2.36,3.8,1.32,3.8,1.36,164253.11,48.0,95.0,-47.0,143.0,0,0.2631578947368421,0.7575757575757576,0.5847953216374269,0.4273504273504274,-2.09,1.0199999999999998,-0.3216374269005848,0.3302253302253302,,,,,,,-47.0,1,15.0,34.0,2.0,3.0,4.0,10.0,48.0,95.0,-19.0,49.0,away
2024,20/07/2024,230689102,Port Adelaide,Richmond,1.11,9.6,1.13,9.8,1.09,6.0,1.19,23.0,192550.03,116.0,75.0,41.0,191.0,1,0.9174311926605504,0.1666666666666666,0.9009009009009008,0.1041666666666666,0.02,3.6,0.0165302917596495,0.0624999999999999,,,,,,,41.0,0,50.0,42.0,7.0,8.0,6.0,6.0,116.0,75.0,8.0,92.0,home
2024,21/07/2024,230689570,Brisbane,Sydney,1.89,2.1,1.9,2.14,2.68,1.52,2.9,1.6,134809.23,79.0,77.0,2.0,156.0,1,0.3731343283582089,0.6578947368421053,0.5291005291005292,0.4761904761904761,-0.7900000000000003,0.5800000000000001,-0.1559662007423202,0.1817042606516291,,,,,,,2.0,0,39.0,46.0,6.0,3.0,7.0,4.0,79.0,77.0,-7.0,85.0,away
2024,21/07/2024,230690038,Fremantle,Melbourne,1.38,3.6,1.42,3.65,1.02,3.2,1.04,,172564.06,116.0,66.0,50.0,182.0,1,0.9803921568627452,0.3125,0.7246376811594204,0.2777777777777778,0.3599999999999999,0.3999999999999999,0.2557544757033246,0.0347222222222222,,,,,,,50.0,0,51.0,21.0,7.0,9.0,3.0,3.0,116.0,66.0,30.0,72.0,home
2024,21/07/2024,230690506,Carlton,North Melbourne,1.16,7.2,1.17,7.4,1.51,2.5,1.59,3.85,340177.9,107.0,88.0,19.0,195.0,1,0.6622516556291391,0.4,0.8620689655172414,0.1388888888888889,-0.3500000000000001,4.7,-0.1998173098881023,0.2611111111111111,,,,,,,19.0,0,44.0,55.0,7.0,2.0,9.0,1.0,107.0,88.0,-11.0,99.0,away
2024,26/07/2024,230767683,Carlton,Port Adelaide,1.69,2.4,1.71,2.42,1.14,7.0,1.17,12.0,335633.05,65.0,79.0,-14.0,144.0,0,0.8771929824561404,0.1428571428571428,0.591715976331361,0.4166666666666667,0.55,-4.6,0.2854770061247794,-0.2738095238095238,,,,,,,-14.0,1,54.0,29.0,8.0,6.0,4.0,5.0,65.0,79.0,25.0,83.0,home
2024,27/07/2024,230768151,North Melbourne,Geelong,4.1,1.31,4.2,1.32,6.4,1.17,7.8,1.19,47329.21,66.0,106.0,-40.0,172.0,0,0.15625,0.8547008547008548,0.2439024390243902,0.7633587786259541,-2.3000000000000007,0.1400000000000001,-0.0876524390243902,0.0913420760749006,,,,,,,-40.0,1,27.0,41.0,4.0,3.0,6.0,5.0,66.0,106.0,-14.0,68.0,away
2024,27/07/2024,230768619,Gold Coast,Brisbane,2.2,1.82,2.22,1.83,3.3,1.32,4.2,1.38,86088.99,65.0,93.0,-28.0,158.0,0,0.303030303030303,0.7575757575757576,0.4545454545454545,0.5494505494505494,-1.0999999999999996,0.5,-0.1515151515151515,0.2081252081252081,,,,,,,-28.0,1,38.0,55.0,5.0,8.0,8.0,7.0,65.0,93.0,-17.0,93.0,away
2024,27/07/2024,230769087,St Kilda,Essendon,2.36,1.72,2.38,1.74,1.73,2.02,1.85,2.5,27953.6,108.0,55.0,53.0,163.0,1,0.5780346820809249,0.495049504950495,0.423728813559322,0.5813953488372093,0.6299999999999999,-0.3,0.1543058685216028,-0.0863458438867142,,,,,,,53.0,0,44.0,35.0,7.0,2.0,5.0,5.0,108.0,55.0,9.0,79.0,home
2024,27/07/2024,230769555,Melbourne,GWS,2.0,1.98,2.02,1.99,1.96,1.98,1.99,5.2,262097.32,83.0,85.0,-2.0,168.0,0,0.5102040816326531,0.5050505050505051,0.5,0.5050505050505051,0.04,0.0,0.010204081632653,0.0,,,,,,,-2.0,1,43.0,40.0,6.0,7.0,6.0,4.0,83.0,85.0,3.0,83.0,home
2024,27/07/2024,230770023,Fremantle,West Coast,1.12,8.6,1.13,8.8,1.52,2.52,1.65,,274916.04,110.0,75.0,35.0,185.0,1,0.6578947368421053,0.3968253968253968,0.8928571428571428,0.1162790697674418,-0.3999999999999999,6.08,-0.2349624060150374,0.2805463270579549,,,,,,,35.0,0,45.0,58.0,7.0,3.0,9.0,4.0,110.0,75.0,-13.0,103.0,away
2024,28/07/2024,230770491,Sydney,Western Bulldogs,1.66,2.46,1.67,2.7,2.6,1.15,8.0,1.21,147637.47,48.0,87.0,-39.0,135.0,0,0.3846153846153846,0.8695652173913044,0.6024096385542169,0.4065040650406504,-0.9400000000000002,1.31,-0.2177942539388323,0.463061152350654,,,,,,,-39.0,1,13.0,49.0,2.0,1.0,7.0,7.0,48.0,87.0,-36.0,62.0,away
2024,28/07/2024,230770959,Collingwood,Richmond,1.27,4.5,1.28,4.6,1.01,22.0,1.08,95.0,190128.91,93.0,67.0,26.0,160.0,1,0.99009900990099,0.0454545454545454,0.7874015748031495,0.2222222222222222,0.26,-17.5,0.2026974350978405,-0.1767676767676767,,,,,,,26.0,0,59.0,34.0,9.0,5.0,5.0,4.0,93.0,67.0,25.0,93.0,home
2024,28/07/2024,230771427,Adelaide,Hawthorn,2.0,1.97,2.02,1.99,2.2,1.46,3.6,1.6,127600.95,58.0,124.0,-66.0,182.0,0,0.4545454545454545,0.684931506849315,0.5,0.5076142131979695,-0.2000000000000001,0.51,-0.0454545454545454,0.1773172936513455,,,,,,,-66.0,1,42.0,57.0,6.0,6.0,9.0,3.0,58.0,124.0,-15.0,99.0,away
2024,2/08/2024,231133358,Western Bulldogs,Melbourne,1.37,3.6,1.38,3.65,1.12,7.6,1.14,10.0,407512.81,110.0,59.0,51.0,169.0,1,0.8928571428571428,0.131578947368421,0.7299270072992701,0.2777777777777778,0.25,-4.0,0.1629301355578727,-0.1461988304093567,,,,,,,51.0,0,49.0,31.0,6.0,13.0,5.0,1.0,110.0,59.0,18.0,80.0,home
2024,2/08/2024,231133826,West Coast,Gold Coast,3.2,1.44,3.25,1.45,3.35,1.28,4.4,1.42,82844.99,97.0,87.0,10.0,184.0,1,0.2985074626865671,0.78125,0.3125,0.6944444444444444,-0.1499999999999999,0.1599999999999999,-0.0139925373134328,0.0868055555555555,,,,,,,10.0,0,38.0,55.0,6.0,2.0,8.0,7.0,97.0,87.0,-17.0,93.0,away
2024,3/08/2024,231134294,Geelong,Adelaide,1.46,3.2,1.47,3.15,1.25,3.2,1.3,15.5,244440.36,90.0,85.0,5.0,175.0,1,0.8,0.3125,0.684931506849315,0.3125,0.2099999999999999,0.0,0.115068493150685,0.0,,,,,,,5.0,0,47.0,39.0,7.0,5.0,6.0,3.0,90.0,85.0,8.0,86.0,home
