season,team,game_n,ppda_rolling10,date
2015/16,West Ham,22,10.38,2016-01-16
2015/16,West Ham,23,10.38,2016-01-23
2015/16,West Ham,24,10.25,2016-02-02
2015/16,West Ham,25,9.7,2016-02-06
2015/16,West Ham,26,9.71,2016-02-13
2015/16,West Ham,27,9.2,2016-02-27
2015/16,West Ham,28,9.43,2016-03-02
2015/16,West Ham,29,8.71,2016-03-05
2015/16,West Ham,30,8.7,2016-03-19
2015/16,West Ham,31,8.29,2016-04-02
2015/16,West Ham,32,8.12,2016-04-09
2015/16,West Ham,33,7.77,2016-04-17
2015/16,West Ham,34,8.01,2016-04-20
2015/16,West Ham,35,7.83,2016-04-30
2015/16,West Ham,36,7.9,2016-05-07
2015/16,West Ham,37,8.04,2016-05-10
2015/16,West Ham,38,8.13,2016-05-15
2016/17,Arsenal,3,7.45,2016-08-27
2016/17,Arsenal,4,8.28,2016-09-10
2016/17,Arsenal,5,8.79,2016-09-17
2016/17,Arsenal,6,9.23,2016-09-24
2016/17,Arsenal,7,9.03,2016-10-02
2016/17,Arsenal,8,9.52,2016-10-15
2016/17,Arsenal,9,8.98,2016-10-22
2016/17,Arsenal,10,8.71,2016-10-29
2016/17,Arsenal,11,8.54,2016-11-06
2016/17,Arsenal,12,8.94,2016-11-19
2016/17,Arsenal,13,9.04,2016-11-27
2016/17,Arsenal,14,9.33,2016-12-03
2016/17,Arsenal,15,8.79,2016-12-10
2016/17,Arsenal,16,8.25,2016-12-13
2016/17,Arsenal,17,9.21,2016-12-18
2016/17,Arsenal,18,8.36,2016-12-26
2016/17,Arsenal,19,8.52,2017-01-01
2016/17,Arsenal,20,8.57,2017-01-03
2016/17,Arsenal,21,8.63,2017-01-14
2016/17,Arsenal,22,8.39,2017-01-22
2016/17,Arsenal,23,7.99,2017-01-31
2016/17,Arsenal,24,7.53,2017-02-04
2016/17,Arsenal,25,8.06,2017-02-11
2016/17,Arsenal,26,8.36,2017-03-04
2016/17,Arsenal,27,7.12,2017-03-18
2016/17,Arsenal,28,7.44,2017-04-02
2016/17,Arsenal,29,7.54,2017-04-05
2016/17,Arsenal,30,7.3,2017-04-10
2016/17,Arsenal,31,6.96,2017-04-17
2016/17,Arsenal,32,7.13,2017-04-26
2016/17,Arsenal,33,7.53,2017-04-30
2016/17,Arsenal,34,8.23,2017-05-07
2016/17,Arsenal,35,8.33,2017-05-10
2016/17,Arsenal,36,8.2,2017-05-13
2016/17,Arsenal,37,8.5,2017-05-16
2016/17,Arsenal,38,8.98,2017-05-21
2016/17,Bournemouth,3,11.68,2016-08-27
2016/17,Bournemouth,4,10.47,2016-09-10
2016/17,Bournemouth,5,12.62,2016-09-17
2016/17,Bournemouth,6,11.94,2016-09-24
2016/17,Bournemouth,7,11.52,2016-10-01
2016/17,Bournemouth,8,11.02,2016-10-15
2016/17,Bournemouth,9,11.04,2016-10-22
2016/17,Bournemouth,10,10.93,2016-10-29
2016/17,Bournemouth,11,9.9,2016-11-05
2016/17,Bournemouth,12,9.75,2016-11-19
2016/17,Bournemouth,13,9.7,2016-11-27
2016/17,Bournemouth,14,10.64,2016-12-04
2016/17,Bournemouth,15,8.88,2016-12-10
2016/17,Bournemouth,16,8.77,2016-12-13
2016/17,Bournemouth,17,9.15,2016-12-18
2016/17,Bournemouth,18,9.36,2016-12-26
2016/17,Bournemouth,19,9.46,2016-12-31
2016/17,Bournemouth,20,9.63,2017-01-03
2016/17,Bournemouth,21,10.45,2017-01-14
2016/17,Bournemouth,22,11.03,2017-01-21
2016/17,Bournemouth,23,10.1,2017-01-31
2016/17,Bournemouth,24,9.58,2017-02-04
2016/17,Bournemouth,25,10.83,2017-02-13
2016/17,Bournemouth,26,11.44,2017-02-25
2016/17,Bournemouth,27,12.19,2017-03-04
2016/17,Bournemouth,28,11.78,2017-03-11
2016/17,Bournemouth,29,11.45,2017-03-18
2016/17,Bournemouth,30,11.85,2017-04-01
2016/17,Bournemouth,31,12.94,2017-04-05
2016/17,Bournemouth,32,13.18,2017-04-08
2016/17,Bournemouth,33,15.14,2017-04-15
2016/17,Bournemouth,34,14.74,2017-04-22
2016/17,Bournemouth,35,13.79,2017-04-29
2016/17,Bournemouth,36,13.52,2017-05-06
2016/17,Bournemouth,37,12.48,2017-05-13
2016/17,Bournemouth,38,12.81,2017-05-21
2016/17,Burnley,3,16.89,2016-08-27
2016/17,Burnley,4,16.15,2016-09-10
2016/17,Burnley,5,15.92,2016-09-17
2016/17,Burnley,6,15.1,2016-09-26
2016/17,Burnley,7,17.21,2016-10-02
2016/17,Burnley,8,17.13,2016-10-16
2016/17,Burnley,9,16.21,2016-10-22
2016/17,Burnley,10,16.68,2016-10-29
2016/17,Burnley,11,17.55,2016-11-05
2016/17,Burnley,12,15.88,2016-11-22
2016/17,Burnley,13,15.93,2016-11-26
2016/17,Burnley,14,15.41,2016-12-03
2016/17,Burnley,15,15.17,2016-12-10
2016/17,Burnley,16,15.31,2016-12-14
2016/17,Burnley,17,13.19,2016-12-18
2016/17,Burnley,18,12.47,2016-12-26
2016/17,Burnley,19,12.6,2016-12-31
2016/17,Burnley,20,11.83,2017-01-02
2016/17,Burnley,21,10.77,2017-01-14
2016/17,Burnley,22,11.67,2017-01-22
2016/17,Burnley,23,10.82,2017-01-31
2016/17,Burnley,24,11.08,2017-02-04
2016/17,Burnley,25,11.45,2017-02-12
2016/17,Burnley,26,11.75,2017-02-25
2016/17,Burnley,27,12.13,2017-03-04
2016/17,Burnley,28,12.46,2017-03-12
2016/17,Burnley,29,12.82,2017-03-18
2016/17,Burnley,30,13.16,2017-04-01
2016/17,Burnley,31,12.89,2017-04-04
2016/17,Burnley,32,12.33,2017-04-08
2016/17,Burnley,33,12.73,2017-04-15
2016/17,Burnley,34,12.25,2017-04-23
2016/17,Burnley,35,11.59,2017-04-29
2016/17,Burnley,36,10.78,2017-05-06
2016/17,Burnley,37,10.43,2017-05-13
2016/17,Burnley,38,10.37,2017-05-21
2016/17,Chelsea,3,10.43,2016-08-27
2016/17,Chelsea,4,11.26,2016-09-11
2016/17,Chelsea,5,11.95,2016-09-16
2016/17,Chelsea,6,11.92,2016-09-24
2016/17,Chelsea,7,11.81,2016-10-01
2016/17,Chelsea,8,11.73,2016-10-15
2016/17,Chelsea,9,11.44,2016-10-23
2016/17,Chelsea,10,11.54,2016-10-30
2016/17,Chelsea,11,12.22,2016-11-05
2016/17,Chelsea,12,12.41,2016-11-20
2016/17,Chelsea,13,11.66,2016-11-26
2016/17,Chelsea,14,11.64,2016-12-03
2016/17,Chelsea,15,10.75,2016-12-11
2016/17,Chelsea,16,10.44,2016-12-14
2016/17,Chelsea,17,10.58,2016-12-17
2016/17,Chelsea,18,10.8,2016-12-26
2016/17,Chelsea,19,10.69,2016-12-31
2016/17,Chelsea,20,10.79,2017-01-05
2016/17,Chelsea,21,10.31,2017-01-14
2016/17,Chelsea,22,10.8,2017-01-22
2016/17,Chelsea,23,11.02,2017-01-31
2016/17,Chelsea,24,10.47,2017-02-04
2016/17,Chelsea,25,10.44,2017-02-12
2016/17,Chelsea,26,10.61,2017-02-25
2016/17,Chelsea,27,10.94,2017-03-06
2016/17,Chelsea,28,10.1,2017-03-18
2016/17,Chelsea,29,9.75,2017-04-01
2016/17,Chelsea,30,10.1,2017-04-05
2016/17,Chelsea,31,11.09,2017-04-08
2016/17,Chelsea,32,10.06,2017-04-16
2016/17,Chelsea,33,10.96,2017-04-25
2016/17,Chelsea,34,11.78,2017-04-30
2016/17,Chelsea,35,13.48,2017-05-08
2016/17,Chelsea,36,13.82,2017-05-12
2016/17,Chelsea,37,13.89,2017-05-15
2016/17,Chelsea,38,14.43,2017-05-21
2016/17,Crystal Palace,3,5.83,2016-08-27
2016/17,Crystal Palace,4,8.58,2016-09-10
2016/17,Crystal Palace,5,8.07,2016-09-18
2016/17,Crystal Palace,6,8.3,2016-09-24
2016/17,Crystal Palace,7,8.71,2016-09-30
2016/17,Crystal Palace,8,9.1,2016-10-15
2016/17,Crystal Palace,9,8.89,2016-10-22
2016/17,Crystal Palace,10,9.09,2016-10-29
2016/17,Crystal Palace,11,9.41,2016-11-05
2016/17,Crystal Palace,12,9.24,2016-11-19
2016/17,Crystal Palace,13,9.62,2016-11-26
2016/17,Crystal Palace,14,8.77,2016-12-03
2016/17,Crystal Palace,15,9.91,2016-12-10
2016/17,Crystal Palace,16,10.59,2016-12-15
2016/17,Crystal Palace,17,10.38,2016-12-17
2016/17,Crystal Palace,18,9.94,2016-12-26
2016/17,Crystal Palace,19,11.5,2017-01-01
2016/17,Crystal Palace,20,11.17,2017-01-04
2016/17,Crystal Palace,21,11.23,2017-01-14
2016/17,Crystal Palace,22,11.85,2017-01-21
2016/17,Crystal Palace,23,11.69,2017-01-31
2016/17,Crystal Palace,24,11.38,2017-02-04
2016/17,Crystal Palace,25,10.28,2017-02-11
2016/17,Crystal Palace,26,9.51,2017-02-25
2016/17,Crystal Palace,27,9.17,2017-03-04
2016/17,Crystal Palace,28,9.64,2017-03-18
2016/17,Crystal Palace,29,8.68,2017-04-01
2016/17,Crystal Palace,30,8.89,2017-04-05
2016/17,Crystal Palace,31,9.24,2017-04-10
2016/17,Crystal Palace,32,8.46,2017-04-15
2016/17,Crystal Palace,33,8.84,2017-04-23
2016/17,Crystal Palace,34,9.16,2017-04-26
2016/17,Crystal Palace,35,9.21,2017-04-29
2016/17,Crystal Palace,36,9.76,2017-05-06
2016/17,Crystal Palace,37,10.19,2017-05-14
2016/17,Crystal Palace,38,10.0,2017-05-21
2016/17,Everton,3,6.47,2016-08-27
2016/17,Everton,4,6.08,2016-09-12
2016/17,Everton,5,9.71,2016-09-17
2016/17,Everton,6,9.46,2016-09-24
2016/17,Everton,7,8.84,2016-09-30
2016/17,Everton,8,10.79,2016-10-15
2016/17,Everton,9,10.58,2016-10-22
2016/17,Everton,10,10.7,2016-10-30
2016/17,Everton,11,11.29,2016-11-05
2016/17,Everton,12,11.37,2016-11-19
2016/17,Everton,13,11.52,2016-11-27
2016/17,Everton,14,11.86,2016-12-04
2016/17,Everton,15,10.32,2016-12-10
2016/17,Everton,16,10.64,2016-12-13
2016/17,Everton,17,11.59,2016-12-20
2016/17,Everton,18,10.12,2016-12-26
2016/17,Everton,19,10.0,2016-12-31
2016/17,Everton,20,9.92,2017-01-02
2016/17,Everton,21,10.28,2017-01-15
2016/17,Everton,22,10.96,2017-01-21
2016/17,Everton,23,11.49,2017-02-01
2016/17,Everton,24,13.11,2017-02-04
2016/17,Everton,25,12.95,2017-02-11
2016/17,Everton,26,12.4,2017-02-25
2016/17,Everton,27,11.89,2017-03-05
2016/17,Everton,28,11.89,2017-03-11
2016/17,Everton,29,12.13,2017-03-18
2016/17,Everton,30,12.11,2017-04-01
2016/17,Everton,31,11.94,2017-04-04
2016/17,Everton,32,11.6,2017-04-09
2016/17,Everton,33,10.72,2017-04-15
2016/17,Everton,34,9.01,2017-04-22
2016/17,Everton,35,9.24,2017-04-30
2016/17,Everton,36,9.69,2017-05-06
2016/17,Everton,37,9.47,2017-05-12
2016/17,Everton,38,10.01,2017-05-21
2016/17,Hull,3,20.76,2016-08-27
2016/17,Hull,4,18.76,2016-09-10
2016/17,Hull,5,22.43,2016-09-17
2016/17,Hull,6,23.11,2016-09-24
2016/17,Hull,7,21.92,2016-10-01
2016/17,Hull,8,21.26,2016-10-15
2016/17,Hull,9,19.91,2016-10-22
2016/17,Hull,10,19.85,2016-10-29
2016/17,Hull,11,21.11,2016-11-06
2016/17,Hull,12,19.65,2016-11-19
2016/17,Hull,13,18.75,2016-11-26
2016/17,Hull,14,20.32,2016-12-06
2016/17,Hull,15,17.31,2016-12-10
2016/17,Hull,16,16.19,2016-12-15
2016/17,Hull,17,16.33,2016-12-17
2016/17,Hull,18,16.28,2016-12-26
2016/17,Hull,19,16.57,2016-12-31
2016/17,Hull,20,15.82,2017-01-02
2016/17,Hull,21,14.07,2017-01-14
2016/17,Hull,22,13.96,2017-01-22
2016/17,Hull,23,14.91,2017-02-01
2016/17,Hull,24,15.4,2017-02-04
2016/17,Hull,25,15.83,2017-02-11
2016/17,Hull,26,15.74,2017-02-25
2016/17,Hull,27,14.82,2017-03-04
2016/17,Hull,28,14.26,2017-03-11
2016/17,Hull,29,14.29,2017-03-18
2016/17,Hull,30,14.21,2017-04-01
2016/17,Hull,31,14.01,2017-04-05
2016/17,Hull,32,15.22,2017-04-08
2016/17,Hull,33,14.08,2017-04-15
2016/17,Hull,34,13.51,2017-04-22
2016/17,Hull,35,13.29,2017-04-29
2016/17,Hull,36,12.51,2017-05-06
2016/17,Hull,37,12.23,2017-05-14
2016/17,Hull,38,12.55,2017-05-21
2016/17,Leicester,3,8.19,2016-08-27
2016/17,Leicester,4,9.84,2016-09-10
2016/17,Leicester,5,9.82,2016-09-17
2016/17,Leicester,6,11.42,2016-09-24
2016/17,Leicester,7,12.56,2016-10-02
2016/17,Leicester,8,12.59,2016-10-15
2016/17,Leicester,9,12.16,2016-10-22
2016/17,Leicester,10,11.75,2016-10-29
2016/17,Leicester,11,11.5,2016-11-06
2016/17,Leicester,12,11.26,2016-11-19
2016/17,Leicester,13,11.86,2016-11-26
2016/17,Leicester,14,11.07,2016-12-03
2016/17,Leicester,15,11.8,2016-12-10
2016/17,Leicester,16,10.94,2016-12-13
2016/17,Leicester,17,10.67,2016-12-17
2016/17,Leicester,18,10.47,2016-12-26
2016/17,Leicester,19,11.08,2016-12-31
2016/17,Leicester,20,11.2,2017-01-02
2016/17,Leicester,21,12.5,2017-01-14
2016/17,Leicester,22,13.16,2017-01-22
2016/17,Leicester,23,13.84,2017-01-31
2016/17,Leicester,24,15.14,2017-02-05
2016/17,Leicester,25,14.61,2017-02-12
2016/17,Leicester,26,14.91,2017-02-27
2016/17,Leicester,27,14.05,2017-03-04
2016/17,Leicester,28,14.53,2017-03-18
2016/17,Leicester,29,14.39,2017-04-01
2016/17,Leicester,30,14.7,2017-04-04
2016/17,Leicester,31,13.9,2017-04-09
2016/17,Leicester,32,13.38,2017-04-15
2016/17,Leicester,33,13.89,2017-04-26
2016/17,Leicester,34,12.71,2017-04-29
2016/17,Leicester,35,12.51,2017-05-06
2016/17,Leicester,36,12.3,2017-05-13
2016/17,Leicester,37,12.65,2017-05-18
2016/17,Leicester,38,11.95,2017-05-21
2016/17,Liverpool,3,7.57,2016-08-27
2016/17,Liverpool,4,9.5,2016-09-10
2016/17,Liverpool,5,9.62,2016-09-16
2016/17,Liverpool,6,8.99,2016-09-24
2016/17,Liverpool,7,9.01,2016-10-01
2016/17,Liverpool,8,8.45,2016-10-17
2016/17,Liverpool,9,8.42,2016-10-22
2016/17,Liverpool,10,8.5,2016-10-29
2016/17,Liverpool,11,8.16,2016-11-06
2016/17,Liverpool,12,8.0,2016-11-19
2016/17,Liverpool,13,7.72,2016-11-26
2016/17,Liverpool,14,6.89,2016-12-04
2016/17,Liverpool,15,6.85,2016-12-11
2016/17,Liverpool,16,6.98,2016-12-14
2016/17,Liverpool,17,6.64,2016-12-20
2016/17,Liverpool,18,6.79,2016-12-27
2016/17,Liverpool,19,6.93,2016-12-31
2016/17,Liverpool,20,6.87,2017-01-02
2016/17,Liverpool,21,7.24,2017-01-15
2016/17,Liverpool,22,7.28,2017-01-21
2016/17,Liverpool,23,7.48,2017-01-31
2016/17,Liverpool,24,7.27,2017-02-04
2016/17,Liverpool,25,6.98,2017-02-11
2016/17,Liverpool,26,6.64,2017-02-27
2016/17,Liverpool,27,7.1,2017-03-04
2016/17,Liverpool,28,7.56,2017-03-12
2016/17,Liverpool,29,8.38,2017-03-19
2016/17,Liverpool,30,8.19,2017-04-01
2016/17,Liverpool,31,7.67,2017-04-05
2016/17,Liverpool,32,8.04,2017-04-08
2016/17,Liverpool,33,7.98,2017-04-16
2016/17,Liverpool,34,7.88,2017-04-23
2016/17,Liverpool,35,8.12,2017-05-01
2016/17,Liverpool,36,8.4,2017-05-07
2016/17,Liverpool,37,8.37,2017-05-14
2016/17,Liverpool,38,7.77,2017-05-21
2016/17,Man City,3,5.26,2016-08-28
2016/17,Man City,4,5.21,2016-09-10
2016/17,Man City,5,5.05,2016-09-17
2016/17,Man City,6,5.87,2016-09-24
2016/17,Man City,7,6.05,2016-10-02
2016/17,Man City,8,6.03,2016-10-15
2016/17,Man City,9,6.06,2016-10-23
2016/17,Man City,10,6.22,2016-10-29
2016/17,Man City,11,6.21,2016-11-05
2016/17,Man City,12,6.28,2016-11-19
2016/17,Man City,13,6.11,2016-11-26
2016/17,Man City,14,6.18,2016-12-03
2016/17,Man City,15,6.39,2016-12-10
2016/17,Man City,16,5.74,2016-12-15
2016/17,Man City,17,5.65,2016-12-18
2016/17,Man City,18,6.21,2016-12-26
2016/17,Man City,19,6.44,2016-12-31
2016/17,Man City,20,6.82,2017-01-02
2016/17,Man City,21,6.86,2017-01-15
2016/17,Man City,22,7.04,2017-01-21
2016/17,Man City,23,7.3,2017-02-01
2016/17,Man City,24,7.65,2017-02-05
2016/17,Man City,25,7.76,2017-02-13
2016/17,Man City,26,8.08,2017-03-05
2016/17,Man City,27,8.02,2017-03-08
2016/17,Man City,28,7.49,2017-03-19
2016/17,Man City,29,7.3,2017-04-02
2016/17,Man City,30,7.14,2017-04-05
2016/17,Man City,31,7.34,2017-04-08
2016/17,Man City,32,7.9,2017-04-15
2016/17,Man City,33,7.7,2017-04-27
2016/17,Man City,34,7.45,2017-04-30
2016/17,Man City,35,7.21,2017-05-06
2016/17,Man City,36,7.17,2017-05-13
2016/17,Man City,37,7.11,2017-05-16
2016/17,Man City,38,7.2,2017-05-21
2016/17,Man United,3,13.19,2016-08-27
2016/17,Man United,4,12.66,2016-09-10
2016/17,Man United,5,11.34,2016-09-18
2016/17,Man United,6,10.61,2016-09-24
2016/17,Man United,7,9.69,2016-10-02
2016/17,Man United,8,9.64,2016-10-17
2016/17,Man United,9,9.29,2016-10-23
2016/17,Man United,10,9.2,2016-10-29
2016/17,Man United,11,9.32,2016-11-06
2016/17,Man United,12,8.24,2016-11-19
2016/17,Man United,13,7.42,2016-11-27
2016/17,Man United,14,6.97,2016-12-04
2016/17,Man United,15,6.98,2016-12-11
2016/17,Man United,16,7.05,2016-12-15
2016/17,Man United,17,7.44,2016-12-17
2016/17,Man United,18,8.3,2016-12-26
2016/17,Man United,19,8.51,2016-12-31
2016/17,Man United,20,8.37,2017-01-02
2016/17,Man United,21,7.85,2017-01-15
2016/17,Man United,22,7.94,2017-01-21
2016/17,Man United,23,8.14,2017-02-01
2016/17,Man United,24,8.1,2017-02-05
2016/17,Man United,25,8.42,2017-02-11
2016/17,Man United,26,8.23,2017-03-04
2016/17,Man United,27,8.9,2017-03-19
2016/17,Man United,28,7.53,2017-04-01
2016/17,Man United,29,7.46,2017-04-04
2016/17,Man United,30,7.27,2017-04-09
2016/17,Man United,31,7.27,2017-04-16
2016/17,Man United,32,7.34,2017-04-23
2016/17,Man United,33,9.03,2017-04-27
2016/17,Man United,34,9.65,2017-04-30
2016/17,Man United,35,10.25,2017-05-07
2016/17,Man United,36,11.81,2017-05-14
2016/17,Man United,37,12.02,2017-05-17
2016/17,Man United,38,12.6,2017-05-21
2016/17,Middlesbrough,3,6.64,2016-08-28
2016/17,Middlesbrough,4,7.3,2016-09-10
2016/17,Middlesbrough,5,7.74,2016-09-17
2016/17,Middlesbrough,6,7.6,2016-09-24
2016/17,Middlesbrough,7,7.58,2016-10-01
2016/17,Middlesbrough,8,7.31,2016-10-16
2016/17,Middlesbrough,9,8.78,2016-10-22
2016/17,Middlesbrough,10,8.88,2016-10-29
2016/17,Middlesbrough,11,9.32,2016-11-05
2016/17,Middlesbrough,12,9.97,2016-11-20
2016/17,Middlesbrough,13,9.97,2016-11-26
2016/17,Middlesbrough,14,10.17,2016-12-06
2016/17,Middlesbrough,15,10.22,2016-12-11
2016/17,Middlesbrough,16,11.33,2016-12-14
2016/17,Middlesbrough,17,12.35,2016-12-17
2016/17,Middlesbrough,18,12.36,2016-12-26
2016/17,Middlesbrough,19,11.82,2016-12-31
2016/17,Middlesbrough,20,11.54,2017-01-02
2016/17,Middlesbrough,21,11.35,2017-01-14
2016/17,Middlesbrough,22,11.04,2017-01-21
2016/17,Middlesbrough,23,10.98,2017-01-31
2016/17,Middlesbrough,24,11.71,2017-02-04
2016/17,Middlesbrough,25,12.1,2017-02-11
2016/17,Middlesbrough,26,10.92,2017-02-25
2016/17,Middlesbrough,27,9.73,2017-03-04
2016/17,Middlesbrough,28,9.86,2017-03-19
2016/17,Middlesbrough,29,9.49,2017-04-02
2016/17,Middlesbrough,30,9.61,2017-04-05
2016/17,Middlesbrough,31,9.98,2017-04-08
2016/17,Middlesbrough,32,10.45,2017-04-17
2016/17,Middlesbrough,33,11.84,2017-04-22
2016/17,Middlesbrough,34,10.78,2017-04-26
2016/17,Middlesbrough,35,10.99,2017-04-30
2016/17,Middlesbrough,36,11.41,2017-05-08
2016/17,Middlesbrough,37,12.28,2017-05-13
2016/17,Middlesbrough,38,13.9,2017-05-21
2016/17,Southampton,3,6.43,2016-08-27
2016/17,Southampton,4,7.92,2016-09-10
2016/17,Southampton,5,8.04,2016-09-18
2016/17,Southampton,6,8.24,2016-09-25
2016/17,Southampton,7,8.62,2016-10-02
2016/17,Southampton,8,9.81,2016-10-16
2016/17,Southampton,9,9.94,2016-10-23
2016/17,Southampton,10,9.67,2016-10-30
2016/17,Southampton,11,9.68,2016-11-06
2016/17,Southampton,12,10.91,2016-11-19
2016/17,Southampton,13,10.97,2016-11-27
2016/17,Southampton,14,10.26,2016-12-03
2016/17,Southampton,15,10.32,2016-12-11
2016/17,Southampton,16,9.71,2016-12-15
2016/17,Southampton,17,9.46,2016-12-18
2016/17,Southampton,18,9.17,2016-12-28
2016/17,Southampton,19,8.46,2016-12-31
2016/17,Southampton,20,8.28,2017-01-02
2016/17,Southampton,21,8.23,2017-01-14
2016/17,Southampton,22,6.88,2017-01-22
2016/17,Southampton,23,7.15,2017-01-31
2016/17,Southampton,24,7.64,2017-02-04
2016/17,Southampton,25,7.56,2017-02-11
2016/17,Southampton,26,7.98,2017-03-04
2016/17,Southampton,27,8.05,2017-03-19
2016/17,Southampton,28,7.56,2017-04-01
2016/17,Southampton,29,7.63,2017-04-05
2016/17,Southampton,30,7.68,2017-04-08
2016/17,Southampton,31,8.64,2017-04-15
2016/17,Southampton,32,9.57,2017-04-25
2016/17,Southampton,33,9.26,2017-04-29
2016/17,Southampton,34,9.48,2017-05-07
2016/17,Southampton,35,10.28,2017-05-10
2016/17,Southampton,36,10.37,2017-05-13
2016/17,Southampton,37,10.78,2017-05-17
2016/17,Southampton,38,10.28,2017-05-21
2016/17,Stoke,3,11.18,2016-08-27
2016/17,Stoke,4,11.73,2016-09-10
2016/17,Stoke,5,11.17,2016-09-18
2016/17,Stoke,6,10.52,2016-09-24
2016/17,Stoke,7,12.03,2016-10-02
2016/17,Stoke,8,11.95,2016-10-15
2016/17,Stoke,9,11.92,2016-10-22
2016/17,Stoke,10,12.52,2016-11-01
2016/17,Stoke,11,13.46,2016-11-05
2016/17,Stoke,12,12.78,2016-11-19
2016/17,Stoke,13,12.44,2016-11-27
2016/17,Stoke,14,12.25,2016-12-03
2016/17,Stoke,15,12.85,2016-12-10
2016/17,Stoke,16,17.8,2016-12-15
2016/17,Stoke,17,16.63,2016-12-17
2016/17,Stoke,18,17.09,2016-12-27
2016/17,Stoke,19,17.91,2016-12-31
2016/17,Stoke,20,17.32,2017-01-04
2016/17,Stoke,21,16.61,2017-01-14
2016/17,Stoke,22,17.17,2017-01-21
2016/17,Stoke,23,17.26,2017-02-01
2016/17,Stoke,24,16.67,2017-02-04
2016/17,Stoke,25,15.88,2017-02-11
2016/17,Stoke,26,11.8,2017-02-26
2016/17,Stoke,27,11.54,2017-03-04
2016/17,Stoke,28,11.67,2017-03-08
2016/17,Stoke,29,10.87,2017-03-18
2016/17,Stoke,30,10.57,2017-04-01
2016/17,Stoke,31,10.2,2017-04-04
2016/17,Stoke,32,10.66,2017-04-08
2016/17,Stoke,33,10.7,2017-04-15
2016/17,Stoke,34,11.76,2017-04-22
2016/17,Stoke,35,11.85,2017-04-29
2016/17,Stoke,36,11.23,2017-05-06
2016/17,Stoke,37,11.8,2017-05-13
2016/17,Stoke,38,11.35,2017-05-21
2016/17,Sunderland,3,13.72,2016-08-27
2016/17,Sunderland,4,14.53,2016-09-12
2016/17,Sunderland,5,15.16,2016-09-18
2016/17,Sunderland,6,14.36,2016-09-24
2016/17,Sunderland,7,13.39,2016-10-01
2016/17,Sunderland,8,13.5,2016-10-15
2016/17,Sunderland,9,13.4,2016-10-22
2016/17,Sunderland,10,13.45,2016-10-29
2016/17,Sunderland,11,12.87,2016-11-05
2016/17,Sunderland,12,13.48,2016-11-19
2016/17,Sunderland,13,14.55,2016-11-26
2016/17,Sunderland,14,14.0,2016-12-03
2016/17,Sunderland,15,13.6,2016-12-10
2016/17,Sunderland,16,14.23,2016-12-14
2016/17,Sunderland,17,14.35,2016-12-17
2016/17,Sunderland,18,14.61,2016-12-26
2016/17,Sunderland,19,14.38,2016-12-31
2016/17,Sunderland,20,14.94,2017-01-02
2016/17,Sunderland,21,14.7,2017-01-14
2016/17,Sunderland,22,14.03,2017-01-21
2016/17,Sunderland,23,12.6,2017-01-31
2016/17,Sunderland,24,13.37,2017-02-04
2016/17,Sunderland,25,13.3,2017-02-11
2016/17,Sunderland,26,13.42,2017-02-25
2016/17,Sunderland,27,13.94,2017-03-05
2016/17,Sunderland,28,13.22,2017-03-18
2016/17,Sunderland,29,13.38,2017-04-01
2016/17,Sunderland,30,12.1,2017-04-04
2016/17,Sunderland,31,12.41,2017-04-09
2016/17,Sunderland,32,12.38,2017-04-15
2016/17,Sunderland,33,12.11,2017-04-26
2016/17,Sunderland,34,10.96,2017-04-29
2016/17,Sunderland,35,11.54,2017-05-06
2016/17,Sunderland,36,10.7,2017-05-13
2016/17,Sunderland,37,11.52,2017-05-16
2016/17,Sunderland,38,11.83,2017-05-21
2016/17,Swansea,3,10.62,2016-08-27
2016/17,Swansea,4,10.53,2016-09-11
2016/17,Swansea,5,11.81,2016-09-18
2016/17,Swansea,6,11.75,2016-09-24
2016/17,Swansea,7,12.05,2016-10-01
2016/17,Swansea,8,11.61,2016-10-15
2016/17,Swansea,9,11.16,2016-10-22
2016/17,Swansea,10,10.83,2016-11-01
2016/17,Swansea,11,12.46,2016-11-06
2016/17,Swansea,12,12.73,2016-11-19
2016/17,Swansea,13,12.12,2016-11-26
2016/17,Swansea,14,12.35,2016-12-03
2016/17,Swansea,15,11.23,2016-12-10
2016/17,Swansea,16,11.09,2016-12-15
2016/17,Swansea,17,10.69,2016-12-17
2016/17,Swansea,18,10.74,2016-12-26
2016/17,Swansea,19,11.24,2016-12-31
2016/17,Swansea,20,11.56,2017-01-04
2016/17,Swansea,21,10.31,2017-01-14
2016/17,Swansea,22,12.85,2017-01-21
2016/17,Swansea,23,13.91,2017-01-31
2016/17,Swansea,24,14.7,2017-02-05
2016/17,Swansea,25,15.5,2017-02-12
2016/17,Swansea,26,16.03,2017-02-25
2016/17,Swansea,27,16.35,2017-03-04
2016/17,Swansea,28,16.76,2017-03-11
2016/17,Swansea,29,16.49,2017-03-18
2016/17,Swansea,30,16.16,2017-04-02
2016/17,Swansea,31,16.77,2017-04-05
2016/17,Swansea,32,14.23,2017-04-08
2016/17,Swansea,33,13.88,2017-04-15
2016/17,Swansea,34,13.21,2017-04-22
2016/17,Swansea,35,13.31,2017-04-30
2016/17,Swansea,36,14.14,2017-05-06
2016/17,Swansea,37,14.57,2017-05-13
2016/17,Swansea,38,14.15,2017-05-21
2016/17,Tottenham,3,5.94,2016-08-27
2016/17,Tottenham,4,6.62,2016-09-10
