season,team,h_a,game_n,ppda,xg,xga,npxg,npxga,wins,draws,loses,ppda_rolling10
2021/22,Newcastle,h,12,7.7,2.18388,1.23275,2.18388,1.23275,0,1,0,17.05
2021/22,Newcastle,a,13,16.74,0.185383,2.84493,0.185383,2.84493,0,0,1,17.75
2021/22,Newcastle,h,14,36.62,1.15636,1.51084,0.395187,1.51084,0,1,0,17.77
2021/22,Newcastle,h,15,16.25,1.70609,0.604599,1.70609,0.604599,1,0,0,17.71
2021/22,Newcastle,a,16,7.39,0.511934,2.05771,0.511934,1.29654,0,0,1,17.64
2021/22,Newcastle,a,17,35.3,0.2064,2.93912,0.2064,2.93912,0,0,1,19.86
2021/22,Newcastle,h,18,23.26,0.174208,3.64686,0.174208,3.64686,0,0,1,21.03
2021/22,Newcastle,h,19,14.18,1.26586,1.75587,1.26586,1.75587,0,1,0,19.88
2021/22,Newcastle,h,20,7.34,1.03855,1.49623,1.03855,1.49623,0,1,0,18.51
2021/22,Newcastle,a,21,13.21,1.15904,1.12992,1.15904,1.12992,1,0,0,17.8
2021/22,Newcastle,h,22,6.95,2.68732,0.823607,2.68732,0.823607,1,0,0,17.72
2021/22,Newcastle,h,23,6.76,0.527571,0.455206,0.527571,0.455206,1,0,0,16.73
2021/22,Newcastle,a,24,12.06,0.932574,0.847948,0.932574,0.847948,0,1,0,14.27
2021/22,Newcastle,a,25,5.63,2.25373,0.494232,2.25373,0.494232,1,0,0,13.21
2021/22,Newcastle,h,26,17.59,1.58028,1.64995,1.58028,1.64995,1,0,0,14.23
2021/22,Newcastle,a,27,14.64,0.812233,1.79835,0.812233,1.79835,1,0,0,12.16
2021/22,Newcastle,a,28,14.67,0.246037,1.07072,0.246037,1.07072,0,0,1,11.3
2021/22,Newcastle,a,29,7.18,0.75803,0.708809,0.75803,0.708809,0,0,1,10.6
2021/22,Newcastle,a,30,27.13,0.538152,3.6081,0.538152,3.6081,0,0,1,12.58
2021/22,Newcastle,h,31,28.33,1.43878,0.306867,0.677611,0.306867,1,0,0,14.09
2021/22,Newcastle,h,32,12.61,2.54294,0.541084,2.54294,0.541084,1,0,0,14.66
2021/22,Newcastle,h,33,14.15,0.767855,0.432788,0.767855,0.432788,1,0,0,15.4
2021/22,Newcastle,a,34,10.14,1.87558,0.657661,1.87558,0.657661,1,0,0,15.21
2021/22,Newcastle,h,35,14.55,0.115353,2.73435,0.115353,2.73435,0,0,1,16.1
2021/22,Newcastle,a,36,28.0,0.995099,4.05613,0.995099,4.05613,0,0,1,17.14
2021/22,Newcastle,h,37,7.26,1.68299,0.492454,1.68299,0.492454,1,0,0,16.4
2021/22,Newcastle,a,38,7.47,1.74291,1.49164,0.981739,1.49164,1,0,0,15.68
2021/22,Norwich,h,1,25.67,1.3333,1.78728,1.3333,1.78728,0,0,1,
2021/22,Norwich,a,2,27.58,0.0250088,2.43928,0.0250088,2.43928,0,0,1,
2021/22,Norwich,h,3,10.96,1.44084,1.27371,0.679671,1.27371,0,0,1,21.4
2021/22,Norwich,a,4,19.36,0.577292,2.68515,0.577292,2.68515,0,0,1,20.89
2021/22,Norwich,h,5,8.07,0.782665,2.42487,0.782665,2.42487,0,0,1,18.33
2021/22,Norwich,a,6,14.0,0.800903,2.26681,0.800903,1.50564,0,0,1,17.61
2021/22,Norwich,a,7,16.17,0.673617,0.584725,0.673617,0.584725,0,1,0,17.4
2021/22,Norwich,h,8,24.0,1.16088,1.17572,1.16088,1.17572,0,1,0,18.23
2021/22,Norwich,a,9,18.17,0.267429,3.10509,0.267429,2.34393,0,0,1,18.22
2021/22,Norwich,h,10,8.73,0.661887,1.16855,0.661887,1.16855,0,0,1,17.27
2021/22,Norwich,a,11,14.72,1.15797,2.79229,0.396837,2.79229,1,0,0,16.18
2021/22,Norwich,h,12,10.75,0.43778,1.13118,0.43778,1.13118,1,0,0,14.49
2021/22,Norwich,h,13,13.33,1.4047,0.297157,1.4047,0.297157,0,1,0,14.73
2021/22,Norwich,a,14,4.92,1.51084,1.15636,1.51084,0.395187,0,1,0,13.29
2021/22,Norwich,a,15,22.55,1.06562,2.00668,1.06562,2.00668,0,0,1,14.73
2021/22,Norwich,h,16,24.7,0.986107,2.09817,0.986107,1.337,0,0,1,15.8
2021/22,Norwich,h,17,8.77,0.502647,1.96261,0.502647,1.96261,0,0,1,15.06
2021/22,Norwich,h,18,13.88,0.154212,2.87539,0.154212,2.11422,0,0,1,14.05
2021/22,Norwich,a,19,11.14,0.594134,2.38978,0.594134,1.62862,0,0,1,13.35
2021/22,Norwich,a,20,28.5,0.343347,2.89217,0.343347,2.89217,0,0,1,15.33
2021/22,Norwich,h,21,12.1,1.00153,0.541027,1.00153,0.541027,1,0,0,15.06
2021/22,Norwich,a,22,8.25,0.925212,1.30606,0.925212,1.30606,1,0,0,14.81
2021/22,Norwich,h,23,17.52,0.296411,1.22883,0.296411,0.467662,0,1,0,15.23
2021/22,Norwich,h,24,39.11,0.356755,4.44653,0.356755,3.46024,0,0,1,18.65
2021/22,Norwich,a,25,25.43,0.66975,3.15449,0.66975,3.15449,0,0,1,18.94
2021/22,Norwich,a,26,15.71,0.424877,3.08863,0.424877,3.08863,0,0,1,18.04
2021/22,Norwich,h,27,7.42,0.77334,2.22064,0.77334,0.698303,0,0,1,17.91
2021/22,Norwich,h,28,27.93,0.965723,2.1308,0.204554,2.1308,0,0,1,19.31
2021/22,Norwich,a,29,11.78,1.40148,3.11755,1.40148,3.11755,0,0,1,19.38
2021/22,Norwich,a,30,16.9,0.494112,2.38297,0.494112,1.6218,0,1,0,18.22
2021/22,Norwich,h,31,13.58,1.6723,1.44652,1.6723,1.44652,1,0,0,18.36
2021/22,Norwich,a,32,14.15,1.79754,1.66737,1.79754,1.66737,0,0,1,18.95
2021/22,Norwich,h,33,11.26,0.657661,1.87558,0.657661,1.87558,0,0,1,18.33
2021/22,Norwich,a,34,14.21,0.352212,2.31192,0.352212,2.31192,0,0,1,15.84
2021/22,Norwich,h,35,22.58,0.77895,3.25894,0.77895,2.49777,0,0,1,15.55
2021/22,Norwich,a,36,37.0,1.21966,2.57058,1.21966,2.57058,0,0,1,17.68
2021/22,Norwich,a,37,22.38,1.53212,0.999066,1.53212,0.999066,0,1,0,19.18
2021/22,Norwich,h,38,16.79,0.310789,3.815,0.310789,3.815,0,0,1,18.06
2021/22,Southampton,a,1,5.59,0.580601,2.38863,0.580601,2.38863,0,0,1,
2021/22,Southampton,h,2,8.87,0.587526,2.26173,0.587526,2.26173,0,1,0,
2021/22,Southampton,a,3,7.71,3.46036,1.19077,2.69919,1.19077,0,1,0,7.39
2021/22,Southampton,h,4,23.92,0.692135,0.725407,0.692135,0.725407,0,1,0,11.52
2021/22,Southampton,a,5,16.5,0.490923,1.22451,0.490923,1.22451,0,1,0,12.52
2021/22,Southampton,h,6,8.36,0.909342,0.909833,0.909342,0.909833,0,0,1,11.82
2021/22,Southampton,a,7,9.47,1.52634,3.79243,0.765173,3.79243,0,0,1,11.49
2021/22,Southampton,h,8,7.65,1.83082,0.446173,1.83082,0.446173,1,0,0,11.01
2021/22,Southampton,h,9,6.33,1.42567,0.673195,1.42567,0.673195,0,1,0,10.49
2021/22,Southampton,a,10,7.05,1.90757,0.852556,1.90757,0.852556,1,0,0,10.14
2021/22,Southampton,h,11,5.46,0.89818,0.536077,0.89818,0.536077,1,0,0,10.13
2021/22,Southampton,a,12,7.76,1.13118,0.43778,1.13118,0.43778,0,0,1,10.02
2021/22,Southampton,a,13,15.22,0.966132,3.07278,0.966132,3.07278,0,0,1,10.77
2021/22,Southampton,h,14,10.08,1.91169,1.4401,1.91169,1.4401,0,1,0,9.39
2021/22,Southampton,h,15,8.65,1.34236,1.4872,1.34236,1.4872,0,1,0,8.6
2021/22,Southampton,a,16,20.0,0.502215,2.08429,0.502215,2.08429,0,0,1,9.77
2021/22,Southampton,a,17,6.36,0.625183,1.49244,0.625183,1.49244,0,1,0,9.46
2021/22,Southampton,a,18,9.36,1.35643,1.53745,0.595257,1.53745,1,0,0,9.63
2021/22,Southampton,h,19,8.14,0.353043,2.80917,0.353043,2.048,0,1,0,9.81
2021/22,Southampton,h,20,8.58,1.59306,0.621466,1.59306,0.621466,1,0,0,9.96
2021/22,Southampton,a,21,12.85,0.91728,2.29917,0.91728,1.538,0,0,1,10.7
2021/22,Southampton,h,22,20.94,1.00222,1.62907,1.00222,1.62907,0,1,0,12.02
2021/22,Southampton,a,23,9.48,1.73293,1.74286,1.73293,1.74286,1,0,0,11.44
2021/22,Southampton,a,24,9.07,0.677386,2.99207,0.677386,2.99207,0,1,0,11.34
2021/22,Southampton,h,25,5.88,2.72851,0.19991,2.72851,0.19991,1,0,0,11.07
2021/22,Southampton,h,26,9.38,3.08863,0.424877,3.08863,0.424877,1,0,0,10.0
2021/22,Southampton,a,27,8.23,1.32947,2.85379,1.32947,2.85379,0,0,1,10.19
2021/22,Southampton,h,28,8.11,1.79835,0.812233,1.79835,0.812233,0,0,1,10.07
2021/22,Southampton,h,29,6.56,1.25696,1.29385,1.25696,1.29385,0,0,1,9.91
2021/22,Southampton,a,30,19.85,2.06387,1.50715,2.06387,1.50715,0,1,0,11.04
2021/22,Southampton,h,31,24.47,0.564726,4.39683,0.564726,4.39683,0,0,1,12.2
2021/22,Southampton,h,32,25.17,1.04007,1.35002,1.04007,1.35002,1,0,0,12.62
2021/22,Southampton,a,33,9.88,1.31837,2.14743,1.31837,2.14743,0,0,1,12.66
2021/22,Southampton,a,34,8.12,0.926764,1.87343,0.926764,1.87343,0,1,0,12.57
2021/22,Southampton,h,35,10.67,0.650256,0.756217,0.650256,0.756217,0,0,1,13.04
2021/22,Southampton,a,36,9.31,0.988574,3.68223,0.988574,3.68223,0,0,1,13.04
2021/22,Southampton,h,37,19.0,0.121506,1.19178,0.121506,1.19178,0,0,1,14.11
2021/22,Southampton,a,38,12.6,1.05141,3.42058,0.290242,3.42058,0,0,1,14.56
2021/22,Tottenham,h,1,17.29,1.06014,2.10585,1.06014,2.10585,1,0,0,
2021/22,Tottenham,a,2,13.76,1.72636,1.51127,0.965189,1.51127,1,0,0,
2021/22,Tottenham,h,3,11.52,0.920963,0.596016,0.920963,0.596016,1,0,0,14.19
2021/22,Tottenham,a,4,12.76,0.0775646,2.89372,0.0775646,2.13255,0,0,1,13.83
2021/22,Tottenham,h,5,14.9,0.70567,2.5869,0.70567,2.5869,0,0,1,14.05
2021/22,Tottenham,a,6,12.5,0.980166,1.44499,0.980166,1.44499,0,0,1,13.79
2021/22,Tottenham,h,7,7.85,1.78187,1.07395,1.78187,1.07395,1,0,0,12.94
2021/22,Tottenham,a,8,9.15,1.55008,0.645658,1.55008,0.645658,1,0,0,12.47
2021/22,Tottenham,a,9,11.3,0.672198,1.73468,0.672198,1.73468,0,0,1,12.34
2021/22,Tottenham,h,10,7.17,1.15787,1.38612,1.15787,1.38612,0,0,1,11.82
2021/22,Tottenham,a,11,9.04,0.801798,0.597906,0.801798,0.597906,0,1,0,11.0
2021/22,Tottenham,h,12,9.59,2.31744,1.46689,2.31744,1.46689,1,0,0,10.58
2021/22,Tottenham,h,13,17.5,2.07248,0.225492,2.07248,0.225492,1,0,0,11.18
2021/22,Tottenham,h,14,24.05,2.00668,1.06562,2.00668,1.06562,1,0,0,12.3
2021/22,Tottenham,h,15,21.18,2.79777,1.54944,2.79777,1.54944,0,1,0,12.93
2021/22,Tottenham,h,16,5.67,2.82148,0.178324,2.82148,0.178324,1,0,0,12.25
2021/22,Tottenham,a,17,7.64,2.80917,0.353043,2.048,0.353043,0,1,0,12.23
2021/22,Tottenham,a,18,5.64,1.93752,0.303514,1.93752,0.303514,1,0,0,11.88
2021/22,Tottenham,a,19,16.13,4.24711,1.95031,4.24711,1.95031,1,0,0,12.36
2021/22,Tottenham,a,20,16.96,0.328818,1.04212,0.328818,1.04212,0,0,1,13.34
2021/22,Tottenham,h,21,10.84,1.74286,1.73293,1.74286,1.73293,0,0,1,13.52
2021/22,Tottenham,h,22,9.68,0.838197,1.87026,0.838197,1.87026,0,0,1,13.53
2021/22,Tottenham,a,23,62.0,2.00235,2.31773,2.00235,1.55656,1,0,0,17.98
2021/22,Tottenham,a,24,9.5,0.691655,1.55576,0.691655,1.55576,0,0,1,16.52
2021/22,Tottenham,a,25,17.92,2.47025,1.89569,2.47025,1.89569,1,0,0,16.2
2021/22,Tottenham,h,26,9.93,3.24279,0.208263,3.24279,0.208263,1,0,0,16.62
2021/22,Tottenham,a,27,11.38,1.62374,1.0181,0.862572,1.0181,0,0,1,17.0
2021/22,Tottenham,a,28,17.0,2.05196,1.04171,2.05196,1.04171,1,0,0,18.13
2021/22,Tottenham,h,29,19.71,2.54795,0.644964,2.54795,0.644964,1,0,0,18.49
2021/22,Tottenham,h,30,13.44,3.6081,0.538152,3.6081,0.538152,1,0,0,18.14
2021/22,Tottenham,a,31,15.14,0.983601,1.48712,0.983601,1.48712,1,0,0,18.57
2021/22,Tottenham,h,32,9.89,0.58624,0.711155,0.58624,0.711155,0,0,1,18.59
2021/22,Tottenham,a,33,14.36,0.517755,1.3153,0.517755,1.3153,0,1,0,13.83
2021/22,Tottenham,h,34,13.97,1.65338,0.274133,1.65338,0.274133,1,0,0,14.27
2021/22,Tottenham,a,35,22.33,0.982635,1.0481,0.982635,1.0481,0,1,0,14.72
2021/22,Tottenham,h,36,10.52,3.42522,0.387446,2.66405,0.387446,1,0,0,14.77
2021/22,Tottenham,h,37,9.06,2.39449,0.629888,1.63332,0.629888,1,0,0,14.54
2021/22,Tottenham,a,38,17.07,3.815,0.310789,3.815,0.310789,1,0,0,14.55
2021/22,Watford,h,1,14.43,1.35036,1.13718,1.35036,0.376011,1,0,0,
2021/22,Watford,a,2,25.87,0.407224,1.77896,0.407224,1.77896,0,0,1,
2021/22,Watford,a,3,19.25,0.596016,0.920963,0.596016,0.920963,0,0,1,19.85
2021/22,Watford,h,4,14.05,0.185407,2.55922,0.185407,2.55922,0,0,1,18.4
2021/22,Watford,a,5,10.4,2.42487,0.782665,2.42487,0.782665,1,0,0,16.8
2021/22,Watford,h,6,5.38,0.904061,2.52338,0.904061,2.52338,0,1,0,14.9
2021/22,Watford,a,7,13.86,0.192794,1.57388,0.192794,1.57388,0,0,1,14.75
2021/22,Watford,h,8,45.09,0.302302,3.65553,0.302302,3.65553,0,0,1,18.54
2021/22,Watford,a,9,13.43,3.10344,1.84089,3.10344,1.84089,1,0,0,17.97
2021/22,Watford,h,10,10.04,0.852556,1.90757,0.852556,1.90757,0,0,1,17.18
2021/22,Watford,a,11,10.89,0.491659,1.49208,0.491659,0.730909,0,0,1,16.83
2021/22,Watford,h,12,13.04,2.73393,1.66794,1.97277,1.66794,1,0,0,15.54
2021/22,Watford,a,13,5.0,2.38383,2.16027,1.62266,2.16027,0,0,1,14.12
2021/22,Watford,h,14,6.97,0.990877,0.908574,0.990877,0.908574,0,0,1,13.41
2021/22,Watford,h,15,32.13,0.675105,4.03223,0.675105,4.03223,0,0,1,15.58
2021/22,Watford,a,16,10.22,0.561554,1.82799,0.561554,1.06682,0,0,1,16.07
2021/22,Watford,h,17,9.04,1.0143,2.84084,1.0143,2.07967,0,0,1,15.58
2021/22,Watford,h,18,31.78,0.303514,1.93752,0.303514,1.93752,0,0,1,14.25
2021/22,Watford,a,19,10.24,1.49623,1.03855,1.49623,1.03855,0,1,0,13.94
2021/22,Watford,h,20,5.09,1.30606,0.925212,1.30606,0.925212,0,0,1,13.44
2021/22,Watford,a,21,9.19,0.933965,0.765905,0.933965,0.765905,0,1,0,13.27
2021/22,Watford,a,22,22.8,0.335474,0.905143,0.335474,0.905143,0,0,1,14.25
2021/22,Watford,h,23,10.8,0.532979,1.80456,0.532979,1.80456,0,0,1,14.83
2021/22,Watford,a,24,21.86,1.82051,1.0267,1.82051,1.0267,1,0,0,16.32
2021/22,Watford,h,25,26.77,1.71917,0.818403,1.71917,0.818403,0,0,1,15.78
2021/22,Watford,a,26,15.38,0.437185,2.41457,0.437185,2.41457,0,1,0,16.3
2021/22,Watford,h,27,15.33,1.29603,1.00457,1.29603,1.00457,0,0,1,16.92
2021/22,Watford,a,28,31.2,0.498696,1.55037,0.498696,1.55037,0,0,1,16.87
2021/22,Watford,a,29,13.82,1.29385,1.25696,1.29385,1.25696,1,0,0,17.22
2021/22,Watford,a,30,28.14,0.753307,2.23651,0.753307,1.47534,0,0,1,19.53
2021/22,Watford,h,31,6.86,1.07422,0.895612,1.07422,0.895612,0,0,1,19.3
2021/22,Watford,h,32,7.26,1.50381,2.12457,1.50381,2.12457,0,0,1,17.74
2021/22,Watford,a,33,25.13,0.42632,3.68,0.42632,2.91883,0,0,1,19.18
2021/22,Watford,h,34,8.22,0.785742,1.37022,0.785742,1.37022,0,0,1,17.81
2021/22,Watford,a,35,12.52,0.255373,2.49142,0.255373,1.73025,0,0,1,16.39
2021/22,Watford,h,36,18.64,0.232236,0.812193,0.232236,0.812193,0,1,0,16.71
2021/22,Watford,h,37,18.72,2.58968,2.27297,2.58968,2.27297,0,0,1,17.05
2021/22,Watford,a,38,30.07,0.575755,2.59231,0.575755,2.59231,0,0,1,16.94
2021/22,West Ham,a,1,11.62,3.00939,1.67926,2.09241,1.67926,1,0,0,
2021/22,West Ham,h,2,23.36,2.28613,0.62676,2.28613,0.62676,1,0,0,
2021/22,West Ham,h,3,11.19,1.44748,1.67658,1.44748,1.67658,0,1,0,15.39
2021/22,West Ham,a,4,7.7,0.725407,0.692135,0.725407,0.692135,0,1,0,13.47
2021/22,West Ham,h,5,16.8,1.6671,1.8954,0.905935,1.8954,0,0,1,14.13
2021/22,West Ham,a,6,20.33,1.98962,1.1967,1.98962,1.1967,1,0,0,15.17
2021/22,West Ham,h,7,6.0,1.37258,1.30098,1.37258,1.30098,0,0,1,13.86
2021/22,West Ham,a,8,11.31,2.03034,0.854165,2.03034,0.854165,1,0,0,13.54
2021/22,West Ham,h,9,21.59,1.73468,0.672198,1.73468,0.672198,1,0,0,14.43
2021/22,West Ham,a,10,6.87,2.66391,0.687551,2.66391,0.687551,1,0,0,13.68
2021/22,West Ham,h,11,20.6,1.25298,1.45641,1.25298,1.45641,1,0,0,14.58
2021/22,West Ham,a,12,11.71,0.436331,1.31903,0.436331,1.31903,0,0,1,13.41
2021/22,West Ham,a,13,23.88,0.171763,2.72187,0.171763,2.72187,0,0,1,14.68
2021/22,West Ham,h,14,13.38,1.14679,1.2607,1.14679,1.2607,0,1,0,15.25
2021/22,West Ham,h,15,12.6,2.0174,1.37049,1.25623,1.37049,1,0,0,14.83
2021/22,West Ham,a,16,7.18,0.998813,0.54801,0.998813,0.54801,0,1,0,13.51
2021/22,West Ham,a,17,13.44,0.338855,2.81482,0.338855,2.05365,0,0,1,14.26
2021/22,West Ham,h,18,9.56,1.53745,1.35643,1.53745,0.595257,0,0,1,14.08
2021/22,West Ham,a,19,4.72,2.84084,1.0143,2.07967,1.0143,1,0,0,12.39
2021/22,West Ham,a,20,9.82,2.23146,2.69204,1.47029,2.69204,1,0,0,12.69
2021/22,West Ham,h,21,9.55,2.89217,0.343347,2.89217,0.343347,1,0,0,11.58
2021/22,West Ham,h,22,9.36,2.3549,2.26884,2.3549,2.26884,0,0,1,11.35
2021/22,West Ham,a,23,11.84,0.238027,1.75857,0.238027,1.75857,0,0,1,10.14
2021/22,West Ham,h,24,7.74,0.905143,0.335474,0.905143,0.335474,1,0,0,9.58
2021/22,West Ham,a,25,15.86,0.745068,1.40693,0.745068,0.645761,0,1,0,9.91
2021/22,West Ham,h,26,23.4,0.847948,0.932574,0.847948,0.932574,0,1,0,11.53
2021/22,West Ham,h,27,13.19,1.62241,0.892018,1.62241,0.892018,1,0,0,11.5
2021/22,West Ham,a,28,34.0,1.33829,2.18865,1.33829,2.18865,0,0,1,13.95
2021/22,West Ham,h,29,16.25,1.58468,1.05391,1.58468,1.05391,1,0,0,15.1
2021/22,West Ham,a,30,24.73,0.644964,2.54795,0.644964,2.54795,0,0,1,16.59
2021/22,West Ham,h,31,29.57,1.49657,0.657846,1.49657,0.657846,1,0,0,18.59
2021/22,West Ham,a,32,20.5,0.244824,1.85534,0.244824,1.85534,0,0,1,19.71
2021/22,West Ham,h,33,14.78,2.79175,1.88137,2.79175,1.1202,0,1,0,20.0
2021/22,West Ham,a,34,27.0,0.388975,2.34959,0.388975,1.58842,0,0,1,21.93
2021/22,West Ham,h,35,17.5,0.451976,0.964564,0.451976,0.964564,0,0,1,22.09
2021/22,West Ham,a,36,16.64,3.25894,0.77895,2.49777,0.77895,1,0,0,21.42
2021/22,West Ham,h,37,36.71,1.0088,2.14723,1.0088,1.38606,0,1,0,23.77
2021/22,West Ham,a,38,16.64,0.268845,1.67774,0.268845,1.67774,0,0,1,22.03
2021/22,Wolves,a,1,20.26,1.32714,0.668082,1.32714,0.668082,0,0,1,
2021/22,Wolves,h,2,7.37,1.51127,1.72636,1.51127,0.965189,0,0,1,
2021/22,Wolves,h,3,24.64,1.79575,0.944083,1.79575,0.944083,0,0,1,17.42
2021/22,Wolves,a,4,7.23,2.55922,0.185407,2.55922,0.185407,1,0,0,14.88
2021/22,Wolves,h,5,12.57,1.02316,2.32741,1.02316,1.56627,0,0,1,14.41
2021/22,Wolves,a,6,32.38,0.909833,0.909342,0.909833,0.909342,1,0,0,17.41
2021/22,Wolves,h,7,10.67,1.15849,0.865217,1.15849,0.865217,1,0,0,16.45
2021/22,Wolves,a,8,9.12,2.19633,1.21276,2.19633,1.21276,1,0,0,15.53
2021/22,Wolves,a,9,15.56,0.858644,1.71313,0.858644,0.951964,0,1,0,15.53
2021/22,Wolves,h,10,8.5,1.69344,1.69767,1.69344,1.69767,1,0,0,14.83
2021/22,Wolves,a,11,16.05,0.25416,2.65161,0.25416,2.65161,0,0,1,14.41
2021/22,Wolves,h,12,21.69,1.31903,0.436331,1.31903,0.436331,1,0,0,15.84
2021/22,Wolves,a,13,16.0,0.297157,1.4047,0.297157,1.4047,0,1,0,14.98
2021/22,Wolves,h,14,7.0,0.711691,0.195537,0.711691,0.195537,0,1,0,14.95
2021/22,Wolves,h,15,39.62,0.095167,2.42332,0.095167,2.42332,0,0,1,17.66
2021/22,Wolves,a,16,47.43,0.0762839,2.99915,0.0762839,2.23799,0,0,1,19.16
2021/22,Wolves,a,17,17.93,1.11736,1.20118,1.11736,1.20118,1,0,0,19.89
2021/22,Wolves,h,18,33.5,0.321371,0.793952,0.321371,0.793952,0,1,0,22.33
2021/22,Wolves,a,19,14.11,0.840925,0.768752,0.840925,0.768752,1,0,0,22.18
2021/22,Wolves,h,20,9.48,2.29917,0.91728,1.538,0.91728,1,0,0,22.28
2021/22,Wolves,a,21,15.93,0.218211,0.742573,0.218211,0.742573,1,0,0,22.27
2021/22,Wolves,h,22,9.05,0.641359,1.45247,0.641359,1.45247,0,0,1,21.01
2021/22,Wolves,a,23,18.39,1.87026,0.838197,1.87026,0.838197,1,0,0,21.24
2021/22,Wolves,h,24,26.0,0.472777,1.55048,0.472777,1.55048,1,0,0,23.14
2021/22,Wolves,a,25,12.86,1.10934,2.50961,1.10934,2.50961,0,0,1,20.47
2021/22,Wolves,a,26,31.0,0.892018,1.62241,0.892018,1.62241,0,0,1,18.82
2021/22,Wolves,h,27,4.82,0.710865,2.53759,0.710865,1.77642,0,0,1,17.51
2021/22,Wolves,h,28,9.0,1.55037,0.498696,1.55037,0.498696,1,0,0,15.06
2021/22,Wolves,a,29,9.12,0.712135,0.397268,0.712135,0.397268,1,0,0,14.57
2021/22,Wolves,h,30,13.6,1.24075,2.82103,1.24075,2.82103,0,0,1,14.98
2021/22,Wolves,h,31,12.18,1.62151,1.91256,1.62151,1.15139,1,0,0,14.6
2021/22,Wolves,a,32,10.32,0.306867,1.43878,0.306867,0.677611,0,0,1,14.73
2021/22,Wolves,a,33,6.4,0.592902,1.27298,0.592902,1.27298,0,0,1,13.53
2021/22,Wolves,h,34,16.75,0.525912,2.90679,0.525912,1.38446,0,0,1,12.6
2021/22,Wolves,a,35,18.31,1.6842,1.82098,1.6842,1.05981,0,1,0,13.15
2021/22,Wolves,h,36,36.2,0.411857,3.39304,0.411857,3.39304,0,0,1,13.67
2021/22,Wolves,h,37,13.47,0.999066,1.53212,0.999066,1.53212,0,1,0,14.54
2021/22,Wolves,a,38,33.36,1.11708,3.19385,1.11708,3.19385,0,0,1,16.97
2022/23,Arsenal,a,1,12.68,1.43601,1.20637,1.43601,1.20637,1,0,0,
2022/23,Arsenal,h,2,10.33,3.0107,0.690679,3.0107,0.690679,1,0,0,
2022/23,Arsenal,a,3,8.72,1.71081,0.211335,1.71081,0.211335,1,0,0,10.58
2022/23,Arsenal,h,4,5.42,2.47427,0.926007,2.47427,0.926007,1,0,0,9.29
2022/23,Arsenal,h,5,9.88,2.79971,0.297168,2.79971,0.297168,1,0,0,9.41
2022/23,Arsenal,a,6,8.44,1.42238,2.02904,1.42238,2.02904,0,0,1,9.24
2022/23,Arsenal,a,7,10.06,1.32021,0.54011,1.32021,0.54011,1,0,0,9.36
2022/23,Arsenal,h,8,10.39,2.48403,1.5027,2.48403,0.741526,1,0,0,9.49
2022/23,Arsenal,h,9,16.76,2.81968,0.765151,2.05851,0.765151,1,0,0,10.3
2022/23,Arsenal,a,10,10.47,0.821757,2.02232,0.821757,1.26115,1,0,0,10.32
2022/23,Arsenal,a,11,9.57,1.57897,0.622653,1.57897,0.622653,0,1,0,10.0
2022/23,Arsenal,h,12,7.79,3.00699,0.206127,3.00699,0.206127,1,0,0,9.75
2022/23,Arsenal,a,13,5.97,2.37846,0.278815,2.37846,0.278815,1,0,0,9.48
2022/23,Arsenal,a,14,13.14,2.27996,0.512339,2.27996,0.512339,1,0,0,10.25
2022/23,Arsenal,h,15,7.58,1.88828,1.02652,1.88828,0.265347,1,0,0,10.02
2022/23,Arsenal,a,16,15.5,3.22106,1.15663,3.22106,1.15663,1,0,0,10.72
2022/23,Arsenal,h,17,7.47,0.970637,0.959523,0.970637,0.959523,0,1,0,10.46
2022/23,Arsenal,a,18,11.5,2.04232,1.71032,2.04232,1.71032,1,0,0,10.58
2022/23,Arsenal,h,19,11.83,2.90273,0.272246,2.90273,0.272246,1,0,0,10.08
2022/23,Arsenal,a,20,5.78,0.690102,2.09191,0.690102,2.09191,0,0,1,9.61
2022/23,Arsenal,h,21,6.47,1.36738,2.17538,1.36738,2.17538,0,1,0,9.3
2022/23,Arsenal,h,22,8.78,1.70139,2.00841,0.940216,2.00841,0,0,1,9.4
2022/23,Arsenal,a,23,9.16,2.85981,0.335752,2.85981,0.335752,1,0,0,9.72
2022/23,Arsenal,a,24,7.95,0.722059,0.0203463,0.722059,0.0203463,1,0,0,9.2
2022/23,Arsenal,h,25,7.65,3.06919,1.604,3.06919,1.604,1,0,0,9.21
2022/23,Arsenal,h,26,4.0,2.46279,1.74267,2.46279,1.74267,1,0,0,8.06
2022/23,Arsenal,a,27,11.04,2.64355,0.61832,2.64355,0.61832,1,0,0,8.42
2022/23,Arsenal,h,28,12.69,1.53568,1.19194,1.53568,1.19194,1,0,0,8.54
2022/23,Arsenal,h,29,8.44,3.29548,0.497609,2.53431,0.497609,1,0,0,8.2
2022/23,Arsenal,a,30,13.24,1.53631,4.64012,1.53631,3.87895,0,1,0,8.94
2022/23,Arsenal,a,31,6.5,2.71782,1.96095,1.95665,1.19978,0,1,0,8.94
2022/23,Arsenal,h,32,4.16,2.39609,1.43063,2.39609,1.43063,0,1,0,8.48
2022/23,Arsenal,a,33,16.84,0.398372,2.01168,0.398372,2.01168,0,0,1,9.25
2022/23,Arsenal,h,34,12.46,2.7832,0.785202,2.7832,0.785202,1,0,0,9.7
2022/23,Arsenal,a,35,7.96,1.29061,1.37224,1.29061,1.37224,1,0,0,9.73
