event_id,kickoff,home_team,away_team,home_goals,away_goals,team,side,player_id,player_name,position_raw,position_group,starter,subbed_in,subbed_out,minutes,goals,assists,shots,shots_on_target,saves,fouls_committed,fouls_suffered,yellow_cards,red_cards,own_goals
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,288891,Reo Hatate,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,260239,Grégoire Coudert,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,290413,Hjalmar Ekdal,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,257938,Vladan Kovacevic,G,GK,1,0,0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,286667,José Córdoba,CD-L,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,328008,Ruairi McConville,CD-R,DEF,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,292004,Benjamin Chrisene,LB,DEF,1,0,1,65.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,206219,Jack Stacey,RB,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,345568,Oscar Schwartau,AM,ATT,1,0,1,71.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,290037,Pelle Mattsson,LM,MID,1,0,0,90.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,141870,Kenny McLean,RM,MID,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,304073,Mathias Kvistgaarden,F,ATT,1,0,1,71.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,362253,Pape Diallo,AM-L,ATT,1,0,1,65.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,350353,Andre Brooks,AM-R,ATT,1,0,1,65.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,259837,Daniel Grimshaw,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,346906,Kellen Fisher,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,286947,Anthony Musaba,SUB,SUB,0,1,0,25.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,267458,Paris Maghoma,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,324586,Jovon Makama,SUB,SUB,0,1,0,25.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,296511,Darlin Yongwa,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,369980,Ante Crnac,SUB,SUB,0,1,0,25.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,365340,Jacob Wright,SUB,SUB,0,1,0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Norwich City,home,246922,Harry Darling,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,329170,James Beadle,G,GK,1,0,0,90.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,263133,Christoph Klarer,CD-L,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,238884,Phil Neumann,CD-R,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,310466,Kristoffer Lund,LB,DEF,1,0,1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,217071,Bright Osayi-Samuel,RB,DEF,1,0,1,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,301248,Jay Stansfield,AM,ATT,1,0,0,90.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
401880270,2026-09-09T18:45Z,Norwich City,Birmingham City,2,1,Birmingham City,away,256598,Paik Seung-Ho,LM,MID,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
